x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,89,356,158,59,14,158,28,0,41,45,8937,0
0,90,2810.5,1109,367,138,1099,153,10,295,530,68260,0
0,91,747,371,170,17,367,34,4,44,231,22275,0
0,92,1441.5,764,353,18,745,83,19,69,475,51413,0
0,93,1384.5,690,267,14,669,71,21,49,476,52563,0
0,94,753.5,367,152,11,333,39,34,43,212,25110,0
0,95,1300.5,667,295,11,658,70,9,55,447,42184,0
0,96,738.5,304.8,75.7,10.8,271.5,40.2,33.3,29.4,242.6,22472.8,1
0,97,50,21.6,8.4,1.1,5.5,0.2,16.1,3.6,16.9,2451.2,3
0,98,84.5,33.5,6.4,2.3,17.7,2,15.8,4,26.8,3590.3,3
0,99,319.5,137,43,11,81,13,56,19,92,12584,0
0,100,550.5,267.4,96.1,4.2,236.9,37,30.5,14.6,178.1,18302,1
0,101,243,89,11,5,26,9,63,6,66,8769,0
0,102,188.5,73,15.1,5.2,34.2,5.9,38.8,7.6,45.8,6369.8,2
0,103,305,97,13,10,8,4,89,4,85,11582,0
0,104,97,41.2,9,2.9,12,2.7,29.2,6.8,30.5,4011.3,2
0,105,127.5,49,9.1,4.3,16.8,2.1,32.2,5.1,38.9,5054.4,2
0,106,123,49.3,11.1,3.4,18.8,3.2,30.5,5.7,37.7,5017,3
0,107,158,56.1,9.6,6.6,4.5,4.6,51.6,4.7,43.1,6284,1
0,108,91,33.2,8.1,4.2,11.4,2.4,21.8,4.6,26.5,3424.8,3
0,109,170,69,16,3,14,5,55,7,62,8401,0
0,110,170.5,67,14.8,5.8,24.8,7.8,42.2,9,48.6,6299.5,2
0,111,231,77.8,8.1,6.6,24.7,7.9,53.1,4.8,71,7449.6,1
0,112,151.5,56.7,4.9,4.1,19.3,6.6,37.4,4.4,44.2,6016.6,2
0,113,8,3.2,0.8,0.1,1.1,0.2,2.1,0.3,2.6,319,2
0,114,119,42.7,7.3,3.3,6.2,0.5,36.5,2.8,39.8,4605.2,1
0,115,63,25.3,3.7,1.5,3.5,2.9,21.8,2,20.2,2811.6,3
0,116,22,7.2,0.2,0.3,0.4,1,6.8,0.3,6.7,803.6,1
0,117,12,3.9,0,0.3,0.3,0.6,3.6,0.3,3.6,438.3,3
0,118,8,3,0.7,0.5,0.8,0.4,2.2,0.1,2,296.5,1
0,120,15,5.8,1.3,0.7,1.7,0.8,4.1,0.4,3.7,548.5,2
0,121,2,0.8,0.2,0,0.3,0.1,0.5,0.1,0.5,71.6,1
0,122,8,3.2,0.7,0.1,1,0.4,2.2,0.2,1.9,286.6,1
0,123,14,5.5,1.1,0.4,2,0.4,3.5,0.4,3.9,614.6,2
0,124,90.5,36.2,5.7,0.9,18.2,4.3,18,4.9,19.9,3456.6,3
0,125,12,4.7,0.9,0.3,1.7,0.4,3,0.3,3.3,526.8,1
0,126,1,0.4,0.1,0,0,0,0.4,0.1,0.4,41,1
0,129,3,1,0.1,0.1,0,0.1,1,0,0.9,125.4,1
0,130,8,2.9,0.3,0.2,0.1,0.3,2.8,0,2.5,343.4,2
0,131,11,4.9,0.6,0,0.6,0.3,4.3,0,3.7,509.9,2
0,132,56,22.9,2.1,0,7.2,0.5,15.7,0,19.7,2338.2,3
0,133,54,15.7,1.5,3.5,3,2,12.7,0,15.6,1936.6,2
0,134,61,21.6,2.8,2.8,1,0,20.6,0,20,2487.7,2
0,135,40.5,14.6,3.3,2.6,4.7,0.3,9.9,2.7,12.5,1663.5,3
0,136,4,1.4,0.3,0.3,0.5,0,0.9,0.3,1.2,164.1,1
0,199,88,44.6,18.5,1.3,23.6,5.4,21,7.4,27.3,3359.4,3
0,200,37.5,19.2,6.7,0.7,4.4,2.1,14.8,2.5,15.3,1988.9,4
0,201,13,6.6,2.7,0.2,1.5,0.1,5.1,0.6,5.2,648.9,2
1,89,57,28,12,0,28,2,0,8,9,1126,0
1,90,2641.5,1196,500,109,1179,142,17,308,698,67738,0
1,91,1889,870,364,66,848,114,22,197,414,48228,0
1,92,1675.5,795,316,41,763,94,32,80,474,50824,0
1,93,1472,802,375,17,778,71,24,103,500,56102,0
1,94,1646,864,393,17,846,73,18,98,559,60285,0
1,95,730,375,165,9,350,50,25,56,164,19749,0
1,96,161,70,23.8,3.3,24.1,7.3,45.9,5.6,53.1,7132.4,1
1,97,200,88,26,6,70,8,18,13,52,6375,0
1,98,248,118.6,43.2,7.1,109.6,17,9,20.4,68.4,8292.4,1
1,99,531.5,175.4,20.4,17,79.6,18,95.8,6.1,151.9,15058.8,1
1,100,169.5,70.5,15.2,0.6,22.4,6.5,48.1,3.3,46,5512.5,2
1,101,117.5,45.6,11.4,4,9.5,5.7,36.1,7.4,37.1,3779,2
1,102,283.5,106,26,10,67,12,39,18,54,7880,0
1,103,88,34,7,1.7,12.9,2.4,21.1,3.5,23.6,2721.9,2
1,104,45,17.2,3.9,1.6,5.6,1.4,11.6,3.4,12.1,1607.4,2
1,105,29.5,11.1,2.5,1,3.7,0.9,7.4,1.6,7.9,1063.2,4
1,106,25,9.4,2.2,0.8,3.3,0.8,6.1,0.8,6.7,909.2,4
1,107,41,15.3,3.5,1.4,5.5,1.2,9.8,1.5,11,1491.2,4
1,108,37,14,3.8,1.4,4.7,0.8,9.3,1.6,11,1430.9,4
1,109,56.5,20.2,1.9,1.7,4.5,2.4,15.7,1.9,18.7,1972.7,3
1,110,71,23.4,1.5,3.8,6.9,4.2,16.5,1,20.3,2514.1,2
1,111,51,18.9,2.6,1.5,1.7,2.3,17.2,1.9,17,2138.6,3
1,112,181,74.5,15.6,1.9,23,9.3,51.5,5.2,57.3,6873.9,1
1,113,178,73,16,4,25,1,48,5,54,7059,0
1,114,218.5,82,15,7,31,8,51,6,63,8329,0
1,115,280,111.3,21.2,5.3,66.1,19.5,45.2,10.8,54.5,9103.3,1
1,116,181.5,78.5,27.2,2.3,25.3,2.9,53.2,8.3,53,6950.5,1
1,117,21.5,7,0.2,0.3,0.3,1,6.7,0.3,6.5,785.3,1
1,118,19.5,7.3,1.7,1.4,2,1.1,5.3,0.3,5,722.9,3
1,119,26,13.2,3.5,0.4,6.6,1.3,6.6,2.1,9.5,1107.4,2
1,120,46,18.7,6.1,1.4,10.5,0.7,8.2,1.2,10.9,1782.6,3
1,121,57,24.2,6.3,2.1,6.4,2.2,17.8,3.1,15.7,2034.5,1
1,122,68,27.2,5.8,1.5,14.2,5.7,13,1.9,11.8,2095.1,2
1,123,132,53.1,11.1,5.1,22.9,8.4,30.2,1.1,28.3,5066.1,2
1,124,29,11.4,2.2,0.8,4.2,1,7.2,0.8,8,1273.2,3
1,125,4,1.8,0.4,0,0.3,0.1,1.5,0.4,1.5,164,1
1,126,2,0.9,0.2,0,0.1,0.1,0.8,0.2,0.8,82,1
1,129,9,3,0.3,0.3,0,0.3,3,0,2.7,376.1,1
1,130,3,1.3,0.2,0,0.2,0.1,1.1,0,1,139.1,1
1,133,6.5,2.3,0.3,0.3,0,0,2.3,0,2.1,271.9,2
1,134,4,1.4,0.2,0.2,0,0,1.4,0,1.3,167.3,1
1,136,27,9.8,2.2,1.7,3.4,0.2,6.4,2,8.3,1107.4,1
1,137,34,12.3,2.8,2.2,4.3,0.3,8,2.5,10.4,1394.5,3
1,138,32,11.9,0.7,0.3,0.7,0.7,11.2,1.1,11.2,1396.4,3
1,139,5,1.9,0.1,0.1,0.1,0.1,1.8,0.2,1.8,218.2,1
1,163,2,0.7,0.2,0.1,0.2,0.1,0.5,0.3,0.5,51.4,1
1,177,2,1,0.3,0.1,0,0.1,1,0.2,0.8,75.2,1
1,199,48.5,22.5,5.2,0.2,13.7,1.7,8.8,1.7,17,1974.5,2
1,200,33,17,6.3,0.6,4,1.2,13,1.9,13.4,1714.1,4
1,201,19,9.8,3.8,0.4,2.3,0.3,7.5,0.8,7.6,948.5,3
1,202,2,1,0.4,0,0.2,0,0.8,0.1,0.8,99.8,1
2,90,21,14,8,0,14,0,0,3,1,751,0
2,91,686.5,410,232,9,394,34,16,79,197,24055,0
2,92,2913,1538,781,70,1507,195,31,366,544,79440,0
2,93,860.5,447,206,18,374,35,73,58,290,33894,0
2,94,785,415,183,10,389,33,26,51,243,30401,0
2,95,324,151,59,7,117,16,34,15,60,10045,0
2,96,185,76.4,21.6,4.7,45.4,3.2,31,10.4,43.3,6725.5,1
2,97,338.5,123.1,29.3,14.9,105.7,28.8,17.4,25.4,32.6,8894.3,2
2,98,367.5,177,58,6,146,13,31,82,42,6691,0
2,99,298.5,111,28,10,55,7,56,8,78,9861,0
2,100,407,184.3,60.9,4.8,154.9,14,29.4,12.9,148.9,13593.2,2
2,101,770.5,308,82,22,269,41,39,27,203,20768,0
2,102,137.5,57.4,22.7,6.5,45.4,10.7,12,12.5,16.6,3946,3
2,103,434,167.4,36.3,9,142.4,20.8,25,14,103.2,13663.5,2
