x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,0,3,4.5,NA
0,1,1,7.5,NA
0,2,1,15.4,NA
0,3,6,12.9,NA
0,4,3,9.4,NA
0,5,0,10.5,NA
0,7,2,8.5,NA
0,8,30,6.1,NA
0,9,3,9.5,NA
0,10,1,5.4,NA
0,13,3,10.9,NA
0,89,8,14.7,29
0,90,23,14.4,28
0,91,35,12.3,26
0,92,8,10.7,25
0,93,48,8.7,23
0,94,69,8.1,22
0,95,21,5.8,21
0,96,20,5.8,19
0,97,205,6.3,19
0,98,21,5,18
0,99,959,2.9,17
0,100,787,1,18
0,101,9,4.1,21
0,102,29,6.4,17
0,103,19,5,16
0,104,21,8.5,19
0,105,11,9,20
0,107,20,8.4,14
0,108,62,6.6,12
0,109,3,6.9,12
0,110,33,11.3,17
0,111,24,12,17
0,112,19,8.2,13
0,113,87,7.1,12
0,114,66,3.8,8
0,115,234,4.5,10
0,116,116,3.8,12
0,117,19,9.8,18
0,118,27,10.8,19
0,119,7,13.8,22
0,120,7,16.2,21
0,121,11,16.6,21
0,124,20,9.9,22
0,125,7,10.8,23
0,126,39,7.9,20
0,127,27,9.4,21
1,0,2,3.5,NA
1,2,6,13.1,NA
1,3,12,10.8,NA
1,4,33,7.4,NA
1,5,5,9.4,NA
1,6,6,9.3,NA
1,7,2,7.1,NA
1,8,0,10,NA
1,9,1,12,NA
1,10,2,5.5,NA
1,11,2,8.9,NA
1,12,5,9.8,NA
1,81,2,32,44
1,82,0,32.5,45
1,83,3,28.2,41
1,84,5,24.9,37
1,86,4,23.5,36
1,91,0,13,27
1,92,4,11.6,26
1,93,0,9.5,24
1,94,13,7.1,21
1,95,33,7.8,21
1,96,25,9.3,22
1,97,42,5.3,18
1,98,218,3.8,17
1,99,1133,2,16
1,100,610,2.9,16
1,101,41,4.9,17
1,103,9,3.9,15
1,104,21,5,16
1,105,22,5.7,15
1,107,46,6.4,14
1,108,29,8.1,13
1,109,10,11.5,16
1,110,7,13,18
1,111,2,14,19
1,113,37,8,9
1,114,16,7.3,9
1,115,31,2.6,12
1,116,45,3.2,14
1,117,19,5.4,17
1,118,1,11.2,19
1,119,6,12.7,17
1,120,0,15.4,20
1,121,1,18.1,23
1,124,9,10.2,22
1,125,2,9.5,21
1,126,37,10.4,22
1,127,0,11.5,23
2,0,1,11,NA
2,1,3,10.5,NA
2,2,9,7.8,NA
2,3,10,6.3,NA
2,4,9,7.1,NA
2,5,7,8.8,NA
2,7,1,11.2,NA
2,10,1,10,NA
2,11,2,10.3,NA
2,12,10,9.5,NA
2,17,11,7.6,NA
2,18,0,7.6,NA
2,78,0,32.1,44
2,84,2,24.2,37
2,85,1,21.7,34
2,86,13,21.5,34
2,87,10,21.5,34
2,88,2,22.8,35
2,89,0,17.8,30
2,90,0,17,29
2,92,9,12.4,25
2,93,9,8.6,23
2,94,1,10,24
2,95,5,10.5,23
2,97,28,4.5,17
2,98,4,6.1,18
2,99,48,4.8,17
2,100,46,3.2,13
2,101,347,5.4,15
2,102,198,5.2,16
2,103,272,2.8,14
2,104,467,2.8,14
2,105,106,3.7,14
2,106,60,3.7,12
2,107,28,4.5,12
2,108,59,5.8,11
2,109,50,9.2,14
2,110,7,9.5,14
2,111,8,13.8,16
2,113,0,10.1,12
2,114,5,9.4,11
2,115,0,1.6,11
2,116,11,2.9,15
2,117,20,8.7,17
2,118,5,11.8,17
2,123,7,7.9,22
2,124,2,6.3,20
2,126,1,12.6,27
2,127,10,12.1,26
3,0,2,5.6,NA
3,1,9,5.8,NA
3,2,12,5,NA
