x,y,NA,TOT,du,lr,r,sbu,sdu,uc,vlr
82,33,0,1,0,1,0,0,0,0,0
83,31,0,1,0,0,0,0,0,0,1
83,32,0,1,0,0,0,0,0,0,1
83,33,0,1,0,0,0,0,0,0,1
84,31,0,1,0,0,0,0,0,0,1
84,32,0,1,0,0,0,0,0,0,1
86,30,0,1,0,0,0,0,0,0,1
86,35,0,1,0,0,0,0,0,0,1
86,37,0,1,0,0,0,0,0,0,1
89,29,0,1,0,0,0,0,0,0,1
89,42,0,1,0,0,0,0,0,0,1
89,43,0,1,0,0,0,0,0,0,1
89,48,0,1,0,0,0,0,0,0,1
90,27,0,1,0,0,0,0,0,0,1
90,28,0,1,0,0,0,0,0,0,1
90,42,0,1,0,0,0,0,0,0,1
90,43,0,1,0,0,0,0,0,0,1
90,49,0,1,0,0,0,0,0,0,1
91,32,0,1,0,0,0,0,0,0,1
91,49,0,1,0,0,0,0,0,0,1
92,44,0,1,0,0,0,0,0,0,1
92,47,0,1,0,0,0,0,0,0,1
93,27,0,1,0,0,0,0,0,0,1
93,43,0,1,0,0,0,0,0,0,1
93,44,0,1,0,0,0,0,0,0,1
93,52,0,1,0,0,0,0,0,0,1
93,53,0,1,0,0,0,0,0,0,1
94,27,0,1,0,0,0,0,0,0,1
94,28,0,1,0,0,0,0,0,0,1
94,30,0,1,0,0,0,0,0,0,1
94,43,0,1,0,0,0,0,0,0,1
94,45,0,1,0,0,0,0,0,0,1
94,52,0,1,0,1,0,0,0,0,0
94,53,0,1,0,0,1,0,0,0,0
94,54,0,1,0,1,0,0,0,0,0
95,27,0,1,0,0,1,0,0,0,0
95,28,0,1,0,0,1,0,0,0,0
95,29,0,1,0,1,0,0,0,0,0
95,42,0,1,0,0,0,0,0,0,1
95,43,0,1,0,0,0,1,0,0,0
95,44,0,1,0,1,0,0,0,0,0
95,48,0,1,0,0,0,0,0,0,1
95,52,0,1,0,1,0,0,0,0,0
95,53,0,1,0,0,1,0,0,0,0
95,54,0,1,0,0,0,0,0,0,1
96,27,0,1,0,1,0,0,0,0,0
96,28,0,1,0,0,1,0,0,0,0
96,29,0,1,0,1,0,0,0,0,0
96,31,0,1,0,0,0,0,0,0,1
96,32,0,1,0,0,0,0,0,0,1
96,37,0,1,0,0,0,0,0,0,1
96,41,0,1,0,0,0,0,0,0,1
96,42,0,1,0,0,0,0,0,0,1
96,43,0,1,0,0,0,1,0,0,0
96,44,0,1,0,0,0,1,0,0,0
96,45,0,1,0,1,0,0,0,0,0
96,48,0,1,0,0,0,0,0,0,1
96,56,0,1,0,0,0,0,0,0,1
97,26,0,1,0,0,0,0,0,0,1
97,27,0,1,0,0,0,0,0,0,1
97,29,0,1,0,0,0,0,0,0,1
97,30,0,1,0,0,0,0,0,0,1
97,31,0,1,0,0,0,0,0,0,1
97,32,0,1,0,0,0,0,0,0,1
97,40,0,1,0,0,0,0,0,0,1
97,41,0,1,0,0,0,0,0,0,1
97,42,0,1,0,0,0,0,0,0,1
97,43,0,1,0,0,0,1,0,0,0
97,44,0,1,0,0,0,1,0,0,0
97,45,0,1,0,0,0,0,0,0,1
97,46,0,1,0,0,0,0,0,0,1
97,47,0,1,0,0,0,0,0,0,1
97,56,0,1,0,0,0,0,0,0,1
97,57,0,1,0,1,0,0,0,0,0
98,31,0,1,0,0,0,0,0,0,1
98,32,0,1,0,0,0,0,0,0,1
98,40,0,1,0,0,0,0,0,0,1
