x,y,2006,2011,2018
22,44,65,19,4
22,45,48,66,67
22,46,56,40,37
22,47,50,157,149
22,48,64,12,11
22,49,22,14,19
22,50,141,102,100
22,51,165,214,207
22,52,173,32,31
22,53,132,123,122
22,54,35,187,227
22,55,161,94,102
22,56,155,25,8
22,12,138,55,53
22,13,9,38,37
22,57,64,21,28
22,14,0,25,25
22,58,127,21,44
22,59,450,206,205
22,15,0,22,21
22,17,150,159,159
22,18,49,21,20
22,19,260,381,491
22,0,0,170,163
22,1,0,411,492
22,2,37,1,1
22,4,167,0,0
22,6,18,5,5
22,7,538,529,513
22,8,756,108,106
22,9,511,11,11
22,60,3098,1953,1966
22,61,3684,4606,4582
22,62,1989,2786,2771
22,63,104,320,318
22,20,37,27,21
22,21,164,100,93
22,22,415,885,840
22,23,1,12,11
22,24,0,11,10
22,25,73,24,21
22,26,280,168,136
22,27,438,347,346
22,28,3,28,73
22,29,102,212,220
22,30,21,6,6
22,31,23,9,8
22,32,287,65,59
22,33,180,38,38
22,34,98,51,52
22,35,60,22,22
22,36,344,60,60
22,37,159,209,200
22,38,55,13,13
22,39,128,74,72
22,41,115,175,171
22,42,32,0,0
22,43,4,4,4
44,0,339,69,70
44,1,13,1,1
44,2,131,14,14
44,3,417,456,461
44,4,378,617,648
44,5,255,348,347
23,44,12,9,2
23,45,83,60,60
23,46,110,100,95
23,47,131,389,370
23,48,47,9,4
23,49,47,35,34
23,50,135,111,106
23,51,224,151,141
23,52,286,110,108
23,53,93,12,12
23,54,74,96,90
23,11,0,0,22
23,55,162,73,67
23,12,341,194,190
23,56,6,0,0
23,57,197,173,195
23,13,341,187,180
23,58,920,891,852
23,59,425,149,141
23,15,101,49,5
23,16,8,17,17
23,17,161,1,1
23,18,303,389,381
23,19,197,355,350
23,0,0,132,130
23,4,207,1,1
23,6,26,5,5
23,7,975,659,645
23,8,2254,1198,1192
23,9,11,0,0
23,60,1561,651,653
23,61,3,21,21
23,20,0,15,14
23,21,208,112,105
23,22,329,145,136
23,23,233,99,93
23,24,26,21,19
23,25,163,73,62
23,26,27,5,4
23,27,17,14,12
23,28,9,348,381
23,29,520,241,391
23,30,220,637,601
23,31,222,95,89
23,32,117,19,18
23,33,21,4,3
23,34,152,23,23
23,35,176,100,101
23,36,226,108,113
23,37,59,24,0
23,38,67,20,20
23,39,134,74,72
23,40,98,69,72
23,41,45,59,62
45,0,1175,1887,1920
45,1,65,9,13
45,2,367,118,119
45,3,667,867,888
45,4,218,284,287
24,44,62,15,15
24,45,60,34,40
24,46,151,168,184
24,47,134,47,45
24,48,31,7,7
24,49,48,25,24
24,50,161,93,88
24,51,276,379,360
24,52,279,211,205
24,53,283,184,186
24,54,207,17,42
24,55,40,5,5
24,56,10,5,5
24,12,5,0,0
24,13,659,300,291
24,57,128,42,40
24,58,254,70,64
24,14,14,19,19
24,15,165,100,131
24,16,15,8,8
24,17,164,152,146
24,18,327,676,649
24,19,396,405,395
24,0,5,14,14
24,1,0,6,6
24,2,0,19,18
24,4,1,107,110
24,5,63,8,8
24,6,0,167,159
24,7,241,225,242
24,8,2070,1879,1850
24,9,381,254,269
24,20,36,39,34
24,21,19,58,59
24,22,113,193,195
24,23,328,196,185
24,24,99,62,73
24,25,235,173,148
24,26,28,7,6
24,27,97,42,37
24,28,30,79,111
24,29,801,1199,1170
24,30,418,202,194
24,31,483,188,178
24,32,239,72,67
24,33,15,1,1
24,34,212,93,106
24,35,75,69,70
24,36,331,546,563
24,37,0,1,15
24,38,21,12,2
24,39,20,9,9
24,40,395,319,316
24,41,86,59,58
24,42,22,15,9
46,0,1313,1907,1953
46,1,241,439,443
46,2,102,95,94
25,44,180,94,129
25,45,60,37,18
25,46,97,72,76
25,47,143,65,71
25,48,159,58,55
25,49,52,23,25
25,50,86,20,1
25,51,182,434,424
25,52,635,590,680
25,53,568,1317,1334
25,54,436,930,918
25,55,0,23,23
25,11,0,0,6
25,56,1,12,12
25,12,164,47,46
25,13,670,731,735
25,14,2,3,3
25,15,33,23,23
25,16,103,82,80
25,17,139,82,79
25,18,154,314,303
25,19,14,24,23
25,0,132,49,47
25,1,15,6,6
25,2,174,230,218
25,3,158,366,348
25,4,176,85,84
25,5,122,109,104
25,6,95,28,26
25,7,206,68,68
25,8,163,258,257
25,9,504,759,742
25,20,1,7,3
25,21,760,1036,1063
25,22,1182,1546,1569
25,23,234,70,70
25,24,227,91,84
25,25,85,100,100
25,26,300,510,448
25,27,54,24,21
25,28,169,53,49
25,29,605,1708,1689
25,30,416,161,152
25,31,156,75,97
25,32,30,14,17
25,33,12,7,3
25,34,208,109,109
25,35,381,1072,1097
25,36,375,593,658
25,37,122,49,50
25,38,201,115,116
25,39,77,24,24
25,40,242,115,114
25,41,272,103,101
25,42,152,63,60
25,43,26,11,11
47,0,1426,2392,2420
47,1,33,30,32
26,44,188,84,176
26,45,84,83,79
26,46,356,255,285
26,47,245,62,61
26,48,106,48,46
26,49,166,25,47
26,50,146,103,98
26,51,292,145,149
26,52,118,200,214
26,53,1005,1725,1836
26,54,203,293,290
26,10,150,174,171
26,11,8,12,12
26,12,56,65,268
26,13,138,322,313
26,14,12,66,109
26,15,36,26,26
26,16,5,8,14
