x,y,2006,2011,2018
88,78,0,0,2
88,25,4,0,0
88,26,0,1,0
88,43,31,0,0
66,67,0,13,0
66,19,8,10,9
89,78,0,0,3
89,79,0,0,1
89,25,4,1,2
89,26,0,2,2
68,20,0,0,3
68,21,0,0,1
69,20,3,4,2
111,66,0,0,2
112,66,0,0,1
113,15,2,2,3
113,16,11,8,3
113,17,2,1,1
114,15,0,0,1
114,16,0,0,2
114,17,2,1,1
115,57,0,0,3
115,18,4,0,0
117,27,0,2,0
117,98,0,0,3
90,25,1,2,2
90,26,2,2,2
90,80,0,0,3
90,81,0,0,1
119,27,0,0,1
119,28,3,7,2
119,29,0,0,1
119,53,0,1,0
52,25,21,18,18
75,49,0,0,1
75,19,0,0,1
75,50,0,2,1
75,20,0,0,1
53,25,13,10,3
31,108,0,0,3
76,47,2,0,0
76,19,0,0,2
76,20,5,3,4
54,23,1,1,0
77,19,0,0,1
77,20,15,8,3
77,21,0,0,1
78,6,2,5,1
78,21,0,0,1
34,106,0,9,2
34,107,0,0,1
35,124,0,2,0
35,106,0,0,1
79,6,0,0,2
120,28,0,0,1
100,0,6,5,2
100,1,0,0,1
100,70,0,3,1
123,12,4,0,0
123,13,31,39,31
123,14,6,3,9
123,15,9,9,10
101,70,4,4,3
124,13,0,0,2
124,14,1,0,4
124,15,0,5,5
124,16,2,5,4
125,12,0,0,1
125,13,6,5,5
103,2,4,4,0
103,18,1,0,0
126,12,0,0,2
126,54,0,0,3
104,2,5,3,0
127,54,4,3,2
105,19,5,0,0
82,24,0,0,2
83,24,2,2,1
65,91,5,0,0
