x,y,2006,2011,2018
88,55,9,9,3
88,33,0,0,1
88,56,0,0,1
88,123,4,0,3
88,102,2,0,0
88,6,3,1,0
88,7,1,0,0
88,95,29,19,22
88,84,20,29,29
88,85,8,6,0
88,32,0,0,1
88,54,4,2,2
89,55,0,0,3
89,27,1,0,0
89,28,0,1,1
89,29,3,5,14
89,92,1,0,0
89,94,7,3,5
89,83,2,9,2
89,84,11,4,2
89,95,2,3,1
89,73,2,0,0
89,98,1,1,3
89,54,2,4,3
110,111,2,5,0
110,57,6,2,1
110,112,0,0,2
110,14,5,4,2
110,15,1,3,0
110,116,1,1,0
110,117,0,1,0
111,57,0,0,2
111,25,2,0,0
111,14,12,5,7
111,37,4,5,3
111,15,17,23,25
111,27,0,0,1
111,38,0,0,1
111,39,3,5,2
111,120,2,0,0
111,100,0,0,1
111,112,3,0,1
111,101,6,6,4
111,115,0,0,3
111,116,2,3,0
111,108,0,0,1
111,40,0,0,3
111,98,2,1,2
112,14,8,6,0
112,37,2,0,0
112,15,2,1,2
112,27,1,0,2
112,38,11,14,13
112,39,3,4,5
112,28,4,2,2
112,110,0,0,2
112,112,4,2,0
112,101,0,0,1
112,113,3,3,3
112,108,9,5,3
112,60,2,2,0
112,97,4,3,2
112,98,0,0,1
113,89,9,12,6
113,69,0,0,1
113,37,64,68,57
113,27,0,0,2
113,16,3,2,0
113,28,10,12,3
113,29,0,0,1
113,110,6,15,10
113,111,14,6,6
113,112,9,11,7
113,119,1,2,2
113,108,1,1,2
113,109,6,2,3
113,84,3,2,1
113,85,1,1,2
113,96,1,3,2
113,64,1,0,0
113,97,0,0,3
113,32,0,0,1
114,33,2,2,2
114,88,3,5,4
114,89,0,0,1
114,34,0,0,1
114,69,1,1,2
114,36,0,2,2
114,37,52,54,47
114,110,126,114,73
114,111,4,7,1
114,70,1,3,5
114,81,2,2,0
114,95,10,5,1
114,84,0,0,1
114,85,0,0,2
114,30,0,0,1
114,86,3,3,2
114,31,0,0,1
114,98,0,0,3
114,10,1,0,0
114,32,4,3,1
115,89,4,3,2
115,46,1,0,0
115,69,4,2,2
115,28,0,0,1
115,29,4,5,2
115,110,23,27,39
115,111,15,7,9
115,112,2,2,2
115,113,18,13,16
115,90,0,0,1
115,70,17,16,19
115,73,0,0,1
115,95,0,0,2
115,74,0,0,1
115,30,1,5,2
115,31,0,0,1
115,98,4,8,2
115,33,0,0,1
115,78,2,0,0
115,36,17,12,9
115,37,3,6,9
115,19,1,1,0
115,103,0,0,8
115,104,14,13,8
115,105,2,1,1
115,109,1,0,0
115,82,2,1,0
115,83,2,1,1
115,86,5,5,3
115,87,2,3,0
116,89,11,2,9
116,69,28,23,32
116,27,0,0,1
116,28,0,6,4
116,29,0,0,4
116,110,0,3,5
116,114,1,1,0
116,70,43,25,10
116,73,0,0,2
116,30,0,0,2
116,74,7,12,8
116,97,2,4,2
116,98,0,0,1
116,34,0,0,2
116,35,4,3,3
116,36,0,0,3
116,37,2,2,1
116,17,1,0,1
116,18,47,43,25
116,19,4,3,5
116,103,0,0,1
116,104,13,12,4
116,105,1,1,0
116,81,0,0,1
116,83,4,4,2
116,84,0,0,1
116,87,18,16,24
117,88,6,6,3
117,33,0,4,5
117,34,2,5,5
117,78,28,27,25
117,89,2,4,2
117,35,4,4,1
117,69,17,15,17
117,16,0,0,1
117,17,36,46,56
117,28,0,0,2
117,18,45,47,31
117,29,4,2,2
117,19,3,2,0
117,111,0,0,2
117,112,0,0,1
117,4,0,0,1
117,5,0,0,1
117,81,3,2,1
117,82,0,0,1
117,73,0,0,1
117,20,0,0,1
117,97,3,3,6
117,32,0,0,1
117,21,3,3,1
90,44,0,0,1
90,55,2,2,1
90,27,0,0,1
90,28,15,17,3
90,29,2,1,0
90,112,0,0,3
90,113,4,3,2
90,83,3,0,1
90,84,0,0,1
90,52,0,2,1
90,53,2,0,0
90,43,0,0,1
90,98,1,0,0
90,54,0,0,1
118,88,0,2,4
118,77,0,0,4
118,33,5,9,3
118,78,289,213,157
118,34,0,0,3
118,79,0,0,7
118,69,3,2,0
118,17,1,1,2
118,18,4,0,3
118,111,7,3,2
118,112,0,0,1
118,4,0,0,1
118,5,12,10,2
118,95,10,4,8
118,96,8,8,2
118,21,1,1,6
118,32,0,0,1
91,44,0,0,1
91,113,4,5,0
91,27,0,0,1
91,28,0,0,3
91,117,1,3,0
91,29,3,0,0
91,82,2,1,1
91,83,0,0,1
91,51,0,0,1
91,52,2,0,2
92,78,2,2,0
92,118,1,0,0
92,119,2,2,0
92,70,0,0,1
92,82,0,1,1
92,71,2,2,1
92,83,0,0,1
119,88,10,10,5
119,37,0,0,1
119,49,3,4,0
119,27,1,1,1
119,38,0,0,2
119,28,2,2,2
119,17,5,1,0
119,29,0,0,1
119,0,2,0,0
119,111,0,0,1
119,4,16,17,16
119,96,0,0,2
119,20,2,3,0
119,32,2,2,6
93,55,2,3,0
93,108,1,0,0
93,81,3,3,3
93,70,4,0,0
93,71,0,0,1
94,24,0,0,1
94,69,1,1,0
94,14,0,0,1
94,49,2,2,3
94,70,4,2,2
94,9,1,1,3
94,109,2,2,0
94,95,1,1,0
94,20,1,0,0
95,122,11,4,1
95,23,0,0,3
95,24,11,7,5
95,123,0,0,4
95,14,2,1,3
95,117,4,4,5
95,118,0,3,0
95,70,0,0,1
95,76,2,0,0
96,55,5,4,2
96,11,0,2,0
96,56,2,3,2
96,14,3,5,3
96,15,0,0,1
96,49,33,27,20
96,122,0,0,1
96,123,0,0,2
96,114,2,3,1
96,115,0,1,4
96,116,8,2,3
96,117,0,0,2
96,80,9,8,5
96,109,2,0,0
96,50,4,4,4
96,51,3,2,3
96,52,7,2,0
96,54,1,2,1
96,43,5,4,2
96,10,1,0,0
97,55,0,0,2
97,56,0,0,2
97,13,0,0,1
97,14,13,3,3
97,48,13,13,10
97,15,0,0,1
97,49,2,0,0
97,125,2,0,2
97,104,3,3,0
97,115,4,3,1
97,126,0,0,8
97,116,2,2,4
97,6,1,0,0
97,117,0,0,2
97,50,4,1,0
97,51,3,3,2
97,52,19,19,13
97,53,12,9,11
97,43,0,0,1
97,54,0,0,2
98,44,5,5,3
98,66,2,0,0
98,45,0,0,4
98,46,0,0,1
98,13,8,9,3
98,14,2,0,3
98,47,6,6,4
98,48,2,2,3
98,15,0,0,1
98,49,0,0,1
98,103,3,2,3
98,115,6,6,7
98,126,0,0,2
98,104,0,0,2
98,51,4,4,4
98,52,3,1,2
98,41,0,0,1
10,110,0,0,1
10,94,2,2,1
10,95,2,2,0
10,75,3,3,0
10,76,0,0,1
11,110,6,3,3
11,22,1,0,0
11,28,0,0,2
11,29,2,2,1
11,93,0,4,3
11,94,4,3,2
11,41,1,3,2
99,44,0,0,2
99,45,9,8,2
99,112,8,8,3
99,2,1,2,0
99,46,6,3,2
99,47,0,0,1
99,27,0,0,4
99,28,0,0,2
99,7,3,2,1
99,8,0,0,1
99,41,1,2,1
12,110,3,2,2
12,26,3,3,5
12,27,0,0,2
12,109,1,0,4
12,73,3,3,0
12,74,1,2,0
13,88,5,4,2
13,25,4,6,7
13,26,30,37,32
