x,y,elevation
0,0,407
0,1,413
0,2,418
0,3,424
0,4,432
0,5,438
0,6,446
0,7,451
0,8,451
0,9,449
0,10,449
0,11,450
0,12,457
0,13,461
0,14,464
0,15,467
0,16,472
0,17,467
0,18,459
0,19,452
0,20,448
0,21,452
0,22,455
0,23,461
0,24,467
0,25,469
0,26,475
0,27,482
0,28,483
0,29,488
0,30,497
0,31,512
0,32,540
0,33,526
0,34,511
0,35,510
0,36,517
0,37,523
0,38,533
0,39,536
0,40,527
0,41,514
0,42,507
0,43,506
0,44,508
0,45,508
0,46,505
0,47,498
0,48,495
0,49,495
0,50,493
0,51,488
0,52,486
0,53,486
0,54,484
0,55,478
0,56,473
0,57,473
0,58,474
0,59,475
0,60,472
0,61,467
0,62,465
0,63,464
0,64,458
0,65,454
0,66,453
0,67,454
0,68,462
0,69,461
0,70,454
0,71,452
0,72,450
0,73,451
0,74,444
0,75,442
0,76,441
0,77,436
0,78,434
0,79,440
0,80,440
0,81,434
0,82,426
0,83,423
0,84,414
0,85,407
0,86,402
0,87,375
0,88,371
0,89,393
0,90,405
0,91,406
0,92,413
0,93,422
0,94,436
0,95,435
0,96,427
0,97,431
0,98,430
0,99,427
0,100,418
0,101,423
0,102,422
0,103,420
0,104,432
0,105,430
0,106,405
0,107,384
0,108,375
0,109,361
0,110,338
0,111,326
0,112,326
0,113,326
0,114,326
0,115,326
0,116,327
0,117,326
0,118,326
0,119,327
0,120,328
0,121,329
0,122,337
0,123,348
0,124,356
0,125,363
0,126,368
0,127,375
1,0,408
1,1,412
1,2,417
1,3,421
1,4,429
1,5,437
1,6,446
1,7,454
1,8,445
1,9,442
1,10,445
1,11,450
1,12,455
1,13,458
1,14,462
1,15,467
1,16,472
1,17,470
1,18,463
1,19,452
1,20,446
1,21,452
1,22,459
1,23,462
1,24,464
1,25,468
1,26,475
1,27,478
1,28,481
1,29,490
1,30,498
1,31,521
1,32,547
1,33,529
1,34,516
1,35,513
1,36,520
1,37,524
1,38,534
1,39,542
1,40,532
1,41,518
1,42,513
1,43,514
1,44,513
1,45,509
1,46,504
1,47,501
1,48,500
1,49,500
1,50,494
1,51,491
1,52,489
1,53,485
1,54,480
1,55,476
1,56,479
1,57,480
1,58,480
1,59,479
1,60,475
1,61,471
1,62,467
1,63,465
1,64,460
1,65,454
1,66,450
1,67,449
1,68,454
1,69,456
1,70,454
1,71,448
1,72,443
1,73,444
1,74,440
1,75,436
1,76,433
1,77,429
1,78,432
1,79,441
1,80,439
1,81,433
1,82,428
1,83,423
1,84,417
1,85,407
1,86,394
1,87,380
1,88,364
1,89,385
1,90,397
1,91,405
1,92,415
1,93,420
1,94,428
1,95,427
1,96,423
1,97,426
1,98,421
1,99,419
1,100,410
1,101,410
1,102,412
1,103,416
1,104,431
1,105,427
1,106,411
1,107,385
1,108,356
1,109,339
1,110,326
1,111,326
1,112,326
1,113,326
1,114,326
1,115,326
1,116,326
1,117,326
1,118,326
1,119,327
1,120,328
1,121,330
1,122,338
1,123,347
1,124,354
1,125,361
1,126,366
1,127,375
2,0,414
2,1,411
2,2,416
2,3,423
2,4,431
2,5,436
2,6,441
2,7,441
2,8,437
2,9,443
2,10,448
2,11,453
2,12,457
2,13,460
2,14,465
2,15,471
2,16,475
2,17,469
2,18,464
2,19,456
2,20,445
2,21,450
2,22,454
2,23,456
2,24,459
2,25,465
2,26,469
2,27,473
2,28,479
2,29,489
2,30,500
2,31,523
2,32,549
2,33,536
2,34,522
2,35,518
2,36,519
2,37,525
2,38,532
2,39,545
2,40,540
2,41,527
2,42,518
2,43,516
2,44,514
2,45,512
2,46,509
2,47,504
2,48,498
2,49,495
2,50,493
2,51,491
2,52,488
2,53,483
2,54,479
2,55,481
2,56,482
2,57,479
2,58,476
2,59,474
2,60,470
2,61,466
2,62,465
2,63,466
2,64,462
2,65,455
2,66,450
2,67,446
2,68,446
2,69,448
2,70,449
2,71,450
2,72,443
2,73,437
2,74,434
2,75,430
2,76,429
2,77,425
2,78,430
2,79,435
2,80,437
2,81,439
2,82,437
2,83,431
2,84,425
2,85,416
2,86,406
2,87,393
2,88,362
2,89,375
2,90,391
2,91,402
2,92,412
2,93,414
2,94,421
2,95,416
2,96,421
2,97,422
2,98,414
2,99,413
2,100,406
2,101,399
2,102,401
2,103,405
2,104,411
2,105,415
2,106,401
2,107,377
2,108,342
2,109,327
2,110,326
2,111,326
2,112,326
2,113,326
2,114,326
2,115,326
2,116,326
2,117,326
2,118,326
2,119,327
2,120,329
2,121,334
2,122,340
2,123,345
2,124,350
2,125,356
2,126,364
2,127,373
3,0,421
3,1,416
3,2,416
3,3,420
3,4,426
3,5,429
3,6,432
3,7,433
3,8,436
3,9,441
3,10,447
3,11,453
3,12,459
3,13,462
3,14,467
3,15,472
3,16,473
3,17,467
3,18,459
3,19,452
3,20,444
3,21,444
3,22,451
3,23,455
3,24,461
3,25,464
3,26,471
3,27,476
3,28,481
3,29,490
3,30,505
3,31,537
3,32,549
3,33,543
3,34,528
3,35,524
3,36,523
3,37,526
3,38,528
3,39,537
3,40,548
3,41,533
3,42,522
3,43,519
3,44,517
3,45,512
3,46,506
3,47,500
3,48,498
3,49,496
3,50,491
3,51,489
3,52,485
3,53,482
3,54,483
3,55,485
3,56,482
3,57,479
3,58,478
3,59,476
3,60,469
3,61,466
3,62,469
3,63,469
3,64,462
3,65,456
3,66,451
3,67,446
3,68,442
3,69,441
3,70,440
3,71,442
3,72,438
3,73,434
3,74,430
3,75,425
3,76,426
3,77,421
3,78,423
3,79,429
3,80,431
3,81,434
3,82,434
3,83,434
3,84,427
3,85,419
3,86,410
3,87,393
3,88,362
3,89,371
3,90,390
3,91,398
3,92,402
3,93,410
3,94,414
3,95,406
3,96,416
3,97,413
3,98,408
3,99,411
3,100,403
3,101,393
3,102,389
3,103,394
3,104,395
3,105,403
3,106,395
3,107,377
3,108,332
3,109,326
3,110,326
3,111,326
3,112,326
3,113,326
3,114,326
3,115,326
3,116,326
3,117,326
3,118,326
3,119,328
3,120,332
3,121,336
3,122,339
3,123,343
3,124,349
3,125,354
3,126,359
3,127,370
4,0,433
4,1,427
4,2,422
4,3,420
4,4,422
4,5,425
4,6,427
4,7,432
4,8,441
4,9,445
4,10,450
4,11,453
4,12,455
4,13,461
4,14,467
4,15,473
4,16,466
4,17,460
4,18,458
4,19,455
4,20,442
4,21,443
4,22,449
4,23,453
4,24,461
4,25,467
4,26,471
4,27,474
4,28,486
4,29,492
4,30,502
4,31,526
4,32,555
4,33,543
4,34,528
4,35,528
4,36,524
4,37,522
4,38,523
4,39,539
4,40,557
4,41,538
4,42,523
4,43,518
4,44,511
4,45,507
4,46,506
4,47,505
4,48,500
4,49,496
4,50,496
4,51,493
4,52,489
4,53,489
4,54,489
4,55,488
4,56,484
4,57,479
4,58,475
4,59,472
4,60,470
4,61,473
4,62,471
4,63,466
4,64,463
4,65,459
4,66,457
4,67,450
4,68,442
4,69,439
4,70,437
4,71,434
4,72,431
4,73,428
4,74,425
4,75,424
4,76,419
4,77,416
4,78,418
4,79,419
4,80,420
4,81,424
4,82,428
4,83,424
4,84,422
4,85,416
4,86,409
4,87,402
4,88,378
4,89,360
4,90,371
4,91,381
4,92,387
4,93,400
4,94,414
4,95,408
4,96,400
4,97,402
4,98,403
4,99,409
4,100,397
4,101,385
4,102,377
4,103,378
4,104,375
4,105,382
4,106,386
4,107,354
4,108,326
4,109,326
4,110,326
4,111,326
4,112,326
4,113,326
4,114,326
4,115,326
4,116,327
4,117,327
4,118,329
4,119,332
4,120,335
4,121,337
4,122,339
4,123,342
4,124,348
4,125,354
4,126,360
4,127,364
5,0,443
5,1,434
5,2,429
5,3,426
5,4,424
5,5,429
5,6,432
5,7,433
5,8,438
5,9,443
5,10,450
5,11,455
5,12,459
5,13,463
5,14,467
5,15,472
5,16,466
5,17,456
5,18,449
5,19,446
5,20,439
5,21,447
5,22,454
5,23,460
5,24,464
5,25,467
5,26,469
5,27,474
5,28,483
5,29,491
5,30,500
5,31,523
5,32,535
5,33,525
5,34,520
5,35,521
5,36,518
5,37,516
5,38,521
5,39,543
5,40,558
5,41,538
5,42,524
5,43,517
5,44,514
5,45,513
5,46,509
5,47,503
5,48,500
5,49,502
5,50,499
5,51,495
5,52,493
5,53,494
5,54,491
5,55,487
5,56,483
5,57,481
5,58,477
5,59,478
5,60,477
5,61,478
5,62,473
5,63,470
5,64,467
5,65,461
5,66,453
5,67,448
5,68,446
5,69,443
5,70,440
5,71,437
5,72,434
5,73,432
5,74,428
5,75,422
5,76,418
5,77,416
5,78,412
5,79,410
5,80,410
5,81,414
5,82,416
5,83,413
5,84,407
5,85,405
5,86,400
5,87,400
5,88,389
5,89,375
5,90,360
5,91,364
5,92,378
5,93,389
5,94,401
5,95,407
5,96,392
5,97,390
5,98,396
5,99,401
5,100,398
5,101,383
5,102,373
5,103,364
5,104,358
5,105,364
5,106,346
5,107,328
5,108,326
5,109,326
5,110,326
5,111,326
5,112,326
5,113,326
5,114,326
5,115,326
5,116,328
5,117,329
5,118,332
5,119,334
5,120,336
5,121,338
5,122,341
5,123,343
5,124,348
5,125,352
5,126,361
5,127,370
6,0,447
6,1,438
6,2,437
6,3,432
6,4,426
6,5,429
6,6,436
6,7,441
6,8,443
6,9,445
6,10,448
6,11,453
6,12,460
6,13,464
6,14,468
6,15,468
6,16,460
6,17,454
6,18,448
6,19,440
6,20,437
6,21,446
6,22,454
6,23,461
6,24,461
6,25,463
6,26,467
6,27,474
6,28,486
6,29,500
6,30,508
6,31,516
6,32,530
6,33,521
6,34,515
6,35,513
6,36,511
6,37,513
6,38,521
6,39,543
6,40,560
6,41,536
6,42,521
6,43,519
6,44,520
6,45,514
6,46,507
6,47,505
6,48,506
6,49,505
6,50,502
6,51,501
6,52,498
6,53,497
6,54,494
6,55,490
6,56,488
6,57,484
6,58,480
6,59,483
6,60,482
6,61,479
6,62,473
6,63,470
6,64,464
6,65,459
6,66,457
6,67,452
6,68,449
6,69,447
6,70,447
6,71,443
6,72,438
6,73,436
6,74,429
6,75,422
6,76,422
6,77,422
6,78,416
6,79,409
6,80,404
6,81,402
6,82,401
6,83,401
6,84,393
6,85,388
6,86,385
6,87,381
6,88,379
6,89,376
6,90,361
6,91,353
6,92,365
6,93,378
6,94,388
6,95,387
6,96,384
6,97,384
6,98,385
6,99,389
6,100,391
6,101,383
6,102,368
6,103,356
6,104,342
6,105,344
6,106,329
6,107,326
6,108,326
6,109,326
6,110,326
6,111,326
6,112,326
6,113,326
6,114,326
6,115,326
6,116,329
6,117,331
6,118,334
6,119,337
6,120,338
6,121,340
6,122,342
6,123,345
6,124,349
6,125,353
6,126,361
6,127,368
7,0,447
7,1,446
7,2,443
7,3,437
7,4,430
7,5,431
7,6,437
7,7,444
7,8,449
7,9,451
7,10,452
7,11,455
7,12,460
7,13,466
