x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,2,3,0.1,0.3,0.2,0.2,0.8,0.1,0.3,0.6,0.3,0.1,0,60932.8,1
0,3,14,0.3,1.7,0.9,1.1,3.6,0.3,1.6,2.7,1.3,0.5,0,284353,1
0,12,4,0,0.4,0.3,0.2,0.9,0,0.6,0.9,0.2,0.5,0,82816.5,1
0,13,8,0,0.7,0.6,0.3,1.8,0,1.2,1.8,0.5,1.1,0,165633,1
0,17,5,0.1,0.3,0.2,0.5,0.8,0.1,1.1,1.3,0.2,0.4,0,117102.9,1
0,18,2,0.1,0.1,0.1,0.2,0.3,0,0.4,0.5,0.1,0.2,0,46841.2,1
0,19,3,0.1,0.2,0.1,0.3,0.5,0,0.6,0.8,0.1,0.3,0,70261.8,1
0,24,4,0.1,0.2,0.4,0.9,0.7,0.1,0.7,0.6,0.2,0.1,0,92193,1
0,25,3,0.1,0.5,0.1,0.7,0.7,0,0.5,0.1,0.1,0.2,0,68064.5,1
0,29,9,0.1,1.6,0.1,2.2,2.2,0,1.6,0.4,0.3,0.5,0,204193.5,1
0,32,15,1.3,0.7,0.7,4.8,2.7,0.3,1.4,1.7,0.7,0.7,0,318611,1
0,45,2,0,0.1,0.2,0.2,0.4,0.1,0.3,0.5,0.1,0.1,0,45230.8,1
0,46,1,0,0.1,0.1,0.1,0.2,0,0.2,0.2,0,0.1,0,22615.4,1
0,51,3,0.3,0.2,0.2,0.4,0.7,0,0.5,0.5,0.2,0,0,61617.3,1
0,52,6,0.6,0.4,0.4,0.8,1.4,0,1,1,0.4,0,0,123234.7,1
0,53,2,0.2,0.1,0.2,0.3,0.5,0,0.3,0.3,0.1,0,0,41078.2,1
0,58,1,0.1,0.1,0.1,0.1,0.2,0,0.1,0.2,0.1,0,0,20539.1,1
0,64,1,0,0.1,0.1,0.2,0.3,0.1,0.1,0.1,0,0,0,19262.7,1
1,2,5,0.1,0.6,0.3,0.4,1.3,0.1,0.6,0.9,0.5,0.2,0,101554.6,1
1,10,6,0,0.5,0.5,0.3,1.3,0,0.9,1.3,0.4,0.8,0,124224.8,1
1,11,8,0,0.7,0.6,0.3,1.8,0,1.2,1.8,0.5,1.1,0,165633,1
