x,y,value
20,6,10205
20,7,10205
20,8,10205
21,6,10205
21,7,10205
21,8,10205
21,51,10228
21,52,10228
21,53,10228
22,6,10205
22,7,10205
22,8,10205
22,43,4668
22,44,4668
22,45,4668
22,51,10228
22,52,10228
22,53,10228
23,43,4668
23,44,4668
23,45,4668
23,51,10228
23,52,10228
23,53,10228
24,43,4668
24,44,4668
24,45,4668
25,25,6754
25,26,6754
25,27,6754
26,17,7237
26,18,7237
26,19,7237
26,25,6754
26,26,6754
26,27,6754
27,17,7237
27,18,7237
27,19,7237
27,25,6754
27,26,6754
27,27,6754
27,30,8842
27,31,8842
27,32,8842
28,17,7237
28,18,7237
28,19,7237
28,30,8842
28,31,8842
28,32,8842
29,30,8842
29,31,8842
29,32,8842
