x,y,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,TOTAL
0,71,5,0,7,0,0,17,28,0,18,3,2,20,23,13,1,2,4,6,9,0,158
0,72,2,2,11,0,0,8,18,1,20,4,0,13,16,19,0,3,2,3,9,0,131
0,73,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4
0,76,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,4
0,77,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,79,0,0,4,0,0,7,12,1,6,0,0,2,2,1,0,0,0,1,4,0,40
0,80,0,0,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,6
0,81,0,0,0,0,0,4,3,0,0,0,0,1,1,2,0,0,0,0,0,0,11
0,82,0,0,1,0,0,5,5,2,1,0,0,0,3,3,0,0,0,1,1,0,22
0,83,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
0,84,0,0,1,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,1,0,10
0,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0,90,0,0,2,0,0,6,11,0,1,0,0,1,2,1,0,0,0,1,1,0,26
0,91,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6
1,71,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1,72,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1,76,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,77,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
1,78,0,0,1,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,1,0,9
1,79,0,0,2,0,0,2,6,0,2,1,0,3,0,0,0,0,0,0,0,0,16
1,80,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1,83,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,84,2,0,7,0,1,8,14,0,2,1,0,3,2,2,1,0,0,4,6,0,53
1,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,88,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,89,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,3,0,9
1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,91,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6
1,92,1,0,3,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,10
2,73,0,0,3,0,0,8,7,1,1,0,0,3,5,2,0,0,0,3,5,0,38
2,76,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,79,0,0,3,0,0,1,2,0,1,0,0,2,1,2,0,0,0,0,1,0,13
2,80,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4
2,82,0,0,2,0,0,1,3,0,1,0,0,3,2,1,0,0,0,0,2,0,15
