x,y,clc
0,0,25
0,1,25
0,2,25
0,3,25
0,4,29
0,5,29
0,6,26
0,7,26
0,8,29
0,9,29
0,10,29
0,11,21
0,12,21
0,13,29
0,14,29
0,15,29
0,16,25
0,17,25
0,18,29
0,19,21
0,20,20
0,21,25
0,22,29
0,23,29
0,24,25
0,25,29
0,26,29
0,27,29
0,28,29
0,29,29
0,30,29
0,31,21
0,32,21
0,33,29
0,34,29
0,35,29
0,36,29
0,37,32
0,38,29
0,39,29
0,40,29
0,41,32
0,42,32
0,43,29
0,44,2
0,45,21
0,46,21
0,47,21
0,48,26
0,49,26
0,50,21
0,51,21
0,52,26
0,53,26
0,54,26
0,55,21
0,56,26
0,57,26
0,58,26
0,59,29
0,60,20
0,61,20
0,62,20
0,63,29
0,64,20
0,65,13
0,66,13
0,67,13
0,68,13
0,69,13
0,70,13
0,71,13
0,72,13
0,73,13
0,74,13
0,75,13
0,76,13
0,77,13
0,78,13
0,79,13
0,80,41
0,81,41
0,82,41
0,83,13
0,84,3
0,85,3
0,86,3
0,87,2
0,88,2
0,89,2
0,90,2
0,91,2
0,92,2
0,93,24
0,94,29
0,95,20
0,96,32
0,97,32
0,98,26
0,99,32
0,100,26
0,101,26
0,102,26
0,103,29
0,104,24
0,105,24
0,106,24
0,107,24
0,108,24
0,109,24
0,110,24
0,111,21
0,112,21
0,113,21
0,114,21
0,115,21
0,116,21
0,117,21
0,118,21
0,119,41
0,120,41
0,121,41
0,122,41
0,123,41
0,124,41
0,125,41
0,126,41
0,127,41
1,0,25
1,1,25
1,2,25
1,3,25
1,4,29
1,5,29
1,6,29
1,7,26
1,8,20
1,9,29
1,10,29
1,11,21
1,12,21
1,13,29
1,14,29
1,15,29
1,16,25
1,17,25
1,18,21
1,19,21
1,20,20
1,21,20
1,22,20
1,23,29
1,24,25
1,25,21
1,26,29
1,27,29
1,28,29
1,29,24
1,30,29
1,31,21
1,32,21
1,33,29
1,34,29
1,35,15
1,36,32
1,37,32
1,38,32
1,39,29
1,40,29
1,41,29
1,42,32
1,43,29
1,44,2
1,45,2
1,46,21
1,47,21
1,48,20
1,49,21
1,50,21
1,51,21
1,52,21
1,53,26
1,54,26
1,55,21
1,56,21
1,57,26
1,58,26
1,59,29
1,60,20
1,61,20
1,62,20
1,63,20
1,64,29
1,65,20
1,66,13
1,67,13
1,68,13
1,69,13
1,70,13
1,71,21
1,72,13
1,73,13
1,74,13
1,75,13
1,76,13
1,77,13
1,78,13
1,79,13
1,80,41
1,81,41
1,82,41
1,83,13
1,84,3
1,85,3
1,86,2
1,87,2
1,88,2
1,89,2
1,90,2
1,91,2
1,92,20
1,93,24
1,94,20
1,95,20
1,96,20
1,97,32
1,98,32
1,99,26
1,100,26
1,101,26
1,102,26
1,103,26
1,104,24
