x,y,pp,ra,rp
0,1,704946,8119,1
0,2,683374,8140,1
0,3,677907,8147,1
0,4,673132,8157,1
0,5,665962,9471,1
0,6,660036,8120,1
0,8,648228,8274,1
0,9,643468,8587,1
0,10,637485,8692,1
0,11,629778,8967,1
0,19,197,6,3
0,20,197,6,3
0,21,197,6,3
0,32,511802,257311,50
0,33,511530,254343,49
0,34,511259,255113,49
0,54,485921,303816,62
0,84,398402,0,0
0,97,391884,291098,74
0,101,449041,288070,64
0,102,449297,288446,64
0,103,449632,292728,65
1,1,702388,8155,1
1,2,683565,7958,1
1,3,678057,8070,1
1,4,671028,7320,1
1,5,664660,8094,1
1,6,658940,7659,1
1,7,652311,8071,1
1,8,648759,8176,1
1,9,641920,8085,1
1,11,626004,9429,1
1,12,613892,9994,1
1,13,592094,10135,1
1,19,197,6,3
1,20,197,6,3
1,21,197,6,3
1,27,197,6,3
1,34,511221,252993,49
1,35,510374,246110,48
1,73,399989,304584,76
1,103,449705,290209,64
2,5,664531,8094,1
2,6,659364,8120,1
2,8,648931,8147,1
2,9,642004,8045,1
2,13,588287,10944,1
2,15,536684,10086,1
2,20,197,6,3
2,21,197,6,3
2,22,197,6,3
2,34,511113,255549,49
2,35,510232,250984,49
2,36,509747,239132,46
2,37,509379,236419,46
2,38,508765,229672,45
2,73,399991,296475,74
2,97,450098,281714,62
2,103,449783,282588,62
3,8,648759,8141,1
3,16,535546,10260,1
3,17,530186,10292,1
3,21,197,6,3
3,36,509586,253908,49
3,37,509402,250406,49
3,38,507300,243581,48
3,39,504838,240775,47
3,40,503585,234925,46
3,41,502514,234549,46
3,52,488802,303857,62
3,79,399838,299196,74
3,80,399433,304034,76
3,81,399134,300837,75
3,82,398977,297279,74
3,85,396983,289550,72
3,86,396699,288867,72
3,97,450380,281146,62
3,103,449871,287624,63
4,17,530519,10223,1
4,18,526179,10356,1
4,40,503026,241058,47
4,41,502585,233473,46
4,42,498626,176833,35
4,43,494984,145347,29
4,72,401246,294451,73
4,81,399431,305692,76
4,82,399166,297872,74
4,86,396884,277494,69
4,97,450506,279627,62
4,103,450055,283577,63
5,24,197,6,3
5,39,503922,254422,50
5,40,502855,244654,48
5,41,502084,233029,46
5,42,496745,158624,31
5,43,495713,141328,28
5,50,490543,303790,61
5,51,489373,302569,61
5,71,403610,295876,73
5,72,402311,298552,74
5,81,399562,307166,76
5,82,399303,295821,74
5,104,450299,280368,62
5,105,449861,263325,58
5,106,449714,265461,59
5,107,449677,265242,58
5,113,457898,232545,50
6,38,504428,253982,50
6,39,503397,254101,50
6,42,497326,142421,28
6,49,492317,287321,58
6,70,405273,294994,72
6,71,404625,297053,73
6,81,399852,299867,74
6,105,449924,275129,61
7,20,526496,10837,2
7,30,513047,8000,1
7,31,512384,8000,1
7,38,504521,256190,50
7,49,491665,285994,58
7,50,490644,301556,61
7,70,406732,295630,72
7,80,400495,302542,75
7,81,400131,301740,75
7,96,450913,271362,60
8,19,527645,12268,2
8,20,526993,11010,2
8,27,514148,7739,1
8,28,513713,7744,1
8,29,513289,7877,1
8,30,512959,7934,1
8,32,511889,8079,1
8,38,504135,257476,51
8,49,492354,287495,58
8,50,491718,300063,61
8,51,489235,283826,58
8,96,451067,260225,57
8,97,451101,258491,57
9,25,515541,4653,0
9,27,514402,6787,1
9,32,511899,8084,1
9,33,511554,9468,1
9,34,511600,8286,1
9,37,505641,267899,52
9,38,505039,264375,52
9,50,490081,299327,61
9,51,487363,286563,58
9,82,404317,295921,73
9,98,451412,238968,52
9,109,458530,201420,43
10,24,517591,4400,0
10,25,515431,5688,1
10,36,506908,257014,50
10,37,506377,259412,51
10,38,506520,268774,53
10,39,504642,257825,51
10,50,489877,284563,58
10,51,486903,286590,58
10,81,404734,299657,74
10,82,404597,293724,72
10,83,404108,297714,73
10,84,403240,293464,72
10,95,451853,235597,52
10,96,451727,240908,53
10,97,451750,234739,51
10,98,451790,212058,46
11,20,527716,11927,2
11,24,517624,5796,1
11,36,508145,253021,49
11,37,508076,252355,49
11,38,507016,268132,52
11,39,503336,271039,53
11,40,500040,269441,53
11,42,499119,272221,54
11,43,498869,277501,55
11,44,497384,275372,55
11,45,496879,267058,53
11,50,487671,285548,58
11,51,485895,284544,58
11,52,484144,280391,57
11,80,405386,297451,73
11,81,404988,298076,73
11,82,405105,296711,73
11,83,404009,294149,72
11,85,403113,291524,72
11,96,452330,240859,53
12,21,525241,12108,2
12,40,500217,270700,54
12,41,499659,268037,53
12,42,499277,273139,54
12,43,498703,274463,55
12,44,497312,278354,55
12,45,496534,269630,54
12,48,492507,281808,57
12,49,490185,284412,58
12,50,487192,286769,58
12,51,485162,285168,58
12,52,481582,281441,58
12,81,405766,301789,74
12,82,405573,293105,72
12,87,458261,292563,63
12,89,457785,293475,64
12,90,455677,282037,61
13,34,510277,10130,1
13,35,509218,10255,2
13,36,509442,10377,2
13,41,499677,270833,54
13,47,493105,283935,57
13,48,490849,284980,58
13,50,486232,285241,58
13,51,484483,283613,58
13,52,479460,282345,58
13,53,472160,282269,59
13,78,406409,271137,66
13,81,405959,297665,73
13,82,405910,291876,71
13,91,454770,286215,62
13,97,454079,252153,55
14,35,509833,11441,2
14,36,509130,10050,1
14,37,506197,10203,2
14,45,495648,281155,56
14,46,494115,281074,56
14,47,493089,285257,57
14,48,490826,283893,57
14,50,485798,283971,58
14,51,482289,281953,58
14,52,476532,281637,59
14,53,466401,279123,59
14,54,458342,275799,60
14,78,406866,279250,68
14,79,406624,272313,66
14,81,406170,291477,71
14,91,455008,283837,62
14,98,454587,262546,57
15,23,519965,10260,1
15,24,518898,10099,1
15,25,518723,9713,1
15,38,501465,10162,2
15,46,493589,281103,56
15,47,491383,281493,57
15,50,485284,281226,57
15,51,479817,282389,58
15,52,470064,282960,60
15,53,461184,281949,61
15,54,455885,278765,61
15,55,451642,273317,60
15,76,407412,282135,69
15,77,407471,285613,70
15,78,406992,283082,69
15,79,406893,272816,67
15,80,406496,299481,73
15,83,404626,288813,71
15,91,455164,278248,61
15,98,454778,259702,57
16,22,522019,12877,2
16,39,501380,9167,1
16,40,500933,8956,1
16,41,499844,8352,1
16,51,473928,279971,59
16,52,464189,280678,60
16,54,452714,281748,62
16,55,449300,273762,60
16,75,408131,280365,68
16,77,407488,287815,70
16,78,407160,288408,70
16,79,406726,276681,68
16,80,406507,296491,72
16,99,454574,243573,53
17,22,521091,13928,2
17,39,501731,8943,1
17,40,501337,8986,1
17,50,477990,274486,57
17,51,468379,279420,59
17,52,460384,274942,59
17,54,451014,274160,60
17,55,447772,273155,61
17,56,446308,258398,57
17,78,407198,289372,71
17,79,406763,289836,71
17,81,406400,283263,69
17,101,454707,239010,52
18,26,517786,12822,2
18,27,517335,12160,2
18,43,496917,9384,1
18,51,463269,278524,60
18,52,457377,272129,59
18,53,453246,274760,60
18,54,449912,271416,60
18,55,446978,269238,60
18,79,406787,289084,71
18,80,406595,299525,73
19,27,517454,12066,2
19,40,501031,9460,1
19,42,498618,8042,1
19,43,496730,8052,1
19,49,0,0,
19,51,459897,276115,60
19,52,456047,278473,61
19,53,451620,267240,59
19,79,406750,295071,72
19,80,450756,286051,63
19,81,449971,287659,63
20,23,519534,14136,2
20,40,500634,8084,1
20,52,453528,269404,59
20,62,412112,0,0
20,78,407008,293648,72
20,79,450767,295304,65
