x,y,pp,ra,rp
0,0,2893668,1990268,68
0,1,2909471,1744179,59
0,2,2923732,1703138,58
0,3,2933347,1738081,59
0,4,2941491,1595292,54
0,6,2960996,1765760,59
0,8,2983349,1489613,49
0,14,3104020,1452262,46
0,17,3228028,1444344,44
0,19,3378117,1393864,41
0,28,4356378,1293397,29
0,29,4473638,1281825,28
0,58,5050275,506116,10
0,59,5059509,1186057,23
0,65,5126009,1285459,25
0,73,5127870,595129,11
0,74,5107928,673464,13
0,75,5085677,642298,12
0,76,5083050,1381027,27
0,84,5220589,2150535,41
0,85,5239509,2344431,44
0,86,5249067,2009973,38
0,95,5197604,2487974,47
0,96,5206944,2446773,46
0,99,5263219,2644580,50
0,108,5097060,2599257,50
0,109,5013558,2650859,52
0,110,4943410,3177812,64
0,111,4879278,3114551,63
0,112,4836024,2951729,61
0,118,4775527,2818771,59
0,119,4778156,2781763,58
0,124,4840505,2738243,56
0,125,4866529,3219761,66
0,126,4882057,3186670,65
0,127,4895636,2931954,59
1,0,2887367,1812888,62
1,1,2905282,1645929,56
1,2,2912026,1672270,57
1,3,2912693,1643055,56
1,4,2916338,1689500,57
1,5,2919776,1682817,57
1,6,2935435,1679849,57
1,7,2960940,1734258,58
1,8,2978950,1505773,50
1,14,3103640,1437045,46
1,29,4516632,1264835,28
1,55,5031657,1781153,35
1,58,5059649,659256,13
1,59,5070723,1319939,26
1,60,5082883,1203110,23
1,73,5120594,715696,13
1,76,5089410,1545182,30
1,77,5103364,1209591,23
1,85,5261407,2370514,45
1,94,5199088,2499701,48
1,95,5196368,2578680,49
1,96,5219070,2647067,50
1,97,5236219,2756223,52
1,98,5269533,2707187,51
1,107,5190872,2906088,55
1,108,5081014,3093660,60
1,109,5013853,2554084,50
1,110,4943775,3201935,64
1,111,4853191,3220199,66
1,112,4806653,3190706,66
1,116,4753489,3110338,65
1,117,4748459,3022251,63
1,118,4757940,2824691,59
1,124,4814523,2540293,52
1,125,4834445,2475792,51
1,126,4854979,3187097,65
1,127,4869708,3085797,63
2,1,2887765,1729946,59
2,2,2888359,1705663,59
2,3,2883010,1723432,59
2,4,2891063,1721683,59
2,5,2898747,1632224,56
2,7,2943299,1628328,55
2,8,2976646,1545682,51
2,26,4216423,1128966,26
2,28,4437605,1193705,26
2,29,4559309,1208521,26
2,55,5040910,1937112,38
2,56,5051887,1950257,38
2,57,5055989,906797,17
2,58,5065502,1687255,33
2,59,5074829,1523648,30
2,60,5084781,1063064,20
2,66,5142417,1797536,34
2,73,5115590,718156,14
2,85,5274627,2428674,46
2,86,5280696,2111387,39
2,94,5203282,2566148,49
2,95,5224170,2694049,51
2,96,5253677,2743372,52
2,97,5274505,2716994,51
2,98,5290893,2478545,46
2,107,5190430,2876459,55
2,108,5088746,3204676,62
2,109,5006398,3194103,63
2,111,4861314,3323702,68
2,112,4799231,3200394,66
2,113,4766368,3114389,65
2,114,4735886,2916342,61
2,115,4721609,2858258,60
2,116,4730771,3182413,67
2,117,4728783,2855912,60
2,121,4740049,2994919,63
2,122,4750929,2917848,61
2,126,4814343,3182874,66
2,127,4845426,3364144,69
3,0,2849852,1684364,59
3,1,2855853,1709315,59
3,2,2855803,1801499,63
3,3,2858470,1741075,60
3,4,2870291,1646483,57
3,5,2888789,1647468,57
3,8,2958854,1628198,55
3,11,3031333,1516105,50
3,12,3051000,1498265,49
3,25,4126410,1077151,26
3,26,4249975,1191992,28
3,27,4363903,1106658,25
3,29,4592919,1255930,27
3,30,4636701,1265340,27
3,31,4671556,1196922,25
3,55,5044702,1931189,38
3,56,5057848,2184596,43
3,58,5073450,1779871,35
3,59,5082195,1734562,34
3,67,5156166,2088891,40
3,72,5140205,1233720,24
3,74,5112452,1358026,26
3,75,5124588,1727793,33
3,79,5223813,1145604,21
3,83,5271308,2415092,45
3,84,5277294,2416482,45
3,85,5281912,2476086,46
3,86,5289816,1735632,32
3,87,5298290,1211689,22
3,95,5263007,2149245,40
3,96,5282271,2794182,52
3,107,5184717,3233257,62
3,108,5101923,3348362,65
3,109,5003826,3220604,64
3,111,4850547,3344062,68
3,112,4783419,3324652,69
3,113,4749714,3098025,65
3,114,4725310,2966951,62
3,115,4709786,3162787,67
3,116,4702546,3235656,68
3,117,4708176,3085922,65
3,120,4691382,3028657,64
3,121,4681470,3264239,69
3,122,4693162,2879017,61
3,126,4769555,3189989,66
3,127,4801009,3172548,66
4,0,2825839,1891493,66
4,1,2827896,1839560,65
4,2,2838853,1738663,61
4,8,2928531,1613221,55
4,9,2953943,1611896,54
4,10,2985690,1620384,54
4,11,3016329,1623518,53
4,12,3050867,1540965,50
4,14,3108530,1477408,47
4,16,3216471,1421990,44
4,26,4270585,1129034,26
4,27,4397607,1299691,29
4,28,4530338,1283057,28
4,29,4612644,1306380,28
4,30,4661659,1304637,27
4,31,4682203,1258787,26
4,55,5053949,2051612,40
4,56,5060907,2189917,43
4,58,5080730,1985534,39
4,73,5128940,1758547,34
4,75,5164915,2078736,40
4,76,5186755,1443473,27
4,77,5203613,1791734,34
4,78,5221320,1418942,27
4,83,5272239,2541208,48
4,84,5278638,2538976,48
4,85,5284459,2417747,45
4,86,5295536,2346383,44
4,94,5285305,2321167,43
4,95,5290967,2321004,43
4,97,5292851,2779255,52
4,105,5199524,3095094,59
4,106,5193737,3005429,57
4,107,5156291,3021983,58
4,108,5079202,3228876,63
4,109,5007342,3413096,68
4,110,4926194,3401405,69
4,111,4854293,3364885,69
4,112,4795816,3366611,70
4,113,4745857,3186372,67
4,115,4690360,3323973,70
4,116,4681703,3140559,67
4,117,4683557,3074777,65
4,120,4680158,3128888,66
4,121,4665904,3385927,72
4,122,4648050,2756363,59
4,123,4656171,2745204,58
4,125,4694679,3370556,71
4,126,4720871,3471300,73
4,127,4752255,3367229,70
5,12,3039111,1595011,52
5,14,3097363,1499571,48
5,15,3157839,1449584,45
5,16,3213735,1490496,46
5,17,3292020,1420112,43
5,26,4314771,1355146,31
5,27,4439867,1275473,28
5,28,4551179,1164283,25
5,29,4624680,1309095,28
5,31,4682247,1106290,23
5,55,5060317,2203366,43
5,56,5066745,2326598,45
5,57,5083254,1690149,33
5,58,5088882,1951121,38
5,65,5149907,2190543,42
5,68,5180838,0,0
5,71,5173680,1787732,34
5,75,5198430,2275297,43
5,76,5206918,1749853,33
5,77,5221737,1823341,34
5,78,5236972,1483052,28
5,79,5246583,1377061,26
5,80,5254017,885972,16
5,84,5285019,2584637,48
5,87,5321745,2164750,40
5,97,5296589,2813596,53
5,98,5289367,2672218,50
5,105,5188120,3141961,60
5,107,5136013,3203621,62
5,108,5060285,3230154,63
5,109,5004853,3352943,66
5,110,4923952,3453337,70
5,111,4865350,3404211,69
5,112,4814910,3438088,71
5,113,4754395,3384302,71
5,114,4718601,3370176,71
5,115,4686600,3317241,70
5,116,4669441,3217262,68
5,117,4660558,3092620,66
5,120,4677317,3658079,78
5,121,4673563,3453783,73
5,124,4630088,3551471,76
5,125,4646815,3499778,75
5,126,4668064,3430207,73
5,127,4689846,3242706,69
6,0,2789662,1679918,60
6,1,2804902,1624797,57
6,2,2814288,1645712,58
6,3,2827704,1670939,59
6,4,2842125,1622411,57
6,5,2847720,1643368,57
6,6,2864766,1602170,55
6,14,3094907,1574147,50
6,15,3165259,1524190,48
6,16,3226620,1475588,45
6,17,3306790,1378840,41
6,26,4356246,1361469,31
6,53,5050088,968012,19
6,55,5073650,2283786,45
6,56,5083517,2131449,41
6,57,5090622,2254875,44
6,67,5187271,2289863,44
6,72,5178469,2147500,41
6,75,5214038,2246852,43
6,76,5222682,2120276,40
6,77,5236359,2049070,39
6,84,5295616,2582971,48
6,85,5309183,2408877,45
6,95,5299932,2775677,52
6,97,5294670,2930343,55
6,98,5285102,2768286,52
6,102,5267928,2942680,55
6,105,5179317,3188146,61
6,106,5160095,3257664,63
6,108,5047960,3331540,65
6,109,4999649,3448842,68
6,110,4934560,3514291,71
6,111,4866037,3504944,72
6,112,4826322,3517452,72
6,113,4772929,3253363,68
6,114,4724698,3322753,70
6,115,4697324,3404568,72
6,116,4671514,3343335,71
6,117,4660862,3407801,73
6,118,4657367,3666958,78
6,119,4659388,3464822,74
6,120,4657467,3785327,81
6,121,4656402,3715436,79
6,122,4657865,3585094,76
6,123,4647154,3648965,78
6,124,4625937,3514940,75
6,125,4625523,3432658,74
6,126,4634040,3331695,71
6,127,4655127,3141745,67
7,0,2786643,1708320,61
7,1,2797702,1820506,65
7,2,2808727,1772727,63
7,3,2822217,1700317,60
7,4,2829909,1659151,58
7,5,2845323,1589891,55
7,6,2864434,1603250,55
7,7,2879145,1584024,55
7,8,2897393,1565561,54
7,14,3085240,1479256,47
7,15,3170362,1472564,46
7,16,3239808,1488083,45
7,17,3310466,1456628,44
7,18,3372829,1406941,41
7,19,3443457,1368439,39
7,22,3852281,1343474,34
7,23,3991586,1296898,32
7,25,4259024,1409428,33
7,33,4744586,1078258,22
7,53,5065434,1329544,26
7,54,5076497,1947541,38
7,55,5085560,2377720,46
7,56,5096764,2010562,39
7,57,5103308,1942937,38
7,64,5172321,2125542,41
7,67,5214794,2460663,47
7,68,5222856,2303615,44
7,71,5201549,2146429,41
7,72,5198819,2335642,44
7,74,5222962,2447166,46
7,75,5230173,2256915,43
7,76,5245299,1512459,28
7,82,5292142,2410877,45
7,84,5315163,2677755,50
7,85,5326731,2270429,42
7,87,5335249,2571720,48
7,88,5336931,2548084,47
7,92,5317999,2720223,51
7,93,5285606,2710906,51
7,95,5296148,2836004,53
7,96,5288848,2906365,54
7,97,5286962,2951995,55
7,98,5280473,2864371,54
7,99,5269310,2762863,52
7,101,5262704,2965101,56
7,102,5263896,2962741,56
7,104,5204497,3164588,60
7,105,5177471,3170111,61
7,106,5157119,3232487,62
7,107,5112815,3418872,66
7,108,5037459,3382517,67
7,109,4983937,3483407,69
7,110,4924651,3572081,72
7,111,4869759,3545916,72
7,112,4820928,3529414,73
7,113,4781897,3403497,71
7,114,4732805,3384148,71
7,115,4695990,3496467,74
7,116,4676457,3631301,77
7,117,4663655,3641784,78
7,118,4663464,3731913,80
7,119,4657877,3811343,81
7,121,4659472,3794571,81
7,122,4663891,3679110,78
7,123,4658565,3585254,76
7,124,4647555,3483420,74
7,125,4628806,3350958,72
7,126,4632153,3208034,69
7,127,4648818,2970500,63
8,0,2781404,1839460,66
8,1,2792557,1765746,63
8,2,2802237,1606846,57
8,3,2812427,1575946,56
8,4,2827498,1558151,55
8,5,2846718,1525034,53
8,6,2864023,1555633,54
8,8,2894568,1548954,53
8,15,3171145,1422854,44
8,17,3328564,1515702,45
8,18,3386662,1472120,43
8,19,3479391,1333664,38
8,21,3733770,1434464,38
8,22,3893691,1433146,36
8,23,4027513,1394550,34
8,24,4182969,1398020,33
8,25,4301379,1360492,31
8,26,4423818,1287256,29
8,53,5076340,1032493,20
8,55,5097083,2440791,47
8,56,5106071,2471809,48
8,57,5111657,2192718,42
8,62,5171014,1883643,36
8,64,5200011,2428307,46
8,66,5228761,2465461,47
8,67,5239934,2512454,47
8,68,5243897,1967456,37
8,69,5244255,2028275,38
8,73,5232295,2477866,47
8,74,5239084,2508235,47
8,75,5251240,1824251,34
8,76,5262880,1255867,23
8,77,5269927,1101089,20
8,78,5281323,1138104,21
8,83,5320598,2528207,47
8,84,5324851,2713193,50
8,85,5339273,2465632,46
8,87,5354885,2649283,49
