x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,3,12,1.1,1.2,0.3,1.9,2.2,0,2.1,2.6,0.4,0.2,0,284564.5,5.5,0.5
0,4,79,3,15,4,12,17,3,4,8,12,1,0,1431118.1,28,5
0,5,68.5,1,6.5,3,7,16,1,15,10,1,8,0,1259476.1,34,3
0,6,65.5,5,10.5,2,17,8,3,7,4,9,0,0,1357558.1,19,1
0,7,6,0.5,0.6,0.1,1,1.1,0,1.1,1.3,0.2,0.1,0,142282.2,2.8,0.2
0,8,10,0.1,1.2,0.1,0.9,2,0.3,1.1,2.2,0.5,1.2,0.4,234238.4,4.2,0.2
0,9,27,0,2,2,2,4,0,4,10,1,2,0,683675.9,13,1
0,10,3,0,0.4,0,0.3,0.6,0.1,0.3,0.7,0.1,0.4,0.1,70271.5,1.3,0.1
0,11,62,2,2,2,8,3,1,16,17,3,8,0,1480335,34,1
0,12,35,0,2,1,2,6,0,4,12,1,7,0,798426.9,21,3
0,13,24,0,1,0,2,4,0,4,4,1,4,4,614674.2,11,0
0,14,4,0.1,0.2,0.1,0.4,0.5,0.1,0.6,1,0.3,0.5,0.2,105169.2,1.7,0.3
1,1,5,0,0.3,0.2,0.5,1,0,0.9,1.2,0.3,0.4,0.2,121763.3,2.2,0.1
1,2,5,0,0.3,0.2,0.5,1,0,0.9,1.2,0.3,0.4,0.2,121763.3,2.2,0.1
1,3,8,0.7,0.8,0.2,1.3,1.5,0,1.4,1.7,0.3,0.1,0,189709.7,3.7,0.3
1,4,42,0,9,1,3,7,0,5,12,3,2,0,920377,18,0
1,5,41.5,1,6.5,2,5,8,2,4,7,1,4,1,776687.6,21,2
1,6,60.5,4.5,3.5,2,11,11,1,10,10,1.5,5,1,1443278.5,28,0
1,9,13,0.1,1.6,0.2,1.2,2.6,0.4,1.4,2.9,0.6,1.6,0.4,304509.9,5.5,0.3
1,10,33,0,1,1,3,1,0,11,14,0,2,0,889336.8,22,2
1,11,46.5,0,5.5,0,4,7,2,6,14,3,4,1,978633.3,24,2
1,12,49,1,4,2,6,5,1,6,15,4,4,1,1068636.1,26,4
1,13,1,0,0.1,0,0.1,0.1,0,0.1,0.3,0.1,0.1,0.1,26292.3,0.4,0.1
1,14,14,0.2,0.7,0.5,1.6,1.8,0.2,2,3.6,0.9,1.8,0.7,368092.3,6.1,0.9
2,1,1,0,0.1,0,0.1,0.2,0,0.2,0.2,0.1,0.1,0,24352.7,0.4,0
2,2,15,0,1,0.5,1.4,3.1,0,2.6,3.6,0.9,1.2,0.7,365290,6.5,0.2
2,3,64,0,3,6,5,15,0,15,12,5,3,0,1606444.9,31,0
2,4,77,6,4,3,12,13,2,9,19,3,6,0,1798488.2,36,2
2,5,59,1,5,1,7,18,0.5,6,7,4.5,7,2,1161252.5,28,4
2,6,41,0,2,2,2,12,0,2,13,2,3,3,951973.9,19,1
2,7,12,1.1,1.2,0.3,1.9,2.2,0,2.1,2.6,0.4,0.2,0,284564.5,5.5,0.5
2,8,14,0.2,1.7,0.2,1.2,2.8,0.5,1.5,3.1,0.6,1.7,0.5,327933.8,5.9,0.3
2,9,48,0,6,1,2,11,0,8,11,2,4,3,1392926.9,21,0
2,10,31,1,0,2,5,3,1,3,6,1,9,0,781357.7,16,2
2,11,3,0,0.4,0,0.3,0.6,0.1,0.3,0.7,0.1,0.4,0.1,70271.5,1.3,0.1
2,12,23,0.3,2.8,0.3,2,4.6,0.8,2.5,5.1,1,2.8,0.8,538748.4,9.7,0.5
2,13,73.5,0,13,5,4,19,0,7,14,3.5,3,5,1687545,33,6
2,14,16,0.2,0.8,0.5,1.8,2.1,0.3,2.3,4.1,1,2.1,0.8,420676.9,7,1
3,0,2,0,0.1,0.1,0.2,0.4,0,0.3,0.5,0.1,0.2,0.1,48705.3,0.9,0
3,1,5,0,0.3,0.2,0.5,1,0,0.9,1.2,0.3,0.4,0.2,121763.3,2.2,0.1
3,2,26.5,0,2.5,1,2,4,0,8,2,1,6,0,473127.1,16,3
3,3,40,1,4,1,5,7,0,7,6,5,3,1,839801.9,15,0
3,4,17,1.6,1.7,0.4,2.7,3.1,0,3,3.7,0.5,0.3,0,403133,7.8,0.7
3,5,41,0,2,1,1,5,0,12,14,3,3,0,944978.7,23,2
3,6,11,1,1.1,0.3,1.8,2,0,1.9,2.4,0.3,0.2,0,260850.8,5.1,0.4
3,7,25,0,1,1,1,3,0,4,13,0,2,0,669072.1,13,1
3,8,33.5,0,3.5,2,1,6,0,8,10,1,2,0,859786.4,16,0
3,9,29,1,1,3,3,3,0,4,9,0,3,2,719948.3,14,3
3,10,57.5,0,2.5,3,3,10,0,8,20,1,9,1,1248798,38,8
3,11,30,1,2,0,3,2,1,5,12,1,3,0,807192,17,1
3,12,30.5,0,1,2,2,4,0.5,4,14,0,1,2,725186.7,17,1
3,13,22,0,1,0,3,2,0,8,6,0,2,0,588506.8,12,2
3,14,10,0.2,0.5,0.3,1.1,1.3,0.2,1.4,2.6,0.6,1.3,0.5,262923.1,4.4,0.6
4,0,2,0,0.1,0,0.2,0.4,0,0.4,0.5,0.1,0.3,0,56194.6,1,0.1
4,2,2,0,0.1,0,0.2,0.4,0,0.4,0.5,0.1,0.3,0,56194.6,1,0.1
4,3,22,0,1,1,1,5,0.5,5,8,0.5,0,0,443232.9,13,0
4,4,15,0.3,0.9,0.3,1.1,2,0.3,3.5,4.9,0,1.7,0,424330.8,7.8,0.3
4,5,40.5,0,1,1,4,5,1,3,20,2.5,3,0,827735.2,21,2
4,6,27,1,1,0,6,3,2,1,10,2,1,0,636114.6,11,0
4,7,92.5,1,8.5,4,12,17,1,26,10,3,8,2,1765474,51,15
4,8,38,2,1,4,3,5,0,1,7,0,13,2,905826.5,22,1
4,9,55.5,0,5,1,8,10,0,11,12,0.5,7,1,1433491.6,35,1
4,10,42.5,1,2,4,6,3,0,8,11,2.5,5,0,1075634.9,22,1
4,11,24,0,1,0,7,1,0,0,11,0,4,0,607073.4,17,1
4,12,22,1,2,2,2,5,0,1,6,1,2,0,555589.4,12,1
4,13,11,0.2,1.1,0.5,0.6,2.8,0.2,1.7,2.4,0.2,1.1,0.2,319410.8,5.4,0.6
5,0,10,0.2,0.4,0.2,0.9,1.9,0,1.8,2.4,0.6,1.4,0.2,280973,5.2,0.3
5,1,42,2,3,1,5,12,2,4,8,3,2,0,1030357.8,18,1
