x,y,dlt,tcd
0,0,1,90
0,1,1,92
0,2,1,95
0,3,1,87
0,4,1,90
0,5,1,87
0,6,1,97
0,7,1,92
0,8,1,97
0,9,,100
0,10,1,82
0,11,,43
0,12,,29
0,13,,22
0,14,1,6
0,15,1,54
0,16,1,72
0,17,1,46
0,18,1,78
0,19,1,36
0,20,1,59
0,21,1,51
0,22,1,45
0,23,,19
0,24,1,63
0,25,1,64
0,26,,23
0,27,1,23
0,28,1,33
0,29,1,48
0,30,1,9
0,33,1,2
0,34,1,48
0,35,,46
0,36,1,69
0,37,1,91
0,38,1,96
0,39,1,59
0,40,1,92
1,0,1,85
1,1,1,90
1,2,1,83
1,3,1,75
1,4,1,56
1,5,1,84
1,6,1,88
1,7,1,80
1,8,1,88
1,9,1,99
1,10,1,60
1,11,1,5
1,12,,37
1,13,,20
1,14,,30
1,15,1,57
1,16,1,57
1,17,1,50
1,18,1,56
1,19,1,58
1,20,1,4
1,21,,24
1,22,1,33
1,23,1,19
1,24,1,58
1,25,1,63
1,26,,27
1,27,,23
1,28,1,29
1,29,1,25
1,30,1,47
1,31,1,46
1,32,,1
1,33,,10
1,34,1,45
1,35,1,18
1,36,1,60
1,37,1,84
1,38,1,83
1,39,1,52
1,40,,195
2,0,1,39
2,1,1,61
2,2,1,92
2,3,1,94
2,4,1,90
2,5,1,71
2,6,1,48
2,7,1,56
2,8,,71
2,9,1,37
2,10,1,13
2,11,1,18
2,12,1,
2,13,1,
2,14,,62
2,15,,41
2,16,,38
2,17,,27
2,19,1,31
2,20,,10
2,21,,29
2,22,,12
2,23,1,43
2,24,1,18
2,25,,69
2,26,1,43
2,27,1,51
2,28,,32
2,29,,26
2,30,,17
2,31,,18
2,33,1,44
2,34,1,50
2,35,1,25
2,36,1,65
2,37,1,79
2,38,1,89
2,39,1,107
2,40,,221
3,0,,3
3,1,1,33
3,2,1,77
3,3,1,94
3,4,1,81
3,5,1,52
3,6,,91
3,7,,34
3,8,1,93
3,9,,72
