x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,4,37,3.8,4.2,3.2,8.9,8.9,0,3.8,2.6,1,0.6,0,1542310.3,15.3,1.3
0,5,58,0,8,2,6,8,0,7,10,8,6,3,1579047.4,24,1
0,6,75,1,7.5,7.5,11,21,3,12,4,3,3,2,2784721.9,36,2
0,7,85,2,3,6,22,15,3.5,9,11,4.5,6,3,2727985.5,42,7
0,8,173.5,13,16.5,12.5,39,38,6.5,10,17,15,1,5,5264898.7,66,13
0,9,129,3,16,6.5,17,42,2,14,2,10.5,0,16,6365799.9,41,0
0,10,38,1,5,1,7,11,2,2,4,4,0,1,1952585,15,0
0,11,4,0,0.2,0.2,0.3,0.8,0.3,0.8,0.7,0.2,0.3,0.2,166685.9,1.6,0.2
0,15,32,0.2,4.1,2.3,4.2,8.7,0.4,4.5,3.8,2.5,1.1,0.2,1310024.3,12.3,1.1
0,16,33.5,1,2.5,0,8,7,1,5,4,4,0,1,1335131.6,13,1
0,17,27.5,0.2,3.5,2,3.6,7.4,0.4,3.8,3.3,2.2,0.9,0.2,1125802.2,10.5,0.9
0,18,61.5,7.5,7,3,13,16,2,6,3,1,1,2,2724293.3,25,1
0,19,15,0.1,1.9,1.1,2,4,0.2,2.1,1.8,1.2,0.5,0.1,614073.9,5.7,0.5
0,21,11,0.4,1.5,0.8,1.2,2.4,0.2,0.9,2,0.8,0.3,0.5,402771.2,3.7,0.3
0,22,16,0.7,2.2,1.1,1.8,3.4,0.3,1.3,2.9,1.1,0.4,0.8,585849,5.4,0.4
0,23,31.5,3,1.5,2,5,9,1,4,1,3,2,0,1436182.8,11,1
0,24,10,0.4,1.4,0.7,1.1,2.1,0.2,0.8,1.8,0.7,0.3,0.5,366155.6,3.3,0.3
0,93,21,0.6,2,1.7,4.3,4,0.6,2.3,2.9,2,0,0.6,666752.2,7.8,1.7
0,94,77,6,2,6,11,12,5,12,11,7,1,4,3054353.2,27,2
0,95,148.5,6.5,22,4,28,46,9,13,4,13,1,2,5343870.9,53,13
0,96,19,0,2.2,1.2,1.1,6.2,0.9,1.8,2.5,1.8,1.1,0.2,760040.7,7.3,1.4
0,97,4,0,0.5,0.3,0.2,1.3,0.2,0.4,0.5,0.4,0.2,0,160008.6,1.5,0.3
0,98,59,5,5,3,4,17,1,8,8,7,0,1,2555541.8,19,3
0,99,66,3,7,12,3,17,1,8,9,2,1,3,2599719.1,22,3
0,100,50,2,6,3,5,14,1,11,5,1,2,0,1487376.8,19,7
0,101,12,0.6,1.4,0.2,0.9,3.7,0.5,1.3,1.1,1.8,0.2,0.3,417555.3,4.3,0.8
0,110,3,0,0.6,0.2,0.3,0.7,0.1,0.3,0.4,0.1,0.1,0.2,112629.6,1.1,0.1
0,111,9,0,1.9,0.5,0.9,2.1,0.2,0.9,1.1,0.3,0.4,0.7,337888.9,3.2,0.4
0,112,21,0,4.5,1.2,2.1,4.9,0.4,2.1,2.5,0.8,0.8,1.7,788407.3,7.4,0.8
0,113,57,2,7,2,9,15,2,9,7,1,0,3,1335882.9,20,8
0,114,100,4,8,8,19,32,4,5,6,10,1,3,3426629.2,45,10
0,115,19,1.6,1.1,1.1,1.6,4.9,0,3.8,3.3,1.1,0.5,0,598877.3,7.6,1.6
1,0,2,0.2,0.2,0.2,0.5,0.5,0,0.2,0.1,0.1,0,0,83368.1,0.8,0.1
1,5,60,7,2,1,19,9,1,5,11,2,3,0,3000576.2,29,0
