x,y,clc
0,0,44
0,1,44
0,2,44
0,3,44
0,4,44
0,5,44
0,6,44
0,7,44
0,8,44
0,9,44
0,10,44
0,11,44
0,12,44
0,13,44
0,14,44
0,15,44
0,16,44
0,17,44
0,18,44
0,19,44
0,20,44
0,21,44
0,22,44
0,23,44
0,24,44
0,25,44
0,26,44
0,27,44
0,28,44
0,29,44
0,30,44
0,31,44
0,32,44
0,33,44
0,34,44
0,35,13
0,36,12
0,37,12
0,38,20
0,39,12
0,40,12
0,41,2
0,42,20
0,43,20
0,44,17
0,45,17
0,46,12
0,47,20
0,48,20
0,49,16
0,50,16
0,51,16
0,52,23
0,53,23
0,54,23
0,55,23
0,56,23
0,57,23
0,58,23
0,59,23
0,60,23
0,61,23
0,62,23
0,63,23
0,64,23
0,65,23
0,66,23
0,67,23
0,68,23
0,69,23
0,70,23
0,71,23
0,72,23
0,73,23
0,74,23
0,75,21
0,76,23
0,77,23
0,78,23
0,79,23
0,80,23
0,81,21
0,82,21
0,83,21
0,84,20
0,85,20
0,86,12
0,87,12
0,88,12
0,89,20
0,90,20
0,91,12
0,92,12
0,93,12
0,94,12
0,95,12
0,96,12
0,97,12
0,98,12
0,99,23
0,100,12
0,101,12
0,102,12
0,103,12
0,104,12
0,105,12
0,106,12
0,107,12
0,108,12
0,109,20
0,110,20
0,111,23
0,112,23
0,113,20
0,114,20
0,115,12
0,116,12
0,117,12
0,118,12
0,119,12
0,120,12
0,121,12
0,122,12
0,123,12
0,124,12
0,125,12
0,126,12
0,127,12
1,0,44
1,1,44
1,2,44
1,3,44
1,4,44
1,5,44
1,6,44
1,7,44
1,8,44
1,9,44
1,10,44
1,11,44
1,12,44
1,13,44
1,14,44
1,15,44
1,16,44
1,17,44
1,18,44
1,19,44
1,20,44
1,21,44
1,22,44
1,23,44
1,24,44
1,25,44
1,26,44
1,27,44
1,28,44
1,29,44
1,30,44
1,31,44
1,32,44
1,33,44
1,34,13
1,35,13
1,36,12
1,37,12
1,38,12
1,39,12
1,40,12
1,41,12
1,42,20
1,43,20
1,44,20
1,45,23
1,46,23
1,47,20
1,48,20
1,49,20
1,50,16
1,51,16
1,52,21
1,53,23
1,54,23
1,55,23
1,56,23
1,57,23
1,58,23
1,59,23
1,60,23
1,61,23
1,62,23
1,63,23
1,64,23
1,65,23
1,66,23
1,67,23
1,68,12
1,69,12
1,70,12
1,71,23
1,72,20
1,73,23
1,74,23
1,75,20
1,76,23
1,77,20
1,78,20
1,79,23
1,80,23
1,81,21
1,82,21
1,83,21
1,84,20
1,85,20
1,86,12
1,87,12
1,88,12
1,89,20
1,90,20
1,91,12
1,92,12
1,93,20
1,94,20
1,95,20
1,96,20
1,97,17
1,98,23
1,99,23
1,100,20
1,101,20
1,102,12
1,103,12
1,104,12
1,105,12
1,106,12
1,107,12
1,108,12
1,109,20
1,110,19
1,111,19
1,112,12
1,113,12
1,114,12
1,115,12
1,116,12
1,117,12
1,118,12
1,119,12
1,120,12
1,121,12
1,122,12
1,123,12
1,124,20
1,125,12
1,126,12
1,127,12
2,0,44
2,1,44
2,2,44
2,3,44
2,4,44
2,5,44
2,6,44
2,7,44
2,8,44
2,9,44
2,10,44
2,11,44
2,12,44
2,13,44
2,14,44
2,15,44
2,16,44
2,17,44
2,18,44
2,19,44
2,20,44
2,21,44
2,22,44
2,23,44
2,24,44
2,25,44
2,26,44
2,27,44
2,28,44
2,29,44
2,30,44
2,31,44
2,32,30
2,33,13
2,34,13
2,35,13
2,36,16
2,37,12
2,38,12
2,39,12
2,40,2
2,41,12
2,42,12
2,43,12
2,44,23
2,45,23
2,46,23
2,47,23
2,48,20
2,49,20
2,50,21
2,51,21
2,52,23
2,53,23
2,54,23
2,55,16
2,56,23
2,57,23
2,58,23
2,59,23
2,60,23
2,61,23
2,62,23
2,63,23
2,64,23
2,65,23
2,66,23
2,67,23
2,68,23
2,69,12
2,70,12
2,71,29
2,72,21
2,73,23
2,74,32
2,75,23
2,76,23
2,77,23
2,78,15
2,79,2
2,80,23
2,81,23
2,82,19
2,83,19
2,84,20
2,85,20
2,86,12
2,87,12
2,88,20
2,89,12
2,90,12
2,91,12
2,92,12
2,93,20
2,94,23
2,95,23
2,96,17
2,97,17
2,98,29
2,99,29
2,100,12
2,101,12
2,102,12
2,103,12
2,104,12
2,105,12
2,106,12
2,107,12
2,108,12
2,109,18
2,110,18
2,111,19
2,112,12
2,113,12
2,114,12
2,115,12
2,116,12
2,117,12
2,118,12
2,119,12
2,120,12
2,121,12
2,122,12
2,123,29
2,124,20
2,125,20
2,126,21
2,127,21
3,0,44
3,1,44
3,2,44
3,3,44
3,4,44
3,5,44
3,6,44
3,7,44
3,8,44
3,9,44
3,10,44
3,11,44
3,12,44
3,13,44
3,14,44
3,15,44
3,16,44
3,17,44
3,18,44
3,19,44
3,20,44
3,21,44
3,22,44
3,23,44
3,24,44
3,25,44
3,26,44
3,27,44
3,28,44
3,29,44
3,30,44
3,31,44
3,32,20
3,33,20
3,34,13
3,35,13
3,36,16
3,37,12
3,38,12
3,39,12
3,40,12
3,41,12
3,42,12
3,43,12
3,44,23
3,45,2
3,46,23
3,47,23
3,48,20
3,49,20
3,50,21
3,51,21
3,52,23
3,53,16
3,54,16
3,55,16
3,56,23
3,57,23
3,58,23
3,59,23
3,60,23
3,61,23
3,62,23
3,63,23
3,64,23
3,65,23
3,66,23
3,67,23
3,68,23
3,69,18
3,70,12
3,71,12
3,72,12
3,73,23
3,74,23
3,75,23
3,76,20
3,77,23
3,78,15
3,79,15
3,80,23
3,81,23
3,82,23
3,83,23
3,84,20
3,85,20
3,86,12
3,87,20
3,88,20
3,89,12
3,90,12
3,91,12
3,92,19
3,93,21
3,94,21
3,95,17
3,96,17
3,97,21
3,98,21
3,99,29
3,100,12
3,101,12
3,102,12
3,103,12
3,104,20
3,105,20
3,106,12
3,107,12
3,108,12
3,109,12
3,110,12
3,111,12
3,112,12
3,113,12
3,114,12
3,115,12
3,116,12
3,117,12
3,118,12
3,119,12
3,120,12
3,121,12
3,122,12
3,123,12
3,124,20
3,125,17
3,126,17
3,127,21
4,0,44
4,1,44
4,2,44
4,3,44
4,4,44
4,5,44
4,6,44
4,7,44
4,8,44
4,9,44
4,10,44
4,11,44
4,12,44
4,13,44
4,14,44
4,15,44
4,16,44
4,17,44
4,18,44
4,19,44
4,20,44
4,21,44
4,22,44
4,23,44
4,24,44
4,25,44
4,26,44
4,27,44
4,28,24
4,29,12
4,30,12
4,31,12
4,32,12
4,33,12
4,34,12
4,35,13
4,36,20
4,37,12
4,38,12
4,39,12
4,40,16
4,41,16
4,42,12
4,43,12
4,44,12
4,45,17
4,46,17
4,47,17
4,48,20
4,49,20
4,50,2
4,51,2
4,52,17
4,53,21
4,54,23
4,55,23
4,56,23
4,57,23
4,58,23
4,59,23
4,60,23
4,61,23
4,62,23
4,63,23
4,64,23
4,65,23
4,66,23
4,67,23
4,68,23
4,69,12
4,70,12
4,71,12
4,72,23
4,73,23
4,74,23
4,75,23
4,76,20
4,77,23
4,78,23
4,79,20
4,80,23
4,81,20
4,82,20
4,83,20
4,84,20
4,85,20
4,86,20
4,87,21
4,88,20
4,89,12
4,90,12
4,91,19
4,92,21
4,93,19
4,94,12
4,95,12
4,96,12
4,97,17
4,98,20
4,99,12
4,100,12
4,101,12
4,102,12
4,103,12
4,104,20
4,105,20
4,106,20
4,107,23
4,108,12
4,109,12
4,110,12
4,111,24
4,112,3
4,113,12
4,114,12
4,115,12
4,116,12
4,117,12
4,118,12
4,119,12
4,120,23
4,121,23
4,122,12
4,123,12
4,124,21
4,125,23
4,126,23
4,127,23
5,0,44
5,1,44
5,2,44
5,3,44
5,4,44
5,5,44
5,6,44
5,7,44
5,8,44
5,9,44
5,10,44
5,11,44
5,12,44
5,13,44
5,14,44
5,15,44
5,16,44
5,17,44
5,18,44
5,19,44
5,20,44
5,21,44
5,22,44
5,23,44
5,24,44
5,25,44
5,26,24
5,27,24
5,28,12
5,29,12
5,30,12
5,31,12
5,32,12
5,33,12
5,34,12
5,35,20
5,36,16
5,37,16
5,38,12
5,39,20
5,40,1
5,41,16
5,42,16
5,43,16
5,44,17
5,45,17
5,46,17
5,47,17
5,48,20
5,49,20
5,50,20
5,51,21
5,52,23
5,53,21
5,54,23
5,55,23
5,56,23
5,57,23
5,58,23
5,59,23
5,60,23
5,61,23
5,62,23
5,63,23
5,64,23
5,65,23
5,66,23
5,67,23
5,68,12
5,69,12
5,70,12
5,71,12
5,72,23
5,73,23
5,74,23
5,75,23
5,76,20
5,77,23
5,78,23
5,79,20
5,80,12
5,81,20
5,82,20
5,83,20
5,84,20
5,85,20
5,86,20
5,87,21
5,88,17
5,89,12
5,90,12
5,91,19
5,92,19
5,93,19
5,94,12
5,95,12
5,96,12
5,97,12
5,98,12
5,99,12
5,100,12
5,101,12
5,102,17
5,103,17
5,104,20
5,105,20
5,106,20
5,107,20
5,108,29
5,109,12
5,110,12
5,111,24
5,112,3
5,113,12
5,114,12
5,115,12
5,116,12
5,117,12
5,118,12
5,119,12
5,120,23
5,121,23
5,122,21
5,123,12
5,124,20
5,125,21
5,126,23
5,127,23
6,0,25
6,1,44
6,2,44
6,3,44
6,4,44
6,5,44
6,6,44
6,7,44
6,8,44
6,9,44
6,10,44
6,11,44
6,12,44
6,13,44
6,14,44
6,15,44
6,16,44
6,17,44
6,18,44
6,19,44
6,20,44
6,21,44
6,22,44
6,23,44
6,24,44
6,25,13
6,26,13
6,27,13
6,28,12
6,29,12
6,30,12
6,31,12
6,32,12
6,33,12
6,34,12
6,35,16
6,36,16
6,37,12
6,38,12
6,39,20
6,40,2
6,41,2
6,42,16
6,43,16
6,44,7
6,45,17
6,46,17
6,47,17
6,48,16
6,49,20
6,50,20
6,51,29
6,52,23
6,53,23
6,54,23
6,55,23
6,56,23
6,57,23
6,58,23
6,59,23
6,60,23
6,61,23
6,62,23
6,63,23
6,64,23
6,65,23
6,66,23
6,67,23
6,68,23
6,69,32
6,70,23
6,71,23
6,72,20
6,73,29
6,74,29
6,75,23
6,76,20
6,77,18
6,78,23
6,79,20
6,80,12
6,81,12
6,82,20
6,83,23
6,84,23
6,85,21
6,86,20
6,87,20
6,88,20
6,89,20
6,90,12
6,91,19
6,92,19
6,93,19
6,94,12
6,95,12
6,96,12
6,97,12
6,98,12
6,99,12
6,100,12
6,101,12
6,102,12
6,103,17
6,104,12
6,105,12
6,106,20
6,107,20
6,108,29
6,109,12
6,110,12
6,111,21
6,112,25
6,113,12
6,114,12
6,115,12
6,116,12
6,117,21
6,118,21
6,119,21
6,120,12
6,121,23
6,122,23
6,123,12
6,124,20
6,125,20
6,126,17
6,127,17
7,0,25
7,1,44
7,2,44
7,3,44
7,4,44
7,5,44
7,6,44
7,7,44
7,8,44
7,9,44
7,10,44
7,11,44
7,12,44
7,13,44
7,14,44
7,15,44
7,16,44
7,17,44
7,18,44
7,19,44
7,20,44
7,21,44
7,22,44
7,23,44
7,24,12
7,25,13
7,26,13
7,27,13
7,28,13
7,29,13
7,30,12
7,31,12
7,32,12
7,33,12
7,34,12
7,35,12
7,36,12
7,37,12
7,38,12
7,39,20
7,40,16
7,41,16
7,42,16
7,43,16
7,44,7
7,45,17
7,46,17
7,47,17
7,48,23
7,49,23
7,50,23
7,51,23
7,52,23
7,53,23
7,54,23
7,55,23
7,56,23
7,57,23
7,58,23
7,59,23
7,60,23
7,61,23
7,62,23
7,63,23
7,64,23
7,65,23
7,66,23
7,67,23
7,68,23
7,69,23
7,70,23
7,71,23
7,72,20
7,73,29
7,74,29
7,75,23
7,76,20
7,77,18
7,78,23
7,79,20
7,80,23
7,81,20
7,82,12
7,83,20
7,84,23
7,85,20
7,86,20
7,87,20
7,88,20
7,89,20
7,90,12
7,91,12
7,92,2
7,93,20
7,94,20
7,95,12
7,96,12
7,97,12
7,98,12
7,99,12
7,100,12
7,101,12
7,102,12
7,103,19
7,104,17
7,105,12
7,106,12
7,107,12
7,108,12
7,109,12
7,110,21
7,111,21
7,112,12
7,113,12
7,114,12
7,115,18
7,116,12
7,117,21
7,118,21
7,119,21
7,120,12
7,121,23
7,122,23
7,123,12
7,124,12
7,125,12
7,126,12
7,127,12
8,0,20
8,1,20
8,2,19
8,3,21
8,4,20
8,5,20
8,6,28
8,7,28
8,8,23
8,9,44
8,10,44
8,11,44
8,12,44
8,13,44
8,14,44
8,15,44
8,16,44
8,17,44
8,18,44
8,19,44
8,20,44
8,21,24
8,22,12
8,23,12
8,24,12
8,25,12
8,26,13
8,27,13
8,28,13
8,29,12
8,30,12
8,31,12
8,32,12
8,33,12
8,34,16
8,35,2
8,36,12
8,37,12
8,38,2
8,39,2
8,40,20
8,41,17
8,42,17
8,43,16
8,44,12
8,45,17
8,46,17
8,47,17
8,48,12
8,49,23
8,50,23
8,51,23
8,52,23
8,53,23
8,54,23
8,55,23
8,56,23
8,57,23
8,58,23
8,59,23
8,60,23
8,61,23
8,62,23
8,63,23
8,64,23
8,65,23
8,66,23
8,67,23
8,68,23
8,69,23
8,70,23
8,71,23
8,72,20
8,73,20
8,74,23
8,75,20
8,76,23
8,77,21
8,78,19
8,79,23
8,80,23
8,81,20
8,82,20
8,83,20
8,84,23
8,85,20
8,86,20
8,87,20
8,88,20
8,89,12
8,90,12
8,91,17
8,92,12
8,93,23
8,94,20
8,95,20
8,96,12
8,97,12
8,98,12
8,99,12
8,100,12
8,101,32
8,102,32
8,103,20
8,104,17
8,105,23
8,106,23
8,107,12
8,108,21
8,109,20
8,110,20
8,111,20
8,112,12
8,113,12
8,114,12
8,115,12
8,116,12
8,117,12
8,118,29
8,119,29
8,120,21
8,121,20
8,122,20
8,123,12
8,124,12
8,125,21
8,126,21
8,127,12
9,0,20
9,1,20
9,2,21
9,3,21
9,4,17
9,5,20
9,6,20
9,7,23
9,8,23
9,9,18
9,10,44
9,11,44
9,12,44
9,13,44
9,14,44
9,15,44
9,16,44
9,17,44
9,18,44
9,19,44
9,20,2
9,21,12
9,22,12
9,23,12
9,24,12
9,25,13
9,26,13
9,27,13
9,28,12
9,29,12
9,30,12
9,31,12
9,32,12
9,33,12
9,34,12
9,35,2
9,36,12
9,37,2
9,38,2
9,39,2
9,40,17
9,41,17
9,42,16
9,43,16
9,44,12
9,45,12
9,46,17
9,47,12
9,48,23
9,49,23
9,50,23
9,51,23
9,52,23
9,53,23
9,54,23
9,55,23
9,56,23
9,57,23
9,58,23
9,59,23
9,60,23
9,61,23
9,62,23
9,63,29
9,64,23
9,65,21
9,66,21
9,67,29
9,68,23
9,69,23
9,70,29
9,71,29
9,72,20
9,73,21
9,74,20
9,75,20
9,76,23
9,77,19
9,78,19
9,79,19
9,80,23
9,81,20
9,82,20
9,83,20
9,84,20
9,85,20
9,86,20
9,87,20
9,88,20
9,89,20
9,90,12
9,91,12
9,92,12
9,93,20
9,94,20
9,95,20
9,96,12
9,97,12
9,98,12
9,99,12
9,100,20
9,101,20
9,102,20
9,103,20
9,104,17
9,105,17
9,106,12
9,107,12
9,108,12
9,109,12
9,110,12
9,111,12
9,112,23
9,113,19
9,114,19
9,115,12
9,116,12
9,117,12
9,118,29
9,119,12
9,120,12
9,121,12
9,122,12
9,123,12
9,124,12
9,125,12
9,126,12
9,127,12
10,0,20
10,1,20
10,2,20
10,3,20
10,4,17
10,5,20
10,6,20
10,7,17
10,8,17
10,9,18
10,10,44
10,11,44
10,12,44
10,13,44
10,14,44
10,15,44
10,16,44
10,17,44
10,18,2
10,19,2
10,20,12
10,21,12
10,22,12
10,23,12
10,24,12
10,25,13
10,26,13
10,27,13
10,28,12
10,29,12
10,30,20
10,31,12
