x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
13,0,107,1.5,97
14,0,3,5.4,103
14,1,2,8.7,106
14,2,0,12,109
15,0,5,8.9,98
15,1,9,11.8,107
15,2,34,9.6,111
15,3,461,2.4,116
16,0,146,3.4,92
16,1,21,8,97
16,2,18,15,105
16,4,2099,4.5,111
17,0,0,6.9,96
17,1,6,10.3,99
17,2,55,12.1,102
17,3,66,14.2,107
17,4,599,2.1,108
22,0,0,23.8,71
23,4,67,7.9,54
23,6,0,4.5,62
24,0,38,4.7,52
24,1,58,11.3,58
24,2,34,28.6,60
24,4,138,4.8,48
24,5,211,9.8,60
24,6,390,5.1,57
24,7,4,13,48
24,8,0,13,48
25,0,193,4.9,46
25,4,101,7.2,42
25,7,21,20,43
25,8,145,4.1,59
26,0,38,8.9,41
26,1,5,12.8,37
26,6,0,22.8,34
26,7,13,23.3,35
26,8,109,6.7,52
26,9,159,7.3,65
26,10,41,9.5,72
27,1,0,15.7,31
27,2,13,17,28
27,3,9,20.5,31
27,6,6,24.8,33
27,7,3,21.3,35
27,8,44,10.2,46
27,9,346,3.9,62
28,0,71,11.4,55
28,1,0,31.6,42
28,2,3,27.3,38
28,3,52,15.3,26
28,4,38,17.1,19
28,9,178,4.5,53
28,10,299,3.1,59
29,0,169,4.8,49
29,2,31,18.4,32
29,3,153,11.3,20
29,4,173,14.7,17
29,5,29,18.6,20
29,9,0,8.6,45
29,10,10,8.9,54
30,0,427,6.4,46
30,1,178,7.3,42
30,2,384,2.9,18
30,3,246,7.8,12
30,4,247,10.5,12
30,5,117,14.5,15
30,6,6,10.1,22
30,7,10,18.2,35
30,8,15,15.5,39
30,9,163,4.8,44
30,10,165,5.3,52
30,11,5,12.3,59
30,12,50,7,64
30,13,106,6,63
31,0,7,8.7,41
31,1,36,10.7,37
31,2,34,16,27
31,3,194,13.6,15
31,4,3423,4.3,5
31,5,571,6.9,11
31,6,128,6.3,19
31,7,4,8.4,27
31,8,120,12,34
31,9,51,18.5,40
31,12,317,2.9,56
31,13,88,3,60
31,16,0,NA,NA
32,0,15,12.5,37
32,1,169,4.3,29
32,2,297,3.7,27
32,3,429,4.7,11
32,4,3169,3.4,6
32,5,24,5.8,14
32,6,376,6.6,20
32,7,258,3.9,25
32,8,33,5.1,32
32,9,9,9.8,38
32,10,18,11.1,57
32,11,10,8.4,60
32,12,57,7.8,47
32,13,14,11.6,48
33,1,19,9,29
33,2,2171,3.5,21
33,3,32,8.2,17
33,4,359,5.5,11
33,5,195,8.8,14
33,6,159,9.4,20
33,7,180,3.5,28
33,9,47,16.1,40
33,10,61,14.2,52
33,11,39,13.6,50
33,12,168,5.8,39
33,13,39,13.9,36
33,15,2,42.6,63
33,16,135,32.8,53
33,17,0,NA,NA
34,0,23,17.1,36
34,1,184,9.6,29
34,2,46,6.4,25
34,3,85,11.5,20
34,4,261,8,17
34,5,7,10.5,17
34,6,143,9.1,22
34,7,420,3.4,26
