x,y,NA,TOT,du,lr,r,sbu,sdu,uc,vlr
0,0,0,3,0,2,0,0,0,0,1
0,1,0,6,0,2,0,0,0,0,4
0,2,0,3,0,1,0,0,0,0,2
0,3,0,6,0,4,0,0,0,0,2
0,4,0,7,0,3,0,0,0,0,4
0,5,0,3,0,2,0,0,0,0,1
0,6,0,9,0,5,0,0,0,0,4
0,8,0,2,0,1,0,0,0,0,1
0,9,0,3,0,2,0,0,0,0,1
0,10,0,8,0,4,0,0,0,0,4
0,11,0,2,0,1,0,0,0,0,1
0,12,0,6,0,1,2,0,0,0,3
0,13,0,2,0,0,0,0,0,0,2
0,14,0,2,0,0,0,0,0,0,2
1,0,0,4,0,2,0,0,0,0,2
1,1,0,4,0,2,0,0,0,0,2
1,4,0,2,0,1,0,0,0,0,1
1,5,0,2,0,1,0,0,0,0,1
1,7,0,7,0,2,0,0,0,0,5
1,8,0,6,0,3,1,0,0,0,2
1,10,0,2,0,2,0,0,0,0,0
1,11,0,10,0,2,2,0,0,0,6
1,12,0,3,0,1,0,0,0,0,2
1,13,0,4,0,1,0,0,0,0,3
1,14,0,3,0,2,0,0,0,0,1
1,15,0,6,0,2,0,0,0,0,4
2,0,0,6,0,3,0,0,0,0,3
2,2,0,11,0,4,0,0,0,0,7
2,3,0,3,0,2,0,0,0,0,1
2,4,0,5,0,4,0,0,0,0,1
2,5,0,10,0,2,0,0,0,0,8
2,6,0,3,0,2,0,0,0,0,1
2,7,0,1,0,0,0,0,0,0,1
2,8,0,7,0,4,0,0,0,0,3
2,10,0,8,0,7,1,0,0,0,0
2,11,0,3,0,2,0,0,0,0,1
2,12,0,6,0,2,0,0,0,0,4
2,13,0,11,0,8,0,0,0,0,3
2,14,0,1,0,1,0,0,0,0,0
2,15,0,8,0,1,4,0,0,0,3
3,1,0,3,0,0,0,0,0,0,3
3,2,0,1,0,0,0,0,0,0,1
3,4,0,7,0,2,0,0,0,0,5
3,5,0,6,0,3,0,0,0,0,3
3,6,0,11,0,4,0,0,0,0,7
3,7,0,9,0,1,2,0,0,0,6
3,8,0,3,0,0,0,0,0,0,3
3,9,0,2,0,1,0,0,0,0,1
3,10,0,9,0,5,1,0,0,0,3
3,11,0,5,0,3,0,0,0,0,2
3,12,0,2,0,0,0,0,0,0,2
3,13,0,5,0,3,0,0,0,0,2
3,14,0,5,0,1,2,0,0,0,2
3,15,0,8,0,2,0,2,0,0,4
3,16,0,6,0,0,0,0,0,0,6
3,17,0,7,0,3,0,0,0,0,4
