x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
7,23,0,0,29,25,6,16,0,12,50,11,34,5,24,25,5,18,0
7,24,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0
7,25,16,18,24,25,0,13,6,0,52,10,31,11,23,27,0,18,5
8,21,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
8,22,61,103,116,117,22,75,20,44,260,41,167,52,114,143,19,92,32
8,24,14,21,26,28,0,21,0,0,55,8,39,8,32,27,0,18,0
8,26,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
9,21,24,49,63,74,16,40,18,39,144,32,76,36,49,70,16,36,18
9,22,26,44,48,54,11,36,7,21,111,19,74,18,45,57,8,38,11
9,24,15,24,34,42,9,30,0,0,75,17,52,6,36,33,8,22,0
9,28,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,21,58,106,142,145,25,101,19,69,295,47,194,54,121,150,22,93,35
10,22,11,24,46,44,8,28,8,12,85,15,56,14,47,41,7,28,6
10,24,36,52,45,66,19,40,7,0,128,31,82,15,54,62,12,42,8
10,26,0,0,0,7,0,5,0,0,16,0,13,0,0,9,0,8,0
10,27,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0
10,28,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0
11,20,11,26,20,30,0,20,5,15,52,6,35,11,20,22,0,15,6
11,21,27,46,53,58,7,45,6,19,115,16,79,20,53,57,9,34,14
11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,24,0,0,12,12,0,7,0,0,23,0,15,7,15,11,0,8,0
11,25,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0
11,27,15,16,0,14,0,9,0,0,33,8,15,10,0,19,0,6,0
12,18,0,0,0,6,0,0,0,0,12,0,8,0,0,6,0,0,0
12,19,0,15,14,15,0,11,0,0,37,8,25,0,13,22,0,14,0
12,20,35,53,58,60,7,43,10,29,129,18,88,23,47,69,11,45,13
12,21,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,23,0,0,0,7,0,0,0,0,12,0,6,0,0,5,0,0,0
12,24,0,0,13,10,0,6,0,0,25,0,17,6,15,15,0,11,0
12,25,0,0,0,6,0,0,0,0,14,0,11,0,0,8,0,0,0
12,27,0,0,0,9,0,0,0,0,14,0,11,0,0,5,0,0,0
13,18,0,0,0,8,0,0,0,0,14,0,11,0,0,6,0,0,0
13,19,35,45,42,58,13,35,10,18,107,20,63,24,34,49,7,28,14
13,20,0,0,0,6,0,0,0,0,16,0,9,0,0,10,0,0,0
13,22,0,0,0,7,0,0,0,0,18,0,9,6,0,11,0,0,0
13,23,0,15,11,16,0,7,0,0,35,9,19,7,16,19,0,12,0
13,24,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0
13,28,0,0,0,8,0,0,0,0,13,0,11,0,0,5,0,0,0
14,18,0,0,0,8,0,0,0,0,15,0,7,5,0,7,0,0,0
14,19,0,16,22,27,0,16,0,0,49,11,31,7,25,22,0,15,0
14,20,17,11,20,17,0,12,0,0,39,8,25,6,13,22,0,13,0
14,22,0,0,16,16,0,11,0,0,30,6,19,5,13,14,0,8,0
14,23,0,12,12,13,0,10,0,0,29,5,18,6,13,16,0,8,0
14,24,0,0,0,9,0,0,0,0,16,6,9,0,0,7,0,0,0
14,28,23,25,21,24,0,17,5,0,50,0,36,10,21,26,0,19,5
15,18,51,74,91,94,20,62,12,24,202,37,127,38,90,108,17,65,26
15,21,20,26,15,23,0,17,0,0,47,6,27,14,20,24,0,10,0
15,22,51,58,57,69,11,46,12,17,133,18,86,29,47,64,7,40,17
15,23,0,14,15,16,0,12,0,0,37,8,26,0,18,21,0,14,0
16,18,18,20,21,25,0,15,5,0,47,6,26,15,20,22,0,11,10
16,19,0,20,19,20,0,15,0,0,45,6,30,9,25,25,0,15,0
16,21,26,34,45,47,11,30,6,0,97,18,63,16,45,50,7,33,10
16,22,11,12,24,27,7,18,0,0,52,16,31,5,19,25,9,13,0
16,23,11,0,0,0,0,0,0,0,17,0,11,6,0,0,0,0,0
17,18,0,19,13,19,0,10,5,0,39,7,18,14,20,20,0,8,9
17,19,86,162,179,187,27,140,20,61,395,54,271,70,194,208,27,131,50
17,20,0,0,11,10,0,7,0,0,20,0,15,0,13,10,0,8,0
17,21,40,52,57,65,9,41,15,0,128,19,79,30,63,63,10,38,15
18,16,13,17,15,18,0,13,0,0,37,5,20,12,14,19,0,7,0
18,17,0,0,0,8,0,0,0,0,16,0,10,0,0,8,0,0,0
18,18,21,44,59,60,8,41,11,29,124,21,85,18,53,64,13,44,7
18,19,14,35,45,47,11,30,6,16,101,21,67,13,50,54,10,37,7
18,20,0,0,0,7,0,0,0,0,14,0,9,0,0,7,0,0,0
18,21,12,17,16,19,0,11,0,0,40,7,20,13,15,21,0,9,0
19,16,0,0,0,11,0,0,0,0,17,0,12,0,0,6,0,0,0
19,18,0,0,0,6,0,0,0,0,11,0,6,0,0,5,0,0,0
19,19,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0
19,20,23,35,16,35,8,18,9,0,66,15,35,16,23,31,7,17,7
19,21,0,12,0,8,0,0,0,0,18,0,11,5,0,10,0,0,0
19,22,11,19,26,22,0,21,0,0,47,0,35,10,31,25,0,14,0
20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,0,14,16,13,0,6,0,0,32,0,21,9,18,19,0,15,0
20,19,20,34,31,36,6,26,0,0,77,12,54,11,38,41,6,28,0
20,20,24,25,20,27,5,18,0,0,56,11,35,10,17,29,6,17,0
20,21,43,57,67,78,14,50,14,11,149,25,93,31,70,71,11,43,17
20,22,11,19,14,19,0,14,0,0,34,0,26,7,18,15,0,12,0
21,15,33,41,35,43,0,28,11,0,88,12,51,25,35,45,0,23,14
21,16,25,35,37,38,0,28,8,0,81,9,52,20,37,43,0,24,12
21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,19,22,28,23,33,6,20,7,0,62,11,37,14,22,29,5,17,7
21,20,28,40,41,50,6,35,9,0,98,17,66,15,48,48,11,31,6
21,21,46,59,70,84,18,52,14,13,168,39,97,32,70,84,21,45,18
22,12,26,32,36,47,7,32,8,0,80,12,55,13,32,33,5,23,5
22,13,0,0,0,7,0,0,0,0,14,0,9,0,0,7,0,0,0
22,17,0,11,0,8,0,5,0,0,18,0,13,0,0,10,0,8,0
22,18,23,28,16,33,6,21,0,0,55,11,34,10,20,22,5,13,0
22,21,0,0,0,10,0,5,0,0,21,0,10,7,0,11,0,5,0
23,12,34,48,48,56,6,34,16,16,113,17,68,28,46,57,11,34,12
23,13,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0
23,14,19,16,26,24,0,17,5,0,45,0,31,11,20,21,0,14,6
24,14,12,12,0,13,0,8,0,0,22,0,14,8,0,9,0,6,0
25,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
25,14,0,11,0,12,0,6,0,0,21,0,13,5,0,9,0,7,0
26,12,0,11,16,13,0,9,0,0,29,0,18,9,16,16,0,9,0
26,13,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0
27,10,0,0,12,11,0,7,0,0,21,0,15,6,0,10,0,8,0
27,11,17,21,21,24,0,16,0,0,47,5,32,10,21,23,0,16,0
27,12,0,0,0,12,0,6,0,0,19,0,12,0,0,7,0,6,0
28,10,21,32,24,30,0,15,14,0,59,0,35,21,27,29,0,20,7
28,11,0,11,0,12,0,8,0,0,24,0,16,0,11,12,0,8,0
