x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
88,24,10,0.5,1,1.5,1.8,2.8,0.3,0.8,0.5,0,0.8,0,186190.7,4.1,0.8
88,69,12.5,0.9,1.1,0.5,3.6,2.9,0,0.9,0.5,0.9,1,0.2,315363.2,4.8,0.2
88,48,20,0.5,1.7,0.5,2.9,4.4,0.7,3.2,2,2.4,1.2,0.5,470478.6,8,1
88,28,2,0.1,0.3,0.1,0.3,0.6,0,0.1,0.3,0.1,0,0.1,41669.1,0.7,0.1
88,110,344,32,16,28,141,55,10.5,20,16,23.5,2,0,6667297.8,190,28
88,111,130,16,4.5,18.5,60,12,2,6,4,6,0,1,2630579.4,70,5
88,112,148,18,15.5,2.5,39,32,7,6,3,16,1,8,3338401,44,3
88,113,119.5,24,9.5,0,40,20,7,2,0,14,0,3,2439160.8,35,2
88,114,49,6,6,2,13,9,4,0,0,9,0,0,880732.8,12,1
88,115,3,0,0.4,0.2,0.1,0.8,0,0.2,0.8,0.3,0.2,0,71901.5,1.2,0.2
88,116,6,0,0.8,0.3,0.1,1.6,0,0.5,1.6,0.6,0.5,0,143803.1,2.4,0.3
88,92,4,0.1,0.7,0.3,0.5,1,0,0.5,0.6,0.2,0,0.1,97951.4,1.5,0
88,93,11,0.2,2,0.8,1.4,2.7,0,1.5,1.7,0.5,0,0.2,269366.4,4.2,0
88,52,41.5,2.9,4.6,0.4,7.5,12.9,3.7,1.2,1.7,4.6,0.8,1.2,935497.8,11.6,0
88,53,174,17,15,7,66,26,15,1,1,26,0,0,3746726.1,51,0
88,75,2,0.2,0.1,0,0.4,0.2,0,0.5,0.4,0,0.2,0,57583,0.8,0
88,32,10,0,1.4,1.5,0.7,2.9,0.2,1.1,0.7,0.1,0.9,0.5,197694.6,4,0.5
88,12,1,0,0.3,0,0.1,0.1,0,0.2,0.1,0.1,0.1,0,20483.4,0.3,0
88,78,5,0.4,0.2,0.1,0.9,0.5,0.1,1.1,1,0.1,0.6,0,143957.4,2.1,0
88,56,18,0.8,2.4,0.4,3,4.6,0.4,3,1.3,1.2,0.1,0.8,440232,6.5,0.1
88,34,3,0,0.4,0.4,0.2,0.9,0.1,0.3,0.2,0,0.3,0.2,59308.4,1.2,0.2
88,57,20,0.9,2.6,0.4,3.3,5.1,0.4,3.3,1.5,1.4,0.2,0.9,489146.7,7.3,0.1
88,79,24,1,1,0,1,9,0,5,5,1,1,0,749885.7,11,0
88,36,3,0,0.4,0.4,0.2,0.9,0.1,0.3,0.2,0,0.3,0.2,59308.4,1.2,0.2
88,17,6,0.5,0.2,0.5,2.1,1.4,0.5,0,0.3,0.3,0.2,0,134276.8,2.1,0.2
88,120,3,0.2,0.2,0,0.6,0.6,0,0.3,0.8,0.1,0.2,0,70082.3,1.3,0.1
88,101,5,0.1,0.8,0.3,0.2,1.6,0.1,0.6,0.5,0.2,0.3,0.3,128266.9,1.8,0.2
88,102,1,0,0.2,0.1,0,0.3,0,0.1,0.1,0,0.1,0.1,25653.4,0.4,0
88,5,1,0,0.1,0,0.2,0.2,0,0.1,0.1,0.1,0.1,0.1,19782.5,0.4,0
88,104,58,1,3,4,1,11,1,11,16,0,2,8,1452480.3,22,1
88,105,63,4,1,2,8,6,1,22,11,2,5,1,1702634,32,2
88,106,135,4,12,9,17,31,3,25,12,8,4,10,3790790,43,0
88,107,124,8,5,14,40,23,2,15,9,3,5,0,2528028.4,72,12
88,81,7,0.2,0.8,0.2,1.4,1,0.1,1.1,0.9,0.1,0.7,0.5,165612.8,2.6,0.4
88,108,213.5,12,12,37,74,31,7,11,11,11.5,7,0,4221095.3,120,12
88,109,154,7,17.5,17,33,43,4,10,10,8.5,0,4,3341803.6,63,8
88,83,8,0.2,1,0.2,1.6,1.2,0.1,1.3,1.1,0.1,0.7,0.5,189271.8,3,0.4
88,84,4,0.1,0.5,0.1,0.8,0.6,0,0.6,0.5,0.1,0.4,0.3,94635.9,1.5,0.2
88,86,29,0.5,4.6,2,2,9.2,0.5,3.6,1,2,0,3.6,676403.8,8.6,0.5
89,48,13,0.3,1.1,0.3,1.9,2.8,0.5,2.1,1.3,1.6,0.8,0.3,305811.1,5.2,0.6
89,49,3,0.1,0.2,0.1,0.4,0.6,0.1,0.5,0.3,0.4,0.2,0.1,70571.8,1.2,0.1
89,110,5,0.2,0.8,0.3,0.8,1.1,0.1,0.6,0.3,0.5,0.2,0.1,118359,1.4,0.1
89,111,69,2,7,1,13,12,0,6,9,3,13,3,1575076.9,31,1
89,112,117.5,5,14,5,17,25,3,13,21,4.5,4,6,2850741.4,45,1
89,113,45.5,1,5,1,6,12,1,10,3,2.5,0,4,1204632.7,15,0
89,114,17,0.7,2.6,1,2.9,3.9,0.3,2,1,1.6,0.7,0.3,402420.4,4.9,0.3
89,115,58,1,8,9,3,19,0,7,8,1,1,1,1759411.5,20,0
89,116,25,1,2,1,7,7,2,1,0,1,1,2,553751.4,12,1
89,117,6,0,0.8,0.3,0.1,1.6,0,0.5,1.6,0.6,0.5,0,143803.1,2.4,0.3
89,92,4,0.1,0.7,0.3,0.5,1,0,0.5,0.6,0.2,0,0.1,97951.4,1.5,0
89,51,13,0.9,1.4,0.1,2.4,4,1.2,0.4,0.5,1.4,0.3,0.4,293047.5,3.6,0
89,52,5,0.4,0.5,0,0.9,1.6,0.4,0.2,0.2,0.5,0.1,0.2,112710.6,1.4,0
89,53,16,1.1,1.8,0.1,2.9,5,1.4,0.5,0.6,1.8,0.3,0.5,360673.9,4.5,0
89,55,8,0.3,1,0.2,1.3,2,0.2,1.3,0.6,0.6,0.1,0.4,195658.7,2.9,0.1
89,12,26,1.1,6.4,0.5,3.2,2.7,0.5,4.8,2.1,2.1,2.1,0.5,532568.9,9,0.5
89,56,13,0.5,1.7,0.3,2.2,3.3,0.3,2.2,0.9,0.9,0.1,0.6,317945.3,4.7,0.1
89,57,16,0.7,2.1,0.3,2.7,4.1,0.3,2.7,1.2,1.1,0.1,0.7,391317.3,5.8,0.1
