x,y,clc
3,0,36
3,1,36
3,2,36
4,0,36
4,1,36
4,2,36
4,3,36
5,0,36
5,1,36
5,2,26
5,3,27
6,0,36
6,1,36
6,2,27
6,3,27
7,0,36
7,1,36
7,2,36
7,3,27
8,0,36
8,1,36
8,2,27
8,3,27
9,0,18
9,2,27
12,0,18
12,1,18
12,2,18
12,3,18
13,0,18
13,1,36
13,2,36
13,3,36
13,4,36
14,0,27
14,1,18
14,2,36
14,3,36
14,4,36
14,5,36
14,6,36
14,9,36
14,10,36
15,0,27
15,1,18
15,2,18
15,3,18
15,4,36
15,5,36
15,6,36
15,7,36
15,8,36
15,9,36
15,10,36
15,11,36
16,0,27
16,1,27
16,2,27
16,3,27
16,4,18
16,5,18
16,6,18
16,7,18
16,8,26
16,9,36
16,10,36
16,11,36
17,0,18
17,1,27
17,2,27
17,3,27
17,4,18
17,5,18
17,6,18
17,7,27
17,8,27
17,9,18
17,10,18
17,11,36
17,12,36
18,1,27
18,2,27
18,3,27
18,4,18
18,5,18
18,6,27
18,7,27
18,8,18
18,9,18
18,10,18
18,11,18
18,12,36
18,13,36
18,14,36
19,2,27
19,3,27
19,4,18
19,5,18
19,6,27
19,7,27
19,8,18
19,9,18
19,10,18
19,11,36
19,13,36
19,14,36
20,4,18
20,5,18
20,6,26
20,7,26
20,8,18
20,9,18
20,10,36
20,11,36
20,12,36
21,8,18
21,9,18
21,10,18
21,11,36
21,12,36
22,8,27
22,9,18
22,10,18
22,11,36
23,8,27
