x,y,val
10,9,20
12,0,2
1,2,155
8,1,27
2,3,60
8,7,103
3,14,25
7,8,505
2,20,55
9,2,18
9,10,24
4,15,13
2,6,97
0,11,70
0,2,32
0,9,115
0,10,129
0,18,19
1,6,126
2,11,83
8,6,49
1,9,93
10,8,15
0,20,34
3,8,201
6,5,51
10,3,20
4,4,91
4,10,148
0,1,62
1,8,1687
2,1,200
11,7,1
4,2,124
2,4,34
3,6,122
2,0,41
0,8,87
0,27,2
3,0,12
7,9,250
3,12,10
0,14,16
6,12,26
7,11,5
9,4,18
6,6,51
9,8,51
2,13,137
8,0,69
4,0,84
5,2,206
6,11,59
4,3,146
9,0,43
8,9,88
2,23,1
2,12,90
3,1,13
10,1,39
4,7,34
8,2,29
3,16,78
5,3,1
0,16,135
6,9,556
5,7,150
2,19,90
4,13,190
2,9,19
7,6,130
9,7,49
3,9,130
10,6,2
8,10,48
11,0,22
3,13,64
3,7,48
5,4,15
1,4,25
7,7,282
3,10,73
4,1,123
8,8,105
1,1,23
7,0,12
9,3,39
5,1,23
0,3,15
1,0,96
6,2,166
10,7,28
3,5,13
1,12,19
1,11,57
4,9,114
3,4,23
9,1,47
5,5,98
5,12,42
1,3,47
5,14,1
8,11,13
6,3,92
4,8,111
6,0,42
2,17,16
3,3,263
5,10,326
5,11,423
7,3,28
2,10,15
4,5,91
4,14,19
3,11,56
6,7,374
1,16,1937
1,17,143
1,7,48
0,4,14
2,5,86
7,5,110
0,17,108
5,9,353
4,6,58
1,5,33
9,9,40
1,13,5
5,8,138
7,2,69
8,5,49
1,19,141
7,4,54
6,10,181
0,5,17
6,13,6
3,15,27
6,1,35
5,6,127
0,13,16
2,7,39
2,2,42
10,4,2
2,21,20
7,1,55
6,4,21
0,7,17
1,18,52
6,8,10295
7,10,155
1,10,159
0,15,39
2,18,138
4,11,134
2,8,82
10,0,196
3,2,2308
4,12,50
0,0,181
5,0,136
2,16,74
9,6,32
0,12,26
10,2,10
