x,y,2006,2011,2018
88,2,153,138,128
88,3,284,269,247
89,0,89,85,79
89,1,2159,2158,1993
89,2,93,97,90
89,3,258,248,229
104,5,80,60,59
104,6,1008,874,714
104,7,2,8,8
105,4,80,72,70
105,5,1653,1526,1561
105,6,2014,1851,1816
90,0,5756,5403,5665
90,1,3422,3528,3280
90,2,45,48,44
90,3,1008,914,889
91,0,103,91,84
91,1,1495,1507,1343
91,2,523,479,443
91,3,37,29,27
92,0,45,36,35
60,40,21,24,27
60,41,79,69,77
93,0,2,6,6
61,40,590,629,554
61,41,47,43,48
61,42,306,278,294
62,40,470,461,460
62,41,89,81,80
62,43,430,359,351
63,41,1876,1721,1682
63,42,149,128,55
65,45,468,430,464
98,0,2151,2148,2160
98,1,664,602,556
