x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
88,66,91,7,5,5,14,21,1,13,12,5,8,0,1693817.5,51,14
88,68,47,2,5,1,3,10,0,13,8,3,2,0,1075763.4,20,1
88,69,47,2,7,1,4,9,1,8,5,3,7,0,1072795.4,20,2
88,25,5,0.2,0.6,0.2,0.4,1.5,0,0.9,0.6,0.1,0.5,0,109760.6,2.3,0.2
88,26,2,0,0.1,0.1,0.2,0.3,0,0.4,0.6,0,0.2,0.1,47601.6,1,0
88,27,8,0.1,0.4,0.4,0.6,1.2,0.1,1.7,2.3,0.1,0.9,0.2,190406.6,4.1,0.2
88,28,9,0.1,0.5,0.4,0.7,1.4,0.1,1.9,2.6,0.1,1,0.2,214207.4,4.6,0.2
88,29,37,0,3,4,0,8,0,3,10,0,8,1,791651,20,1
88,70,35,0,5,2,4,10,0,6,1,3,3,1,831405,13,1
88,71,3,0.1,0.3,0.1,0.3,0.6,0,0.4,0.6,0.2,0.2,0.2,79048.7,1.3,0.1
88,72,14,0.3,1.4,0.4,1.3,2.7,0.2,2,2.8,1.1,1,0.8,368894.1,6,0.3
88,73,9,0.2,0.9,0.3,0.8,1.8,0.1,1.3,1.8,0.7,0.6,0.5,237146.2,3.8,0.2
88,51,4,0.2,0.1,0.2,0.9,1,0.2,0.4,0.4,0.4,0.1,0.1,104789.6,1.4,0.1
88,30,28,0,2,3,0,4,0,4,8,0,7,0,577844,15,2
88,31,53,1,3,1,1,15,1,5,16,3,6,1,1191681,27,3
88,53,6,0.3,0.2,0.3,1.3,1.4,0.3,0.6,0.6,0.6,0.2,0.2,157184.4,2.1,0.2
88,32,8,0.3,0.6,0.4,1,2.1,0.2,1.1,1.3,0.4,0.4,0.2,183010.3,3.3,0.3
88,33,23,0.8,1.7,1.2,2.8,6.1,0.4,3.3,3.9,1.2,1.1,0.5,526154.5,9.4,0.9
88,55,6,0.3,0.2,0.3,1.3,1.4,0.3,0.6,0.6,0.6,0.2,0.2,157184.4,2.1,0.2
88,34,33,1.2,2.5,1.7,4.1,8.7,0.6,4.7,5.5,1.7,1.6,0.7,754917.3,13.5,1.3
88,56,3,0.1,0.3,0.2,0.2,0.5,0.1,0.6,0.6,0.2,0.1,0.1,70911.2,1.3,0
88,35,8,0.3,0.6,0.4,1,2.1,0.2,1.1,1.3,0.4,0.4,0.2,183010.3,3.3,0.3
88,57,14,0.3,1.4,0.8,1.2,2.5,0.2,3,2.8,0.8,0.7,0.3,330919,5.9,0.2
88,59,3,0.1,0.3,0.2,0.2,0.5,0.1,0.6,0.6,0.2,0.1,0.1,70911.2,1.3,0
88,123,6,0.1,0.7,0.7,0.8,1,0.1,1.3,0.7,0.2,0.4,0,119611.8,2.4,0.2
88,124,6,0.1,0.7,0.7,0.8,1,0.1,1.3,0.7,0.2,0.4,0,119611.8,2.4,0.2
88,106,1,0.1,0,0,0.2,0.1,0,0.2,0.2,0.1,0.1,0,22492.6,0.5,0.1
88,82,16,0,1.4,1.8,0,4.6,0,3.2,1.8,0,1.8,1.4,256090.8,8.7,2.7
88,60,43,2,2.5,5,10,8,1,6,5,3.5,0,0,752616.6,22,5
88,61,32,0,1,0,0,3,0,5,13,1,8,1,771102.2,18,1
88,62,42.5,0,3,2,9,10,1,8,9,0.5,0,0,1268566.9,20,2
88,63,59.5,1,4,1,8,10,0.5,6,16,2,9,2,1277191.4,36,1
88,64,115,2,5,6,10,20,1,23,24,1,23,0,2203534.5,76,9
88,65,113.5,1,11.5,11,23,23,2,12,13,5,11,1,2157121.7,72,13
89,66,89,5,8,10,8,27,0,12,8,5,5,1,1663745.7,43,10
89,67,55,2,11,4,5,16,1,8,4,1,0,3,1139267.4,24,5
89,68,13,0,0.6,0,3.1,0.6,0,3.7,3.1,1.3,0.6,0,275753.4,6.8,0
89,69,85,0,2.5,3,5,17,0,13,26,1.5,16,1,1960502.7,49,4
89,25,3,0.1,0.4,0.1,0.2,0.9,0,0.5,0.4,0.1,0.3,0,65856.4,1.4,0.1
89,26,6,0.1,0.3,0.3,0.4,0.9,0.1,1.3,1.8,0.1,0.6,0.1,142804.9,3.1,0.1
89,27,6,0.1,0.3,0.3,0.4,0.9,0.1,1.3,1.8,0.1,0.6,0.1,142804.9,3.1,0.1
89,28,5,0,0.3,0.2,0.4,0.8,0,1.1,1.5,0.1,0.5,0.1,119004.1,2.6,0.1
89,29,48,1,4,5,3,16,1,1,8,4,5,0,1132262.4,20,4
89,112,5,0.4,0,0,1.2,0.6,0.2,1,0.9,0.3,0.4,0,112462.9,2.4,0.3
89,116,11,0.7,0.8,0.3,0.9,1,0.2,3,2.2,0.3,1.6,0,219612.7,4.9,0.4
89,117,3,0.2,0.2,0.1,0.2,0.3,0,0.8,0.6,0.1,0.5,0,59894.4,1.3,0.1
89,70,80,1,5,5,15,18,1,15,11,2,3,4,2054378.2,35,2
89,71,31,2,4,2,5,8,0,7,2,1,0,0,729278.5,12,0
89,72,15,0.3,1.5,0.4,1.4,3,0.2,2.1,3,1.2,1.1,0.8,395243.6,6.4,0.3
89,73,13,0.3,1.3,0.4,1.2,2.6,0.2,1.8,2.6,1,0.9,0.7,342544.5,5.5,0.3
89,30,35.5,2,1,3,8,2,1,2,5,3.5,8,0,603646.3,22,3
89,74,2,0,0.2,0.1,0.2,0.4,0,0.3,0.4,0.2,0.1,0.1,52699.2,0.9,0
89,52,2,0.1,0,0.1,0.4,0.5,0.1,0.2,0.2,0.2,0.1,0.1,52394.8,0.7,0.1
89,53,15,0.8,0.4,0.8,3.1,3.5,0.8,1.6,1.6,1.6,0.4,0.4,392961.1,5.1,0.4
89,31,28,1,0,1,4,5,0,6,3,0,8,0,643623.3,17,1
89,32,6,0.2,0.5,0.3,0.7,1.6,0.1,0.9,1,0.3,0.3,0.1,137257.7,2.5,0.2
89,33,21.5,0,0.5,1,2,4,1,6,7,0,0,0,582949.5,11,1
89,34,27,1,2,1.4,3.3,7.2,0.5,3.8,4.5,1.4,1.3,0.6,617659.6,11.1,1.1
89,56,7,0.2,0.7,0.4,0.6,1.2,0.1,1.5,1.4,0.4,0.3,0.2,165459.5,3,0.1
89,35,5,0.2,0.4,0.3,0.6,1.3,0.1,0.7,0.8,0.3,0.2,0.1,114381.4,2,0.2
89,58,1,0,0.1,0.1,0.1,0.2,0,0.2,0.2,0.1,0,0,23637.1,0.4,0
89,59,13,0.3,1.3,0.7,1.1,2.4,0.2,2.8,2.6,0.7,0.6,0.3,307281.9,5.5,0.2
89,120,6,0.4,0.4,0.2,0.5,0.6,0.1,1.6,1.2,0.1,0.9,0,119788.7,2.7,0.2
89,122,2,0,0.2,0.2,0.3,0.4,0.1,0.4,0.2,0.1,0.1,0,39870.6,0.8,0.1
89,101,4,0.1,0.5,0.3,0.7,1.1,0.1,0.2,0.5,0.1,0,0.4,90120.4,1.4,0
89,106,5,0.4,0,0,1.2,0.6,0.2,1,0.9,0.3,0.4,0,112462.9,2.4,0.3
89,81,1,0,0.1,0.1,0,0.3,0,0.2,0.1,0,0.1,0.1,16005.7,0.5,0.2
89,82,18,0,1.5,2.1,0,5.1,0,3.6,2.1,0,2.1,1.5,288102.1,9.8,3.1
89,60,17,0.4,1.7,0.9,1.5,3.1,0.3,3.6,3.4,0.9,0.8,0.4,401830.2,7.2,0.2
89,61,17.5,0.3,2,0.8,1.3,4.2,0.1,3.6,2.9,0.8,1.4,0.1,486633.9,7.4,0.1
89,62,11,0.2,1.2,0.5,0.8,2.7,0.1,2.2,1.8,0.5,0.9,0.1,305884.2,4.7,0.1
89,63,18,0.3,2,0.8,1.3,4.4,0.1,3.7,3,0.8,1.5,0.1,500537.7,7.6,0.1
89,64,25,0,1,0,1,4,1,8,6,1,3,0,768559.3,13,1
89,65,86.5,3,6,13,11,19,2,10,12,5.5,3,2,1452251.1,42,14
110,28,10.5,0.3,0.9,1,0.9,3.1,0.1,1.5,1.6,0.3,0.3,0.5,248347.2,4.1,0.1
110,29,7,0.2,0.6,0.7,0.6,2,0.1,1,1.1,0.2,0.2,0.3,165564.8,2.7,0.1
110,120,1,0,0.2,0,0.1,0.4,0,0.1,0.1,0,0,0.1,22039.4,0.4,0
110,123,2,0,0.3,0.1,0.4,0.4,0,0.2,0.2,0.2,0.2,0,46228.5,0.8,0
110,126,1,0,0.1,0,0.1,0.3,0,0.2,0.2,0.1,0,0,22716.5,0.4,0
110,107,2,0.1,0.1,0.1,0.4,0.5,0.1,0.1,0.3,0.1,0.1,0.1,45309.2,0.8,0.1
