x,y,value
15,4,10540101
15,5,3509229
16,3,13274250
17,2,4422514
17,3,24310990
18,2,21856795
18,3,24360405
18,4,20933104
18,5,36264660
18,6,70669146
18,7,17824194
19,3,45064281
19,4,7936836
19,5,7940454
19,6,27652887
19,7,22375806
20,1,6077676
20,2,45055268
20,3,55689486
20,5,25205747
20,6,10716110
20,7,29440960
20,8,56092609
20,9,11098176
20,10,5549088
21,1,30595425
21,2,6077676
21,3,53908635
21,5,17681742
21,7,3365318
21,8,6730636
21,9,35633973
21,10,2774544
21,11,8342181
21,12,6575349
21,13,13150698
22,0,55914891
22,3,24511521
22,4,10494714
22,5,29101596
22,6,18359844
22,7,9426333
22,10,10673319
22,11,16684362
22,12,20443248
22,13,15467986
23,0,26043733
23,1,3606026
23,4,22192503
23,5,40864209
23,6,9179922
23,7,18852666
23,10,28621050
23,11,14548824
23,12,19941213
23,13,54455255
23,14,24656400
23,15,20998079
23,16,15699354
24,0,29612045
24,1,1803013
24,4,7218618
24,5,3609309
24,6,30769272
24,10,3637206
24,11,33463848
24,12,9715932
24,13,19431864
24,15,17953188
24,16,27712208
24,17,10832118
24,18,10623177
25,0,21549444
25,11,13094718
25,12,29590516
25,13,15499028
25,14,50233314
25,15,40923789
25,18,13605592
25,19,4630698
25,21,2180214
25,22,1090107
25,25,5421602
25,26,1073452
26,0,9685002
26,6,34393959
26,11,30290947
26,12,63561856
26,13,16190842
26,14,7532871
26,19,13885965
26,21,4360428
26,22,2180214
26,23,6652755
26,25,2710801
26,26,536726
27,0,4842501
27,1,8074467
27,6,20913540
27,7,11596989
27,8,23193978
27,10,43121685
27,11,85771228
27,12,66481831
27,13,4220664
27,15,30825460
27,19,10443375
28,1,8570370
28,2,4285185
28,6,64835330
28,7,34347429
28,11,29852460
28,15,4840803
29,1,2888896
29,2,1444448
29,4,22311782
29,5,62797677
29,6,80190732
29,10,9015612
29,11,5119108
29,12,2559554
29,18,30944673
30,0,4905604
30,1,14653037
30,2,19804000
30,3,8457552
30,4,26049365
30,5,36547377
30,6,10929987
30,7,40995669
30,8,41487102
30,9,59966851
30,10,29732464
30,11,10238216
30,12,32248039
30,19,3949428
31,0,2452802
31,1,17750490
31,5,33715863
31,7,32745048
31,8,31917905
31,12,39434946
31,13,4448126
31,19,15826191
32,1,10856943
32,5,27829044
32,7,34366371
32,8,6736765
32,12,7913161
32,13,10854516
32,19,11549959
33,1,13547799
33,7,32437416
33,8,28130242
33,23,814608
34,4,16447744
34,7,15938784
34,8,11915736
34,9,5957868
34,15,18741411
34,23,273357
34,24,1090668
34,25,533700
34,29,595422
34,30,758641
35,2,14593830
35,3,3362394
35,4,35589667
35,5,9587994
35,6,8308364
35,7,9639471
35,9,6973164
35,25,523446
35,29,818353
