x,y,value
0,76,3653960
0,77,523060
0,88,990844
0,89,702951
0,90,230256
0,107,24591
0,108,80397
0,109,402525
0,110,836073
1,73,1310508
1,76,3125524
1,77,2585366
1,86,765834
1,87,382917
1,110,290583
2,74,1240317
2,75,981126
2,76,1991997
2,77,2913740
2,78,1737064
2,81,1088526
2,83,1543237
2,110,1607607
2,122,966300
3,76,1587249
3,77,1458172
3,78,3589223
3,81,2177052
3,82,3146076
3,83,1601137
3,111,186630
3,112,93315
3,119,2337363
3,122,483150
4,77,2954733
4,78,965835
4,79,4137036
4,111,373260
4,112,2655699
4,118,2695842
4,125,1148070
5,77,886371
5,79,4449080
5,80,2378036
5,113,833397
5,114,1666794
5,117,5561395
5,123,551294
5,124,1102588
5,125,574035
6,114,4996325
6,117,6374739
6,118,1620252
6,119,989409
6,120,1978818
6,122,2847699
6,123,275647
6,124,551294
6,127,539586
7,79,5134833
7,114,7043400
7,115,1914741
7,116,3444810
7,117,1722405
7,118,3240504
7,127,256611
8,114,4350389
8,115,12306896
8,116,3799932
8,127,4145049
9,76,6405597
9,78,2875518
9,79,1437759
9,125,3298200
10,78,2808206
10,79,1404103
10,115,2042397
10,116,4084794
10,124,2704350
10,125,3001275
10,127,931374
11,74,1929486
11,89,1661067
11,91,1607958
11,92,361050
11,93,722100
11,116,1810198
11,117,3620396
11,124,4075839
11,125,1856946
11,127,1862748
12,74,3858972
12,81,8702762
12,82,2213118
12,85,269047
12,86,538094
12,92,180525
12,93,361050
12,95,2092725
12,116,905099
12,117,1810198
12,123,4175400
12,124,4459609
12,125,4490313
13,81,3553965
13,82,1150202
13,83,2300404
13,85,538094
13,86,1076188
13,99,394440
13,100,197220
13,124,9987559
13,125,1181978
14,81,6203176
14,82,2423803
14,83,4451834
14,84,1833348
14,85,1959588
14,99,788880
14,100,1805918
14,106,1984012
14,107,992006
14,109,4053888
14,111,3904062
14,112,1952031
14,113,5768982
14,115,7306578
14,117,1485582
14,118,17609065
14,124,5143122
14,125,5179467
14,126,7897722
14,127,5175660
15,72,2383292
15,73,7623010
15,81,6030138
15,83,1580832
15,103,4602348
15,106,992006
15,107,496003
15,116,3344223
15,117,3895823
15,118,5811171
15,119,13719682
15,120,15982983
15,121,16653094
15,122,12967792
15,123,3602445
15,124,13060574
15,125,7232138
16,72,1191646
16,73,595823
16,74,1574560
16,75,1642518
16,76,2979101
16,77,3983649
16,78,4320348
16,79,2855100
16,80,1185006
16,81,2370012
16,83,1835718
16,84,522651
16,98,108493
16,99,216986
16,104,2879024
16,105,1439512
16,116,5102095
16,117,1576516
16,119,1485176
16,120,6767538
16,121,7150451
16,122,8081764
16,123,13571562
16,124,7238965
17,74,787280
17,75,821259
17,76,855238
17,98,216986
17,99,433972
17,104,1439512
17,105,1008989
17,106,578466
17,120,6470325
17,123,9282305
17,124,7782597
17,125,7570440
18,69,1638996
18,70,3968658
18,71,3724788
18,105,578466
18,106,1156932
18,123,11165208
18,125,2670186
18,126,2639640
18,127,1714593
19,69,3277992
19,70,1984329
19,71,1862394
19,97,190768
19,98,381536
19,118,2114061
19,119,4228122
19,123,5306148
19,127,3429186
20,66,779233
20,67,2170741
20,68,10051234
20,69,1884198
20,70,3511683
20,97,95384
20,98,190768
20,118,8140959
20,123,5359788
21,66,6469052
21,67,11447449
21,68,4293840
21,69,6131264
21,70,1181434
21,106,2698587
21,118,7098318
21,124,4336416
21,125,2168208
22,66,9150851
22,69,1181434
22,70,5856797
22,71,2369550
22,72,1184775
22,99,447102
22,107,1006416
22,108,2012832
22,117,8728101
23,65,3637572
23,66,6452838
23,74,442707
23,75,755460
23,95,10052
23,96,20104
23,109,813252
23,116,1059984
23,117,2119968
23,125,2381020
23,126,1785392
23,127,1789220
24,64,1652529
24,65,1818786
24,66,3555792
24,74,885414
24,95,5026
24,96,10052
24,109,1626504
24,110,800226
24,113,2388105
24,114,2402361
24,116,1235814
24,117,2471628
24,125,1190510
24,126,892696
24,127,894610
25,63,549515
25,64,4404088
25,110,1600452
25,111,2959722
25,112,3632250
25,115,2384784
25,116,1411644
25,117,2823288
25,125,2913561
26,62,1042536
26,63,3184102
26,64,2198060
26,100,1024317
26,102,337044
26,111,3882843
26,112,3427002
26,116,6541236
26,124,2259240
26,125,1129620
27,62,2080059
27,63,1042536
27,96,998
27,97,1996
27,102,674088
27,105,529566
27,109,871599
27,110,1987470
27,111,2219949
27,112,3195384
27,116,590616
28,62,6150564
28,78,749232
28,93,2988
28,96,499
28,97,998
28,105,2341843
28,106,1297884
28,107,3288660
28,108,3083895
28,109,1743198
28,115,998442
28,116,1996884
28,123,2572380
29,62,4788213
29,80,286674
29,93,9612
29,94,4806
29,106,1305096
29,107,998994
29,108,2069664
29,115,672912
29,116,792810
30,62,3289689
30,80,573348
30,108,1034832
30,115,252651
30,116,901707
30,122,2607338
30,123,1043421
31,62,7969083
31,63,3246100
31,64,1448559
31,109,3978177
31,110,1991208
31,121,373266
31,122,1057263
31,125,3080457
32,61,673120
32,62,2742168
32,63,697964
32,64,2503152
32,65,1251576
32,111,959943
32,116,2711892
32,117,1355946
32,118,1809009
32,119,2460753
32,120,2291274
32,121,512844
33,61,336560
33,62,673120
33,65,1583724
33,66,1804509
33,94,85224
33,111,1919886
33,113,2990565
33,121,1025688
33,123,1465182
34,66,4174503
34,94,42612
34,115,3352833
35,66,1834218
35,116,880743
35,123,776636
35,124,730316
35,125,170999
36,67,577988
36,68,1155976
36,93,120664
36,94,60332
36,116,2712282
36,123,388318
36,124,878155
36,125,341998
36,126,1394046
37,67,288994
37,68,577988
37,93,60332
37,94,30166
37,111,191700
37,113,289692
37,114,144846
37,116,884082
37,117,817368
37,126,697023
38,68,1032492
38,69,1539702
38,109,239252
38,110,119626
38,111,383400
38,113,579384
38,114,289692
38,115,863220
38,116,431610
38,117,808584
38,118,404292
38,127,3287718
39,69,2046912
39,109,119626
39,110,59813
39,118,514566
39,127,3225096
40,93,108840
40,94,217680
40,108,233190
40,115,394278
40,127,7128009
41,98,46323
41,99,92646
41,114,349044
41,115,197139
41,127,892568
42,68,745053
42,96,170361
42,100,16870
42,101,33740
42,114,174522
42,127,1785136
43,68,4445040
43,100,8435
43,101,16870
43,107,121548
43,108,60774
43,115,138184
43,116,69092
43,124,641454
43,125,431640
43,126,1489884
43,127,1253208
44,68,4106248
44,104,93186
44,105,257418
44,115,69092
44,116,34546
44,123,679008
44,124,320727
44,125,215820
44,126,431640
45,68,3882571
45,104,641310
45,123,339504
46,69,2056617
46,70,6514525
46,71,2073840
46,73,3285666
46,104,1063111
46,105,306470
47,71,11332009
47,72,4589919
47,104,306470
47,105,612940
47,123,18702
47,124,46941
48,71,5552700
48,105,745413
48,106,1490826
48,124,75496
48,125,105499
48,126,199342
48,127,21593
49,71,7678056
49,72,8391577
49,73,3004735
49,105,497378
49,106,1733380
49,119,106102
49,120,698915
49,126,107998
49,127,1785958
50,72,1198696
50,73,9617447
50,105,248689
50,106,497378
50,119,755359
50,120,265801
50,127,4488130
51,73,5782987
51,74,3111528
51,105,336318
51,106,4401984
51,118,470386
51,119,235193
51,125,53572
51,126,341299
51,127,2780780
52,74,10244137
52,75,7046558
52,105,2677674
52,106,2347791
52,118,611926
52,119,305963
52,125,26786
52,126,662940
52,127,1866056
53,74,7796073
53,75,7750907
53,76,2900435
53,77,4235307
53,100,1582041
53,105,7398786
53,118,299471
53,119,606031
53,126,282116
53,127,564232
54,74,3933291
54,75,5042838
54,76,1185432
54,77,184347
54,78,368694
54,100,4847610
54,105,5929611
