x,y,val
13,12,29
14,6,36
7,0,7
3,12,3
1,15,472
12,10,2
10,8,11
14,0,56
6,2,125
14,12,24
12,7,81
11,4,6
3,0,68
8,9,31
15,2,5
14,3,3
9,8,7
9,0,4
6,11,30
11,10,8
2,14,40
14,9,10
14,8,16
10,2,35
13,6,34
13,1,6
5,10,40
12,0,44
6,10,22
4,11,14
12,5,152
4,7,15
15,3,37
5,7,5
15,7,4
8,5,5
0,13,111
12,4,27
8,8,19
13,4,11
7,11,287
12,3,2
7,5,8
4,0,14
1,9,26
5,1,2
5,11,8
2,8,825
12,6,22
2,9,41
10,5,99
1,13,1306
3,10,10
2,13,103
13,13,1
2,6,124
12,13,187
1,14,803
11,7,49
15,1,72
15,9,5
4,8,5
9,2,181
0,11,55
9,5,28
12,8,2
2,0,34
5,14,8
11,2,30
15,6,49
13,0,53
9,10,122
11,13,9
0,7,202
0,1,6
15,5,51
14,1,31
8,2,29
1,12,217
9,9,26
0,5,16
2,15,697
3,1,1
0,4,9
14,5,5
3,7,26
11,9,3
2,10,25
0,15,1449
0,0,21
1,7,49
7,2,27
0,10,5
1,0,289
6,14,2
7,13,12
10,9,17
7,12,26
9,7,2
4,5,4
3,8,72
15,11,8
4,15,12
11,1,29
1,5,3
3,6,83
8,10,552
3,9,57
3,11,53
7,8,22
14,4,29
0,2,1
7,9,33
6,13,10
12,9,1
15,10,1
2,7,76
0,8,10
8,3,25
6,0,3
12,1,5
1,6,41
0,3,50
10,10,16
8,0,86
1,1,30
7,3,1
6,1,2
11,3,16
11,6,36
15,4,143
2,11,65
11,8,6
10,1,4
13,7,142
4,6,10
4,10,3
1,11,152
14,2,3
4,12,8
15,0,154
10,6,2
6,12,11
14,7,18
0,6,24
13,5,9
15,12,1
7,10,144
12,2,16
11,5,6
1,8,29
0,14,68
