x,y,val
7,5,1182
15,11,4487
14,2,5051
7,13,9693
9,6,1676
7,11,9266
14,6,9147
9,11,53
6,6,988
4,7,1691
15,6,10323
3,6,1463
12,13,12
12,7,7322
3,12,4802
6,11,347
3,14,2953
7,8,1514
13,6,16619
4,13,3571
3,5,3740
14,9,108
13,15,4687
14,11,1849
8,2,3860
12,1,5206
12,0,2747
9,8,5530
10,15,518
8,11,919
15,4,9175
2,5,45
9,1,6338
1,2,603
0,13,494
0,8,788
1,13,251
10,13,417
14,7,2313
8,14,12651
11,6,2043
5,6,1132
12,11,8929
7,12,2332
11,8,2889
14,0,3911
8,8,624
6,13,3364
9,12,197
4,6,964
1,6,5892
1,14,8483
10,7,15825
13,3,17
15,1,1240
1,12,4938
15,7,14959
9,3,1119
2,15,13220
11,11,3855
5,1,2377
1,7,1649
10,6,224
6,9,1669
4,1,33
5,7,19522
1,11,4
14,15,4274
6,1,1665
12,12,1237
6,5,2
4,2,1
5,5,666
4,3,1150
14,4,3563
6,4,3051
0,10,526
13,5,49715
5,12,4883
3,8,1079
9,14,8060
1,8,757
12,14,4887
3,1,1012
4,12,5138
7,0,22116
5,0,14158
0,0,8210
13,7,2595
0,15,10509
6,15,9
7,10,934
15,3,24275
10,2,392
4,14,3252
0,14,10013
12,5,6978
12,6,7730
1,1,5587
0,9,6
7,14,1550
5,2,381
7,2,3399
13,4,2238
10,5,2767
8,6,1154
4,8,2833
12,3,106
12,10,526
4,15,509
10,0,6630
11,1,3265
7,3,12299
2,1,800
13,0,3530
13,2,47
6,3,5998
13,9,216
3,9,4715
14,12,1837
11,9,3341
11,3,531
1,9,142
9,0,19736
6,7,2324
11,12,427
10,12,81
7,9,1178
8,3,2097
0,1,894
4,9,865
7,7,3360
11,13,19
0,12,1976
4,5,682
8,12,3295
6,10,40
8,7,4211
11,0,4783
5,9,124
6,8,3565
0,11,26
9,15,3341
14,10,65
13,14,2084
5,4,1336
6,2,120
5,13,13714
9,5,4412
10,4,947
15,14,348
10,10,12
8,5,1448
12,9,84
4,0,9487
15,15,3227
0,4,5880
3,4,4955
7,1,6006
1,4,28
14,14,487
7,6,4895
13,13,9
15,2,390
10,3,199
0,6,3960
2,9,3208
2,0,8080
8,15,4786
14,3,82
0,5,2
11,10,1855
15,8,2722
14,5,13800
8,1,29156
13,1,694
1,15,6313
11,14,7899
10,1,759
7,15,206
3,7,2359
5,15,102
1,0,32895
5,14,17536
6,0,10172
1,5,43
4,10,36
0,3,126
8,10,2
3,15,5321
14,13,110
13,12,135
6,12,2822
2,12,7592
13,8,2752
12,4,1856
2,13,1167
10,11,1429
13,10,1115
8,13,10963
10,9,2204
12,2,189
2,14,9403
11,2,2549
15,12,3155
9,7,2000
2,4,4257
9,2,671
12,8,1495
8,4,2456
6,14,2069
11,15,26
3,13,1343
15,5,12121
2,3,10955
11,4,3714
4,4,1005
13,11,3461
11,7,8773
10,14,6961
14,8,694
0,7,2499
10,8,8081
15,0,3322
3,0,247
15,9,556
2,6,5343
0,2,3582
2,8,909
9,4,1506
1,3,4220
9,13,4630
5,8,2991
2,2,545
3,11,17
3,10,99
11,5,5419
3,3,1124
8,9,3170
5,3,1705
7,4,6352
4,11,12
14,1,1194
5,10,887
15,10,265
2,7,1646
8,0,24318
