x,y,val
2,12,28
1,5,107
4,10,159
9,9,22
7,8,11
5,8,33
7,12,60
13,15,49
10,8,67
10,14,325
4,12,159
9,14,104
7,9,24
9,1,4
9,4,617
11,13,11
14,15,190
2,5,2548
8,8,1803
5,2,481
8,2,27
10,5,115
11,11,597
5,12,198
9,11,381
5,0,469
3,12,6
10,10,610
14,9,10044
7,3,51
6,14,358
3,13,4
12,12,55
9,8,91
12,15,128
3,7,225
4,8,768
15,9,526
15,6,89
2,10,1705
12,10,2
11,5,3
5,1,112
4,1,132
13,10,23
14,8,4872
3,9,224
4,6,93
11,9,975
2,7,377
13,12,766
8,11,241
10,7,64
8,9,22
8,10,50
2,11,435
10,13,658
12,13,171
3,8,1760
9,13,447
0,5,272
7,4,670
14,13,129
0,6,329
13,8,116
13,13,248
6,2,374
5,10,773
1,6,264
5,11,1092
4,5,19
14,6,9
14,12,205
12,11,289
5,9,352
9,3,184
11,15,128
4,0,439
2,9,153
9,5,103
14,10,107
5,3,90
8,0,29
11,7,115
6,10,1332
8,7,7
7,0,1
9,2,10
0,4,1152
9,12,1917
12,14,40
9,0,103
9,10,260
8,4,133
6,5,24
8,5,196
11,2,1
7,2,25
6,15,107
12,7,1688
10,6,25
7,15,115
14,14,13
3,6,278
10,3,88
10,15,44
13,14,183
14,11,324
14,7,144
7,11,87
6,1,81
9,6,112
15,10,1575
4,11,67
4,13,2617
7,5,120
6,7,131
8,6,1
5,14,258
12,9,804
7,10,94
12,6,19
15,12,538
10,2,43
6,13,122
15,14,1384
4,9,4050
15,7,99
6,0,313
15,15,110
2,6,286
3,11,202
7,7,196
4,14,189
8,3,26
10,9,306
13,9,184
3,10,353
7,14,360
11,14,94
13,11,496
10,12,20272
6,11,6537
3,5,4388
6,8,6
6,9,1
12,8,306
6,4,46
5,6,74
8,15,200
6,3,268
5,13,1013
4,7,7
11,8,269
11,10,1455
10,11,1278
13,7,4
15,8,827
5,7,31
10,4,857
6,12,121
8,12,323
4,2,35
1,4,447
15,11,391
7,13,2
7,1,1
15,13,383
11,6,19
