x,y,elevation
0,53,2
0,54,4
0,55,3
0,98,-1
0,99,-1
0,113,-1
0,114,-2
0,116,-2
0,117,-1
1,53,2
1,54,6
1,55,6
1,56,4
1,99,1
1,100,1
1,101,1
1,102,1
1,103,1
1,104,1
1,105,1
1,108,-1
1,109,-1
1,110,-1
1,114,-1
1,115,-2
1,116,-2
1,117,-2
1,118,-2
2,53,4
2,54,8
2,55,6
2,56,2
2,98,1
2,99,4
2,100,4
2,101,3
2,102,3
2,103,2
2,104,2
2,105,2
2,106,1
2,109,-1
2,110,-1
2,111,-1
2,115,-1
2,116,-2
2,117,-1
2,118,-1
3,53,5
3,54,7
3,55,2
3,97,1
3,98,2
3,99,4
3,100,4
3,101,4
3,102,4
3,103,4
3,104,4
3,105,4
3,106,3
3,107,1
3,110,-1
3,111,-1
3,116,-1
3,117,-1
4,53,3
4,54,3
4,98,2
4,99,2
4,100,2
4,101,3
4,102,3
4,103,2
4,104,1
4,105,1
4,106,2
4,107,2
4,108,1
4,110,-1
4,119,1
6,12,3
6,13,1
6,34,-1
6,35,-1
7,11,2
7,12,1
7,33,-1
7,34,-1
7,35,-1
8,9,1
8,10,2
8,11,1
8,32,-1
8,33,-1
8,34,-2
8,35,-2
8,36,-1
9,9,2
9,10,2
9,12,-1
9,19,-1
9,32,-1
9,33,-1
9,34,-1
9,35,-1
9,36,-1
9,91,1
9,92,2
10,19,-1
10,20,-1
10,33,-1
10,34,-1
10,35,-2
10,36,-1
10,88,2
10,89,4
10,90,7
10,91,9
10,92,6
10,93,3
10,94,3
10,95,1
11,12,-1
11,19,-1
11,20,-1
11,21,-1
11,34,-1
11,35,-1
11,36,-1
11,68,-1
11,69,-1
11,86,1
11,87,7
11,88,9
11,89,9
11,90,11
11,91,10
11,92,7
11,93,7
11,94,7
11,95,5
11,96,4
11,97,4
11,98,4
12,10,-1
12,11,-1
12,15,-1
12,16,-1
12,19,-1
12,20,-1
12,68,-1
12,69,-1
12,70,-1
12,71,-1
12,85,1
12,86,5
12,87,10
12,88,10
12,89,9
12,90,10
12,91,10
12,92,8
12,93,8
12,94,8
12,95,10
12,96,7
12,97,7
12,98,5
12,120,1
12,121,2
13,10,-1
13,11,-1
13,15,-1
13,16,-2
13,19,-1
13,20,-1
13,66,-1
13,68,-1
13,69,-1
13,70,-1
13,71,-1
13,74,-1
13,84,2
13,85,2
13,86,6
13,87,10
13,88,12
13,89,11
13,90,9
13,91,8
13,92,9
13,93,7
13,94,7
13,95,8
13,96,7
13,97,4
13,98,1
13,111,1
13,112,1
13,116,1
13,117,4
13,118,2
13,119,1
13,120,3
13,121,4
13,122,1
14,10,-1
14,11,-1
14,12,-1
14,14,-1
14,15,-1
14,16,-2
14,17,-1
14,18,-1
14,19,-1
14,64,-1
14,65,-1
14,66,-1
14,67,-1
14,68,-1
14,69,-1
14,70,-1
14,71,-1
14,72,-1
14,73,-1
14,74,-1
14,79,-1
14,80,-1
14,81,-1
14,86,3
14,87,5
14,88,10
14,89,14
14,90,11
14,91,8
14,92,6
14,93,4
14,94,4
14,95,4
14,96,3
14,97,1
14,98,1
14,107,2
14,108,3
14,111,2
14,112,1
14,114,1
14,116,2
14,117,6
14,118,5
14,119,3
14,120,5
14,121,6
14,122,3
14,123,1
15,10,-1
15,11,-1
15,12,-1
15,13,-1
15,14,-1
15,15,-1
15,16,-1
15,17,-1
15,18,-1
15,19,-1
15,59,-1
15,64,-1
15,65,-1
15,66,-1
15,67,-1
15,68,-1
15,69,-1
15,70,-2
15,71,-1
15,72,-1
15,75,-1
15,76,-1
15,77,-1
15,78,-1
15,79,-1
15,80,-1
15,81,-1
15,82,-1
15,88,4
15,89,9
15,90,8
15,91,4
15,92,3
15,93,2
15,94,1
15,95,1
15,96,2
15,97,4
15,98,2
15,107,2
15,108,3
15,109,2
15,110,2
15,111,2
15,112,1
15,113,2
15,114,2
15,115,1
15,116,4
15,117,8
15,118,7
15,119,5
15,120,6
15,121,6
15,122,4
15,123,2
16,12,-1
16,15,-1
16,16,-1
16,17,-1
16,18,-1
16,19,-1
16,58,-1
16,59,-1
16,60,-1
16,61,-1
16,62,-1
16,64,-1
16,65,-1
16,66,-1
16,67,-1
16,68,-2
16,69,-2
16,70,-2
16,71,-2
16,72,-1
16,73,-1
16,74,-1
16,75,-1
16,80,-1
16,81,-1
16,82,-1
16,84,5
16,85,6
16,86,3
16,87,1
16,90,1
16,91,2
16,92,2
16,93,2
16,94,2
16,95,1
16,96,1
16,97,1
16,105,1
16,106,2
16,107,5
16,108,4
16,109,4
16,110,3
16,111,4
16,112,3
16,113,4
16,114,3
16,115,4
16,116,7
16,117,10
16,118,9
16,119,8
16,120,7
16,121,7
16,122,5
16,123,3
16,127,1
17,15,-1
17,16,-1
17,17,-1
17,18,-1
17,19,-1
17,20,-1
17,52,-1
17,53,-1
17,54,-1
17,56,-1
17,57,-1
17,58,-1
17,59,-1
17,60,-1
17,61,-1
17,62,-1
17,63,-1
17,64,-1
17,65,-1
17,66,-1
17,67,-1
17,68,-1
17,69,-2
17,70,-3
17,71,-2
17,72,-2
17,73,-2
17,74,-1
17,75,-1
17,77,-1
17,78,-1
17,79,-1
17,80,-1
17,81,-1
17,84,5
17,85,10
17,86,10
17,87,7
17,88,4
17,89,5
17,90,4
17,91,2
17,92,3
17,93,6
17,94,6
17,95,2
17,101,1
17,102,2
17,103,1
17,104,1
17,105,5
17,106,8
17,107,10
17,108,10
17,109,6
17,110,5
17,111,6
17,112,3
17,113,4
17,114,2
17,115,3
17,116,11
17,117,13
17,118,8
17,119,6
17,120,9
17,121,10
17,122,6
17,123,3
17,125,1
17,126,1
17,127,2
18,12,-1
18,15,-1
18,16,-1
18,17,-2
18,18,-2
18,19,-1
18,20,-1
18,51,-1
18,52,-1
18,53,-1
18,56,-1
18,57,-1
18,58,-1
18,59,-2
18,60,-1
18,61,-1
18,62,-1
18,65,-1
18,66,-1
18,67,-1
18,68,-1
18,69,-2
18,70,-3
18,71,-2
18,72,-2
18,73,-2
18,74,-2
18,75,-1
18,76,-1
18,77,-1
18,78,-1
18,79,-1
18,80,-1
18,82,1
18,83,1
18,84,4
18,85,8
18,86,11
18,87,12
18,88,11
18,89,10
18,90,6
18,91,2
18,92,6
18,93,10
18,94,8
18,95,3
18,97,1
18,101,1
18,102,2
18,103,1
18,104,2
18,105,10
18,106,17
18,107,20
18,108,15
18,109,9
18,110,9
18,111,8
18,112,5
18,113,6
18,114,3
18,115,4
18,116,11
18,117,11
18,118,7
18,119,7
18,120,10
18,121,11
18,122,7
18,123,3
18,124,2
18,125,2
18,126,2
18,127,3
19,10,-1
19,11,-1
19,12,-1
19,14,-1
