x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,16,5,0,0,0.1,0.8,0.9,0,2,0.9,0,0.3,0,84003.4,3.7,1.4
0,20,1,0,0,0,0.1,0.1,0,0.3,0.2,0,0.3,0,21676.3,0.5,0.1
0,25,2,0,0,0,0.2,0.2,0,0.6,0.5,0,0.5,0,43352.6,1.1,0.2
0,28,2,0.2,0.1,0.1,0.3,0.3,0,0.3,0.4,0.1,0.2,0,38001.6,1,0.2
0,29,11,1,0.4,0.5,1.7,1.7,0.2,1.5,2.5,0.5,1,0,209008.7,5.4,1
0,30,2,0.2,0.1,0.1,0.3,0.3,0,0.3,0.4,0.1,0.2,0,38001.6,1,0.2
0,34,22,2,0.5,0.5,3.5,3,0,4,4.5,1,3,0,387176.3,11,0.5
0,65,1,0.1,0.1,0,0.1,0.2,0.1,0.2,0,0.1,0.1,0,16860.2,0.4,0.1
0,66,4,0.2,0.5,0.1,0.6,0.7,0.3,0.6,0.1,0.4,0.5,0,67440.9,1.6,0.6
0,84,5,0,0,0.2,0.5,0.7,0.2,1.7,0.9,0,0.4,0.4,98588,2.8,0.2
0,86,5,0,0,0.2,0.5,0.7,0.2,1.7,0.9,0,0.4,0.4,98588,2.8,0.2
0,90,5,0.1,0.4,0.2,1,1.9,0,0.3,0.6,0.3,0.2,0,102622.9,2.2,0.3
0,92,9,0.3,0.8,0.3,1.8,3.4,0,0.5,1.1,0.5,0.3,0,184721.2,4,0.5
0,93,2,0,0.2,0.1,0.4,0.8,0,0.1,0.2,0.1,0.1,0,41049.2,0.9,0.1
0,100,2,0,0.2,0,0.2,0.5,0.1,0.4,0.2,0.1,0.3,0,35634.8,1.2,0.3
0,120,6,0,0.3,0.4,0.3,1.5,0,0.9,1.7,0.1,0.8,0,125828.8,2.7,0.3
1,15,2,0,0,0.1,0.3,0.3,0,0.8,0.4,0,0.1,0,33601.4,1.5,0.6
1,16,1,0,0,0,0.2,0.2,0,0.4,0.2,0,0,0,16800.7,0.7,0.3
1,28,2,0.2,0.1,0.1,0.3,0.3,0,0.3,0.4,0.1,0.2,0,38001.6,1,0.2
1,29,6,0.5,0.2,0.3,0.9,1,0.1,0.8,1.4,0.3,0.5,0,114004.7,3,0.5
1,35,10,0.9,0.2,0.2,1.6,1.4,0,1.8,2,0.5,1.4,0,175989.2,5,0.2
1,42,11,0.4,1.1,0.2,1,1.9,0,1.4,3.1,0.2,1.7,0,215635.4,6,1
1,43,3,0.1,0.1,0.1,0.5,0.6,0.1,1.1,0.2,0.1,0,0.1,52928.9,1.3,0.4
1,81,4,0.2,0.5,0.1,1,0.7,0.1,0.3,0.6,0.3,0.2,0,71389.3,1.6,0.5
1,84,4,0,0,0.2,0.4,0.6,0.2,1.3,0.7,0,0.3,0.3,78870.4,2.2,0.1
1,86,2,0,0,0.1,0.2,0.3,0.1,0.7,0.4,0,0.1,0.1,39435.2,1.1,0.1
1,92,3,0.1,0.3,0.1,0.6,1.1,0,0.2,0.3,0.2,0.1,0,61573.7,1.3,0.2
1,94,1,0,0.1,0,0.2,0.4,0,0.1,0.1,0.1,0,0,20524.6,0.4,0.1
1,106,6,0,0.5,0,0.5,1.5,0.2,1.3,0.8,0.2,1,0,106904.5,3.5,1
1,109,4,0.1,0.2,0.3,0.5,1.3,0.1,0.7,0.4,0.1,0.2,0.1,76819.2,1.7,0.1
1,110,2,0,0.1,0.2,0.2,0.6,0.1,0.4,0.2,0.1,0.1,0,38409.6,0.8,0
1,112,17,0,1,0,2,1,0,6,2,1,4,0,289061.1,12,1
1,113,23,1,0,1,5,3,1,8,3,1,0,0,477072.2,11,2
1,114,2,0.1,0.1,0.2,0.2,0.3,0.1,0.2,0.5,0.1,0.2,0,37113.1,0.8,0.2
1,115,6,0.4,0.2,0.6,0.7,1,0.2,0.5,1.5,0.4,0.5,0,111339.2,2.3,0.5
1,117,14,0.9,0.6,1.4,1.7,2.3,0.6,1.1,3.4,0.9,1.1,0,259791.4,5.4,1.1
2,35,3,0.3,0.1,0.1,0.5,0.4,0,0.5,0.6,0.1,0.4,0,52796.8,1.5,0.1
2,36,3,0.3,0.1,0.1,0.5,0.4,0,0.5,0.6,0.1,0.4,0,52796.8,1.5,0.1
2,40,7.5,0.3,0.8,0.1,0.7,1.3,0,1,2.1,0.1,1.1,0,147024.1,4.1,0.7
2,42,4,0.1,0.4,0.1,0.4,0.7,0,0.5,1.1,0.1,0.6,0,78412.9,2.2,0.4
2,64,3,0.1,0.3,0.1,0.4,0.6,0.2,0.5,0.1,0.3,0.4,0,50580.7,1.2,0.4
2,106,1,0,0.1,0,0.1,0.3,0,0.2,0.1,0,0.2,0,17817.4,0.6,0.2
2,110,2,0,0.1,0.2,0.2,0.6,0.1,0.4,0.2,0.1,0.1,0,38409.6,0.8,0
2,111,21.5,0.4,0.9,1.7,2.6,6.8,0.6,3.8,2.1,0.9,1.3,0.4,412902.9,8.9,0.4
2,112,9,0.2,0.4,0.7,1.1,2.8,0.3,1.6,0.9,0.3,0.5,0.2,172843.1,3.7,0.2
2,113,6,0.4,0.2,0.6,0.7,1,0.2,0.5,1.5,0.4,0.5,0,111339.2,2.3,0.5
3,15,2,0,0,0.1,0.3,0.3,0,0.8,0.4,0,0.1,0,33601.4,1.5,0.6
3,20,4,0,0.1,0,0.4,0.3,0,1.2,1,0,1,0,86705.1,2.2,0.3
3,31,2,0.2,0.1,0.1,0.3,0.3,0,0.3,0.4,0.1,0.2,0,38001.6,1,0.2
3,32,5,0.4,0.2,0.2,0.8,0.8,0.1,0.7,1.1,0.2,0.5,0,95003.9,2.5,0.4
3,36,4,0.4,0.1,0.1,0.6,0.5,0,0.7,0.8,0.2,0.6,0,70395.7,2,0.1
3,47,2,0.1,0.1,0.1,0.3,0.3,0.1,0.7,0.1,0.1,0,0.1,35285.9,0.9,0.3
3,64,1,0.1,0.1,0,0.1,0.2,0.1,0.2,0,0.1,0.1,0,16860.2,0.4,0.1
3,72,7,0.4,0.6,0.3,0.8,1.7,0.1,0.8,1.1,0.8,0.1,0.3,107381.3,2.8,0.8
3,73,1,0.1,0.1,0,0.1,0.3,0,0.1,0.2,0.1,0,0,15340.2,0.4,0.1
3,87,4,0,0,0.2,0.4,0.6,0.2,1.3,0.7,0,0.3,0.3,78870.4,2.2,0.1
3,94,4,0.1,0.4,0.1,0.8,1.5,0,0.3,0.5,0.2,0.1,0,82098.3,1.8,0.2
3,109,1,0,0.1,0.1,0.1,0.3,0,0.2,0.1,0,0.1,0,19204.8,0.4,0
3,110,5,0.1,0.2,0.4,0.6,1.6,0.1,0.9,0.5,0.2,0.3,0.1,96023.9,2.1,0.1
3,111,6,0.1,0.2,0.5,0.7,1.9,0.2,1.1,0.6,0.2,0.4,0.1,115228.7,2.5,0.1
3,114,5,0.3,0.2,0.5,0.6,0.8,0.2,0.4,1.3,0.3,0.4,0,92782.6,1.9,0.4
3,125,3,0,0.1,0.2,0.1,0.7,0,0.5,0.9,0.1,0.4,0,62914.4,1.3,0.1
4,20,3,0,0.1,0,0.3,0.3,0,0.9,0.7,0,0.7,0,65028.8,1.6,0.2
4,34,1,0.1,0,0,0.2,0.1,0,0.2,0.2,0.1,0.1,0,17598.9,0.5,0
4,37,1,0.1,0,0,0.2,0.1,0,0.2,0.2,0.1,0.1,0,17598.9,0.5,0
4,38,8,0.3,0.8,0.2,0.8,1.3,0,1,2.2,0.2,1.2,0,156825.7,4.3,0.7
4,39,13,0.5,1.3,0.2,1.2,2.2,0,1.7,3.7,0.2,2,0,254841.8,7,1.2
4,40,5,0.2,0.5,0.1,0.5,0.8,0,0.7,1.4,0.1,0.7,0,98016.1,2.7,0.5
4,41,5,0.2,0.5,0.1,0.5,0.8,0,0.7,1.4,0.1,0.7,0,98016.1,2.7,0.5
4,43,4,0.1,0.2,0.2,0.6,0.7,0.1,1.5,0.3,0.1,0,0.2,70571.8,1.8,0.6
4,48,2,0,0.1,0.1,0,0.6,0,0.7,0.4,0,0.1,0,31785.1,1,0.2
4,62,6,0.3,0.7,0.1,0.9,1.1,0.4,1,0.2,0.6,0.7,0,101161.4,2.4,0.9
4,69,1,0.1,0.1,0,0.1,0.3,0,0.1,0.2,0.1,0,0,15340.2,0.4,0.1
4,72,4,0.2,0.3,0.1,0.5,1,0.1,0.5,0.6,0.5,0.1,0.1,61360.8,1.6,0.5
4,74,3,0.2,0.3,0.1,0.3,0.7,0.1,0.3,0.5,0.3,0.1,0.1,46020.6,1.2,0.3
4,77,5,0.3,0.4,0.2,0.6,1.2,0.1,0.6,0.7,0.6,0.1,0.2,76700.9,2,0.6
4,78,2,0.1,0.2,0.1,0.5,0.4,0.1,0.1,0.3,0.1,0.1,0,35694.6,0.8,0.2
4,84,2,0,0,0.1,0.2,0.3,0.1,0.7,0.4,0,0.1,0.1,39435.2,1.1,0.1
4,87,5,0,0,0.2,0.5,0.7,0.2,1.7,0.9,0,0.4,0.4,98588,2.8,0.2
4,92,2,0,0.2,0.1,0.4,0.8,0,0.1,0.2,0.1,0.1,0,41049.2,0.9,0.1
4,113,2,0.1,0.1,0.2,0.2,0.3,0.1,0.2,0.5,0.1,0.2,0,37113.1,0.8,0.2
4,114,8,0.5,0.3,0.8,1,1.3,0.3,0.6,2,0.5,0.7,0,148452.2,3.1,0.7
4,125,2,0,0.1,0.1,0.1,0.5,0,0.3,0.6,0,0.3,0,41942.9,0.9,0.1
5,22,1,0,0,0,0.1,0.1,0,0.3,0.2,0,0.3,0,21676.3,0.5,0.1
5,38,12,0.4,0.8,0.6,2.5,2.9,0.2,1.2,1.6,0.6,1,0.2,206504.3,5.1,1
5,39,30.5,1,0.5,3,4,4,0,4,10,0,4,0,554197,19,3
5,40,10,0.3,0.7,0.5,2,2.4,0.2,1,1.4,0.5,0.8,0.2,172086.9,4.2,0.8
5,41,6,0.2,0.4,0.3,1.2,1.5,0.1,0.6,0.8,0.3,0.5,0.1,103252.1,2.5,0.5
5,42,6,0.2,0.4,0.3,1.2,1.5,0.1,0.6,0.8,0.3,0.5,0.1,103252.1,2.5,0.5
5,48,3,0,0.1,0.1,0,0.9,0,1.1,0.6,0,0.2,0,47677.6,1.6,0.3
5,65,5,0.2,0.6,0.1,0.7,1,0.4,0.8,0.1,0.5,0.6,0,84301.1,2,0.7
5,70,3.5,0.2,0.3,0.1,0.4,0.9,0.1,0.4,0.5,0.4,0.1,0.1,53690.7,1.4,0.4
5,73,2,0.1,0.2,0.1,0.2,0.5,0,0.2,0.3,0.2,0.1,0.1,30680.4,0.8,0.2
5,80,11,0,1.4,0.3,0.4,2.8,0,2.1,2.5,0.7,0.4,0.4,251665.1,5.3,0.7
5,81,2,0,0.2,0.1,0.1,0.5,0,0.4,0.4,0.1,0.1,0.1,45757.3,1,0.1
5,82,4,0,0.5,0.1,0.1,1.1,0,0.8,0.9,0.3,0.1,0.1,91514.6,1.9,0.3
5,83,7,0.3,0.8,0.2,1.8,1.3,0.2,0.5,1,0.5,0.4,0,124931.2,2.8,0.8
5,92,1,0,0.1,0,0.2,0.4,0,0.1,0.1,0.1,0,0,20524.6,0.4,0.1
5,98,7,0,0.6,0,0.6,1.7,0.3,1.4,0.9,0.3,1.2,0,124721.9,4.1,1.2
5,100,1,0,0.1,0,0.1,0.3,0,0.2,0.1,0,0.2,0,17817.4,0.6,0.2
5,107,1,0,0.1,0,0.1,0.3,0,0.2,0.1,0,0.2,0,17817.4,0.6,0.2
6,12,1.5,0,0,0,0.2,0.3,0,0.6,0.3,0,0.1,0,25201,1.1,0.4
6,27,2,0,0,0,0.2,0.2,0,0.6,0.5,0,0.5,0,43352.6,1.1,0.2
6,38,3,0.1,0.2,0.2,0.6,0.7,0,0.3,0.4,0.2,0.3,0,51626.1,1.3,0.3
6,39,8,0.3,0.6,0.4,1.6,1.9,0.1,0.8,1.1,0.4,0.7,0.1,137669.5,3.4,0.7
6,41,46,2,5,7,3,11,0,7,8,2,1,0,839250.7,20,3
6,42,8,0.3,0.6,0.4,1.6,1.9,0.1,0.8,1.1,0.4,0.7,0.1,137669.5,3.4,0.7
6,50,2,0,0.1,0.1,0,0.6,0,0.7,0.4,0,0.1,0,31785.1,1,0.2
6,55,1,0,0,0,0,0.3,0,0.4,0.2,0,0.1,0,15892.5,0.5,0.1
6,69,1,0.1,0.1,0,0.1,0.3,0,0.1,0.2,0.1,0,0,15340.2,0.4,0.1
6,70,3,0.2,0.3,0.1,0.3,0.7,0.1,0.3,0.5,0.3,0.1,0.1,46020.6,1.2,0.3
6,72,2,0.1,0.2,0.1,0.2,0.5,0,0.2,0.3,0.2,0.1,0.1,30680.4,0.8,0.2
6,73,2,0.1,0.2,0.1,0.2,0.5,0,0.2,0.3,0.2,0.1,0.1,30680.4,0.8,0.2
6,83,11,0.5,1.3,0.3,2.9,2.1,0.2,0.8,1.6,0.8,0.5,0,196320.5,4.5,1.3
6,84,5,0.2,0.6,0.1,1.3,1,0.1,0.4,0.7,0.4,0.2,0,89236.6,2,0.6
6,97,1,0,0.1,0,0.2,0.4,0,0.1,0.1,0.1,0,0,20524.6,0.4,0.1
6,117,5,0.3,0.2,0.5,0.6,0.8,0.2,0.4,1.3,0.3,0.4,0,92782.6,1.9,0.4
6,119,4,0,0.2,0.3,0.2,1,0,0.6,1.1,0.1,0.5,0,83885.8,1.8,0.2
6,124,2,0,0.1,0.1,0.1,0.5,0,0.3,0.6,0,0.3,0,41942.9,0.9,0.1
7,11,1,0,0,0,0.2,0.2,0,0.4,0.2,0,0,0,16800.7,0.7,0.3
7,31,1,0.1,0,0.1,0.2,0.2,0,0.1,0.2,0,0.1,0,19000.8,0.5,0.1
7,40,3,0.1,0.2,0.2,0.6,0.7,0,0.3,0.4,0.2,0.3,0,51626.1,1.3,0.3
7,41,3,0.1,0.2,0.2,0.6,0.7,0,0.3,0.4,0.2,0.3,0,51626.1,1.3,0.3
7,45,1,0,0,0,0.2,0.2,0,0.4,0.1,0,0,0.1,17643,0.4,0.1
7,46,3,0.1,0.1,0.1,0.5,0.6,0.1,1.1,0.2,0.1,0,0.1,52928.9,1.3,0.4
7,50,3,0,0.1,0.1,0,0.9,0,1.1,0.6,0,0.2,0,47677.6,1.6,0.3
7,51,7,0,0.3,0.3,0,2,0,2.7,1.3,0,0.4,0,111247.8,3.7,0.7
7,56,3,0,0.1,0.1,0,0.9,0,1.1,0.6,0,0.2,0,47677.6,1.6,0.3
7,64,3,0.1,0.3,0.1,0.4,0.6,0.2,0.5,0.1,0.3,0.4,0,50580.7,1.2,0.4
7,72,1,0.1,0.1,0,0.1,0.3,0,0.1,0.2,0.1,0,0,15340.2,0.4,0.1
7,94,1,0,0.1,0,0.2,0.4,0,0.1,0.1,0.1,0,0,20524.6,0.4,0.1
7,119,1,0,0,0.1,0,0.3,0,0.2,0.3,0,0.1,0,20971.5,0.4,0
7,122,1,0,0,0.1,0,0.3,0,0.2,0.3,0,0.1,0,20971.5,0.4,0
8,6,2,0,0.2,0.1,0.1,0.4,0,0.3,0.6,0.1,0.2,0,35417.7,0.8,0
8,25,1,0,0,0,0.1,0.1,0,0.3,0.2,0,0.3,0,21676.3,0.5,0.1
8,30,2,0.2,0.1,0.1,0.3,0.3,0,0.3,0.4,0.1,0.2,0,38001.6,1,0.2
8,31,5.5,0.5,0.2,0.3,0.9,0.9,0.1,0.7,1.2,0.2,0.5,0,104504.3,2.7,0.5
8,35,1,0.1,0,0.1,0.2,0.2,0,0.1,0.2,0,0.1,0,19000.8,0.5,0.1
8,45,14,0.5,0.5,0.5,2.1,2.6,0.5,5.2,1.1,0.5,0,0.5,247001.4,6.2,2.1
8,75,1,0.1,0.1,0,0.1,0.3,0,0.1,0.2,0.1,0,0,15340.2,0.4,0.1
8,76,9,0.5,0.8,0.3,1,2.2,0.2,1,1.4,1,0.2,0.4,138061.7,3.6,1
8,79,3,0,0.4,0.1,0.1,0.7,0,0.6,0.7,0.2,0.1,0.1,68635.9,1.5,0.2
8,80,4,0,0.5,0.1,0.1,1.1,0,0.8,0.9,0.3,0.1,0.1,91514.6,1.9,0.3
8,83,6,0.3,0.7,0.2,1.6,1.1,0.1,0.4,0.9,0.4,0.3,0,107083.9,2.4,0.7
8,85,2,0.1,0.2,0.1,0.5,0.4,0.1,0.1,0.3,0.1,0.1,0,35694.6,0.8,0.2
8,86,5,0.2,0.6,0.1,1.3,1,0.1,0.4,0.7,0.4,0.2,0,89236.6,2,0.6
8,99,2,0,0.2,0,0.2,0.5,0.1,0.4,0.2,0.1,0.3,0,35634.8,1.2,0.3
8,107,1,0,0.1,0,0.1,0.3,0,0.2,0.1,0,0.2,0,17817.4,0.6,0.2
8,118,2,0,0.1,0.1,0.1,0.5,0,0.3,0.6,0,0.3,0,41942.9,0.9,0.1
9,2,2,0,0.2,0.1,0.1,0.4,0,0.3,0.6,0.1,0.2,0,35417.7,0.8,0
9,6,2,0,0.2,0.1,0.1,0.4,0,0.3,0.6,0.1,0.2,0,35417.7,0.8,0
9,7,1,0,0.1,0.1,0.1,0.2,0,0.1,0.3,0,0.1,0,17708.8,0.4,0
9,12,1,0,0,0,0.2,0.2,0,0.4,0.2,0,0,0,16800.7,0.7,0.3
9,17,4,0,0,0.1,0.7,0.7,0,1.6,0.7,0,0.2,0,67202.7,3,1.1
9,19,6,0,0.2,0,0.6,0.5,0,1.8,1.4,0,1.5,0,130057.7,3.2,0.5
9,24,4,0,0.1,0,0.4,0.3,0,1.2,1,0,1,0,86705.1,2.2,0.3
9,25,13,0,0.3,0,1.4,1,0,3.9,3.2,0,3.2,0,281791.7,7,1.1
9,32,3,0.3,0.1,0.1,0.5,0.5,0,0.4,0.7,0.1,0.3,0,57002.4,1.5,0.3
9,36,2,0.2,0.1,0.1,0.3,0.3,0,0.3,0.4,0.1,0.2,0,38001.6,1,0.2
9,62,11,0.5,1.3,0.3,1.6,2.1,0.8,1.8,0.3,1,1.3,0,185462.5,4.5,1.6
9,66,1,0.1,0.1,0,0.1,0.2,0.1,0.2,0,0.1,0.1,0,16860.2,0.4,0.1
9,67,7,0.3,0.8,0.2,1,1.3,0.5,1.2,0.2,0.7,0.8,0,118021.6,2.8,1
9,75,5,0.3,0.4,0.2,0.6,1.2,0.1,0.6,0.7,0.6,0.1,0.2,76700.9,2,0.6
9,76,2,0.1,0.2,0.1,0.2,0.5,0,0.2,0.3,0.2,0.1,0.1,30680.4,0.8,0.2
9,79,25.5,0,0,0,1,3,0.5,4,12,0,5,0,500067.1,15,1
9,80,7,0,0.9,0.2,0.2,1.8,0,1.4,1.6,0.5,0.2,0.2,160150.5,3.4,0.5
9,93,1,0,0.1,0,0.2,0.4,0,0.1,0.1,0.1,0,0,20524.6,0.4,0.1
9,95,4,0.1,0.4,0.1,0.8,1.5,0,0.3,0.5,0.2,0.1,0,82098.3,1.8,0.2
9,98,2,0,0.2,0,0.2,0.5,0.1,0.4,0.2,0.1,0.3,0,35634.8,1.2,0.3
9,99,1,0,0.1,0,0.1,0.3,0,0.2,0.1,0,0.2,0,17817.4,0.6,0.2
9,110,1,0.1,0,0.1,0.1,0.2,0,0.1,0.2,0.1,0.1,0,18556.5,0.4,0.1
10,4,1,0,0,0.1,0.1,0.3,0,0.1,0.2,0,0.2,0,19083.7,0.6,0.1
10,12,4,0.1,0.3,0.1,0.6,1,0,0.8,0.6,0.1,0.3,0.1,73661,1.9,0.6
10,18,1,0,0,0,0.1,0.3,0.1,0.1,0.2,0.1,0.1,0,20230.9,0.5,0
10,19,8,0.2,0.2,0.2,0.9,2.3,0.5,0.9,1.8,0.7,0.3,0,161847.1,3.7,0.2
10,24,6,0.1,0.4,0.2,0.8,1.2,0.3,1,1.5,0.1,0.4,0,124342.2,3.1,0.7
10,25,13,0.3,0.9,0.3,1.8,2.6,0.6,2.1,3.2,0.3,0.9,0,269408.1,6.8,1.5
10,26,8,0.2,0.5,0.2,1.1,1.6,0.4,1.3,2,0.2,0.5,0,165789.6,4.2,0.9
10,27,5,0.1,0.3,0.1,0.7,1,0.2,0.8,1.3,0.1,0.4,0,103618.5,2.6,0.6
10,28,1,0,0.1,0,0.1,0.2,0,0.1,0.2,0.1,0.1,0.1,22312.3,0.4,0
10,33,2,0,0,0,0.4,0.3,0.1,0.4,0.3,0.3,0.2,0,43126.5,0.9,0
10,35,2,0,0,0,0.4,0.3,0.1,0.4,0.3,0.3,0.2,0,43126.5,0.9,0
10,36,3,0.1,0.1,0,0.6,0.4,0.1,0.6,0.5,0.4,0.2,0,64689.8,1.4,0
10,41,2,0.1,0.1,0,0.3,0.1,0.1,0.4,0.9,0,0,0,37834,1,0.1
10,43,4,0.1,0.3,0,0.7,0.2,0.2,0.8,1.7,0,0,0,75668.1,2,0.2
