x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,2,3,0.3,0,0.1,0.6,0.7,0,0.3,0.2,0.2,0.6,0,60435.5,1.5,0.2
0,17,3,0,0.3,0.1,0.2,0.7,0.1,0.2,0.5,0.3,0.5,0.1,63456.4,1.4,0.1
0,18,5,0,0.6,0.1,0.3,1.2,0.1,0.4,0.8,0.5,0.9,0.1,105760.7,2.3,0.2
0,19,2,0,0.2,0,0.1,0.5,0,0.2,0.3,0.2,0.4,0.1,42304.3,0.9,0.1
0,36,1,0,0,0.1,0.1,0.2,0,0.1,0.3,0.1,0,0.1,18815.9,0.4,0.1
0,40,2,0.1,0.2,0,0.3,0.5,0,0.3,0.4,0,0.2,0,40845,0.8,0.1
0,43,2,0.1,0.2,0,0.3,0.5,0,0.3,0.4,0,0.2,0,40845,0.8,0.1
0,44,11,0,0.8,0.5,1.6,1.4,0.3,2.4,2.7,0.8,0.5,0,217693.6,5.4,1.1
0,96,1,0,0,0,0.1,0.3,0,0.2,0.2,0,0.2,0,19445.7,0.6,0.1
0,97,1,0,0,0,0.1,0.3,0,0.2,0.2,0,0.2,0,19445.7,0.6,0.1
1,24,5,0.1,0.3,0.3,0.8,0.8,0.2,0.7,1.2,0.3,0.1,0.2,101562.1,1.7,0.2
1,25,7,0.1,0.5,0.5,1.1,1.2,0.3,0.9,1.6,0.5,0.1,0.2,142186.9,2.4,0.3
1,35,7,0.1,0.2,0.5,0.6,1.3,0.2,0.9,1.9,0.8,0.2,0.3,131711.5,2.9,0.6
1,36,2,0,0.1,0.1,0.2,0.4,0,0.3,0.5,0.2,0.1,0.1,37631.9,0.8,0.2
1,42,4,0.2,0.3,0.1,0.6,0.9,0.1,0.6,0.8,0.1,0.3,0,81690.1,1.7,0.2
1,43,1,0.1,0.1,0,0.2,0.2,0,0.1,0.2,0,0.1,0,20422.5,0.4,0
1,127,2,0,0,0,0.3,0.4,0,0.6,0.4,0.2,0.1,0,38720.4,1.1,0.2
2,4,8,0,0.8,0.4,1.4,0.9,0.3,1.7,1.1,0.9,0.5,0,142918.4,3.1,0.6
2,24,3,0,0.2,0.2,0.5,0.5,0.1,0.4,0.7,0.2,0.1,0.1,60937.3,1,0.1
2,25,5,0.1,0.3,0.3,0.8,0.8,0.2,0.7,1.2,0.3,0.1,0.2,101562.1,1.7,0.2
2,36,11,0.2,0.3,0.8,1,2,0.2,1.5,3,1.2,0.3,0.5,206975.2,4.5,1
2,37,3,0.1,0.1,0.2,0.3,0.5,0.1,0.4,0.8,0.3,0.1,0.1,56447.8,1.2,0.3
2,42,13,0.8,1,0.3,2.1,2.9,0.2,1.8,2.6,0.3,1,0,265492.8,5.5,0.5
2,51,6,0,0.4,0.3,0.9,0.7,0.2,1.3,1.5,0.4,0.3,0,118741.9,2.9,0.6
2,68,7,0,0.7,0.4,0.7,1.5,0,1.1,0.7,0.6,1.1,0.2,129095.6,3.5,0.9
2,75,1,0,0.1,0,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0,20654.7,0.4,0
2,96,1,0,0,0,0.1,0.3,0,0.2,0.2,0,0.2,0,19445.7,0.6,0.1
2,103,2,0.1,0,0.1,0.1,0.6,0,0.3,0.5,0,0.3,0,38891.5,1.3,0.2
2,126,4,0,0,0,0.5,0.8,0.1,1.1,0.9,0.4,0.2,0,77440.9,2.3,0.3
2,127,4,0,0,0,0.5,0.8,0.1,1.1,0.9,0.4,0.2,0,77440.9,2.3,0.3
3,4,4,0,0.4,0.2,0.7,0.5,0.2,0.8,0.5,0.5,0.2,0,71459.2,1.5,0.3
3,7,4,0,0.4,0.2,0.7,0.5,0.2,0.8,0.5,0.5,0.2,0,71459.2,1.5,0.3
3,8,2,0,0.2,0.1,0.4,0.2,0.1,0.4,0.3,0.2,0.1,0,35729.6,0.8,0.2
3,11,12,0.7,0.7,0.5,2.4,2.2,0.5,2.6,1.7,0.7,0,0,250251.2,4.3,0.5
3,28,8,0.1,0.5,0.5,1.3,1.3,0.4,1.1,1.9,0.5,0.1,0.3,162499.4,2.8,0.4
3,29,5,0.1,0.3,0.3,0.8,0.8,0.2,0.7,1.2,0.3,0.1,0.2,101562.1,1.7,0.2
3,33,2,0,0.1,0.1,0.3,0.3,0.1,0.3,0.5,0.1,0.1,0.1,40624.8,0.7,0.1
3,42,8,0.5,0.6,0.2,1.3,1.8,0.1,1.1,1.6,0.2,0.6,0,163380.2,3.4,0.3
3,43,10,0.6,0.8,0.2,1.6,2.2,0.2,1.4,2,0.2,0.8,0,204225.2,4.2,0.4
3,47,2,0,0.2,0.1,0.3,0.2,0.1,0.4,0.5,0.1,0.1,0,39580.6,1,0.2
3,48,1,0,0.1,0.1,0.1,0.1,0,0.2,0.2,0.1,0.1,0,19790.3,0.5,0.1
3,51,7,0,0.5,0.3,1,0.9,0.2,1.5,1.7,0.5,0.4,0,138532.3,3.4,0.7
3,67,2,0,0.2,0.1,0.2,0.4,0,0.3,0.2,0.2,0.3,0.1,36884.5,1,0.3
3,68,3,0,0.3,0.2,0.3,0.6,0,0.5,0.3,0.2,0.5,0.1,55326.7,1.5,0.4
3,77,10,0.4,0.8,0.2,1.3,1.5,0.6,1.7,2.1,0.6,0.8,0,206546.5,3.8,0.4
3,116,2,0.1,0.2,0.2,0.2,0.5,0,0.2,0.3,0.1,0.2,0,42301.9,0.8,0.1
4,5,1,0,0.1,0.1,0.2,0.1,0,0.2,0.1,0.1,0.1,0,17864.8,0.4,0.1
4,6,4,0,0.4,0.2,0.7,0.5,0.2,0.8,0.5,0.5,0.2,0,71459.2,1.5,0.3
4,7,12,0,1.1,0.7,2.1,1.4,0.5,2.5,1.6,1.4,0.7,0,214377.6,4.6,0.9
4,8,17,0,1.6,1,2.9,2,0.6,3.6,2.3,2,1,0,303701.7,6.5,1.3
4,11,3,0.2,0.2,0.1,0.6,0.5,0.1,0.7,0.4,0.2,0,0,62562.8,1.1,0.1
4,19,5,0,0.6,0.1,0.3,1.2,0.1,0.4,0.8,0.5,0.9,0.1,105760.7,2.3,0.2
4,27,3,0,0.2,0.2,0.5,0.5,0.1,0.4,0.7,0.2,0.1,0.1,60937.3,1,0.1
4,28,14,0.2,0.9,0.9,2.3,2.3,0.7,1.9,3.2,0.9,0.2,0.5,284373.9,4.8,0.7
4,32,2,0,0.1,0.1,0.3,0.3,0.1,0.3,0.5,0.1,0.1,0.1,40624.8,0.7,0.1
4,33,2,0,0.1,0.1,0.3,0.3,0.1,0.3,0.5,0.1,0.1,0.1,40624.8,0.7,0.1
4,43,10,0.6,0.8,0.2,1.6,2.2,0.2,1.4,2,0.2,0.8,0,204225.2,4.2,0.4
4,47,4,0,0.3,0.2,0.6,0.5,0.1,0.9,0.9,0.3,0.2,0,79161.3,2,0.4
4,50,1,0,0.1,0.1,0.1,0.1,0,0.2,0.2,0.1,0.1,0,19790.3,0.5,0.1
4,51,4,0,0.3,0.2,0.6,0.5,0.1,0.9,0.9,0.3,0.2,0,79161.3,2,0.4
4,59,4,0.1,0.3,0,0.5,0.7,0.2,0.5,1,0.3,0.4,0,77358.4,1.8,0.4
4,60,20,0.5,1.5,0,2.4,3.4,1,2.4,5.4,1.5,1.9,0,386792.1,8.8,2
4,61,2,0.1,0.2,0,0.2,0.3,0.1,0.2,0.5,0.2,0.2,0,38679.2,0.9,0.2
4,76,15,0.6,1.1,0.3,2,2.3,0.9,2.6,3.2,0.9,1.1,0,309819.8,5.8,0.6
4,77,5,0.2,0.4,0.1,0.7,0.8,0.3,0.8,1,0.3,0.4,0,103273.3,1.9,0.2
4,78,4,0.2,0.3,0.1,0.5,0.6,0.2,0.7,0.9,0.2,0.3,0,82618.6,1.5,0.2
4,86,5,0.2,0,0,1,0,0.2,0.6,2.2,0.6,0.2,0,101210.2,2.6,0.2
4,91,1,0,0,0,0.1,0.1,0,0.1,0.4,0.1,0.2,0,25685.6,0.4,0
4,92,6,0.2,0,0.2,0.7,0.9,0,0.5,2.2,0.4,0.9,0,154113.8,2.7,0.2
4,93,20,0.7,0,0.7,2.2,3,0,1.5,7.4,1.5,3,0,513712.6,8.9,0.7
4,94,1,0,0,0,0.1,0.3,0,0.2,0.2,0,0.2,0,19445.7,0.6,0.1
4,102,3,0.1,0,0.1,0.2,1,0,0.4,0.7,0,0.5,0,58337.2,1.9,0.4
4,110,2,0.1,0.2,0.2,0.2,0.5,0,0.2,0.3,0.1,0.2,0,42301.9,0.8,0.1
