x,y,elevation
1,0,718
2,0,728
3,0,777
4,0,868
5,0,893
5,1,815
6,0,877
6,1,825
7,0,902
7,1,870
8,0,959
8,1,922
9,0,1011
9,1,1001
9,2,1029
10,0,975
10,1,1020
10,2,1042
11,0,980
11,1,1039
11,2,1059
12,0,947
12,1,989
12,2,1030
13,0,1035
13,1,1073
13,2,1120
13,3,1157
14,0,1038
14,1,1132
14,2,1219
14,3,1229
15,0,1058
15,1,1172
15,2,1249
15,3,1264
16,0,1098
16,1,1225
16,2,1203
16,3,1092
17,0,1179
17,1,1227
17,2,1114
17,3,1000
18,0,1193
18,1,1244
18,2,1099
18,3,967
19,0,1151
19,1,1207
19,2,1108
19,3,1009
20,0,1008
20,1,1051
20,2,1039
20,3,967
20,4,868
21,0,903
21,1,922
21,2,986
21,3,954
21,4,846
22,0,962
22,1,882
22,2,883
22,3,904
22,4,803
23,0,999
23,1,931
23,2,835
23,3,838
23,4,810
24,0,958
24,1,921
24,2,912
24,3,812
24,4,764
24,5,723
25,0,947
25,1,883
25,2,893
25,3,813
25,4,762
25,5,766
26,0,954
26,1,888
26,2,823
26,3,777
26,4,850
26,5,874
27,0,901
27,1,834
27,2,807
27,3,835
27,4,906
27,5,894
28,0,839
28,1,853
28,2,913
28,3,984
28,4,924
28,5,841
28,6,803
29,0,923
29,1,961
29,2,1010
29,3,1000
29,4,883
29,5,821
29,6,828
30,0,1019
30,1,1047
30,2,1045
30,3,955
30,4,848
30,5,859
30,6,907
31,0,1084
31,1,1098
31,2,1003
31,3,905
31,4,854
31,5,930
31,6,975
32,0,1155
32,1,1065
32,2,946
32,3,871
32,4,940
32,5,976
32,6,908
32,7,876
33,0,1121
33,1,1014
33,2,930
33,3,937
33,4,997
33,5,938
33,6,856
33,7,834
34,0,1068
34,1,987
34,2,965
34,3,1017
34,4,1005
34,5,900
34,6,832
34,7,818
35,0,1010
35,1,1025
35,2,1056
35,3,1075
35,4,972
35,5,890
35,6,866
35,7,859
36,0,956
36,1,1029
36,2,1091
36,3,1037
36,4,952
36,5,956
36,6,947
36,7,927
37,0,962
37,1,1030
37,2,1018
37,3,955
37,4,908
37,5,942
37,6,921
37,7,888
38,0,1026
38,1,1019
38,2,935
38,3,901
38,4,878
38,5,886
38,6,862
38,7,868
39,0,1042
39,1,977
39,2,901
39,3,865
39,4,875
39,5,824
39,6,828
39,7,893
40,0,988
40,1,909
40,2,871
40,3,884
40,4,810
40,5,795
40,6,856
40,7,938
40,8,995
41,0,923
41,1,866
41,2,841
41,3,826
41,4,786
41,5,818
41,6,907
41,7,950
41,8,981
42,0,892
42,1,864
42,2,819
42,3,768
42,4,776
42,5,859
42,6,936
42,7,972
42,8,941
43,0,865
43,1,826
43,2,782
43,3,747
43,4,821
43,5,897
43,6,958
43,7,934
43,8,864
44,0,902
44,1,816
44,2,732
44,3,772
44,4,860
44,5,925
44,6,948
44,7,884
44,8,829
44,9,781
45,0,810
45,1,764
45,2,730
45,3,802
45,4,892
45,5,951
45,6,931
45,7,856
45,8,790
45,9,759
46,0,768
46,1,716
46,2,745
46,3,852
46,4,920
46,5,950
46,6,928
46,7,894
46,8,821
46,9,797
47,0,700
47,1,700
47,2,778
47,3,864
47,4,880
47,5,897
47,6,957
47,7,976
47,8,905
47,9,874
47,10,812
48,0,678
48,1,725
48,2,759
48,3,767
48,4,786
48,5,848
48,6,941
48,7,1015
48,8,1002
48,9,883
48,10,819
49,0,728
49,1,822
49,2,880
49,3,850
49,4,822
49,5,860
49,6,933
49,7,1022
49,8,988
49,9,875
49,10,825
50,0,745
50,1,818
50,2,881
50,3,914
50,4,903
50,5,921
50,6,988
50,7,986
50,8,884
50,9,822
50,10,800
51,0,798
51,1,795
51,2,815
51,3,916
51,4,1006
51,5,1011
51,6,1003
51,7,912
51,8,786
51,9,729
51,10,752
51,11,781
52,0,878
52,1,872
52,2,838
52,3,901
52,4,1008
52,5,1022
52,6,931
52,7,836
52,8,733
52,9,687
52,10,687
52,11,693
53,0,920
53,1,924
53,2,945
53,3,984
53,4,983
53,5,908
53,6,828
53,7,786
53,8,751
53,9,722
53,10,653
53,11,632
54,0,921
54,1,954
54,2,1040
54,3,1007
54,4,889
54,5,803
54,6,746
54,7,718
54,8,715
54,9,705
54,10,655
54,11,646
55,0,838
55,1,936
55,2,1004
55,3,1018
55,4,913
55,5,830
55,6,767
55,7,702
55,8,652
55,9,638
55,10,619
55,11,595
56,0,812
56,1,868
56,2,921
56,3,998
56,4,924
56,5,827
56,6,757
56,7,707
56,8,642
56,9,630
56,10,646
56,11,636
57,0,868
57,1,851
57,2,911
57,3,916
57,4,852
57,5,807
57,6,789
57,7,746
57,8,682
57,9,685
57,10,692
57,11,677
58,0,984
58,1,916
58,2,911
58,3,845
58,4,771
58,5,760
58,6,753
58,7,734
58,8,740
58,9,743
58,10,739
58,11,765
58,12,793
59,0,1006
59,1,964
59,2,878
59,3,808
59,4,742
59,5,692
59,6,706
59,7,752
59,8,751
59,9,794
59,10,821
59,11,819
59,12,776
60,0,943
60,1,898
60,2,822
60,3,754
60,4,691
60,5,670
60,6,724
60,7,764
60,8,724
60,9,721
60,10,781
60,11,772
60,12,688
61,0,883
61,1,821
61,2,771
61,3,731
61,4,659
61,5,668
61,6,745
61,7,726
61,8,677
61,9,683
61,10,755
61,11,743
61,12,687
62,0,812
62,1,780
62,2,726
62,3,686
62,4,647
62,5,664
62,6,761
62,7,758
62,8,653
62,9,652
62,10,696
62,11,653
62,12,629
62,13,631
63,0,758
63,1,751
63,2,705
63,3,645
63,4,626
63,5,652
63,6,743
63,7,736
63,8,633
63,9,601
63,10,642
63,11,652
63,12,588
63,13,571
64,0,694
64,1,686
64,2,711
64,3,647
64,4,594
64,5,646
64,6,731
64,7,705
64,8,644
64,9,600
64,10,643
64,11,637
64,12,559
64,13,532
65,0,645
65,1,672
65,2,690
65,3,623
65,4,584
65,5,643
65,6,672
65,7,688
65,8,651
65,9,586
65,10,593
65,11,569
65,12,532
65,13,506
66,0,628
66,1,699
66,2,686
66,3,601
66,4,577
66,5,629
66,6,636
66,7,609
66,8,600
66,9,549
66,10,543
66,11,517
66,12,501
66,13,487
66,14,481
67,0,646
67,1,707
67,2,672
67,3,587
67,4,572
67,5,619
67,6,616
67,7,557
67,8,550
67,9,526
67,10,522
67,11,504
67,12,473
67,13,460
67,14,458
68,0,626
68,1,666
68,2,634
68,3,561
68,4,594
68,5,616
68,6,585
68,7,548
68,8,506
68,9,497
68,10,492
68,11,472
68,12,458
68,13,456
68,14,459
69,0,597
69,1,624
69,2,593
69,3,550
69,4,587
69,5,596
69,6,566
69,7,537
69,8,496
69,9,480
69,10,480
69,11,478
69,12,486
69,13,500
69,14,506
69,15,496
70,0,588
70,1,594
70,2,552
70,3,551
70,4,582
70,5,582
70,6,555
70,7,523
70,8,490
70,9,492
70,10,515
70,11,517
70,12,521
70,13,526
70,14,518
70,15,507
71,0,538
71,1,542
71,2,528
71,3,557
71,4,586
71,5,563
71,6,544
71,7,523
71,8,503
71,9,523
71,10,537
71,11,525
71,12,514
71,13,515
71,14,507
71,15,501
72,0,507
72,1,520
72,2,555
72,3,574
72,4,558
72,5,538
72,6,535
72,7,539
72,8,539
72,9,533
72,10,520
72,11,520
72,12,503
72,13,490
72,14,488
72,15,490
73,0,502
73,1,529
73,2,575
73,3,572
73,4,542
73,5,528
73,6,534
73,7,544
73,8,532
73,9,518
73,10,516
73,11,523
73,12,515
73,13,492
73,14,482
73,15,486
74,0,497
74,1,516
74,2,555
74,3,561
74,4,530
74,5,521
74,6,536
74,7,539
74,8,511
74,9,507
74,10,516
74,11,521
74,12,511
74,13,487
74,14,476
74,15,486
75,0,491
75,1,500
75,2,525
75,3,536
75,4,514
75,5,518
75,6,533
75,7,526
75,8,505
75,9,511
75,10,513
75,11,520
75,12,513
75,13,490
75,14,479
75,15,488
76,0,487
76,1,490
76,2,501
76,3,502
76,4,500
76,5,514
76,6,528
76,7,509
76,8,509
76,9,512
76,10,508
76,11,515
76,12,508
76,13,492
76,14,484
76,15,473
77,0,482
77,1,486
77,2,491
77,3,490
77,4,498
77,5,512
77,6,510
77,7,503
77,8,511
77,9,503
77,10,507
77,11,516
77,12,485
77,13,481
77,14,484
77,15,464
77,16,431
78,0,479
78,1,482
78,2,485
78,3,487
78,4,497
78,5,508
78,6,501
78,7,505
78,8,510
78,9,506
78,10,515
78,11,514
78,12,497
78,13,487
78,14,479
78,15,463
78,16,436
79,0,474
79,1,478
