x,y,value
0,36,3587988
0,37,1793994
0,58,1044531
0,62,476466
0,63,952932
0,64,2042433
0,85,1947909
0,88,905766
0,89,1811532
0,91,150558
0,92,301116
0,103,195639
0,104,391278
0,112,6425229
0,113,2141124
0,114,1800348
0,115,6296490
0,117,1234606
0,118,617303
0,119,3608654
0,120,1886872
0,126,358518
0,127,418056
1,36,1793994
1,37,896997
1,47,244516
1,48,122258
1,53,688824
1,55,733869
1,61,1410354
1,62,467585
1,63,591142
1,85,3895818
1,89,1729008
1,90,340710
1,91,170355
1,112,2203974
1,113,6333621
1,114,9859236
1,117,6153674
1,118,5235745
1,119,1332609
2,35,12768546
2,36,3093225
2,42,568758
2,43,1861755
2,45,510168
2,46,203042
2,47,489032
2,48,244516
2,52,434379
2,62,1479598
2,63,229352
2,84,1217493
2,85,2434986
2,104,674784
2,113,6662580
2,114,4069614
2,115,2282379
2,116,3654134
2,117,2577481
2,118,4762881
3,35,3291048
3,39,6471819
3,40,3127392
3,41,1069480
3,42,534740
3,45,463252
3,46,101521
3,47,484332
3,48,242166
3,52,868758
3,61,379890
3,62,510447
3,89,1436388
3,90,1057524
3,104,670050
3,105,799232
3,106,219628
3,107,79413
3,113,11727408
3,114,5303934
3,115,4564758
3,116,7308268
3,117,8868383
3,118,4281516
3,119,1628580
3,120,4693815
3,121,2873310
3,122,3715968
3,124,1645684
3,125,617331
3,127,201654
4,34,12053709
4,37,1023932
4,38,8551705
4,41,534740
4,42,267370
4,47,242166
4,48,154500
4,61,759780
4,83,2962122
4,84,1481061
4,87,1200360
4,89,453813
4,105,54907
4,106,109814
4,107,158826
4,112,6751593
4,114,1558626
4,115,4769610
4,117,1656270
4,118,3312540
4,122,1857984
4,124,600873
4,127,403308
5,31,7952826
5,32,3976413
5,33,12275640
5,37,511966
5,38,1023932
5,47,1830498
5,48,5581251
5,49,3964815
5,60,349452
5,83,2365236
5,86,1714662
5,87,600180
5,115,3304716
5,118,4873878
5,123,4553904
6,31,4062693
6,32,13557820
6,37,6542282
6,38,7103027
6,47,3660996
6,48,1830498
6,60,2398595
6,61,1058432
6,82,2176494
6,83,1088247
6,84,385170
6,85,1866690
6,116,4001661
6,118,3847892
6,119,1827612
6,120,882171
6,123,1874326
6,124,1870772
7,32,13559134
7,33,2838684
7,34,1419342
7,36,16020813
7,37,5398488
7,38,1155675
7,46,8512098
7,60,786811
7,61,142970
7,82,2946276
7,83,736340
7,84,2549103
7,116,2682000
7,117,2819286
7,120,3532632
7,123,467693
7,124,2677977
7,125,755160
7,126,377580
8,32,15326837
8,33,15582303
8,34,22916675
8,35,24001680
8,36,8158162
8,44,1631124
8,45,652410
8,46,4450650
8,47,2908065
8,60,1001742
8,82,711648
8,83,1529935
8,84,184085
8,117,2956572
8,120,3633897
8,124,1860612
8,126,691074
9,33,24512307
9,34,21341669
9,35,11402602
9,36,9762540
9,43,1604556
9,47,5037726
9,48,5569749
9,60,974778
9,82,5341050
9,83,177912
9,118,3900718
9,119,901118
9,120,1515858
9,124,3016881
10,29,1487568
10,30,2975136
10,32,10757360
10,33,10453813
10,34,32512809
10,35,9887834
10,36,10939764
10,42,796473
10,43,2395224
10,59,634929
10,60,1757247
10,80,1585664
10,81,4471591
10,118,901118
10,119,2489822
10,120,1101722
10,123,256895
10,124,513790
11,24,618486
11,25,796774
11,29,2975136
11,30,13150240
11,31,11267805
11,32,26549414
11,33,3158654
11,34,21579462
11,35,947624
11,37,3953199
11,38,10181638
11,39,5684273
11,40,2267586
11,41,2241195
