x,y,value
2,61,18837
3,61,37674
5,64,3255
5,65,6510
6,86,138078
7,66,297
7,86,137088
8,86,68544
9,87,240246
10,87,266544
13,87,281466
14,80,43260
14,86,55008
14,87,27504
15,80,21630
15,82,18321
15,83,36642
15,86,110016
15,87,55008
16,75,48879
35,114,288
36,114,256
36,115,128
37,114,128
37,115,64
40,113,40
40,114,20
41,113,386
41,114,40
54,104,1449
55,2,391875
59,4,163143
60,4,326286
60,89,576
61,25,229482
61,26,114741
61,89,1152
62,9,299622
62,10,149811
62,21,76248
62,23,6102
62,24,3051
62,42,1488
62,43,744
63,17,107766
63,36,1416
63,37,2832
63,42,744
63,43,372
64,17,584928
64,36,708
64,37,1416
64,81,24204
65,75,73170
65,81,48408
66,11,486117
69,16,719901
69,57,4248
69,58,2124
75,62,287442
77,59,106917
78,59,213834
79,58,80856
80,57,187362
80,58,161712
90,77,4026
91,1,191061
91,77,2013
91,86,1014
91,87,507
94,15,40479
95,15,80958
97,21,6498
99,2,19878
100,2,9939
101,65,299304
104,23,44835
104,24,89670
107,83,10158
107,84,5079
109,28,52857
109,29,105714
111,33,30030
111,34,60060
111,38,104480
111,39,208960
111,42,52226
111,43,104452
112,38,52240
112,39,104480
112,42,104452
112,43,208904
113,51,103194
114,26,22008
114,27,44016
114,49,319284
115,88,14850
118,23,8612
118,24,4306
119,23,4306
119,24,2153
119,47,6732
119,48,13464
123,47,7497
123,48,14994
125,23,33258
125,24,16629
