x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
6,121,1,0,0.2,0.1,0.1,0,0,1
7,120,3,0.1,0.5,0.3,0.2,0,0,1
8,120,2,0,0.4,0.2,0.1,0,0,1
13,121,14,3.1,3.1,1.1,0,0,0,1
14,120,1,0.3,0.1,0.2,0,0,0,1
14,121,3,0.7,0.7,0.2,0,0,0,1
15,120,8,2.6,0.7,1.2,0,0,0,1
15,124,1,0.2,0.2,0.1,0,0,0,1
15,127,9,1.4,0.9,1.7,0,0,0,1
16,120,15,4.9,1.3,2.2,0,0,0,1
16,121,26,8,2,2,0,0,0,0
16,124,2,0.4,0.4,0.2,0,0,0,1
16,125,7,1.5,1.6,0.5,0,0,0,1
16,126,18,2.7,1.8,3.4,0,0,0,1
16,127,9,1.4,0.9,1.7,0,0,0,1
17,121,180.5,27,19,26,19,2,0,0
17,122,142,12,26,35,4,0,0,0
17,123,61,0,0,31,0,0,0,0
17,124,17,0.3,2.6,6,0,0.3,0.3,1
17,125,1,0,0.1,0.4,0,0,0,1
18,120,7,2.3,0.6,1,0,0,0,1
18,121,163,13,10,31,36,0,0,0
18,122,213,55,19,24,8,0,0,0
18,123,127,4,47,14,0,1,0,0
18,124,63,0,0,33,0,1,0,0
18,125,18,0.3,2.8,6.4,0,0.3,0.3,1
19,120,3,1,0.3,0.4,0,0,0,1
19,121,70.5,8,7,15,8,0,0,0
19,122,116,20,22,9,6,0,0,0
19,123,135,0,76,13,1,0,0,0
19,124,231,0,21,89,0,1,19,0
19,125,2,0,0.3,0.7,0,0.1,0,1
19,126,1,0.1,0.2,0.1,0,0,0,1
19,127,6,0.6,1,0.8,0,0.3,0,1
20,121,30,11,4,2,2,1,0,0
20,122,39,5,7,6,0,0,0,0
20,123,154.5,0,67,7,0,1,0,0
20,124,8,0.1,1.2,2.9,0,0.1,0.1,1
21,122,8,0.1,1.2,2.9,0,0.1,0.1,1
21,123,96,0,32,17,0,0,0,0
21,124,5,0.1,0.7,1.8,0,0.1,0.1,1
22,123,6,0.6,1,0.8,0,0.3,0,1
78,68,1,0.1,0,0,0.5,0,0,1
112,113,6,0.1,0.2,0.8,1.6,0,0,1
112,114,2,0,0.1,0.3,0.5,0,0,1
117,108,1,0,0,0.2,0.3,0,0,1
118,105,6,0.1,0.2,0.8,1.6,0,0,1
119,108,2,0,0.1,0.3,0.5,0,0,1
119,123,7,0.1,0.2,1,1.9,0,0,1
120,106,2,0,0.1,0.3,0.5,0,0,1
121,110,8,0.1,0.2,1.1,2.2,0,0,1
122,101,3,0.1,0.1,0.4,0.8,0,0,1
123,113,1,0,0,0.2,0.3,0,0,1
125,102,3,0.1,0.1,0.4,0.8,0,0,1
126,89,1,0.1,0,0,0.5,0,0,1
126,90,2,0.2,0,0.1,0.9,0,0,1
126,113,7,0.1,0.2,1,1.9,0,0,1
127,89,13,1.3,0,0.5,5.8,0,0,1
127,90,8,0.8,0,0.3,3.6,0,0,1
