x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
30,5,2,6.8,24
30,6,6,7.8,25
31,4,3,3.9,22
31,5,4,4.8,22
31,6,4,7.4,25
32,0,3,7.1,18
32,1,10,7.6,20
32,2,30,3.5,20
32,3,14,1.8,19
32,4,77,1.8,19
32,5,20,3.3,21
32,6,1,3.8,21
33,0,14,4.4,16
33,1,26,3.6,17
33,2,21,4.5,18
33,3,79,0.4,17
33,4,140,0.8,18
33,5,21,1.8,19
34,0,20,2.8,15
34,1,44,2,15
34,2,42,2.3,16
34,3,33,2.3,18
34,4,1,2.8,19
35,0,38,0.3,13
35,1,0,4.2,17
35,2,0,4.4,17
35,3,26,4.2,19
36,0,9,1.5,14
36,1,27,2.2,15
36,3,2,5.5,19
38,0,5,4.7,17
85,119,0,NA,NA
85,120,13,NA,NA
86,117,0,NA,NA
86,119,0,NA,NA
86,120,14,NA,NA
86,121,12,NA,NA
87,116,43,NA,NA
87,117,0,NA,NA
87,119,10,NA,NA
87,120,7,NA,NA
87,121,0,NA,NA
87,122,0,NA,NA
87,123,35,NA,NA
88,114,0,NA,NA
88,115,0,NA,NA
88,117,0,NA,NA
88,119,0,NA,NA
88,122,21,NA,NA
89,115,7,NA,NA
89,116,6,NA,NA
89,117,56,NA,NA
89,118,17,NA,NA
89,119,19,NA,NA
89,122,0,NA,NA
89,123,0,NA,NA
89,124,0,NA,NA
90,118,1,NA,NA
90,121,0,NA,NA
90,122,0,NA,NA
90,123,46,NA,NA
91,118,0,NA,NA
91,119,64,NA,NA
91,120,0,NA,NA
91,121,0,NA,NA
91,122,53,NA,NA
92,25,32,NA,NA
92,26,82,NA,NA
92,27,17,NA,NA
92,119,0,NA,NA
92,120,0,NA,NA
92,121,0,NA,NA
93,27,0,NA,NA
93,28,0,NA,NA
93,119,5,NA,NA
93,122,29,NA,NA
94,25,0,NA,NA
94,30,0,NA,NA
94,122,0,NA,NA
95,26,0,NA,NA
95,29,20,NA,NA
95,30,2,NA,NA
95,31,0,NA,NA
95,119,46,NA,NA
95,121,0,NA,NA
96,30,0,NA,NA
96,32,0,NA,NA
96,119,0,NA,NA
96,120,58,NA,NA
96,122,11,NA,NA
97,27,0,NA,NA
97,33,0,NA,NA
97,37,0,NA,NA
97,38,0,NA,NA
97,122,0,NA,NA
97,123,19,NA,NA
98,27,41,NA,NA
98,28,5,NA,NA
98,32,0,NA,NA
98,36,11,NA,NA
98,37,0,NA,NA
98,38,0,NA,NA
98,122,33,NA,NA
99,28,0,NA,NA
99,32,10,NA,NA
99,36,2,NA,NA
99,40,0,NA,NA
99,41,0,NA,NA
99,122,0,NA,NA
100,40,11,NA,NA
100,43,0,NA,NA
100,123,27,NA,NA
100,124,0,NA,NA
101,14,0,NA,NA
101,30,150,NA,NA
101,31,9,NA,NA
101,37,0,NA,NA
101,41,0,NA,NA
101,121,0,NA,NA
101,122,0,NA,NA
102,30,6,NA,NA
102,31,63,NA,NA
102,32,0,NA,NA
102,37,20,NA,NA
102,39,13,NA,NA
102,40,0,NA,NA
102,41,0,NA,NA
102,42,4,NA,NA
102,43,0,NA,NA
102,125,0,NA,NA
103,14,2,NA,NA
103,32,0,NA,NA
103,33,125,NA,NA
103,34,0,NA,NA
104,27,0,NA,NA
104,125,0,NA,NA
104,126,0,NA,NA
105,15,0,NA,NA
105,39,5,NA,NA
105,40,0,NA,NA
106,13,4,NA,NA
106,15,37,NA,NA
106,19,2,NA,NA
106,30,4,NA,NA
106,41,11,NA,NA
106,42,0,NA,NA
107,16,0,NA,NA
107,20,0,NA,NA
107,22,0,NA,NA
107,28,19,NA,NA
107,31,322,NA,NA
107,34,0,NA,NA
107,35,22,NA,NA
107,38,2,NA,NA
107,39,11,NA,NA
107,43,0,NA,NA
107,44,0,NA,NA
107,45,0,NA,NA
108,17,13,NA,NA
108,18,10,NA,NA
108,22,1,NA,NA
108,23,0,NA,NA
108,30,0,NA,NA
108,31,481,NA,NA
108,35,0,NA,NA
108,36,13,NA,NA
109,16,19,NA,NA
109,23,8,NA,NA
109,29,15,NA,NA
109,31,6,NA,NA
109,35,0,NA,NA
109,43,0,NA,NA
109,127,0,NA,NA
110,15,0,NA,NA
110,16,424,NA,NA
110,17,7,NA,NA
110,19,3,NA,NA
110,23,24,NA,NA
110,26,8,NA,NA
110,29,0,NA,NA
110,31,0,NA,NA
110,32,12,NA,NA
110,33,21,NA,NA
110,34,37,NA,NA
110,43,0,NA,NA
110,127,5,NA,NA
111,15,113,NA,NA
111,16,281,NA,NA
111,30,0,NA,NA
111,32,0,NA,NA
111,34,37,NA,NA
111,44,0,NA,NA
112,15,27,NA,NA
112,16,17,NA,NA
112,31,5,NA,NA
112,32,0,NA,NA
112,33,0,NA,NA
112,34,23,NA,NA
112,35,10,NA,NA
113,31,33,NA,NA
113,33,9,NA,NA
113,34,0,NA,NA
113,35,0,NA,NA
114,15,0,NA,NA
114,16,32,NA,NA
114,36,5,NA,NA
114,95,0,NA,NA
115,16,19,NA,NA
115,35,31,NA,NA
115,46,7,NA,NA
115,59,0,NA,NA
115,94,0,NA,NA
115,95,71,NA,NA
116,16,0,NA,NA
116,36,34,NA,NA
116,47,3,NA,NA
116,57,0,NA,NA
116,58,0,NA,NA
116,59,10,NA,NA
116,95,63,NA,NA
116,96,54,NA,NA
117,36,23,NA,NA
117,37,0,NA,NA
117,38,0,NA,NA
117,47,11,NA,NA
117,58,0,NA,NA
117,92,0,NA,NA
118,18,12,NA,NA
118,37,5,NA,NA
118,38,0,NA,NA
118,39,0,NA,NA
118,61,0,NA,NA
118,62,0,NA,NA
118,90,0,NA,NA
118,94,87,NA,NA
118,95,3,NA,NA
118,112,0,NA,NA
119,38,79,NA,NA
119,39,0,NA,NA
119,59,0,NA,NA
119,63,0,NA,NA
119,65,49,NA,NA
119,93,27,NA,NA
119,95,27,NA,NA
119,96,12,NA,NA
120,40,0,NA,NA
120,42,7,NA,NA
120,67,0,NA,NA
121,19,0,NA,NA
121,38,1,NA,NA
121,39,55,NA,NA
121,40,8,NA,NA
121,63,0,NA,NA
121,64,46,NA,NA
121,66,0,NA,NA
121,68,0,NA,NA
122,40,0,NA,NA
122,64,12,NA,NA
122,65,0,NA,NA
122,66,3,NA,NA
122,67,34,NA,NA
122,68,0,NA,NA
122,92,0,NA,NA
122,93,10,NA,NA
123,67,0,NA,NA
123,88,0,NA,NA
123,89,5,NA,NA
123,91,24,NA,NA
124,68,0,NA,NA
124,91,0,NA,NA
125,32,0,NA,NA
125,70,0,NA,NA
125,88,3,NA,NA
125,89,14,NA,NA
125,91,130,NA,NA
125,92,0,NA,NA
125,93,0,NA,NA
125,116,0,NA,NA
125,117,0,NA,NA
126,32,29,NA,NA
126,91,14,NA,NA
126,92,52,NA,NA
126,93,0,NA,NA
126,110,2,NA,NA
126,118,0,NA,NA
127,90,11,NA,NA
127,91,0,NA,NA
127,92,32,NA,NA
127,93,0,NA,NA
127,118,3,NA,NA
