x,y,TOT_P,avg_time_nearest_h
25,52,599,NA
25,53,1715,NA
25,54,462,NA
25,55,1604,NA
26,42,0,NA
26,43,46,NA
26,44,141,NA
26,45,1413,NA
26,47,0,NA
26,49,39,NA
26,50,131,NA
26,51,17,NA
26,52,378,NA
26,53,902,NA
27,42,5,NA
27,43,107,NA
27,44,596,NA
27,45,476,NA
27,46,11,NA
27,47,6,NA
27,48,54,NA
27,49,775,NA
27,50,70,NA
27,51,879,NA
27,52,177,NA
28,43,84,NA
28,44,22,NA
28,45,117,NA
28,46,112,NA
28,47,12,NA
28,48,18,NA
28,49,209,NA
28,50,1201,NA
28,51,943,NA
28,52,134,NA
28,53,118,NA
29,41,11,NA
29,42,503,NA
29,43,204,NA
29,44,133,NA
29,45,55,NA
29,46,10,NA
29,47,4,NA
29,48,34,NA
29,49,26,NA
29,50,48,NA
29,51,3398,NA
29,52,686,NA
30,41,47,NA
30,42,60,NA
30,43,136,NA
30,44,22,NA
30,45,49,NA
30,46,40,NA
30,47,9,NA
30,48,12,NA
30,49,55,NA
30,50,22,NA
30,51,176,NA
30,52,2396,NA
30,53,85,NA
31,40,5,NA
31,41,139,NA
31,42,297,NA
31,43,112,NA
31,44,118,NA
31,46,173,NA
31,47,1,NA
31,48,60,NA
31,49,60,NA
31,50,34,NA
31,51,172,NA
31,52,139,NA
31,53,258,NA
31,54,5,NA
31,55,156,NA
32,40,8,NA
32,41,106,NA
32,42,85,NA
32,43,40,NA
32,44,268,NA
32,45,29,NA
32,46,40,NA
32,47,364,NA
32,48,165,NA
32,49,13,NA
32,50,24,NA
32,51,69,NA
32,52,794,NA
32,53,100,NA
32,54,49,NA
32,55,80,NA
32,56,1,NA
33,38,195,NA
33,39,340,NA
33,40,3,NA
33,41,333,NA
33,42,288,NA
33,43,212,NA
33,44,61,NA
33,45,45,NA
33,46,42,NA
33,47,73,NA
33,48,112,NA
33,49,372,NA
33,50,473,NA
33,52,510,NA
33,53,79,NA
33,54,6,NA
33,55,5,NA
33,56,6,NA
34,38,606,NA
34,39,1996,NA
34,40,24,NA
34,41,49,NA
34,42,7,NA
34,43,117,NA
34,44,52,NA
34,45,28,NA
34,46,14,NA
34,47,196,NA
34,48,20,NA
34,49,4,NA
34,50,209,NA
34,51,84,NA
34,52,75,NA
34,53,57,NA
34,54,24,NA
34,55,11,NA
35,36,2,NA
35,38,5,NA
35,39,19,NA
35,40,16,NA
35,41,80,NA
35,42,72,NA
35,43,82,NA
35,44,125,NA
35,45,300,NA
35,46,30,NA
35,47,7,NA
35,48,26,NA
35,49,16,NA
35,50,50,NA
35,51,41,NA
35,52,74,NA
35,53,41,NA
35,54,168,NA
35,55,5,NA
36,29,37,NA
36,30,72,NA
36,31,128,NA
36,32,17,NA
36,33,4,NA
36,34,17,NA
36,35,167,NA
36,36,11,NA
36,37,5,NA
36,38,17,NA
36,39,502,NA
36,40,729,NA
36,41,48,NA
36,42,91,NA
36,43,35,NA
36,44,71,NA
36,45,14,NA
36,46,21,NA
36,47,118,NA
36,48,869,NA
36,49,210,NA
36,50,43,NA
36,51,386,NA
36,52,298,NA
36,53,149,NA
36,54,73,NA
36,55,68,NA
37,25,0,NA
37,30,10,NA
37,31,1398,NA
37,32,403,NA
37,33,53,NA
37,34,15,NA
37,35,11,NA
37,36,36,NA
37,37,867,NA
37,38,3,NA
37,39,2250,NA
37,40,3640,NA
37,41,1968,NA
37,42,53,NA
37,43,45,NA
37,44,19,NA
37,45,18,NA
37,46,3,NA
37,47,14,NA
37,48,28,NA
37,49,35,NA
37,50,14,NA
37,51,142,NA
37,52,1713,NA
37,53,3309,NA
37,54,54,NA
37,55,23,NA
38,23,9,NA
38,24,155,NA
38,27,23,NA
38,28,14,NA
38,30,19,NA
38,31,145,NA
38,32,9,NA
38,33,262,NA
38,34,89,NA
38,35,8,NA
38,36,3,NA
38,38,7,NA
38,39,110,NA
38,40,1241,NA
38,41,1405,NA
38,42,145,NA
38,43,33,NA
38,44,34,NA
38,45,29,NA
38,46,5,NA
38,47,33,NA
38,48,27,NA
38,49,33,NA
38,50,134,NA
38,51,920,NA
38,52,5226,NA
38,53,4400,NA
38,54,112,NA
38,55,128,NA
38,56,168,NA
38,57,50,NA
39,23,2,NA
39,24,634,NA
39,25,115,NA
39,26,28,NA
39,27,46,NA
39,28,30,NA
39,29,0,NA
39,30,8,NA
39,32,15,NA
39,33,58,NA
39,34,23,NA
39,35,32,NA
39,36,48,NA
39,37,99,NA
39,38,4,NA
39,39,15,NA
39,40,22,NA
39,41,175,NA
39,42,69,NA
39,43,78,NA
39,44,69,NA
39,45,8,NA
39,46,30,NA
39,47,24,NA
39,48,6,NA
39,49,51,NA
39,50,1093,NA
39,51,625,NA
39,52,1395,NA
39,53,2262,NA
39,54,1238,NA
39,55,51,NA
39,56,39,NA
39,57,582,NA
39,58,138,NA
40,23,7,NA
40,24,20,NA
40,26,106,NA
40,27,111,NA
40,28,31,NA
40,29,19,NA
40,30,39,NA
40,33,16,NA
40,34,47,NA
40,35,44,NA
40,36,165,NA
40,37,26,NA
40,38,11,NA
40,39,35,NA
40,40,23,NA
40,41,79,NA
40,42,62,NA
40,43,17,NA
40,44,29,NA
40,45,66,NA
40,46,3,NA
40,47,94,NA
40,48,43,NA
40,49,33,NA
40,50,55,NA
40,51,84,NA
40,52,205,NA
40,53,767,NA
40,54,1810,NA
40,55,1288,NA
40,56,330,NA
40,57,422,NA
41,26,152,NA
41,27,372,NA
41,28,98,NA
41,34,6,NA
41,35,53,NA
41,36,262,NA
41,37,15,NA
41,38,348,NA
41,39,131,NA
41,40,8,NA
41,41,7,NA
41,42,29,NA
41,43,67,NA
41,44,37,NA
41,45,272,NA
41,46,25,NA
41,47,20,NA
41,48,47,NA
41,49,0,NA
41,50,720,NA
41,51,157,NA
41,52,257,NA
41,53,753,NA
41,54,2150,NA
41,55,1891,NA
41,56,742,NA
41,57,185,NA
41,58,0,NA
42,28,33,NA
42,34,21,NA
42,35,9,NA
42,36,25,NA
42,38,50,NA
42,39,10,NA
42,40,6,NA
42,41,22,NA
42,42,148,NA
42,44,21,NA
42,45,95,NA
42,46,25,NA
42,47,182,NA
42,48,34,NA
42,49,17,NA
42,50,589,NA
42,51,210,NA
42,52,97,NA
42,53,1575,NA
42,54,277,NA
42,55,222,NA
42,56,98,NA
42,57,150,NA
42,58,17,NA
42,59,0,NA
43,28,13,NA
43,29,27,NA
43,33,4,NA
43,34,0,NA
43,35,2,NA
43,36,26,NA
43,38,14,NA
43,40,55,NA
43,41,87,NA
43,42,68,NA
43,43,38,NA
43,44,61,NA
43,45,36,NA
43,46,181,NA
43,47,13,NA
43,48,43,NA
43,49,43,NA
43,50,12,NA
43,51,63,NA
43,52,375,NA
43,53,3984,NA
43,54,4552,NA
43,55,717,NA
43,56,104,NA
43,57,52,NA
43,58,196,NA
43,59,365,NA
43,60,78,NA
44,28,18,NA
44,30,0,NA
44,31,14,NA
44,32,33,NA
44,33,12,NA
44,34,69,NA
44,35,160,NA
44,36,34,NA
44,37,4,NA
44,39,22,NA
44,40,914,NA
44,41,62,NA
44,42,11,NA
44,44,79,NA
44,45,341,NA
44,46,143,NA
44,48,62,NA
44,49,20,NA
44,50,44,NA
44,51,1042,NA
44,52,604,NA
44,53,600,NA
44,54,1568,NA
44,55,751,NA
44,56,142,NA
44,57,59,NA
44,58,36,NA
44,59,296,NA
44,60,149,NA
44,61,15,NA
45,29,43,NA
45,30,9,NA
45,31,14,NA
45,32,17,NA
45,33,23,NA
45,34,8,NA
45,35,38,NA
45,36,6,NA
45,38,20,NA
45,39,13,NA
45,40,46,NA
45,41,53,NA
45,42,33,NA
45,43,6,NA
45,45,166,NA
45,46,17,NA
45,47,66,NA
45,48,756,NA
45,49,111,NA
45,50,31,NA
45,51,765,NA
45,52,223,NA
45,53,172,NA
45,54,64,NA
45,55,389,NA
45,56,221,NA
45,57,140,NA
45,58,295,NA
45,59,625,NA
45,60,115,NA
45,61,88,NA
45,62,46,NA
45,63,17,NA
46,28,41,NA
46,29,95,NA
46,30,15,NA
46,31,20,NA
46,32,20,NA
46,33,10,NA
46,34,39,NA
46,35,5,NA
46,36,98,NA
46,37,55,NA
46,38,142,NA
46,39,69,NA
46,40,161,NA
46,41,7,NA
46,42,23,NA
46,43,18,NA
46,44,94,NA
46,45,190,NA
46,46,28,NA
46,47,26,NA
46,48,648,NA
46,49,21,NA
46,50,23,NA
46,51,56,NA
46,52,937,NA
46,53,988,NA
46,54,913,NA
46,55,166,NA
46,56,150,NA
46,57,179,NA
46,58,486,NA
46,59,376,NA
46,60,18,NA
46,61,946,NA
46,62,1042,NA
46,63,38,NA
47,28,38,NA
47,29,341,NA
47,30,8,NA
47,31,17,NA
47,32,20,NA
47,33,40,NA
47,34,2,NA
47,35,0,NA
47,36,100,NA
47,37,40,NA
47,38,122,NA
47,39,72,NA
47,40,26,NA
47,41,19,NA
47,42,131,NA
47,43,64,NA
47,44,58,NA
47,45,48,NA
47,46,39,NA
47,47,12,NA
47,48,11,NA
47,49,29,NA
47,50,40,NA
47,51,106,NA
47,52,26,NA
47,53,351,NA
47,54,134,NA
47,55,56,NA
47,56,69,NA
47,57,544,NA
47,58,5,NA
47,59,7,NA
47,60,100,NA
47,61,661,NA
47,62,526,NA
47,63,9,NA
48,30,13,NA
48,31,553,NA
48,32,125,NA
48,33,30,NA
48,34,4,NA
48,35,129,NA
48,36,24,NA
48,38,19,NA
48,39,255,NA
48,40,25,NA
48,41,58,NA
48,42,59,NA
48,43,36,NA
48,44,724,NA
48,45,1595,NA
48,46,55,NA
48,47,28,NA
48,48,1205,NA
48,49,153,NA
48,50,92,NA
48,51,165,NA
48,52,119,NA
48,53,7,NA
48,54,85,NA
48,55,711,NA
48,56,36,NA
48,57,128,NA
48,58,47,NA
48,59,29,NA
48,60,68,NA
48,61,74,NA
48,62,37,NA
48,63,61,NA
49,30,8,NA
49,31,203,NA
49,32,40,NA
49,33,89,NA
49,34,18,NA
49,35,26,NA
49,38,57,NA
49,39,702,NA
49,40,173,NA
49,41,92,NA
49,42,151,NA
49,43,12,NA
49,44,1127,NA
49,45,2900,NA
49,46,122,NA
49,47,189,NA
49,48,200,NA
49,49,68,NA
49,50,31,NA
49,51,309,NA
49,52,127,NA
49,53,77,NA
49,54,60,NA
49,55,390,NA
49,56,72,NA
49,57,89,NA
49,58,37,NA
49,59,47,NA
49,60,96,NA
49,61,175,NA
49,62,102,NA
49,63,97,NA
49,64,23,NA
50,31,49,NA
50,32,78,NA
50,33,9,NA
50,39,77,NA
50,40,46,NA
50,41,280,NA
50,42,1649,NA
50,43,763,NA
50,44,1568,NA
50,45,3606,NA
50,46,72,NA
50,47,61,NA
50,48,13,NA
50,49,708,NA
50,50,473,NA
50,51,103,NA
50,52,116,NA
50,53,107,NA
50,55,118,NA
50,56,30,NA
50,57,1,NA
50,58,26,NA
50,59,24,NA
50,60,12,NA
50,61,16,NA
50,62,43,NA
50,63,302,NA
50,64,1010,NA
50,65,519,NA
51,41,1769,NA
51,42,3460,NA
51,43,4435,NA
51,44,736,NA
51,45,97,NA
51,46,8,NA
51,47,177,NA
51,48,50,NA
51,49,21,NA
51,50,326,NA
51,51,35,NA
51,52,22,NA
51,53,0,NA
51,54,92,NA
51,55,1679,NA
51,56,26,NA
51,57,8,NA
51,60,21,NA
51,61,42,NA
51,62,44,NA
51,63,199,NA
51,64,1017,NA
51,65,571,NA
52,41,89,NA
52,42,5371,NA
52,43,3914,NA
52,44,939,NA
52,45,90,NA
52,46,1226,NA
52,47,155,NA
52,49,735,NA
52,50,630,NA
52,51,201,NA
52,52,2,NA
52,53,22,NA
52,54,18,NA
52,55,1253,NA
52,56,29,NA
52,57,32,NA
52,58,45,NA
52,60,72,NA
52,61,40,NA
52,62,78,NA
52,63,95,NA
52,64,61,NA
52,65,29,NA
52,66,6,NA
52,69,43,NA
53,42,1177,NA
53,43,24,NA
53,44,196,NA
53,45,54,NA
53,46,205,NA
53,47,50,NA
53,48,126,NA
53,49,176,NA
53,50,599,NA
53,51,23,NA
53,52,43,NA
53,53,31,NA
53,54,1097,NA
53,55,1963,NA
53,56,9,NA
53,57,21,NA
53,58,46,NA
53,59,30,NA
53,60,41,NA
53,61,18,NA
53,62,76,NA
53,63,138,NA
53,64,393,NA
53,65,162,NA
53,66,35,NA
53,68,17,NA
53,69,370,NA
54,41,4,NA
54,42,2,NA
54,45,48,NA
54,46,20,NA
54,47,116,NA
54,48,263,NA
54,49,156,NA
54,50,252,NA
54,51,792,NA
54,52,68,NA
54,53,12,NA
54,54,870,NA
54,55,1304,NA
54,56,65,NA
54,57,908,NA
54,58,106,NA
54,59,14,NA
54,60,26,NA
54,61,24,NA
54,62,18,NA
54,63,280,NA
54,64,155,NA
54,65,16,NA
54,66,22,NA
54,67,15,NA
54,68,838,NA
54,69,83,NA
54,70,55,NA
54,71,19,NA
55,42,5,NA
55,48,264,NA
55,49,121,NA
55,50,25,NA
55,51,25,NA
55,52,0,NA
55,53,136,NA
55,54,3637,NA
55,55,1747,NA
55,56,34,NA
55,57,161,NA
55,58,29,NA
55,59,53,NA
55,61,138,NA
55,62,12,NA
55,63,65,NA
55,64,25,NA
55,65,44,NA
55,66,70,NA
55,67,11,NA
55,68,6,NA
55,69,10,NA
55,70,648,NA
55,71,521,NA
56,40,5,NA
56,42,328,NA
56,43,271,NA
56,45,18,NA
56,46,18,NA
56,49,46,NA
56,50,52,NA
56,51,35,NA
56,52,11,NA
56,53,523,NA
56,54,2926,NA
56,55,2286,NA
56,56,24,NA
56,57,171,NA
56,60,5,NA
56,61,70,NA
56,62,73,NA
56,64,22,NA
56,67,30,NA
56,68,8,NA
56,70,32,NA
56,71,2079,NA
56,72,40,NA
57,41,22,NA
57,42,50,NA
57,43,52,NA
57,44,16,NA
57,45,185,NA
57,46,16,NA
57,47,13,NA
57,48,10,NA
57,49,19,NA
57,50,9,NA
57,51,9,NA
57,52,122,NA
57,53,315,NA
57,54,2690,NA
57,55,2669,NA
57,56,36,NA
57,57,25,NA
57,59,9,NA
57,61,63,NA
57,63,2,NA
57,64,35,NA
57,65,10,NA
57,66,11,NA
57,67,57,NA
57,68,4,NA
57,69,23,NA
57,70,1140,NA
57,71,4936,NA
57,72,401,NA
58,42,8,NA
58,43,14,NA
58,44,11,NA
58,45,36,NA
58,46,5,NA
58,47,8,NA
58,50,0,NA
58,51,14,NA
58,52,80,NA
58,53,51,NA
58,54,2,NA
58,55,43,NA
58,57,8,NA
58,58,25,NA
58,59,359,NA
58,60,32,NA
58,63,12,NA
58,64,4,NA
58,65,566,NA
58,66,450,NA
58,67,13,NA
58,68,39,NA
58,69,81,NA
58,70,3478,NA
58,71,2487,NA
58,72,151,NA
59,42,8,NA
59,43,2,NA
59,44,582,NA
59,45,20,NA
59,46,14,NA
59,47,6,NA
59,48,32,NA
59,50,9,NA
59,51,21,NA
59,52,26,NA
59,53,2,NA
59,54,88,NA
59,55,5,NA
59,56,9,NA
59,57,29,NA
59,59,735,NA
59,60,30,NA
59,62,103,NA
59,64,6,NA
59,65,14,NA
59,66,31,NA
59,67,3,NA
59,68,32,NA
59,69,451,NA
59,70,1010,NA
59,71,2535,NA
59,72,993,NA
60,45,22,NA
60,46,45,NA
60,47,37,NA
60,48,9,NA
60,49,12,NA
60,50,8,NA
60,51,9,NA
60,53,25,NA
60,55,674,NA
60,56,3,NA
60,57,19,NA
60,58,0,NA
60,59,15,NA
60,61,30,NA
60,62,10,NA
60,63,18,NA
60,64,10,NA
60,65,23,NA
60,66,29,NA
60,67,10,NA
60,68,26,NA
60,69,195,NA
60,70,46,NA
60,71,2572,NA
60,72,82,NA
61,46,5,NA
61,47,37,NA
61,48,22,NA
61,50,5,NA
61,52,12,NA
61,54,23,NA
61,56,28,NA
61,59,7,NA
61,60,23,NA
61,61,16,NA
61,62,3,NA
61,63,291,NA
61,65,3,NA
61,66,8,NA
61,67,5,NA
61,68,60,NA
61,69,887,NA
61,70,10,NA
61,71,33,NA
61,72,15,NA
61,73,14,NA
61,74,89,NA
62,46,5,NA
62,47,26,NA
62,48,58,NA
62,49,16,NA
62,50,74,NA
62,52,0,NA
62,53,6,NA
62,55,11,NA
62,56,38,NA
62,57,11,NA
62,58,4,NA
62,59,35,NA
62,60,30,NA
62,61,11,NA
62,63,2,NA
62,64,10,NA
62,65,23,NA
62,66,41,NA
62,67,5,NA
62,68,7,NA
62,69,8,NA
62,70,7,NA
62,71,12,NA
62,72,84,NA
62,74,69,NA
62,75,219,NA
62,76,238,NA
62,77,127,NA
62,78,9,NA
63,46,5,NA
63,47,4,NA
63,48,61,NA
63,49,22,NA
63,50,10,NA
63,51,0,NA
63,52,4,NA
63,54,3,NA
63,55,26,NA
63,56,884,NA
63,57,3,NA
63,58,17,NA
63,59,200,NA
63,62,23,NA
63,63,19,NA
63,64,72,NA
63,65,11,NA
63,67,9,NA
63,68,13,NA
63,69,42,NA
63,71,53,NA
63,72,44,NA
63,74,29,NA
63,75,42,NA
63,76,17,NA
63,77,5,NA
63,78,22,NA
63,79,2,NA
63,80,45,NA
63,81,8,NA
64,47,396,NA
64,48,102,NA
64,49,22,NA
64,50,13,NA
64,51,15,NA
64,52,0,NA
64,53,3,NA
64,54,6,NA
64,55,31,NA
64,56,1231,NA
64,57,9,NA
64,58,16,NA
64,59,98,NA
64,60,37,NA
64,61,12,NA
64,62,10,NA
64,63,31,NA
64,64,338,NA
64,65,36,NA
64,66,56,NA
64,67,16,NA
64,69,22,NA
64,70,5,NA
64,71,1,NA
64,72,503,NA
64,73,15,NA
64,74,468,NA
64,75,65,NA
64,76,14,NA
64,78,28,NA
64,79,0,NA
64,80,49,NA
64,81,104,NA
64,82,31,NA
64,83,63,NA
64,84,0,NA
65,47,37,NA
65,48,2,NA
65,49,21,NA
65,50,59,NA
65,51,11,NA
65,52,59,NA
65,53,172,NA
65,54,4,NA
65,56,5,NA
65,57,2,NA
65,58,58,NA
65,59,16,NA
65,61,10,NA
65,62,16,NA
65,64,37,NA
65,65,56,NA
65,67,19,NA
65,68,9,NA
65,70,8,NA
65,71,1,NA
65,72,2,NA
65,73,12,NA
65,74,46,NA
65,75,29,NA
65,76,3,NA
65,77,271,NA
65,78,7,NA
65,79,87,NA
65,80,2,NA
65,81,4,NA
65,82,82,NA
65,83,44,NA
65,84,22,NA
66,47,115,NA
66,48,57,NA
66,50,24,NA
66,51,2,NA
66,52,162,NA
66,53,600,NA
66,54,4,NA
66,55,10,NA
66,56,8,NA
66,57,10,NA
66,58,629,NA
66,59,425,NA
66,60,14,NA
66,61,11,NA
66,62,33,NA
66,63,25,NA
66,64,13,NA
66,65,759,NA
66,66,318,NA
66,67,0,NA
66,70,1,NA
66,71,400,NA
66,72,3,NA
66,73,0,NA
66,75,3,NA
66,76,149,NA
66,77,544,NA
66,78,22,NA
66,80,256,NA
66,81,90,NA
66,82,881,NA
66,83,49,NA
66,84,19,NA
67,48,33,NA
67,49,19,NA
67,51,18,NA
67,52,18,NA
67,53,25,NA
67,54,11,NA
67,55,38,NA
67,56,694,NA
67,57,16,NA
67,58,16,NA
67,59,4,NA
67,60,41,NA
67,61,4,NA
67,62,6,NA
67,65,137,NA
67,66,766,NA
67,67,1673,NA
67,68,106,NA
67,69,32,NA
67,70,25,NA
67,71,2917,NA
67,72,141,NA
67,73,90,NA
67,77,18,NA
67,78,201,NA
67,79,44,NA
67,80,52,NA
67,81,69,NA
67,82,23,NA
67,83,142,NA
67,84,82,NA
68,48,0,NA
68,49,44,NA
68,50,47,NA
68,51,5,NA
68,52,0,NA
68,53,10,NA
68,54,10,NA
68,55,9,NA
68,56,2,NA
68,57,21,NA
68,58,14,NA
68,60,25,NA
68,61,524,NA
68,62,4,NA
68,64,10,NA
68,65,20,NA
68,66,38,NA
68,67,310,NA
68,68,12,NA
68,69,5,NA
68,70,1,NA
68,71,458,NA
68,72,182,NA
68,73,36,NA
68,74,18,NA
68,76,9,NA
68,77,5,NA
68,78,6,NA
68,79,21,NA
68,80,7,NA
68,81,2,NA
68,82,0,NA
68,83,122,NA
68,84,39,NA
69,49,46,NA
69,50,0,NA
69,51,3,NA
69,52,41,NA
69,54,29,NA
69,55,21,NA
69,56,2,NA
69,57,12,NA
69,58,6,NA
69,59,176,NA
69,60,158,NA
69,61,1943,NA
69,62,149,NA
69,63,128,NA
69,64,411,NA
69,65,59,NA
69,67,20,NA
69,68,22,NA
69,69,0,NA
69,70,24,NA
69,71,83,NA
69,72,27,NA
69,73,10,NA
69,74,9,NA
69,75,5,NA
69,77,3,NA
69,78,14,NA
69,79,5,NA
69,80,117,NA
69,81,42,NA
69,82,14,NA
69,83,896,NA
69,84,4,NA
69,85,0,NA
70,49,3,NA
70,50,2,NA
70,51,21,NA
70,52,0,NA
70,53,9,NA
70,54,4,NA
70,56,10,NA
70,57,4,NA
70,58,46,NA
70,59,69,NA
70,60,36,NA
70,61,10,NA
70,62,41,NA
70,63,14,NA
70,64,202,NA
70,65,1731,NA
70,66,45,NA
70,68,41,NA
70,69,0,NA
70,71,32,NA
70,72,4,NA
70,73,24,NA
70,78,126,NA
70,79,354,NA
70,80,47,NA
70,81,5,NA
70,82,585,NA
70,83,838,NA
70,85,7,NA
71,48,46,NA
71,49,56,NA
71,50,39,NA
71,51,6,NA
71,52,10,NA
71,53,81,NA
71,54,22,NA
71,56,60,NA
71,57,355,NA
71,58,16,NA
71,59,29,NA
71,60,94,NA
71,61,449,NA
71,62,1225,NA
71,63,1056,NA
71,64,13,NA
71,65,675,NA
71,66,20,NA
71,69,83,NA
71,70,9,NA
71,71,14,NA
71,72,33,NA
71,73,16,NA
71,74,3,NA
71,77,70,NA
71,78,0,NA
71,79,106,NA
71,81,37,NA
71,83,19,NA
71,84,3,NA
71,85,18,NA
72,48,12,NA
72,49,67,NA
72,50,20,NA
72,51,10,NA
72,52,48,NA
72,53,20,NA
72,54,20,NA
72,55,11,NA
72,56,20,NA
72,57,733,NA
72,58,4,NA
72,59,28,NA
72,60,366,NA
72,61,5,NA
72,62,181,NA
72,63,23,NA
72,64,408,NA
72,65,206,NA
72,66,32,NA
72,67,29,NA
72,68,0,NA
72,69,76,NA
72,71,69,NA
72,72,23,NA
72,73,61,NA
72,77,39,NA
72,78,22,NA
72,81,24,NA
72,82,9,NA
72,83,211,NA
72,84,42,NA
72,85,113,NA
72,86,199,NA
72,87,41,NA
73,48,550,NA
73,49,63,NA
73,50,2,NA
73,51,34,NA
73,52,0,NA
73,53,79,NA
73,54,26,NA
73,55,31,NA
73,57,807,NA
73,58,135,NA
73,59,30,NA
73,60,266,NA
73,65,69,NA
73,66,12,NA
73,67,6,NA
73,71,36,NA
73,72,78,NA
73,74,26,NA
73,75,30,NA
73,78,22,NA
73,79,17,NA
73,80,15,NA
73,82,31,NA
73,83,435,NA
73,84,198,NA
73,85,0,NA
73,86,54,NA
73,87,27,NA
74,48,330,NA
74,49,5,NA
74,50,228,NA
74,51,1321,NA
74,52,368,NA
74,53,28,NA
74,54,5,NA
74,55,22,NA
74,56,86,NA
74,57,219,NA
74,58,67,NA
74,59,1202,NA
74,60,102,NA
74,61,10,NA
74,62,0,NA
74,64,0,NA
74,65,80,NA
74,66,625,NA
74,67,1763,NA
74,68,17,NA
74,69,8,NA
74,70,0,NA
74,71,40,NA
74,72,24,NA
74,73,30,NA
74,77,43,NA
74,78,6,NA
74,79,114,NA
74,80,48,NA
74,81,3,NA
74,82,50,NA
74,83,37,NA
74,84,268,NA
74,86,5,NA
75,51,233,NA
75,52,77,NA
75,53,132,NA
75,54,68,NA
75,55,21,NA
75,56,36,NA
75,57,135,NA
75,58,575,NA
75,59,3316,NA
75,60,50,NA
75,61,120,NA
75,62,82,NA
75,63,41,NA
75,65,81,NA
75,66,96,NA
75,67,354,NA
75,68,67,NA
75,70,9,NA
75,71,9,NA
75,72,8,NA
75,73,18,NA
