x,y,val
42,23,26
10,53,3
19,61,92
32,27,56
42,24,3
13,41,33
34,27,41
49,22,3659
18,62,62
27,33,756
10,61,136
43,24,8
14,63,164
15,63,16
44,16,28
45,9,9
26,34,172
20,58,12
26,62,929
28,33,585
22,39,17
24,62,75
29,31,297
32,25,61
48,7,138
18,60,30
57,0,121
35,23,5098
12,38,148
14,38,45
20,63,109
13,63,80
21,60,518
21,58,12
23,39,749
17,62,176
42,16,1435
36,24,90
22,62,7
34,24,501
44,18,46
20,43,5
21,63,99
20,62,419
44,20,600
34,23,2503
36,42,5
39,30,2
23,40,24
28,32,2071
17,63,396
48,20,8
29,50,17
45,16,296
45,18,115
46,21,2761
47,7,58
36,25,154
33,24,845
28,31,1360
37,24,180
33,23,180
35,22,313
23,60,156
8,55,154
16,63,123
22,63,298
45,20,136
45,8,12
26,33,617
41,23,2
20,59,16
23,63,3
50,23,3617
24,61,51
6,51,7
13,60,6
47,21,319
50,21,57
50,22,3498
0,56,49
14,62,96
36,22,525
47,6,42
37,11,1986
43,16,5
18,61,13
44,19,821
16,61,84
19,59,52
43,23,44
9,53,14
45,19,1224
13,40,600
45,15,694
49,23,6079
20,60,236
27,31,58
37,12,350
48,22,120
20,44,44
13,39,783
26,63,34
17,61,190
8,51,1
14,61,404
37,25,67
13,38,902
15,61,261
56,0,39
7,52,1122
7,51,15
47,19,48
24,60,670
36,12,31
41,18,471
27,32,1028
6,52,136
46,19,103
42,17,341
34,22,18
11,63,89
46,20,124
38,12,257
33,25,189
34,26,17
26,32,192
19,60,9
30,50,168
48,23,3
12,39,468
21,62,123
44,21,60
51,22,1465
22,61,248
45,21,396
24,63,1006
36,23,5006
47,20,82
8,53,6
11,59,16
48,4,61
27,63,192
8,50,1
29,30,514
49,24,88
37,42,5
44,15,630
1,56,35
46,6,660
15,62,929
10,62,23
48,6,27
49,21,24
12,60,72
25,62,198
