x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,2,36,12,1,2,0,2,12,0,10,1346,0
0,3,9,3.2,0.8,0.4,0,0.2,3.2,0.6,2.8,368.3,1
0,4,9,3.2,0.8,0.4,0,0.2,3.2,0.6,2.8,368.3,1
0,5,10,3.6,0.9,0.5,0,0.2,3.6,0.6,3.1,409.2,1
0,6,7,2.5,0.6,0.3,0,0.1,2.5,0.4,2.2,286.5,1
0,9,11,3.7,0.6,0.3,0,0,3.7,0,3.4,383.3,1
0,10,12,4,0.6,0.3,0,0,4,0,3.7,418.2,1
0,11,4,1.3,0.2,0.1,0,0,1.3,0,1.2,139.4,1
0,38,10,3.8,0.6,0,0,0.3,3.8,0,2.9,398.8,1
0,39,2,0.8,0.1,0,0,0.1,0.8,0,0.6,79.8,1
0,57,14,5.5,2.2,0.7,0,0,5.5,1.1,4.4,530.9,1
0,58,4,1.6,0.6,0.2,0,0,1.6,0.3,1.3,151.7,1
0,59,1,0.4,0.2,0.1,0,0,0.4,0.1,0.3,37.9,1
0,64,19,5.9,0.5,1.2,0,0,5.9,0.2,5.2,698.2,1
0,65,25,7.7,0.7,1.6,0,0,7.7,0.2,6.8,918.6,1
0,66,17,5.3,0.5,1.1,0,0,5.3,0.2,4.6,624.7,1
0,71,4,1.5,0.2,0.1,0,0.4,1.5,0.5,1.1,141.5,1
0,72,12,3.7,0.8,0.8,0,0.1,3.7,0.8,2.8,369.1,1
0,73,11,3.4,0.8,0.7,0,0.1,3.4,0.8,2.6,338.3,1
0,74,4,1.2,0.3,0.3,0,0,1.2,0.3,0.9,123,1
0,75,25,11,3,0,0,3,11,1,9,1078,0
0,76,20,12,7,0,0,1,12,1,12,1091,0
0,78,7,2.6,0.2,0.1,0,0.2,2.6,0.4,2,242.3,1
0,85,5,1.6,0.1,0.3,0,0.1,1.6,0.2,1.4,199.6,1
0,86,3,1,0.1,0.2,0,0.1,1,0.1,0.9,119.7,1
0,94,3,1,0.2,0.2,0,0,1,0.4,0.9,95.4,1
0,97,5,1.7,0.3,0.3,0,0.5,1.7,0.4,1.4,178.4,1
0,102,10,4.2,1.4,0,0,0.6,4.2,0.6,3.3,303.1,1
0,107,2,0.7,0,0.1,0,0,0.7,0,0.5,73.9,1
0,108,22,7.4,0.5,0.8,0,0.5,7.4,0.4,5.9,812.6,1
0,109,11.5,3.9,0.3,0.4,0,0.3,3.9,0.2,3.1,424.7,1
0,110,3,1,0.1,0.1,0,0.1,1,0.1,0.8,110.8,1
0,111,3,1,0.1,0.1,0,0.1,1,0.1,0.8,110.8,1
0,112,5,1.7,0.2,0.2,0,0.1,1.7,0.2,1.5,191.4,1
0,113,12,4.1,0.6,0.4,0,0.3,4.1,0.4,3.5,459.4,1
0,114,19,6.5,0.9,0.6,0,0.5,6.5,0.7,5.5,727.4,1
0,116,4,1.4,0.2,0.1,0,0.1,1.4,0.1,1.2,153.1,1
0,122,1,0.4,0.1,0,0,0,0.4,0.1,0.3,44.7,1
0,123,5,2,0.4,0.2,0,0.1,2,0.4,1.3,223.3,1
0,127,2,0.8,0.1,0,0,0.2,0.8,0.1,0.6,91.3,1
1,2,16.5,5.9,1.4,0.8,0,0.3,5.9,1,5.1,675.3,1
1,3,30,12,4,1,0,1,12,0,9,1333,0
1,4,24,8.6,2.1,1.2,0,0.5,8.6,1.5,7.4,982.2,1
1,5,23,8.2,2,1.1,0,0.4,8.2,1.4,7.1,941.3,1
1,6,18,6.5,1.6,0.9,0,0.3,6.5,1.1,5.6,736.6,1
1,8,4,1.3,0.2,0.1,0,0,1.3,0,1.2,139.4,1
1,9,36,14,1,0,0,1,14,3,5,1385,0
1,10,5,1.7,0.3,0.1,0,0,1.7,0,1.5,174.2,1
1,32,4,1.4,0.4,0.1,0,0.1,1.4,0.1,1.1,147.2,1
1,33,8,2.9,0.8,0.2,0,0.2,2.9,0.2,2.3,294.5,1
1,34,2,0.7,0.2,0.1,0,0,0.7,0.1,0.6,73.6,1
1,56,15,5.2,0.6,0.8,0,0.8,5.2,0.6,3,603.9,1
1,57,35,14,3,1,0,3,14,4,9,1327,0
1,65,8,2.5,0.2,0.5,0,0,2.5,0.1,2.2,294,1
1,66,4,1.2,0.1,0.3,0,0,1.2,0,1.1,147,1
1,73,13,4,0.9,0.8,0,0.1,4,0.9,3,399.8,1
1,74,9,2.8,0.6,0.6,0,0.1,2.8,0.6,2.1,276.8,1
1,75,38,15,4,1,0,1,15,3,12,1402,0
1,76,18,5.5,1.2,1.1,0,0.1,5.5,1.2,4.2,553.6,1
1,84,24,7.9,0.4,1.6,0,0.4,7.9,1.1,7,958,1
1,85,3,1,0.1,0.2,0,0.1,1,0.1,0.9,119.7,1
1,86,11,3.6,0.2,0.7,0,0.2,3.6,0.5,3.2,439.1,1
1,88,21,6.6,0.9,1.5,0,0,6.6,0.6,6.6,729.6,1
1,89,4,1.3,0.2,0.3,0,0,1.3,0.1,1.3,139,1
1,96,2,0.7,0.2,0.2,0,0,0.7,0.3,0.6,63.6,1
1,97,12.5,4.1,0.7,0.7,0,1.1,4.1,0.9,3.4,446.1,1
1,98,10,3.3,0.6,0.6,0,0.9,3.3,0.7,2.8,356.9,1
1,102,1,0.4,0.1,0,0,0.1,0.4,0.1,0.3,30.3,1
1,108,26,8.7,0.6,0.9,0,0.6,8.7,0.4,7,960.3,1
1,109,16,5.4,0.4,0.5,0,0.4,5.4,0.3,4.3,591,1
1,114,39,11,1,3,0,1,11,3,9,1085,0
1,115,33,14,4,1,0,2,14,1,2,1125,0
1,116,31,10.6,1.5,1,0,0.8,10.6,1.2,9,1186.9,1
1,117,2,0.7,0.1,0.1,0,0,0.7,0.1,0.6,76.4,1
1,118,5,1.7,0.2,0.2,0,0,1.7,0.2,1.6,190.9,1
1,127,8,3.3,0.5,0,0,0.7,3.3,0.3,2.5,365.2,1
2,3,6,2.2,0.5,0.3,0,0.1,2.2,0.4,1.9,245.5,1
2,4,30,10.8,2.6,1.5,0,0.6,10.8,1.9,9.3,1227.7,1
2,5,46,16,4,4,0,0,16,4,9,1822,0
2,6,19,6.8,1.7,0.9,0,0.4,6.8,1.2,5.9,777.6,1
2,7,3,1,0.2,0.1,0,0,1,0,0.9,104.5,1
2,33,16,5.7,1.5,0.5,0,0.3,5.7,0.5,4.5,589,1
2,34,11,3.9,1,0.3,0,0.2,3.9,0.3,3.1,404.9,1
2,35,1,0.4,0.1,0,0,0,0.4,0,0.3,36.8,1
2,53,21,7.3,0.9,1.1,0,1.1,7.3,0.9,4.2,845.5,1
2,54,10,3.5,0.4,0.5,0,0.5,3.5,0.4,2,402.6,1
2,56,12.5,4.3,0.5,0.7,0,0.7,4.3,0.5,2.5,503.3,1
2,72,4,1.2,0.3,0.3,0,0,1.2,0.3,0.9,123,1
2,74,30,12,2,0,0,2,12,2,12,1335,0
2,75,79,33,8,1,0,8,33,9,16,3033,0
2,76,43,22,11,1,0,0,22,8,11,1672,0
2,77,2,0.8,0.1,0,0,0.1,0.8,0.1,0.6,69.2,1
2,78,8,3,0.3,0.1,0,0.3,3,0.4,2.3,276.9,1
2,84,45.5,15,2,3,0,1,15,1,11,1596,0
2,85,30,11,1,2,0,2,11,0,3,1020,0
2,86,6,2,0.1,0.4,0,0.1,2,0.3,1.7,239.5,1
2,87,31,9.7,1.3,2.2,0,0,9.7,0.9,9.7,1077,1
2,88,46.5,14,1,4,0,1,14,1,13,1395,0
2,89,4,1.3,0.2,0.3,0,0,1.3,0.1,1.3,139,1
2,90,41,13,1,1,0,1,13,1,12,1404,0
2,94,16,5.6,1.3,1.3,0,0.3,5.6,2,4.8,508.7,1
2,95,10,3.5,0.8,0.8,0,0.2,3.5,1.3,3,317.9,1
2,96,3,1,0.2,0.2,0,0,1,0.4,0.9,95.4,1
2,98,4,1.3,0.2,0.2,0,0.4,1.3,0.3,1.1,142.8,1
2,102,2,0.8,0.3,0,0,0.1,0.8,0.1,0.7,60.6,1
2,109,20,6.7,0.5,0.7,0,0.5,6.7,0.3,5.4,738.7,1
2,113,14,4.8,0.7,0.4,0,0.3,4.8,0.5,4.1,536,1
2,114,55,17,1,2,0,0,17,1,14,1650,0
2,115,23,7.9,1.1,0.7,0,0.6,7.9,0.9,6.7,880.6,1
2,116,39,15,3,1,1,2,14,1,12,1183,0
2,117,5,1.7,0.2,0.2,0,0,1.7,0.2,1.6,190.9,1
2,122,14,5.5,1.2,0.5,0,0.2,5.5,1.2,3.8,625.2,1
2,123,7,2.8,0.6,0.2,0,0.1,2.8,0.6,1.9,312.6,1
2,124,2,0.8,0.2,0.1,0,0,0.8,0.2,0.5,89.3,1
2,125,13,5.1,1.2,0.5,0,0.2,5.1,1.2,3.5,580.6,1
2,126,2,0.8,0.2,0.1,0,0,0.8,0.2,0.5,89.3,1
3,3,6,2.2,0.5,0.3,0,0.1,2.2,0.4,1.9,245.5,1
3,4,48,17,2,0,0,4,17,2,14,1774,0
3,5,12,4.3,1,0.6,0,0.2,4.3,0.8,3.7,491.1,1
3,6,2,0.7,0.2,0.1,0,0,0.7,0.1,0.6,81.8,1
3,16,7,2.2,0.3,0.4,0,0.1,2.2,0.2,2.1,249.2,1
3,17,9,2.9,0.4,0.6,0,0.1,2.9,0.3,2.7,320.4,1
3,27,1,0.3,0,0.1,0,0,0.3,0,0.3,35.8,1
3,28,9,2.7,0.4,0.6,0,0.4,2.7,0.2,2.3,322.4,1
3,32,4,1.4,0.4,0.1,0,0.1,1.4,0.1,1.1,147.2,1
3,33,30,10.8,2.8,0.8,0,0.6,10.8,0.8,8.5,1104.3,1
3,34,29,10.4,2.7,0.8,0,0.5,10.4,0.8,8.2,1067.5,1
3,35,23,11,4,0,0,1,11,2,9,1143,0
3,36,1,0.4,0.1,0,0,0,0.4,0,0.3,36.8,1
3,53,22,7.6,0.9,1.2,0,1.2,7.6,0.9,4.4,885.8,1
3,54,58,25,9,4,0,0,25,3,22,2458,0
3,55,36,13,4,3,4,2,9,3,7,1506,0
3,56,10,3.5,0.4,0.5,0,0.5,3.5,0.4,2,402.6,1
3,57,9,3.6,1.4,0.5,0,0,3.6,0.7,2.8,341.3,1
3,58,8,3.2,1.3,0.4,0,0,3.2,0.6,2.5,303.4,1
3,60,2,0.8,0.3,0.1,0,0,0.8,0.2,0.6,75.8,1
3,63,6,1.9,0.2,0.4,0,0,1.9,0.1,1.6,220.5,1
3,68,1,0.4,0.1,0,0,0.1,0.4,0.1,0.3,35.4,1
3,72,10,3.1,0.7,0.6,0,0.1,3.1,0.7,2.3,307.5,1
3,74,4,1.2,0.3,0.3,0,0,1.2,0.3,0.9,123,1
3,75,39,15,1,2,0,1,15,1,15,1570,0
3,76,6,1.8,0.4,0.4,0,0,1.8,0.4,1.4,184.5,1
3,77,20.5,7.7,0.7,0.4,0,0.7,7.7,1.1,6,709.6,1
3,78,31,11,1,1,0,0,11,0,9,1332,0
3,80,4,1.5,0.1,0.1,0,0.1,1.5,0.2,1.2,138.5,1
3,82,8,2.6,0.1,0.5,0,0.1,2.6,0.4,2.3,319.3,1
3,83,26,8.5,0.5,1.7,0,0.5,8.5,1.2,7.5,1037.8,1
3,84,7,2.3,0.1,0.5,0,0.1,2.3,0.3,2,279.4,1
3,85,14,4.6,0.3,0.9,0,0.3,4.6,0.7,4.1,558.8,1
3,86,109.5,39,6,4,0,8,39,5,16,3550,0
3,87,125,37,5,10,0,1,37,4,31,4318,0
3,88,65,19,2,6,0,2,19,1,17,1756,0
3,89,10,3.1,0.4,0.7,0,0,3.1,0.3,3.1,347.4,1
3,90,119,40,8,3,0,2,40,1,32,4431,0
3,91,39.5,14,3,2,0,1,14,1,8,1422,0
3,92,10,3.5,0.8,0.8,0,0.2,3.5,1.3,3,317.9,1
3,93,5,1.7,0.4,0.4,0,0.1,1.7,0.6,1.5,159,1
3,98,5,1.7,0.3,0.3,0,0.5,1.7,0.4,1.4,178.4,1
3,107,9,3,0.2,0.3,0,0.2,3,0.2,2.4,332.4,1
3,109,2,0.7,0,0.1,0,0,0.7,0,0.5,73.9,1
3,116,8,2.7,0.4,0.2,0,0.2,2.7,0.3,2.3,306.3,1
3,123,2,0.8,0.2,0.1,0,0,0.8,0.2,0.5,89.3,1
3,125,4,1.6,0.4,0.1,0,0.1,1.6,0.4,1.1,178.6,1
4,3,4,1.4,0.3,0.1,0,0,1.4,0,1.3,209.4,1
4,4,1,0.4,0.1,0,0,0,0.4,0,0.3,52.4,1
4,15,14,5.1,1.1,0.5,0,0.2,5.1,0.5,4.2,555.2,1
4,16,34,12,5,3,0,1,12,2,9,1228,0
4,24,2,0.8,0.2,0.1,0,0,0.8,0.1,0.7,80.3,1
4,25,1,0.4,0.1,0,0,0,0.4,0,0.4,40.1,1
4,26,4,1.6,0.4,0.1,0,0,1.6,0.1,1.4,160.6,1
4,27,31,12,3,1,0,0,12,1,10,1169,0
4,28,13,5.8,1.5,0.4,0,0.4,5.8,1.1,5.1,643.4,1
4,32,10,4.3,1.3,0.4,0,0.2,4.3,0.2,3.8,478.3,1
4,33,2,0.9,0.3,0.1,0,0,0.9,0,0.8,95.7,1
4,34,13,5.6,1.7,0.5,0,0.2,5.6,0.2,4.9,621.8,1
4,35,10,4.3,1.3,0.4,0,0.2,4.3,0.2,3.8,478.3,1
4,36,17,7.4,2.2,0.6,0,0.3,7.4,0.3,6.4,813.1,1
4,53,6,1.8,0.1,0.3,0,0.2,1.8,0.2,1.5,199.3,1
4,54,94,30,5,4,0,3,30,3,18,3247,0
4,55,38,15,3,0,0,1,15,3,6,1563,0
4,56,47,17,3,2,0,0,17,0,17,1596,0
4,58,2,0.7,0.1,0.1,0,0.1,0.7,0.2,0.3,100.4,1
4,60,7,2.6,0.5,0.5,0,0.5,2.6,0.7,1.2,351.4,1
4,62,9,3.3,0.9,0.4,0,0.2,3.3,0.3,2.6,315.7,1
4,63,10,3.7,1,0.4,0,0.2,3.7,0.4,2.9,350.8,1
4,67,2,0.8,0.2,0,0,0.1,0.8,0.1,0.6,83.1,1
4,71,8,3.2,0.8,0.1,0,0.4,3.2,0.6,2.2,332.4,1
4,72,9,3.1,0.4,0.2,0.3,0,2.8,0.4,2.4,351.1,1
4,75,23,8,1,0.5,0.7,0,7.3,1,6.2,897.2,1
4,76,22,7.7,1,0.5,0.7,0,7,1,6,858.2,1
4,78,2,0.9,0.1,0,0,0.1,0.9,0,0.7,95.2,1
4,82,18,7.1,1.7,0.5,0.2,0.5,6.9,0.9,6.2,738.5,1
4,83,48,22,8,2,0,1,22,2,17,2614,0
4,84,34,14,5,3,3,1,11,3,8,1333,0
4,85,23,12,4,0,0,2,12,1,11,1197,0
4,86,95,27,1,7,0,0,27,3,24,2922,0
4,87,116,39,2,4,0,4,39,7,30,4071,0
4,88,12,5,1.1,0.5,0.6,0.8,4.4,0.9,3,520.4,1
4,89,41,18,6,1,0,0,18,2,16,1968,0
4,90,86,35,7,3,0,3,35,4,26,3325,0
4,91,17,7.1,1.5,0.7,0.9,1.1,6.2,1.3,4.2,737.2,1
4,93,12,4.8,0.8,0.2,0,0.2,4.8,0.4,4.6,559.4,1
4,98,8,2.8,0.6,0.3,0,0.2,2.8,0.3,2.4,297.9,1
4,99,8,2.8,0.6,0.3,0,0.2,2.8,0.3,2.4,297.9,1
4,100,13,4.5,1,0.5,0,0.3,4.5,0.5,4,484,1
4,101,7,2.4,0.5,0.3,0,0.1,2.4,0.3,2.1,260.6,1
4,102,14,4.6,0.6,0.6,0,0.5,4.6,0.8,3.9,496.3,1
4,103,20.5,6.8,0.9,0.9,0,0.7,6.8,1.1,5.7,726.8,1
