x,y,dlt,tcd
0,0,,5
0,1,2,46
0,2,2,81
0,3,2,87
0,4,,22
0,7,,10
0,8,,4
0,9,2,69
0,10,2,92
0,11,2,88
0,12,1,87
0,13,1,82
0,14,1,87
0,15,1,84
0,16,1,57
0,17,1,50
0,18,1,78
0,19,1,79
0,20,1,47
0,21,,1
0,25,,2
0,26,,1
0,29,,1
0,30,,6
0,41,,1
0,50,,3
0,51,,18
0,52,,6
0,53,,9
0,57,,19
0,58,,15
0,63,,19
0,64,,20
0,69,1,74
0,70,1,88
0,71,1,94
0,72,2,96
0,73,2,95
0,74,2,94
0,75,1,87
0,76,2,90
0,77,2,91
0,78,1,87
0,79,1,77
0,80,1,70
0,81,1,65
0,82,1,87
0,83,1,90
0,84,2,92
0,85,2,91
0,86,2,89
0,87,2,87
0,88,2,86
0,89,,12
0,90,,3
0,91,,1
0,94,1,45
0,95,1,60
0,96,1,78
0,97,1,79
0,98,1,84
0,99,1,84
0,100,1,88
0,101,1,86
0,102,1,84
0,103,1,82
0,104,1,82
0,105,1,61
0,106,1,80
0,107,1,80
0,108,1,81
0,109,1,82
0,110,1,76
0,111,1,79
0,112,,28
0,113,,11
0,117,,3
0,118,1,43
0,119,1,37
0,120,1,61
0,121,1,78
0,122,1,90
0,123,1,91
0,124,1,67
0,125,,20
0,126,1,74
0,127,1,72
1,0,1,49
1,1,2,58
1,2,1,84
1,3,1,85
1,4,,9
1,7,,7
1,9,,39
1,10,2,88
1,11,2,87
1,12,1,85
1,13,1,85
1,14,1,91
1,15,2,91
1,16,2,73
1,17,1,82
1,18,1,77
1,19,1,75
1,20,,20
1,21,,4
1,26,,2
1,28,,2
1,32,,2
1,47,,2
1,48,,1
1,49,,6
1,50,,13
1,51,,2
1,52,,5
1,54,,2
1,55,,1
1,56,,24
1,57,,17
1,63,,21
1,64,,31
1,65,,3
1,68,,4
1,69,1,60
1,70,1,64
1,71,1,63
1,72,1,59
1,73,2,70
1,74,2,71
1,75,1,65
1,76,1,69
1,77,1,67
1,78,1,64
1,79,1,79
1,80,1,85
1,81,1,84
1,82,1,87
1,83,1,92
1,84,1,88
1,85,1,90
1,86,1,86
1,87,1,87
1,88,1,90
1,89,1,60
1,90,,4
1,96,1,53
1,97,1,87
1,98,1,77
1,99,2,81
1,100,1,89
1,101,1,85
1,102,1,86
1,103,1,88
1,104,1,80
1,105,,18
1,106,,29
1,107,1,80
1,108,1,77
1,109,,36
1,110,,3
1,111,,14
1,118,,3
1,119,1,43
1,120,1,47
1,121,1,87
1,122,1,91
1,123,1,88
1,124,1,83
1,125,1,48
1,126,1,47
1,127,1,46
2,0,,35
2,1,1,80
2,2,1,84
2,3,1,84
2,4,,22
2,6,,8
2,7,,2
2,9,1,75
2,10,1,81
2,11,1,82
2,12,1,88
2,13,1,80
2,14,2,87
2,15,2,90
2,16,,44
2,17,1,79
2,18,1,70
2,19,,10
2,20,,14
2,21,,2
2,23,,1
2,24,,18
2,28,,4
2,29,,9
2,46,,1
2,47,,1
2,48,,7
2,49,,24
2,50,,3
2,53,,1
2,54,,10
2,55,,23
2,56,1,61
2,57,,12
2,60,,5
2,63,,4
2,64,1,57
2,65,,7
2,67,,1
2,68,1,58
2,69,1,80
2,70,1,71
2,71,1,63
2,72,1,75
2,73,1,85
2,74,2,91
2,75,2,82
2,76,1,79
2,77,1,83
2,78,1,83
2,79,1,79
2,80,1,87
2,81,1,90
2,82,1,87
2,83,1,87
2,84,1,86
2,85,1,84
2,86,1,91
2,87,1,84
2,88,1,73
2,89,2,66
2,90,1,55
2,91,,2
2,92,,11
2,93,,2
2,94,,5
2,96,,30
2,97,1,86
2,98,1,45
2,99,,11
2,100,2,67
2,101,1,86
2,102,1,88
2,103,1,88
2,104,1,87
2,105,1,77
2,106,1,41
2,107,1,71
2,108,1,48
2,119,,11
2,120,1,74
2,121,1,72
2,122,1,86
2,123,1,70
2,124,1,88
2,125,1,89
2,126,1,59
2,127,1,34
3,0,,25
3,1,1,91
3,2,1,88
3,3,1,84
3,4,1,76
3,5,,9
3,6,,10
3,7,,6
3,8,,19
3,9,2,84
3,10,1,78
3,11,1,80
3,12,1,87
3,13,2,86
3,14,2,87
3,15,2,85
3,16,,28
3,17,1,53
3,18,1,38
3,20,,3
3,21,,1
3,23,,4
3,24,,1
3,28,,4
3,30,,1
3,31,,1
3,32,,1
3,46,,1
3,47,,13
3,48,,26
3,49,,3
3,50,,11
3,54,,4
3,55,,15
3,56,1,61
3,57,1,45
3,58,1,48
3,59,,7
3,62,,1
3,63,,18
3,64,1,64
3,65,,19
3,67,,5
3,68,1,57
3,69,1,72
3,70,1,83
3,71,1,61
3,72,1,50
3,73,1,81
3,74,1,80
3,75,1,76
3,76,1,77
3,77,1,81
3,78,1,83
3,79,1,78
3,80,2,82
3,81,1,86
3,82,1,88
3,83,1,88
3,84,1,80
3,85,1,79
3,86,1,64
3,87,,31
3,88,,8
3,90,,20
3,91,,11
3,93,,3
3,94,,38
3,96,,11
3,97,1,79
3,98,2,76
3,99,,5
3,100,1,66
3,101,1,85
3,102,1,87
3,103,1,87
3,104,1,86
3,105,1,81
3,106,1,69
3,107,1,45
3,108,,12
3,117,,1
3,118,,4
3,120,1,45
3,121,1,61
3,122,1,72
3,123,1,72
3,124,1,74
3,125,1,84
3,126,1,50
3,127,1,58
4,0,1,74
4,1,2,87
4,2,1,87
4,3,2,84
4,4,1,74
4,5,2,68
4,6,1,31
4,7,,12
4,8,,19
4,9,2,82
4,10,2,77
4,11,1,84
4,12,1,83
4,13,1,83
4,14,2,85
4,15,2,83
4,16,1,83
4,17,1,57
4,18,,19
4,20,,1
4,22,,1
4,24,,1
4,25,,2
4,28,,4
4,31,,2
4,40,,12
4,41,,2
4,42,,22
4,43,1,36
4,44,,25
4,45,,21
4,46,,23
4,47,,11
4,48,,9
4,49,,20
4,50,,3
4,51,,1
4,52,,1
4,53,,10
4,54,,12
4,55,,12
4,59,,4
4,60,,3
4,64,,27
4,65,1,72
4,66,,9
4,67,1,71
4,68,1,65
4,69,1,71
4,70,1,61
4,72,,3
4,73,1,77
4,74,1,81
4,75,1,81
4,76,1,74
4,77,1,76
4,78,1,81
4,79,1,81
4,80,1,83
4,81,1,88
4,82,1,88
4,83,1,86
4,84,1,79
4,85,1,49
4,86,,4
4,87,,3
4,91,,1
4,92,,22
4,93,,19
4,94,1,72
4,95,,1
4,96,,9
4,97,1,70
4,98,1,80
4,99,1,40
4,100,1,83
4,101,1,85
4,102,1,86
4,103,1,86
4,104,1,85
4,105,1,79
4,106,1,70
4,107,1,74
4,108,1,48
4,109,,2
4,110,,1
4,112,,4
4,113,,2
4,116,,1
4,120,1,42
4,121,1,64
4,122,1,51
4,123,1,82
4,124,1,78
4,125,1,77
4,126,1,76
4,127,1,69
5,0,1,80
5,1,1,82
5,2,2,86
5,3,2,84
5,4,2,80
5,5,2,79
5,6,2,64
5,7,1,32
5,8,1,37
5,9,1,77
5,10,1,79
5,11,1,89
5,12,2,84
5,13,2,87
5,14,2,86
5,15,2,82
5,16,1,77
5,17,1,47
5,21,,4
5,23,,4
5,24,,2
5,26,,1
5,28,,4
5,32,,5
5,33,,2
5,39,,2
5,40,,15
5,41,,7
5,42,,15
5,43,,5
5,44,,20
5,45,,3
5,46,,13
5,47,,13
5,48,,9
5,52,,18
5,53,,19
5,54,,1
5,55,,1
5,56,,10
5,57,,5
5,60,,4
5,64,,14
5,65,2,86
5,66,2,80
5,67,1,75
5,68,1,71
5,69,1,86
5,70,1,60
5,71,,10
5,72,,32
5,73,1,77
5,74,2,83
5,75,2,81
5,76,2,80
5,77,1,78
5,78,1,80
5,79,1,80
5,80,1,79
5,81,1,77
5,82,1,72
5,83,1,75
5,84,1,56
5,85,,6
5,89,,3
5,90,,9
5,91,,10
5,92,1,84
5,93,1,87
5,94,1,84
5,95,1,76
5,96,1,82
5,97,,26
5,98,1,72
5,99,1,85
5,100,1,86
5,101,1,83
5,102,1,88
5,103,1,86
5,104,1,84
5,105,1,86
5,106,1,72
5,107,1,65
5,108,1,76
5,109,,15
5,116,,2
5,117,,1
5,120,,26
5,121,1,77
5,122,1,44
5,123,1,71
5,124,1,81
5,125,1,65
5,126,1,80
5,127,1,41
6,0,1,82
6,1,2,84
6,2,2,84
6,3,2,83
6,4,2,84
6,5,1,73
6,6,2,78
6,7,1,78
6,8,1,78
6,9,2,79
6,10,1,81
6,11,1,80
6,12,1,86
6,13,2,89
6,14,1,91
6,15,1,82
6,16,1,77
6,17,1,48
6,23,,4
6,24,,3
6,25,,1
6,30,,1
6,31,,5
6,32,,2
6,33,,1
6,34,,2
6,36,,13
6,37,,12
