x,y,dlt,tcd
0,0,,1
0,1,,19
0,2,,11
0,3,,28
0,4,,27
0,25,,10
0,26,,5
0,27,1,70
0,28,,9
0,32,,9
0,35,,2
0,40,,4
0,41,2,80
0,42,1,86
0,43,1,71
0,44,1,41
0,45,,1
0,46,,2
0,47,,1
0,50,,2
0,53,,14
0,54,,5
0,58,,2
0,61,,1
0,62,,17
0,63,,39
0,64,1,87
0,65,1,86
0,66,1,43
0,67,,27
0,71,,13
0,74,,12
0,76,,6
0,77,,10
0,78,,2
0,81,,8
0,82,,28
0,83,,1
0,86,,1
0,87,,17
0,88,1,42
0,92,,2
0,93,,7
0,94,,2
0,105,1,50
0,106,,2
0,108,,1
0,109,1,50
0,110,,21
0,111,,4
0,114,,13
0,115,1,79
0,116,1,47
0,117,,5
0,118,2,86
0,119,1,75
0,121,1,42
0,122,,5
0,124,,1
0,125,,2
0,126,,13
0,127,,12
1,0,,21
1,1,,10
1,2,,33
1,3,,12
1,4,1,43
1,5,,21
1,6,,1
1,8,,1
1,18,,4
1,24,,1
1,27,1,49
1,28,,29
1,32,,11
1,35,,3
1,38,,7
1,39,,16
1,40,1,51
1,41,1,80
1,42,1,89
1,43,,41
1,44,,12
1,53,,3
1,54,,16
1,57,,2
1,61,,2
1,62,,28
1,63,,5
1,64,1,70
1,65,1,40
1,66,,23
1,67,,14
1,71,,1
1,72,,7
1,73,,2
1,75,,4
1,77,,9
1,78,,5
1,82,,23
1,83,,5
1,84,,2
1,85,,8
1,86,,7
1,87,,6
1,88,,11
1,91,,6
1,105,,8
1,106,1,61
1,107,,9
1,108,,2
1,109,1,70
1,110,,16
1,111,,24
1,113,,11
1,114,,11
1,115,1,60
1,116,1,68
1,117,,14
1,118,,35
1,119,,21
1,121,,16
1,122,1,52
1,123,,27
1,124,,25
1,125,,5
2,0,,2
2,1,,14
2,2,,18
2,4,,1
2,5,,19
2,6,,19
2,7,,4
2,18,,25
2,19,,5
2,20,,11
2,21,,2
2,22,,21
2,23,,38
2,24,,7
2,26,,13
2,27,1,66
2,28,,8
2,32,,24
2,33,,35
2,34,,24
2,35,,21
2,36,,39
2,37,1,64
2,38,1,74
2,39,1,86
2,40,1,87
2,41,1,87
2,42,1,90
2,43,1,59
2,46,,7
2,47,,5
2,51,,1
2,52,,1
2,53,,6
2,54,,13
2,56,,1
2,57,,2
2,58,,1
2,62,,2
2,63,,4
2,64,,13
2,65,,1
2,71,,2
2,72,,3
2,73,,4
2,76,,2
2,77,,1
2,78,,11
2,82,1,36
2,83,,23
2,84,,2
2,85,,2
2,86,,4
2,87,,1
2,88,,4
2,106,,8
2,107,1,59
2,108,,18
2,109,,26
2,110,,18
2,111,,8
2,112,1,59
2,113,1,48
2,114,,10
2,115,,3
2,116,1,64
2,117,2,60
2,118,1,40
2,119,,7
2,120,,5
2,121,,2
2,122,,16
2,123,,25
2,124,,12
2,125,,2
2,126,,12
2,127,,4
3,1,,1
3,2,,5
3,3,,1
3,6,,6
3,7,,15
3,8,,7
3,18,,5
3,19,,16
3,20,1,85
3,21,2,80
3,22,1,92
3,23,1,95
3,24,1,69
3,25,,13
3,26,1,71
3,27,1,51
3,29,,10
3,30,1,69
3,31,,26
3,32,,11
3,33,1,63
3,34,1,86
3,35,1,90
3,36,1,89
3,37,1,90
3,38,1,89
3,39,1,90
3,40,2,87
3,41,2,75
3,42,1,76
3,43,1,51
3,46,,1
3,47,,22
3,48,,6
3,54,,18
3,55,,27
3,57,,7
3,58,1,45
3,59,,2
3,60,,11
3,61,,2
3,62,,10
3,63,,26
3,64,,2
3,71,,1
3,73,,4
3,76,,3
3,77,,2
3,79,,1
3,82,1,61
3,83,,23
3,84,,2
3,85,,3
3,87,,16
3,88,,7
3,89,,2
3,90,,2
3,92,,2
3,107,,1
3,108,,26
3,109,,9
3,110,,6
3,112,1,55
3,113,,8
3,114,,21
3,115,,26
3,116,1,65
3,117,2,86
3,118,1,49
3,119,,30
3,120,,27
3,121,1,46
3,122,1,42
3,123,,7
3,125,,2
3,126,,13
3,127,,16
4,0,,5
4,1,,10
4,2,,5
4,3,,5
4,8,,10
4,9,,4
4,19,,17
4,20,1,89
4,21,1,85
4,22,1,73
4,23,1,95
4,24,1,57
4,25,,74
4,26,1,57
4,27,,7
4,29,,20
4,30,1,77
4,31,,10
4,32,,1
4,33,1,75
4,34,1,91
4,35,1,91
4,36,1,90
4,37,1,89
4,38,1,91
4,39,2,91
4,40,1,86
4,41,2,58
4,42,1,67
4,43,1,82
4,44,,7
4,47,,14
4,48,,13
4,54,,9
4,55,2,49
4,56,,24
4,58,,10
4,59,,6
4,60,,27
4,62,,3
4,64,,1
4,67,,15
4,68,1,73
4,69,,27
4,73,,3
4,75,,2
4,76,,3
4,77,,1
4,78,,3
4,79,,1
4,80,,1
4,82,1,33
4,83,,6
4,84,,15
4,85,,4
4,86,,4
4,87,,2
4,88,,4
4,89,,6
4,90,,6
4,91,,1
4,92,,2
4,96,,2
4,97,1,45
4,108,,2
4,109,,13
4,111,,2
4,112,,1
4,113,,9
4,114,,16
4,116,,32
4,117,1,63
4,118,1,72
4,119,1,82
4,120,1,64
4,121,1,73
4,122,1,45
4,123,,1
4,124,,3
4,126,,4
5,0,,5
5,3,,3
5,4,,2
5,6,,9
5,9,,1
5,18,,1
5,19,,9
5,20,1,83
5,21,1,87
5,22,1,81
5,23,1,93
5,24,1,92
5,25,1,93
5,26,1,85
5,27,1,50
5,29,,5
5,32,,12
5,33,1,91
5,34,1,92
5,35,1,90
5,36,1,92
5,37,1,90
5,38,1,91
5,39,2,90
5,40,1,88
5,41,1,88
5,42,1,89
5,43,,31
5,48,,1
5,55,,32
5,56,,21
5,59,,31
5,60,,6
5,61,,4
5,62,,10
5,63,,1
5,68,,22
5,69,,19
5,70,,4
5,72,,2
5,75,,4
5,77,,2
5,79,,2
5,80,,4
5,81,,7
5,82,,23
5,83,,2
5,84,,6
5,86,,12
5,88,,7
5,89,,1
5,90,,2
5,96,,24
5,97,1,42
5,109,,4
5,113,,2
5,115,,8
5,116,,15
5,117,1,42
5,118,2,81
5,119,2,87
5,120,1,50
5,121,1,43
5,122,,16
6,0,,3
6,3,,21
6,5,,6
6,6,2,66
6,7,,7
6,13,,3
6,18,,7
6,19,,6
6,20,1,92
6,21,1,92
6,22,1,92
6,23,1,90
6,24,1,94
6,25,1,91
6,26,1,89
6,27,1,82
6,28,,1
6,29,,34
6,30,,5
6,32,,24
6,33,1,78
6,34,1,78
6,35,1,89
6,36,1,91
6,37,1,91
6,38,2,92
6,39,1,92
6,40,1,89
6,41,1,91
6,42,1,90
6,43,2,87
6,44,,23
6,46,,7
6,47,,14
6,48,,10
6,49,,2
6,53,,5
6,54,,20
6,55,,38
6,56,,40
6,57,,17
6,58,,9
6,59,1,58
6,60,,13
6,62,,7
6,70,,2
6,72,,3
6,73,,5
6,74,,9
6,75,,4
6,79,,6
6,80,,1
6,81,,20
6,82,,26
6,84,,7
6,85,,2
6,88,,1
6,89,,5
6,90,,30
6,91,,18
6,94,,5
6,95,,31
6,96,,4
6,106,,3
6,109,,8
6,110,,12
6,111,,13
6,112,,29
6,113,,19
6,114,,4
6,115,,19
6,116,1,42
6,117,,19
6,118,1,51
6,119,2,90
6,120,1,80
6,121,,48
6,122,,7
6,124,,3
6,125,,2
7,0,,3
7,3,,2
7,4,,19
7,5,,12
7,6,,26
7,7,,12
7,13,,11
7,18,,5
7,20,1,74
7,21,1,93
7,22,1,92
7,23,1,92
7,24,1,93
7,25,1,94
7,26,1,87
7,27,1,76
7,28,,44
7,29,1,89
7,30,,12
7,35,1,68
7,36,1,91
7,37,1,91
7,38,2,92
7,39,2,93
7,40,2,93
7,41,1,89
7,42,1,92
7,43,2,88
7,44,,41
7,45,,1
7,47,,23
7,48,,3
7,53,,1
7,54,,35
7,55,,41
7,56,1,56
7,57,1,70
7,58,1,72
7,59,1,36
7,60,,36
7,61,,5
7,69,,7
7,70,,8
7,71,,20
7,72,,3
7,74,,8
7,79,,2
7,80,,1
7,81,,10
7,82,,3
7,85,,1
7,88,,8
7,89,,12
7,90,,1
7,92,,8
7,93,,21
7,94,1,35
7,95,,1
7,108,,3
7,109,,4
7,110,,32
7,111,,3
7,112,,4
7,113,,11
7,115,,27
7,116,1,56
7,117,,21
7,118,,27
7,119,1,88
7,120,1,91
7,121,1,80
7,122,,3
7,127,,1
8,2,,4
8,5,,30
8,7,,13
8,11,,3
8,12,,1
8,16,,2
8,17,,5
8,18,,10
8,19,,5
8,20,,14
8,21,1,75
8,22,1,92
8,23,1,92
8,24,1,90
8,25,1,92
8,26,1,90
8,27,1,89
8,28,1,88
8,29,1,86
8,30,1,48
8,35,1,68
8,36,1,92
8,37,1,91
8,38,2,93
8,39,2,93
8,40,2,85
8,41,1,59
8,42,1,91
8,43,2,88
8,44,,23
8,47,,3
8,48,,10
8,49,,9
8,54,,22
8,55,,8
8,56,,1
8,57,1,86
8,58,1,85
8,59,1,50
8,60,,10
8,61,,3
8,62,,4
8,63,,6
8,66,,1
8,67,,9
8,68,,3
8,70,,2
8,71,,3
8,73,,1
8,76,,21
8,77,,13
8,78,,2
8,80,,4
8,81,,10
8,82,,1
8,83,,4
8,84,,4
8,86,,5
8,87,,10
8,88,1,44
8,89,1,55
8,90,,43
8,91,,33
8,92,1,63
8,93,1,47
8,94,,19
8,102,,11
8,106,,1
8,108,,2
8,109,,9
8,110,,23
8,111,1,41
8,112,,3
8,113,,20
8,115,1,47
8,116,1,86
8,117,1,43
8,118,,4
8,119,1,81
8,120,1,90
8,121,1,86
8,122,,18
8,125,,3
8,126,,31
9,2,,2
9,3,,3
9,6,1,42
9,7,1,56
9,8,,4
9,9,,2
9,11,,3
9,12,,7
9,16,,3
9,19,,3
9,21,,5
9,22,,33
9,23,,18
9,24,,41
9,25,1,93
9,26,1,89
9,27,1,91
9,28,1,89
9,29,1,83
9,30,1,81
9,31,,2
9,35,1,50
9,36,1,92
9,37,1,93
9,38,1,92
9,39,2,94
9,40,2,88
9,41,1,79
9,42,1,92
9,43,2,88
9,44,,15
9,49,,4
9,50,,7
9,57,1,63
9,58,1,86
9,59,2,86
9,60,1,69
9,61,,8
9,62,,15
9,63,,1
9,66,,7
9,67,,4
9,69,,3
9,71,,1
9,72,,11
9,75,,4
9,78,,4
9,79,,5
9,80,,11
9,81,,22
9,84,,2
9,85,,10
9,86,,8
9,87,,2
9,88,,38
9,89,2,54
9,90,,36
9,91,,19
9,92,,3
9,96,,2
9,97,,4
9,102,1,35
9,104,,3
9,105,,3
9,107,,7
9,108,,8
9,109,1,40
9,110,1,34
9,112,,11
9,113,,8
9,114,,23
9,116,,16
9,117,1,86
9,118,1,48
9,119,,22
9,120,1,51
9,121,,31
9,122,,2
9,124,,3
9,125,,6
9,126,1,77
9,127,,17
10,1,,2
10,4,,6
10,6,,13
10,7,1,40
10,8,,4
10,9,,2
10,12,,14
10,16,,15
10,19,,1
10,23,,6
10,24,1,81
10,25,1,91
10,26,1,91
10,27,1,91
10,28,1,73
10,29,1,65
10,30,1,90
10,31,,10
10,35,,21
10,36,1,89
10,37,1,91
10,38,1,91
10,39,1,92
10,40,1,93
10,41,1,72
10,42,1,93
10,43,1,91
10,44,,11
10,50,,13
10,57,,11
10,58,1,85
10,59,1,80
10,60,1,84
10,61,1,69
10,62,,2
10,69,,8
10,70,,8
10,72,,9
10,73,,3
10,74,,8
10,75,,6
10,76,,7
10,77,,8
10,78,,17
10,79,,35
10,80,1,42
10,81,,14
10,82,,1
10,83,,14
10,84,1,37
10,85,,2
10,86,,3
10,87,,7
10,96,,1
10,97,,8
10,102,,9
10,103,,8
10,104,,20
10,105,,5
10,106,,6
10,107,1,46
10,108,1,53
10,109,,33
10,112,,7
10,113,,5
10,114,,18
10,115,,30
10,116,,1
10,117,1,70
10,118,1,80
10,119,,7
10,126,1,79
10,127,,14
11,1,,1
11,3,,4
11,12,,8
11,13,,2
11,16,,27
11,23,,12
11,24,1,70
11,25,1,72
11,26,1,90
11,27,1,80
11,28,1,64
11,29,1,91
11,30,1,88
11,31,,7
11,36,,39
11,37,1,90
11,38,1,94
11,39,1,93
11,40,1,92
11,41,1,58
11,42,1,65
11,43,1,59
11,44,,24
11,45,,17
11,46,,2
11,58,1,61
11,59,1,73
11,60,1,64
11,61,1,74
11,62,,14
11,66,,6
11,70,,6
11,71,,4
11,73,,8
11,74,,5
11,75,,23
11,76,1,46
11,77,1,52
11,78,1,55
11,79,,18
11,80,1,52
11,81,,31
11,82,,24
11,83,,23
11,84,,9
11,85,,1
11,86,,1
11,87,,6
11,88,,15
11,100,,1
11,101,,33
11,102,,35
11,103,,7
11,104,,21
11,105,,2
11,106,,5
11,107,1,35
11,108,,9
11,112,,1
11,113,,4
11,114,,15
11,115,1,54
11,116,1,60
11,117,2,87
11,118,,49
11,124,1,38
11,125,,28
11,126,1,91
11,127,1,88
12,0,,2
12,1,,1
12,2,,2
12,4,,9
12,8,,2
12,12,,1
12,13,,4
12,14,,1
12,16,,15
12,23,,1
12,24,1,78
12,25,,12
12,26,1,91
12,27,1,59
12,28,,11
12,29,1,81
12,30,2,83
12,31,,5
12,37,,32
12,38,1,91
12,39,1,92
12,40,2,89
12,41,2,72
12,42,1,54
12,43,1,85
12,44,1,87
12,45,1,38
12,46,,26
12,57,,2
12,58,1,44
12,59,1,43
12,60,,13
12,61,,23
12,62,,18
12,66,,9
12,67,,14
12,68,,3
12,72,,2
12,73,,7
12,74,1,33
12,75,1,35
12,76,,15
12,77,1,66
12,78,,29
12,79,,22
12,80,,31
12,81,,21
12,82,1,45
12,83,,34
12,84,,29
12,86,,1
12,87,,9
12,88,,4
12,98,,9
12,99,,1
12,103,,30
12,104,1,39
12,107,,10
12,108,,24
12,109,,1
12,115,,5
12,116,1,73
12,117,1,68
12,118,1,88
12,119,2,62
12,120,1,51
12,121,,26
12,122,,3
12,123,,1
12,124,,27
12,125,1,87
12,126,1,91
12,127,1,85
13,1,,6
13,2,,10
13,7,,1
13,13,,8
