x,y,pp,ra,rp
0,0,2638128,1405033,53
0,1,2645722,1396437,52
0,2,2652344,1379602,52
0,3,2646588,1409858,53
0,4,2645599,1374711,51
0,5,2648144,1470067,55
0,6,2640302,1449623,54
0,7,2637499,1467191,55
0,10,2616478,1509802,57
0,11,2609378,1550788,59
0,12,2601318,1563428,60
0,13,2600971,1595871,61
0,15,2566499,1557899,60
0,16,2553388,1591640,62
0,17,2542566,1508721,59
0,18,2530090,1566475,61
0,19,2520859,1533464,60
0,20,2517062,1565625,62
0,21,2496700,1494592,59
0,22,2478504,1525351,61
0,23,2454730,1526710,62
0,24,2445264,1511470,61
0,25,2434942,1432210,58
0,26,2405436,1455818,60
0,27,2399057,1470435,61
0,29,2413240,1475244,61
0,30,2414674,1497575,62
0,31,2420899,1464867,60
0,33,2430043,1447642,59
0,34,2423172,1462707,60
0,35,2421752,1446447,59
0,37,2415396,1446781,59
0,39,2417095,1444668,59
0,40,2421882,1448050,59
0,41,2423696,1473076,60
0,42,2447681,1485099,60
0,43,2438632,1455938,59
0,45,2445774,1519124,62
0,47,2480692,1496021,60
0,49,2520024,1474455,58
0,50,2520082,1463440,58
0,51,2517929,1480344,58
0,52,2526560,1470458,58
0,53,2523168,1502381,59
0,57,2551814,1484148,58
0,58,2544452,1515061,59
0,59,2549984,1565837,61
0,62,2598155,1742705,67
0,63,2613377,1735218,66
0,64,2635302,1789201,67
0,65,2670414,1824154,68
0,66,2718971,1839157,67
0,67,2754403,1858497,67
0,69,2826013,1934117,68
0,70,2836547,1932737,68
0,71,2856049,2012010,70
0,72,2877570,2058339,71
0,73,2875983,2033529,70
0,74,2883053,2012500,69
0,75,2911882,1982002,68
0,76,2918659,1991350,68
0,77,2935046,1982091,67
0,79,2962179,2059067,69
0,80,2974692,1944202,65
0,81,3025766,1891682,62
0,82,2993478,2076876,69
0,83,2991717,2083587,69
0,84,3026896,2138311,70
0,87,3004859,2083374,69
0,88,3006493,2149409,71
0,90,3014371,2287366,75
0,91,3017156,2322352,76
0,92,3033710,2465372,81
0,93,3041731,2499796,82
0,94,3053328,2517901,82
0,95,3082965,2522902,81
0,96,3115348,2456265,78
0,97,3150247,2285595,72
0,98,3168101,2543409,80
0,99,3194409,2680935,83
0,100,3208712,2544110,79
0,101,3215082,2596164,80
0,102,3227557,2571805,79
0,103,3229263,2567192,79
0,104,3229478,2589860,80
0,105,3228454,2427321,75
0,109,3156723,2212431,70
0,110,3110192,2192742,70
0,111,3055593,2122322,69
0,112,3028241,1977119,65
0,113,3029483,1886890,62
0,114,3028579,1912211,63
0,115,3021426,1917003,63
0,116,3027895,1967077,64
0,117,3030275,1950887,64
0,118,3037757,1982508,65
0,119,3040510,2055309,67
0,120,3046077,2139956,70
0,121,3050591,2232633,73
0,122,3052820,2248137,73
0,123,3063931,2239369,73
0,124,3078981,2221315,72
0,126,3102868,2180539,70
0,127,3111625,2186678,70
1,0,2622292,1421340,54
1,1,2628323,1391887,52
1,2,2633415,1401645,53
1,3,2638921,1403382,53
1,4,2632457,1434100,54
1,5,2636116,1416879,53
1,6,2628754,1401069,53
1,7,2631453,1448343,55
1,8,2616545,1429521,54
1,9,2616697,1448615,55
1,10,2600034,1467107,56
1,11,2592916,1528064,58
1,12,2584185,1534020,59
1,13,2572210,1541645,59
1,14,2560772,1545520,60
1,15,2545659,1533279,60
1,16,2544312,1579453,62
1,17,2523041,1502665,59
1,18,2514968,1544423,61
1,21,2495708,1504798,60
1,22,2469720,1474315,59
1,23,2447107,1473220,60
1,24,2444033,1446772,59
1,26,2412294,1406263,58
1,29,2400033,1466153,61
1,30,2407224,1485976,61
1,31,2411882,1486756,61
1,32,2412137,1445538,59
1,33,2410867,1445109,59
1,34,2414528,1452706,60
1,35,2410608,1437066,59
1,36,2411210,1463573,60
1,39,2404738,1459063,60
1,40,2408936,1453356,60
1,42,2435327,1475444,60
1,47,2475316,1489177,60
1,48,2476398,1461216,59
1,49,2506349,1416019,56
1,50,2502519,1422630,56
1,51,2493308,1443280,57
1,54,2512974,1463253,58
1,55,2522629,1477263,58
1,56,2536982,1478691,58
1,57,2533289,1463926,57
1,59,2525136,1526971,60
1,60,2533939,1572552,62
1,65,2661147,1787596,67
1,66,2715139,1759652,64
1,67,2748590,1817119,66
1,68,2779740,1882243,67
1,69,2801905,1908452,68
1,70,2823675,1978626,70
1,71,2838329,2005073,70
1,72,2851040,2032766,71
1,74,2883751,2054037,71
1,76,2896940,2045668,70
1,77,2915718,2042281,70
