x,y,0_15,0_5,100_,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,m,pop
0,0,3,18,0,0,8,21,15,10,9,7,8,8,8,7,5,3,4,0,3,0,0,58,81,139
0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,6
0,2,0,0,0,0,0,3,4,0,7,3,0,0,3,0,4,4,0,0,0,0,0,14,17,31
0,3,3,0,0,0,3,0,0,3,3,0,3,0,3,0,0,3,0,0,0,0,0,5,10,15
0,5,0,3,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,8,14
0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4
0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,7,7,14
0,10,3,3,0,6,0,0,3,0,0,0,3,3,0,3,3,0,0,0,0,0,0,18,11,29
0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
0,15,3,0,0,3,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,6,10,16
0,16,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,0,0,0,4,5,9
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,33,3,3,0,4,0,0,3,0,6,3,4,3,4,0,0,0,0,0,0,0,0,16,17,33
0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
0,35,0,0,0,0,3,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,6,10,16
0,36,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,5,8
0,37,3,3,0,0,0,3,3,0,3,3,4,3,0,0,0,0,4,0,0,0,0,11,13,24
0,38,0,6,0,0,0,0,9,3,3,0,0,3,3,3,3,0,0,0,0,0,0,17,15,32
