x,y,2006,2011,2018
88,68,0,0,13
88,46,10,0,0
88,69,0,1,35
88,29,2,0,0
88,112,0,0,23
88,117,0,0,4
88,90,41,19,24
88,91,71,174,153
88,50,30,36,32
88,51,86,12,9
88,98,77,0,0
88,10,36,49,5
88,11,15,0,3
88,99,293,11,22
88,35,10,0,0
88,36,420,226,480
88,59,0,10,9
88,37,256,161,66
88,38,0,8,0
88,0,410,226,191
88,1,3,0,1
88,102,34,1,1
88,8,0,29,40
88,9,65,222,241
88,60,80,53,46
88,41,8,0,0
89,68,0,8,7
89,47,25,0,0
89,49,0,0,34
89,29,110,156,76
89,91,260,563,496
89,92,167,376,345
89,93,0,0,102
89,94,0,4,4
89,50,0,0,5
89,73,0,29,24
89,52,0,0,3
89,74,0,67,76
89,75,0,59,49
89,53,0,0,2
89,10,94,21,0
89,34,0,0,1
89,35,0,0,1
89,36,15,2,0
89,37,30,187,1
89,59,0,1,1
89,38,0,35,0
89,17,3,56,71
89,18,19,45,60
89,0,154,58,47
89,1,18,0,0
89,100,44,0,0
89,101,18,0,0
89,102,4,0,0
89,103,20,0,0
89,8,25,90,62
89,9,483,393,335
89,60,30,30,26
89,41,1,1,0
89,42,4,0,0
110,44,8,17,18
110,88,10,0,0
110,45,76,28,27
110,17,5,0,0
110,19,8,0,0
110,121,297,301,259
110,0,30,33,32
110,122,794,613,523
110,123,303,82,72
110,124,3,0,0
110,60,177,210,205
110,71,0,156,140
110,61,31,83,88
110,72,59,165,163
110,62,484,465,471
110,85,0,4,55
110,86,365,216,245
110,20,2,0,1
110,32,0,0,2
110,87,203,57,49
111,99,15,0,0
111,22,174,136,89
111,44,60,34,37
111,45,14,0,3
111,13,12,0,12
111,121,5,0,0
111,100,5,0,0
111,122,23,0,0
111,92,0,0,1
111,71,109,72,64
111,60,8,0,0
111,72,172,0,0
111,61,47,0,0
111,20,1,0,0
111,31,20,51,18
111,32,12,33,19
111,43,0,25,8
111,21,71,156,161
112,44,26,0,0
112,22,35,0,0
112,68,0,97,85
112,47,1,0,0
112,69,27,171,153
112,92,117,222,197
112,70,0,0,19
112,93,20,0,0
112,31,106,62,78
112,10,3,0,5
112,54,0,6,15
112,32,92,25,18
112,56,3,0,0
112,12,0,0,4
112,79,0,23,13
112,13,1190,633,2727
112,14,1820,349,1639
112,15,109,0,0
112,16,63,88,60
112,17,6,0,0
112,18,0,0,1
112,100,0,0,10
112,6,2,0,0
112,43,6,9,1
112,21,54,2,0
113,68,3,59,64
113,69,748,296,269
113,28,0,0,2
113,29,2,0,0
113,118,7,0,0
113,91,0,143,123
113,92,656,834,719
113,70,4,89,80
113,119,17,0,0
113,31,0,4,0
113,53,0,86,18
113,98,0,63,9
113,54,288,167,196
113,10,0,0,7
113,11,1,0,0
113,99,0,96,140
113,55,5,0,1
113,78,0,6,5
113,56,2,0,0
113,13,3449,624,2467
113,79,0,4,4
113,14,4672,288,1726
113,15,0,0,2
113,16,26,0,1
113,17,0,0,2
113,100,151,2359,2371
113,1,2,0,0
113,101,68,2406,2275
113,3,1,0,0
113,4,7,0,1
113,5,206,358,286
113,6,44,83,84
113,21,0,0,1
114,23,0,0,1
114,25,0,0,1
114,69,25,0,0
114,26,0,144,78
114,27,0,3,27
114,117,0,71,93
114,118,94,57,47
114,91,0,5,4
114,92,153,0,0
114,70,424,851,791
114,71,240,120,107
114,96,0,21,36
114,52,22,57,11
114,53,71,48,32
114,31,35,38,13
114,97,0,0,6
114,32,63,28,30
114,54,99,0,0
114,10,8,0,379
114,98,89,667,670
114,77,26,24,37
114,11,19,2,494
114,99,1749,6268,6299
114,12,95,26,22
114,78,8,8,0
114,56,0,2,0
114,57,19,11,8
114,13,5,0,0
114,58,13,0,0
114,14,25,0,27
114,15,0,0,6
114,100,10371,4832,4864
114,101,1172,166,217
114,2,1,0,10
114,102,33,0,5
114,4,65,0,1
114,103,10,0,0
114,5,503,378,376
114,6,208,92,40
114,9,20,0,7
114,20,9,0,0
115,66,264,346,304
115,67,9,44,41
115,24,1,0,0
115,26,175,213,224
115,49,2,0,2
115,27,286,155,111
115,117,3,2,2
115,118,62,1,1
115,70,53,13,24
115,71,190,40,35
115,96,0,3,3
115,52,25,0,4
115,97,12,6,6
115,10,31,132,327
115,98,77,32,32
115,99,892,7,7
115,11,35,204,155
115,77,43,42,37
115,12,1104,1743,1564
115,78,150,14,12
115,13,0,35,63
115,14,10,31,157
115,37,0,26,29
115,38,12,29,20
115,19,46,171,213
115,0,18,0,0
115,1,0,6,3
115,100,2669,8,8
115,2,19,64,81
115,101,27,0,0
115,3,95,91,61
115,4,44,69,67
115,103,7,121,98
115,5,62,65,60
115,104,41,177,261
115,105,0,6,4
