x,y,2006,2011,2018
88,22,19,0,5
88,69,55,101,75
88,27,0,41,1
88,28,0,27,3
88,111,3,0,0
88,113,0,0,1
88,117,252,96,88
88,118,16,0,0
88,92,70,71,79
88,119,2,0,0
88,70,0,0,8
88,93,93,56,24
88,71,1,0,19
88,72,0,3,5
88,73,1,0,4
88,95,0,0,13
88,31,174,318,411
88,97,0,0,7
88,32,33,0,0
88,54,215,95,60
88,77,0,11,6
88,55,366,81,0
88,78,31,37,26
88,56,0,0,3
88,15,6,0,7
88,37,0,0,2
88,16,196,129,96
88,17,563,305,162
88,18,180,2,0
88,100,0,14,7
88,101,280,134,174
88,102,19,0,1
88,126,1,0,0
88,127,48,103,61
88,8,0,3,0
88,81,0,9,33
88,9,17,128,107
88,82,556,659,561
88,83,17,0,0
88,62,5,0,2
88,63,97,50,106
88,41,9,0,0
88,86,0,15,10
88,64,100,0,43
88,21,131,68,78
88,87,92,79,76
89,88,8,2,0
89,66,1,0,0
89,68,0,0,2
89,69,51,6,3
89,27,179,177,181
89,28,478,164,218
89,110,0,9,6
89,113,32,99,119
89,114,33,73,89
89,70,1,0,0
89,92,3,0,0
89,93,2,0,0
89,72,94,84,67
89,73,6,0,0
89,95,14,0,0
89,74,0,0,16
89,31,374,304,291
89,32,111,0,0
89,99,1,0,0
89,56,40,201,255
89,78,20,4,0
89,34,7,0,0
89,79,0,0,2
89,57,78,5,2
89,36,0,0,20
89,101,0,0,8
89,102,3,0,1
89,80,0,0,3
89,8,0,2,1
89,9,187,57,54
89,81,0,0,10
89,82,515,509,425
89,83,66,56,90
89,61,7,0,0
89,62,8,37,44
89,40,4,156,152
89,41,96,63,51
89,63,305,825,812
89,64,16,0,86
89,86,2,0,0
89,65,5,0,7
89,87,110,70,35
110,44,0,8,17
110,22,9,0,0
110,88,1,0,0
110,89,55,29,50
110,25,0,15,0
110,110,8,4,1
110,113,16,69,62
110,114,216,264,192
110,115,47,11,11
110,90,125,2,45
110,117,0,26,23
110,118,69,83,93
110,92,18,0,27
110,93,36,0,0
110,50,0,0,1
110,94,4,0,15
110,95,0,0,42
110,30,0,145,32
110,97,0,20,0
110,31,0,74,66
110,10,129,59,102
110,32,0,55,3
110,98,2,0,0
110,76,0,0,1
110,11,983,2171,3398
110,12,2662,1885,2821
110,35,7,80,71
110,36,191,175,191
110,18,7,0,223
110,19,6,0,0
110,2,8,49,31
110,127,1,0,0
110,106,2,0,0
110,9,0,38,0
110,81,0,0,18
110,109,23,73,79
110,83,13,0,0
110,85,0,7,4
110,63,31,97,54
110,64,0,24,7
110,86,44,295,178
110,42,0,0,14
110,87,2,110,72
110,43,0,11,30
111,44,290,284,113
111,88,13,0,0
111,46,20,0,0
111,110,20,5,0
111,113,28,16,52
111,114,71,30,12
111,115,2,6,0
111,116,0,4,0
111,118,116,35,28
111,92,0,117,80
111,93,0,12,35
111,50,74,216,117
111,94,4,0,96
111,51,11,0,0
111,95,0,0,36
111,97,87,161,251
111,10,314,2149,997
111,98,241,594,503
111,99,2,0,1
111,11,9444,10637,10035
111,12,10518,12011,8198
111,13,321,0,185
111,17,0,0,45
111,18,0,0,454
111,19,13,0,574
111,1,0,0,11
111,122,16,39,30
111,2,174,65,152
111,123,116,57,45
111,124,8,0,0
111,5,14,0,3
111,6,0,6,2
111,127,1,0,0
111,9,182,121,132
111,61,12,0,3
111,62,0,0,2
111,63,113,207,129
111,64,268,203,241
111,20,0,0,39
111,21,0,0,11
111,22,29,0,0
111,25,50,0,0
111,31,0,0,7
111,32,0,8,0
111,35,0,10,6
111,79,103,289,256
111,36,104,15,25
111,80,206,263,131
111,109,109,95,97
111,85,0,57,64
111,42,0,0,20
111,86,1147,585,714
111,43,419,799,761
111,87,38,0,0
112,44,182,2,0
112,47,0,175,73
112,48,0,161,99
112,49,0,7,0
112,111,0,0,1
112,118,2,0,1
112,91,0,0,3
112,92,427,353,258
112,93,108,34,69
112,50,410,370,477
112,94,0,0,32
112,95,0,0,13
112,96,0,0,8
112,97,187,226,354
112,54,1,0,0
112,98,1173,1427,586
112,10,418,1280,767
112,55,1,0,0
112,11,10066,5800,4105
112,99,32,0,2
112,12,7790,4554,1806
112,13,731,35,452
112,17,0,0,10
112,18,0,83,335
112,19,3388,13548,4258
112,122,0,2,0
112,1,0,0,6
112,123,127,64,74
112,3,9,0,0
112,124,6,0,0
112,5,28,102,100
112,6,126,56,78
112,7,0,10,3
112,9,304,21,60
112,61,7,0,0
112,62,23,0,3
112,63,31,24,0
112,20,8,80,1446
112,64,96,21,13
112,65,1,0,0
112,21,19,66,379
112,22,0,9,141
112,28,0,2,0
112,30,1,154,349
112,31,31,71,35
112,77,0,0,2
112,34,0,0,1
112,35,2,0,0
112,79,76,453,275
112,38,0,8,2
112,100,4,0,4
112,102,10,0,19
112,103,0,7,10
112,104,0,24,32
112,80,364,201,51
112,81,0,0,4
112,82,61,81,98
112,83,48,42,15
112,84,0,0,18
112,85,0,0,24
112,86,15,0,4
112,43,217,13,127
112,87,4,0,0
113,88,0,0,1
113,47,283,549,549
113,48,897,368,483
113,49,9,10,0
113,91,3,0,0
113,93,0,0,10
113,50,314,207,197
