x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,4,1,0.4,0.1,0.1,0.1,0.1,0.3,0.1,0.2,27.3,1
0,14,7,3.2,0.8,0,0.2,0.2,3,0.4,2.2,346.6,1
0,23,1,0.4,0.1,0,0,0,0.4,0,0.4,41.8,1
0,24,26,11,2.9,0.6,0,1.2,11,1.2,11,1086.2,1
0,25,22,9,2,0,0,1,9,1,7,875,1
0,27,3,1.2,0.3,0,0,0.1,1.2,0.1,1,119.3,1
0,28,1,0.4,0.1,0,0,0,0.4,0,0.3,39.8,1
0,29,4,1.6,0.4,0,0,0.2,1.6,0.2,1.3,159.1,1
0,34,1.5,0.7,0.1,0,0,0.1,0.7,0.1,0.6,67.9,1
0,58,16,8.3,3,0.3,0.9,1.5,7.4,0.9,5.6,749.3,1
0,59,1,0.5,0.2,0,0,0.1,0.5,0.1,0.4,46.8,1
0,60,7,3.4,0.8,0,0.2,0,3.2,0.4,2.1,356.1,1
0,73,14,6.5,1.8,0.5,0,0.2,6.5,1.3,6.4,734.2,1
0,74,39.5,15,2,1,0,2,15,2,13,1635,0
0,75,31,17,6,0,8,1,9,1,8,1575,0
0,76,3,1.2,0.2,0.1,0.1,0.2,1.1,0,1,109.4,1
0,79,38,18,6,1,0,1,18,1,16,2007,0
0,80,60,23,5,3,0,2,23,1,20,2481,0
0,81,53,25,7,0,0,1,25,1,22,2611,0
0,82,50,23,6,1,0,0,23,1,23,2651,0
0,83,50,20,6,3,0,0,20,2,20,2063,0
0,84,4,1.5,0.2,0.1,0,0.2,1.5,0.1,1.4,179.9,1
0,85,2,0.8,0.1,0.1,0,0.1,0.8,0.1,0.7,91.1,1
0,86,7,2.7,0.3,0.2,0.1,0.3,2.6,0.3,2.4,318.7,1
0,87,39,13,4,3,0,1,13,0,13,1533,0
0,88,31,14,6,2,0,0,14,1,14,1482,0
0,89,6,2.3,0.2,0.2,0.1,0.2,2.2,0.2,2.1,273.2,1
0,90,10,3.6,0.2,0.4,0,0,3.6,0,3,424.2,1
0,91,24.5,11,6,2,6,1,5,2,4,810,0
0,93,17.5,12,7,0,10,1,2,2,5,693,0
0,94,34,12,1,2,0,0,12,0,9,1479,0
0,95,77,32,13,4,0,5,32,3,23,2846,0
0,96,64,29,8,2,0,5,29,3,13,2219,0
0,97,36,15,3,0,0,1,15,1,6,1349,0
0,98,77.5,45,22,1,20,5,25,4,36,3925,0
0,99,226,147,85,2,132,9,15,10,103,12202,0
0,100,27,9.7,1.9,1.4,0.8,0.8,8.9,0.8,8.1,1007.6,1
0,101,64.5,39,22,0,16,4,23,10,18,2777,0
0,102,171,103,54,0,63,6,40,12,73,7650,0
0,103,87.5,44,20,3,4,5,40,3,38,3787,0
0,104,10,3.6,0.7,0.5,0.3,0.3,3.3,0.3,3,373.2,1
0,105,40.5,16,4,3,0,1,16,1,14,1458,0
0,106,17,7.4,1.8,0.3,0.2,0.3,7.2,0.4,6.9,849.8,1
0,107,23,10,2.5,0.4,0.3,0.4,9.7,0.5,9.3,1149.7,1
0,108,4,1.7,0.4,0.1,0,0.1,1.7,0.1,1.6,200,1
0,109,20,8.7,2.2,0.3,0.2,0.3,8.5,0.5,8.1,999.8,1
0,110,9,3.5,0.8,0.5,0,0,3.5,0.2,3.5,430.4,1
0,111,2,0.8,0.2,0.1,0,0,0.8,0,0.8,95.7,1
0,112,3,1.2,0.3,0.2,0,0,1.2,0.1,1.2,143.5,1
0,114,2,0.8,0.2,0.1,0,0,0.8,0,0.8,95.7,1
0,115,8.5,3.3,0.4,0.2,0,0.2,3.3,0.2,3.2,388.8,1
0,116,23,9,1.2,0.5,0,0.7,9,0.7,8.7,1052.1,1
0,117,19,7.4,1,0.4,0,0.6,7.4,0.6,7.2,869.1,1
0,118,29.5,11.5,1.5,0.7,0,0.9,11.5,0.9,11.1,1349.5,1
0,119,11,4.3,0.6,0.3,0,0.3,4.3,0.3,4.2,503.2,1
0,120,3,1.2,0.1,0,0,0,1.2,0.1,1.1,171.8,1
0,121,8,3.3,0.3,0,0,0,3.3,0.3,3,458,1
0,124,2.5,1,0.1,0,0,0,1,0.1,0.9,143.1,1
1,3,5,1.9,0.5,0.4,0.5,0.4,1.4,0.5,1.1,136.4,1
