x,y,val
9,14,6837
5,9,6449
6,7,2089
5,15,42235
6,12,4252
8,14,224
4,15,10985
6,11,3847
7,10,15445
4,6,1229
3,12,20160
9,13,8325
6,10,8028
5,10,3722
9,15,18185
0,7,4050
0,10,13149
5,11,15501
3,13,579
3,8,2383
5,7,2675
3,9,1399
3,6,12801
2,7,15987
7,13,3939
3,15,10766
0,9,122166
5,8,3256
8,12,6212
6,13,3274
4,13,24414
6,14,12051
4,7,6493
8,11,8761
7,15,8553
4,8,658
2,10,6964
5,12,30290
8,13,4667
1,9,86024
2,6,1083
3,10,17042
5,6,1366
3,14,8345
6,8,7536
4,14,12445
7,14,9289
6,9,15088
7,11,30057
4,11,19257
8,15,12189
4,10,6716
3,7,5046
1,8,65597
1,10,45581
5,13,10982
1,7,2924
4,12,10776
0,8,19504
3,11,21592
7,12,2159
2,9,24133
6,15,4825
2,8,65256
9,12,3353
5,14,14572
