x,y,val
14,14,2
0,7,1974
15,12,42
0,14,956
0,2,233
1,4,646
4,15,54
11,14,3
1,5,4789
2,8,372
8,13,31
6,15,1157
0,8,2456
9,14,246
5,7,7
0,11,1491
0,12,710
1,10,11175
3,6,1
5,15,391
1,14,277
2,10,1998
13,13,55
1,3,77
2,4,72
9,13,2
8,15,153
0,9,1045
2,11,902
12,13,95
6,14,184
3,9,9
10,14,270
1,7,343
2,12,58
2,7,40
0,1,2
7,14,6438
9,15,244
13,14,81
0,5,12961
1,13,339
10,15,85
0,6,412
1,11,1043
11,15,83
3,10,242
1,6,279
0,4,7019
8,14,1190
1,8,493
12,15,14
7,15,8389
2,3,6
0,3,1955
0,13,3743
0,10,10734
2,5,164
2,6,286
1,9,1244
1,2,1
12,14,4
1,12,2433
3,8,5
0,15,79
3,11,64
2,9,980
