x,y,val
7,9,14473
7,7,10649
6,4,445
4,8,148496
15,15,3972
9,0,2920
15,1,5640
9,11,9732
7,11,7110
2,14,2651
6,14,23426
10,0,3324
2,13,7732
13,6,12191
2,0,8025
1,13,6128
1,1,5780
0,15,11000
5,11,1183
8,6,10086
5,13,1202
7,10,11873
11,9,3698
4,0,4780
2,8,4201
1,10,23032
6,7,17511
8,1,3194
8,4,13098
5,6,4826
11,11,58257
13,12,6858
14,15,11946
0,4,19917
11,15,2339
13,2,4093
8,0,5536
5,12,5523
12,15,18519
7,3,6234
13,9,10324
10,7,7150
13,10,12300
0,13,6186
3,8,10834
6,11,9231
10,6,6509
11,8,7121
12,3,5322
8,5,2491
6,3,4066
6,2,15878
10,5,12917
11,1,4374
14,12,20089
5,15,6958
11,3,7337
13,8,9598
3,9,18020
10,3,4831
2,15,27185
12,12,6408
4,15,8105
11,10,10792
2,12,5909
3,11,19823
6,0,768
5,14,8451
12,8,16652
4,2,12449
4,11,4305
4,5,2968
4,7,2720
14,11,4385
0,0,4075
3,15,10350
3,14,8736
8,12,8745
11,2,3591
1,2,10041
6,8,16599
2,3,657
14,13,3150
14,6,7416
12,4,12343
3,4,4198
7,12,9740
4,3,1978
14,1,4988
12,13,12264
12,10,12750
11,6,10508
15,0,2680
15,7,5116
8,11,77443
7,13,3718
7,1,5262
5,0,4170
9,7,9453
0,1,6749
5,1,5728
13,0,7983
10,4,12117
9,15,20846
3,7,3873
10,14,2740
13,7,8202
12,0,4980
3,5,10168
4,10,10744
5,8,169457
6,15,4299
10,15,2396
0,12,9198
5,4,5838
1,4,11332
3,3,2262
10,12,4889
1,15,7288
15,4,2848
4,14,10736
1,5,6808
2,10,2941
9,12,35105
0,5,9449
7,2,4081
14,4,28891
2,6,6259
1,9,5339
9,6,4496
15,3,60819
12,2,8190
0,9,78029
11,0,2548
7,0,3385
1,14,2391
3,12,8430
4,12,2598
14,10,4295
12,14,36769
14,14,4965
7,5,7105
9,5,4548
7,6,3443
14,7,5128
5,10,20199
1,11,7315
14,8,5920
9,10,26215
4,6,3516
11,13,9043
2,2,7325
4,1,1770
15,11,10976
8,15,5628
3,0,4220
4,9,47649
8,7,32099
10,1,2517
0,14,5446
8,2,7094
8,3,6983
0,2,6448
2,11,6886
7,8,12761
10,8,6850
9,3,96794
5,3,932
5,9,45551
1,6,9803
1,12,5390
5,2,4542
12,1,2287
5,5,3963
8,14,8323
14,5,7043
11,12,10821
13,4,12659
13,14,28529
13,11,9512
6,5,35202
15,10,35220
11,5,5915
1,3,62152
15,12,9108
8,13,7033
14,2,25910
13,5,6805
0,7,13928
4,4,4659
10,10,13973
12,6,4204
8,9,14140
0,11,6565
3,10,6876
2,5,2683
13,3,2925
12,5,41553
0,8,66022
10,11,12220
15,14,2225
4,13,609
2,1,3520
3,1,2248
12,7,43268
9,4,34640
13,15,11577
7,15,14003
1,7,9755
5,7,8698
15,2,3505
14,0,14532
10,2,10258
15,5,10579
10,9,29476
1,8,8967
11,4,2433
3,13,7030
10,13,7731
6,13,4725
1,0,4922
9,13,11994
2,4,3528
11,7,7691
9,14,41766
9,2,8833
6,10,21061
9,9,21890
13,1,4973
8,8,2318
3,2,12407
15,13,5899
0,10,20768
12,11,33681
12,9,10353
6,6,5524
0,3,18814
6,1,3026
6,9,25100
15,6,5099
15,8,4163
15,9,4105
9,1,4434
8,10,8268
11,14,8424
6,12,5460
13,13,426
2,7,12245
0,6,11872
7,4,5535
14,9,5413
7,14,6398
3,6,13720
2,9,4286
14,3,15906
9,8,9171
