x,y,val
6,11,13239
5,12,15162
10,1,3903
6,7,19166
5,2,3800
10,5,6238
8,9,9170
4,14,2803
2,8,1489
6,9,6031
2,14,10660
1,14,6403
12,6,5190
2,9,9988
13,8,170
5,5,5435
8,0,10977
10,2,8747
4,6,20608
4,4,11253
6,15,2605
9,15,19
7,8,16028
4,9,11132
2,13,846
9,5,81
6,3,4510
5,0,4095
9,8,3245
9,9,30144
3,11,720
8,2,10852
5,14,4544
13,6,6397
8,5,683
1,11,8971
3,12,3454
9,6,285
8,14,3417
2,10,12480
8,11,438
3,10,263
12,7,702
4,10,8640
9,2,62289
7,11,5153
5,3,13552
2,11,10696
5,9,11230
7,12,7998
9,4,167
0,15,2126
12,5,7809
8,3,5126
8,13,3681
3,14,5303
11,3,4247
9,10,4034
0,14,9739
4,8,4113
7,1,12300
5,10,4622
8,6,470
0,13,234
10,3,10567
7,14,2590
9,1,35839
7,6,10984
4,13,3266
6,13,1771
5,6,33241
11,4,16913
7,4,7363
11,9,2222
5,4,5037
3,7,1879
10,8,2917
2,12,1510
7,0,6242
4,7,9649
11,6,3307
5,7,16582
10,7,72
13,7,20182
12,8,7400
6,10,14899
7,7,948
7,15,1437
8,8,867
8,4,465
3,15,1566
5,11,14260
4,12,4177
14,3,1188
13,4,34528
12,9,4919
10,4,2145
6,0,7260
7,9,8010
5,8,9073
3,9,3410
7,5,6829
13,2,2642
14,2,109
7,2,48612
14,5,1
6,8,14022
6,5,17617
8,7,401
4,5,5905
10,9,4401
8,15,9648
12,3,7922
6,14,1803
10,10,8466
3,8,12915
1,13,6376
8,12,8504
8,10,28260
6,12,3664
4,15,2374
1,15,5501
12,4,5962
6,1,4243
11,5,4098
11,7,1336
7,10,5046
12,2,953
6,2,29413
5,13,579
7,13,2251
2,15,1082
4,11,2448
4,3,95
10,6,21036
5,15,9000
3,13,8799
9,0,9575
14,4,19916
6,6,114167
8,1,15256
6,4,8050
1,12,12594
11,8,4825
13,5,4250
7,3,7406
13,3,12659
11,2,7965
9,3,7651
