x,y,val
26,12,2302
30,1,873
29,0,1403
16,0,535
24,20,1457
0,2,4435
29,11,26666
29,13,879
21,31,176
27,21,844
27,1,2
27,12,1162
30,24,1209
24,24,1615
21,23,162
24,11,9501
2,1,2348
27,24,924
29,16,757
27,26,175
28,25,713
23,25,212
21,21,647
25,13,1473
20,30,15
24,16,827
26,19,1275
25,24,880
20,0,599
1,28,56
30,30,1262
24,27,880
25,11,2242
27,22,2077
19,24,74968
27,11,1333
19,22,515
3,29,255
21,16,11662
27,15,1055
22,28,389
20,29,142
23,18,2882
29,27,162
27,14,3295
23,16,7199
25,14,2513
4,30,422
29,24,1282
31,19,284
4,0,19847
2,0,14979
31,21,413
6,1,16862
26,23,1308
22,20,373
2,30,2346
29,22,4149
24,19,1334
5,3,8930
31,24,9979
30,17,1033
31,12,1112
29,20,830
28,23,34505
23,27,1507
30,26,334
21,13,102
21,28,83
31,16,1378
24,29,1122
21,24,879
1,2,888
3,28,7
18,0,1113
20,24,8077
26,28,299
4,2,5768
28,16,1003
25,20,1727
20,21,213
25,23,692
30,23,3731
26,26,205
23,24,2634
22,22,283
6,0,135187
22,25,663
29,25,352
30,18,1200
30,16,1066
24,23,447
28,22,1818
21,17,16187
27,20,1152
29,17,2021
19,21,21
30,14,1518
27,27,1555
28,14,8205
24,25,528
31,17,1269
30,9,862
23,26,708
19,26,313
20,22,1939
1,29,286
30,0,3087
26,17,1168
31,25,3976
6,3,6616
31,27,206
29,10,1429
30,19,1814
30,10,145
2,26,41
26,22,985
23,0,816
26,10,1863
29,19,864
31,13,3327
22,15,98500
23,29,842
25,0,1860
24,10,90
25,10,196
28,12,1138
20,26,943
28,10,1226
4,1,14279
23,22,8235
2,29,905
25,12,2781
27,16,750
0,30,3
23,20,1539
27,23,7221
14,0,181
2,28,421
24,14,1734
30,22,3574
30,15,1824
22,23,773
23,14,4620
29,12,3999
20,28,1187
23,12,1147
30,25,414
8,1,3917
25,31,199
25,16,1150
22,13,1379
1,0,3857
22,11,192
28,29,578
24,17,1082
3,0,4997
30,31,932
28,0,2092
27,13,2916
2,27,669
30,21,884
2,2,3764
20,19,1053
21,25,1614
21,27,1012
1,30,779
23,11,580
29,18,1176
31,20,912
23,15,15324
30,13,1282
27,31,949
28,11,1262
21,19,1742
29,15,1477
27,10,3437
4,31,425
24,28,569
28,17,609
1,27,31
22,21,1230
30,29,553
22,14,3191
21,20,1329
25,22,2123
24,13,1898
22,31,79
30,11,1349
21,26,976
29,14,1783
15,0,786
23,17,1460
25,18,24342
5,0,20472
3,31,703
1,26,39
21,29,119
23,30,644
26,24,1445
19,25,272
29,29,669
27,0,1641
24,12,13778
23,28,991
24,26,901
20,23,268
22,26,549
21,12,3
27,9,327
26,13,480
31,18,1761
25,28,375
24,30,14831
1,31,1954
21,0,1662
0,1,1210
22,30,1983
19,0,232
24,22,1567
30,28,358
28,31,2001
21,22,640
29,9,243
27,19,2581
21,30,293
19,27,115
22,12,102
22,17,22297
28,28,439
28,30,807
27,25,521
26,16,5257
31,15,673
29,21,655
31,23,1090
3,3,780
25,26,644
25,30,320
25,25,221
17,0,675
7,1,221
19,23,550
21,11,1690
23,19,2435
22,27,5614
25,27,2904
23,13,2287
26,18,1784
28,15,2350
21,18,3643
27,28,1202
7,2,3347
23,23,633
26,30,84
5,1,52598
24,0,944
5,2,9439
0,0,3107
31,26,734
21,15,59103
27,30,797
29,23,521
29,26,20
8,2,623
28,24,1587
30,20,1606
20,17,474
22,24,1168
3,2,6277
28,20,2028
31,11,569
29,31,3870
26,14,888
31,28,2786
22,0,970
6,2,14111
28,21,1603
26,20,2271
29,28,669
31,31,20168
31,29,824
29,1,561
3,1,2637
25,21,1017
22,18,1955
7,0,102964
31,22,2068
20,25,1329
4,3,3329
2,31,147
20,31,5
31,10,756
31,9,51
31,14,1557
26,21,2570
1,1,4708
24,31,90
23,21,2585
28,19,27561
28,18,1466
30,12,1310
28,9,785
24,21,1340
19,28,162
26,27,694
28,26,558
28,1,176
20,27,90
24,15,1171
22,29,654
27,18,775
22,19,2172
30,27,1149
26,31,600
26,0,508
23,31,555
26,25,1451
28,13,757
31,30,1172
29,30,643
28,27,17475
21,14,8
27,17,755
27,29,1115
26,29,1012
24,18,1593
25,17,534
31,0,1961
25,15,552
25,19,682
26,11,2213
31,1,15184
20,20,70
22,16,3021
20,18,180
3,30,1079
25,29,400
26,15,377
