x,y,dlt,tcd
0,0,1,61
0,1,1,58
0,2,,34
0,3,,13
0,4,,25
0,5,,16
0,6,,11
0,8,1,74
0,9,1,90
0,10,1,89
0,11,1,93
0,12,1,89
0,13,1,80
0,14,1,82
0,15,1,86
0,16,,17
0,17,,1
0,18,,1
0,20,,2
0,21,,6
0,23,,8
0,24,,3
0,27,,22
0,28,,13
0,29,,15
0,30,2,44
0,40,,2
0,41,,10
0,43,,1
0,44,,2
0,58,,6
0,59,1,62
0,60,,7
0,63,,3
0,64,,2
0,65,,13
0,66,,26
0,67,,5
0,68,,17
0,69,1,41
0,70,1,64
0,71,1,70
0,72,1,43
0,73,,1
0,75,1,43
0,76,1,89
0,77,1,64
0,78,,1
0,81,,1
0,82,,34
0,83,1,45
0,84,1,38
0,85,,18
0,91,,15
0,92,1,41
0,93,,9
0,94,,27
0,95,,18
0,96,,23
0,97,1,41
0,98,,17
0,101,,1
0,102,,5
0,103,,14
0,104,,20
0,106,1,66
0,107,1,89
0,108,1,88
0,109,1,87
0,110,1,89
0,111,1,85
0,112,1,83
0,113,1,89
0,114,1,82
0,115,2,80
0,116,2,75
0,117,1,64
0,118,1,89
0,119,1,86
0,120,2,84
0,121,2,84
0,122,1,89
0,123,1,82
0,124,1,87
0,125,1,87
0,126,1,83
0,127,1,86
1,0,1,81
1,1,1,59
1,2,,11
1,3,1,39
1,4,,24
1,5,1,36
1,7,,1
1,8,1,71
1,9,1,88
1,10,1,85
1,11,1,64
1,12,1,78
1,13,1,90
1,14,1,89
1,15,1,49
1,16,,26
1,21,,9
1,23,,12
1,24,,8
1,26,,15
1,27,1,65
1,28,,23
1,30,,32
1,39,,1
1,40,,11
1,41,,8
1,42,,11
1,43,,7
1,44,,35
1,55,,1
1,57,,1
1,58,,16
1,59,1,52
1,60,,12
1,62,,29
1,63,,29
1,68,,7
1,69,,3
1,70,,23
1,71,,1
1,74,,15
1,75,1,86
1,76,1,85
1,77,1,82
1,78,1,47
1,79,,34
1,80,,4
1,83,1,60
1,84,1,61
1,85,,2
1,86,,13
1,87,,20
1,90,,4
1,91,,16
1,92,,31
1,93,,1
1,98,,2
1,101,,5
1,102,,13
1,103,,12
1,104,,20
1,105,,30
1,106,1,90
1,107,1,94
1,108,1,93
1,109,1,94
1,110,1,89
1,111,1,85
1,112,1,86
1,113,2,80
1,114,2,78
1,115,2,81
1,116,2,64
1,117,2,53
1,118,2,84
1,119,2,86
1,120,1,87
1,121,1,88
1,122,1,75
1,123,1,82
1,124,1,84
1,125,1,88
1,126,1,83
1,127,1,81
2,0,1,85
2,1,1,79
2,2,1,54
2,3,,15
2,4,,13
2,5,,4
2,7,1,56
2,8,1,77
2,9,1,93
2,10,1,74
2,11,1,67
2,12,1,88
2,13,1,93
2,14,1,91
2,15,,19
2,16,,28
2,19,,2
2,20,,7
2,21,,9
2,23,,3
2,24,,30
2,25,1,47
2,26,,28
2,27,1,56
2,28,,24
2,30,,2
