x,y,value
0,41,53038
0,42,53038
0,43,53038
1,40,53571
1,41,54256
1,42,54256
1,43,53038
2,40,53571
2,41,53571
2,42,53571
3,40,53571
3,41,53571
3,42,53571
3,78,186376
3,79,186376
3,80,186376
3,99,173836
3,100,173836
3,101,173836
3,107,178099
3,108,178099
3,109,178099
3,112,177576
3,113,177576
3,114,177576
4,7,168811
4,8,168811
4,9,168811
4,78,186376
4,79,186376
4,80,186376
4,99,173836
4,100,173836
4,101,1355197
4,102,1304272
4,103,1304272
4,107,178099
4,108,178099
4,109,178099
4,112,177576
4,113,177576
4,114,177576
4,118,141683
4,119,141683
4,120,141683
5,7,168811
5,8,168811
5,9,168811
5,78,186376
5,79,186376
5,80,186376
5,99,173836
5,100,173836
5,101,1355197
5,102,1304272
5,103,1304272
5,107,178099
5,108,178099
5,109,178099
5,112,177576
5,113,177576
5,114,177576
5,118,141683
5,119,141683
5,120,141683
6,7,168811
6,8,168811
6,9,168811
6,88,189682
6,89,189682
6,90,189682
6,101,1304272
6,102,1304272
6,103,1304272
6,118,141683
6,119,141683
6,120,141683
7,22,217895
7,23,217895
7,24,217895
7,32,161659
7,33,161659
7,34,161659
7,88,189682
7,89,189682
7,90,189682
7,124,143119
7,125,143119
7,126,143119
8,22,217895
8,23,217895
8,24,217895
8,32,161659
8,33,161659
8,34,161659
8,44,235086
8,45,235086
8,46,235086
8,63,204690
8,64,204690
8,65,204690
8,88,189682
8,89,189682
8,90,189682
8,124,143119
8,125,143119
8,126,143119
9,22,217895
9,23,217895
9,24,217895
9,32,161659
9,33,161659
9,34,161659
9,44,235086
9,45,235086
9,46,235086
9,56,163447
9,57,163447
9,58,163447
9,63,204690
9,64,204690
9,65,204690
9,124,143119
9,125,143119
9,126,143119
10,20,106272
10,21,106272
10,22,106272
10,44,235086
10,45,235086
10,46,235086
10,56,163447
10,57,163447
10,58,163447
10,63,204690
10,64,204690
10,65,204690
11,20,106272
11,21,106272
11,22,106272
11,56,163447
11,57,163447
11,58,163447
12,20,106272
12,21,106272
12,22,106272
14,16,107665
14,17,107665
14,18,107665
15,16,107665
15,17,107665
15,18,107665
16,16,107665
16,17,107665
16,18,107665
17,11,123296
17,12,123296
17,13,123296
18,11,123296
18,12,123296
18,13,123296
19,11,123296
19,12,123296
19,13,123296
22,6,73298
22,7,73298
22,8,73298
23,6,73298
23,7,73298
23,8,73298
24,6,73298
24,7,73298
24,8,73298
31,5,95781
31,6,95781
31,7,95781
32,5,95781
32,6,95781
32,7,95781
33,5,95781
33,6,95781
33,7,95781
38,4,83907
38,5,83907
38,6,83907
39,4,83907
39,5,83907
39,6,83907
40,4,83907
40,5,83907
40,6,83907
56,70,29363
56,71,29363
56,72,29363
57,70,29363
57,71,29363
57,72,29363
58,70,29363
58,71,29363
58,72,29363
62,63,29097
62,64,29097
62,65,29097
63,63,29097
63,64,29097
63,65,29097
64,63,29097
64,64,29097
64,65,29097
65,86,59038
65,87,59038
65,88,59038
66,86,59038
66,87,59038
66,88,59038
67,86,59038
67,87,59038
67,88,59038
67,103,96743
67,104,96743
67,105,96743
68,103,96743
68,104,96743
68,105,96743
68,122,148286
68,123,148286
68,124,148286
69,103,96743
69,104,96743
69,105,96743
69,122,148286
69,123,148286
69,124,148286
70,28,47765
70,29,47765
70,30,47765
70,113,69924
70,114,69924
70,115,69924
70,118,70200
70,119,70200
70,120,70200
70,122,148286
70,123,148286
70,124,148286
71,28,47765
71,29,47765
71,30,47765
71,113,69924
71,114,69924
71,115,69924
71,118,70200
71,119,70200
71,120,70200
72,28,47765
72,29,47765
72,30,47765
72,113,69924
72,114,69924
72,115,69924
72,118,70200
72,119,70200
72,120,70200
75,36,71668
75,37,71668
75,38,71668
76,21,70995
76,22,70995
76,23,70995
76,36,71668
76,37,71668
76,38,71668
77,21,70995
77,22,70995
77,23,70995
77,36,71668
77,37,71668
77,38,71668
78,16,57541
78,17,57541
78,18,57541
78,21,70995
78,22,70995
78,23,70995
79,10,66451
79,11,66451
79,12,66451
79,16,57541
79,17,57541
79,18,57541
80,5,73306
80,6,73306
80,7,73306
80,10,66451
80,11,66451
80,12,66451
80,16,57541
80,17,57541
80,18,57541
81,2,63474
81,3,63474
81,4,63474
81,5,73306
81,6,73306
81,7,73306
81,10,66451
81,11,66451
81,12,66451
82,2,63474
82,3,63474
82,4,63474
82,5,73306
82,6,73306
82,7,73306
83,0,68994
83,2,63474
83,3,63474
83,4,63474
84,0,68994
85,0,68994
108,101,94721
108,102,94721
108,103,94721
108,108,111347
108,109,111347
108,110,111347
108,120,288306
108,121,288306
108,122,288306
109,101,94721
109,102,94721
109,103,94721
109,108,111347
109,109,111347
109,110,111347
109,114,109274
109,115,109274
109,116,109274
109,120,288306
109,121,288306
109,122,288306
110,101,94721
110,102,94721
110,103,94721
110,108,111347
110,109,111347
110,110,111347
110,114,109274
110,115,109274
110,116,109274
110,120,288306
110,121,288306
110,122,288306
111,114,109274
111,115,109274
111,116,109274
115,95,90858
115,96,90858
115,97,90858
116,95,90858
116,96,90858
116,97,90858
117,95,90858
117,96,90858
117,97,90858
119,38,29124
119,39,29124
119,40,29124
120,38,29124
120,39,29124
120,40,29124
121,38,29124
121,39,29124
121,40,29124
122,44,28232
122,45,28232
122,46,28232
123,44,28232
123,45,28232
123,46,28232
123,93,80370
123,94,80370
123,95,80370
124,44,28232
124,45,28232
124,46,28232
124,93,80370
124,94,80370
124,95,80370
125,93,80370
125,94,80370
125,95,80370
126,85,35660
126,86,35660
126,87,35660
127,74,51400
127,75,51400
127,76,51400
127,80,63829
127,81,63829
127,82,63829
127,85,35660
127,86,35660
127,87,35660
