x,y,value
0,75,824659
0,76,824659
0,77,824659
0,78,234002
0,79,234002
0,80,234002
1,75,824659
1,76,824659
1,77,824659
2,75,824659
2,76,824659
2,77,824659
3,103,481286
3,104,481286
3,105,481286
4,80,396415
4,81,396415
4,82,396415
4,98,433722
4,99,433722
4,100,433722
4,103,481286
4,104,481286
4,105,481286
5,80,396415
5,81,396415
5,82,396415
5,91,373132
5,92,373132
5,93,373132
5,98,433722
5,99,433722
5,100,433722
5,103,481286
5,104,481286
5,105,481286
6,80,396415
6,81,396415
6,82,396415
6,91,373132
6,92,373132
6,93,373132
6,98,433722
6,99,433722
6,100,433722
6,103,483018
6,104,483018
6,105,483018
7,83,339773
7,84,339773
7,85,339773
7,91,373132
7,92,373132
7,93,373132
7,103,483018
7,104,483018
7,105,483018
8,83,339773
8,84,339773
8,85,364698
8,86,332459
8,87,332459
8,103,483018
8,104,589330
8,105,589330
8,106,577141
9,83,339773
9,84,339773
9,85,364698
9,86,332459
9,87,332459
9,104,577141
9,105,577141
9,106,577141
10,85,332459
10,86,332459
10,87,332459
10,98,615104
10,99,615104
10,100,615104
10,104,577141
10,105,577141
10,106,577141
11,98,615104
11,99,615104
11,100,615104
12,98,615104
12,99,639269
12,100,679518
12,101,576633
12,102,569155
13,99,515840
13,100,576633
13,101,576633
13,102,569155
14,99,515840
14,100,576633
14,101,576633
14,102,569155
15,12,151924
15,13,151924
15,14,151924
16,5,218165
16,6,218165
16,7,218165
16,12,151924
16,13,151924
16,14,151924
16,28,259686
16,29,259686
16,30,259686
17,5,218165
17,6,218165
17,7,218165
17,12,151924
17,13,151924
17,14,151924
17,24,125017
17,25,125017
17,26,125017
17,28,259686
17,29,274704
17,30,274704
17,31,177605
17,33,161048
17,34,161048
17,35,161048
18,5,218165
18,6,218165
18,7,218165
18,17,152095
18,18,152095
18,19,152095
18,24,125017
18,25,125017
18,26,125017
18,28,259686
18,29,274704
18,30,274704
18,31,177605
18,33,161048
18,34,161048
18,35,161048
19,17,152095
19,18,152095
19,19,152095
19,24,125017
19,25,125017
19,26,125017
19,29,177605
19,30,177605
19,31,177605
19,33,161048
19,34,161048
19,35,161048
20,17,152095
20,18,152095
20,19,152095
20,21,152201
20,22,152201
20,23,152201
21,21,152201
21,22,152201
21,23,152201
22,21,152201
22,22,152201
22,23,152201
24,0,52064
24,1,52064
25,0,52064
25,1,52064
26,0,52064
26,1,52064
26,37,186017
26,38,186017
26,39,186017
27,37,186017
27,38,186017
27,39,186017
28,37,186017
28,38,186017
28,39,186017
31,44,204912
31,45,204912
31,46,204912
32,41,126956
32,42,126956
32,43,126956
32,44,204912
32,45,204912
32,46,204912
33,41,126956
33,42,126956
33,43,126956
33,44,204912
33,45,204912
33,46,678288
33,47,678288
33,48,678288
33,49,596806
34,41,126956
34,42,126956
34,43,126956
34,46,677981
34,47,678288
34,48,678288
34,49,596806
35,46,677981
35,47,678288
35,48,678288
35,49,596806
36,51,370185
36,52,524747
36,53,524747
36,54,519748
37,51,370185
37,52,524747
37,53,524747
37,54,519748
38,51,370185
38,52,524747
38,53,524747
38,54,519748
39,51,223810
39,52,223810
39,53,223810
40,51,223810
40,52,223810
40,53,223810
41,51,223810
41,52,223810
41,53,223810
44,44,129644
44,45,129644
44,46,129644
45,44,129644
45,45,129644
45,46,129644
46,44,129644
46,45,129644
46,46,129644
47,43,130053
47,44,130053
47,45,130053
48,43,130053
48,44,130053
48,45,130053
49,43,130053
49,44,130053
49,45,130053
51,42,335663
51,43,335663
51,44,335663
52,42,335663
52,43,335663
52,44,335663
53,42,335663
53,43,335663
53,44,335663
56,53,180913
56,54,180913
56,55,180913
57,39,143628
57,40,143628
57,41,143628
57,53,180913
57,54,180913
57,55,180913
58,39,143628
58,40,143628
58,41,143628
58,53,180913
58,54,180913
58,55,180913
59,39,143628
59,40,143628
59,41,143628
60,35,324317
60,36,324317
60,37,324317
60,49,283314
60,50,283314
60,51,283314
61,35,324317
61,36,324317
61,37,324317
61,49,283314
61,50,283314
61,51,283314
62,35,324317
62,36,324317
62,37,324317
62,49,283314
62,50,283314
62,51,283314
63,27,571574
63,28,571574
63,29,571574
64,27,571574
64,28,571574
64,29,571574
65,27,571574
65,28,571574
65,29,571574
69,54,216996
69,55,216996
69,56,216996
70,23,315300
70,24,315300
70,25,315300
70,54,216996
70,55,216996
70,56,216996
71,23,315300
71,24,315300
71,25,315300
71,54,216996
71,55,216996
71,56,216996
72,23,315300
72,24,315300
72,25,315300
73,23,315902
73,24,315902
73,25,315902
73,57,480416
73,58,480416
73,59,480416
74,23,315902
74,24,315902
74,25,315902
74,34,582331
74,35,582331
74,36,582331
74,55,324585
74,56,324585
74,57,501736
74,58,480416
74,59,480416
75,7,426506
75,8,426506
75,9,426506
75,10,567490
75,11,567490
75,12,567490
75,23,315902
75,24,315902
75,25,315902
75,34,582331
75,35,582331
75,36,582331
75,41,444586
75,42,444586
75,43,444586
75,55,324585
75,56,324585
75,57,501736
75,58,480416
75,59,480416
76,4,657772
76,5,657772
76,6,657772
76,7,426506
76,8,426506
76,9,426506
76,10,567490
76,11,567490
76,12,567490
76,14,596943
76,15,596943
76,16,596943
76,34,582331
76,35,582331
76,36,582331
76,41,444586
76,42,444586
76,43,444586
76,55,324585
76,56,324585
76,57,324585
77,4,657772
77,5,657772
77,6,657772
77,7,426506
77,8,426506
77,9,426506
77,10,567490
77,11,567490
77,12,567490
77,14,596943
77,15,596943
77,16,596943
77,29,582450
77,30,582450
77,31,582450
77,41,444586
77,42,444586
77,43,444586
77,49,411978
77,50,411978
77,51,411978
78,4,657772
78,5,657772
78,6,657772
78,14,596943
78,15,596943
78,16,596943
78,29,582450
78,30,582450
78,31,582450
78,49,411978
78,50,411978
78,51,411978
79,17,597917
79,18,597917
79,19,597917
79,29,582450
79,30,582450
79,31,582450
79,49,411978
79,50,411978
79,51,411978
80,17,597917
80,18,597917
80,19,597917
81,1,518801
81,2,518801
81,3,518801
81,17,597917
81,18,597917
81,19,597917
82,1,518801
82,2,518801
82,3,518801
82,21,944649
82,22,944649
82,23,944649
83,1,518801
83,2,518801
83,3,518801
83,21,944649
83,22,944649
83,23,944649
84,0,510952
84,1,510952
84,21,944649
84,22,944649
84,23,944649
85,0,510952
85,1,510952
86,0,510952
86,1,510952
87,0,985321
88,0,985321
88,20,638900
88,21,638900
88,22,638900
89,0,985321
89,20,638900
89,21,638900
89,22,638900
90,0,450895
90,1,450895
90,20,638900
90,21,638900
90,22,638900
90,60,150707
90,61,150707
90,62,150707
91,0,450895
91,1,450895
91,60,150707
91,61,150707
91,62,150707
92,0,450895
92,1,450895
92,60,150707
92,61,150707
92,62,150707
94,0,453858
94,60,153526
94,61,153526
94,62,153526
95,0,453858
95,21,1065295
95,22,1065295
95,23,1065295
95,59,244845
95,60,246399
95,61,246399
95,62,153526
96,0,453858
96,21,1065295
96,22,1065295
96,23,1065295
96,59,244845
96,60,246399
96,61,246399
96,62,153526
97,21,1065295
97,22,1065295
97,23,1065295
97,34,214765
97,35,214765
97,36,214765
97,59,244845
97,60,244845
97,61,244845
98,0,931692
98,34,214765
98,35,214765
98,36,214765
99,0,931692
99,18,641905
99,19,641905
99,20,641905
99,34,214765
99,35,214765
99,36,214765
100,0,931692
100,18,641905
100,19,641905
100,20,641905
101,0,449640
101,1,449640
101,18,641905
101,19,641905
101,20,641905
102,0,449640
102,1,449640
102,16,860792
102,17,860792
102,18,860792
103,0,452478
103,1,452478
103,2,450169
103,16,860792
103,17,860792
103,18,860792
104,0,450169
104,1,450169
104,2,450169
104,16,860792
104,17,860792
104,18,860792
105,0,450169
105,1,450169
105,2,450169
105,14,1176069
105,15,1176069
105,16,1176069
106,0,984619
106,1,984619
106,2,984619
106,14,1176069
106,15,1176069
106,16,1176069
107,0,984619
107,1,996388
107,2,996388
107,3,657398
107,14,1176069
107,15,1176069
107,16,1176069
107,33,277826
107,34,277826
107,35,277826
108,0,984619
108,1,996388
108,2,1008442
108,3,1008442
108,4,1005364
108,33,277826
108,34,277826
108,35,277826
108,53,239916
108,54,239916
108,55,239916
109,1,657398
109,2,1008442
109,3,1008442
109,4,1005364
109,33,277826
109,34,277826
109,35,277826
109,53,239916
109,54,239916
109,55,239916
110,2,1005364
110,3,1005364
110,4,1008124
110,5,1002411
110,6,1002411
110,53,239916
110,54,239916
110,55,239916
111,4,1002411
111,5,1002411
111,6,1002411
112,4,1002411
112,5,1008124
112,6,1008124
112,7,993905
112,12,949791
112,13,949791
112,14,949791
113,5,993905
113,6,993905
113,7,993905
113,12,949791
113,13,949791
113,14,949791
114,5,993905
114,6,1148836
114,7,1148836
114,8,1148220
114,12,949791
114,13,949791
114,14,949791
114,75,587732
114,76,587732
114,77,587732
115,0,1234282
115,6,1295874
115,7,1295874
115,8,1295874
115,23,335654
115,24,335654
115,25,335654
115,75,587732
115,76,587732
115,77,587732
116,0,1234282
116,2,1300613
116,3,1300613
116,4,1300613
116,6,1295874
116,7,1295874
116,8,1295874
116,23,335654
116,24,335654
116,25,335654
116,75,587732
116,76,587732
116,77,587732
117,0,1234282
117,2,1300613
117,3,1300613
117,4,1300613
117,6,1265956
117,7,1265956
117,8,1265956
117,10,1195438
117,11,1195438
117,12,1195438
117,23,335654
117,24,335654
117,25,335654
118,2,1300613
118,3,1300613
118,4,1337678
118,5,1363409
118,6,1363409
118,7,1171026
118,8,2663198
118,9,2663198
118,10,2663198
118,11,1619687
118,12,1619687
118,13,1570140
118,24,429126
118,25,429126
118,26,429126
119,4,1329551
119,5,1363409
119,6,1363409
119,7,1171026
119,8,2663198
119,9,2663198
119,10,2663198
119,11,1619687
119,12,1619687
119,13,1570140
119,24,429126
119,25,429126
119,26,429126
120,4,1329551
120,5,1363409
120,6,1389156
120,7,1217274
120,8,2663198
120,9,2663198
120,10,2663198
120,11,1570140
120,12,1570140
120,13,1570140
120,24,429126
120,25,429126
120,26,429126
120,51,516536
120,52,516536
120,53,516536
121,3,998343
121,4,998343
121,5,998343
121,6,1156026
121,7,1156026
121,8,1156026
121,51,516536
121,52,516536
121,53,516536
122,3,998343
122,4,998343
122,5,998343
122,6,1160044
122,7,1160044
122,8,1160044
122,51,516536
122,52,516536
122,53,516536
123,0,1008071
123,1,1007546
123,3,998343
123,4,998343
123,5,998343
123,6,1113098
123,7,1113098
123,8,1113098
123,12,817385
123,13,817385
123,14,817385
123,26,656978
123,27,656978
123,28,656978
124,0,1008071
124,1,1007546
124,6,1102999
124,7,1102999
124,8,1102999
124,12,817385
124,13,832659
124,14,832659
124,15,825216
124,26,656978
124,27,656978
124,28,656978
125,0,1008071
125,1,1007546
125,6,1102999
125,7,1102999
125,8,1102999
125,12,817385
125,13,832659
125,14,1191821
125,15,1191821
125,16,1170414
125,26,656978
125,27,656978
125,28,656978
125,55,805892
125,56,805892
125,57,805892
126,4,295111
126,5,295111
126,6,1102999
126,7,1101693
126,8,1101693
126,13,825216
126,14,1191821
126,15,1191821
126,16,1191821
126,17,1151912
126,18,1151912
126,42,903880
126,43,903880
126,44,903880
126,51,1094589
126,52,1094589
126,53,1094589
126,55,805892
126,56,805892
126,57,805892
127,0,235207
127,1,235207
127,4,295111
127,5,295111
127,6,295111
127,14,1170414
127,15,1170414
127,16,1191821
127,17,1151912
127,18,1151912
127,42,903880
127,43,903880
127,44,903880
127,51,1094589
127,52,1094589
127,53,1094589
127,55,805892
127,56,805892
127,57,805892
