x,y,value
0,38,404674
0,39,809348
1,38,809348
1,39,1618696
6,0,88716
6,1,44358
7,0,177432
7,1,88716
8,56,291420
8,57,145710
9,3,40323
9,4,80646
9,56,582840
9,57,291420
10,3,80646
10,4,161292
11,62,34703
11,63,69406
12,62,69406
12,63,411614
12,64,684416
13,61,22948
13,62,11474
13,63,171104
13,64,342208
14,10,164744
14,11,82372
14,61,11474
14,62,5737
15,4,79472
15,5,158944
15,8,39736
15,9,79472
15,10,82372
15,11,41186
16,4,39736
16,5,79472
16,8,79472
16,9,158944
18,51,13746
18,52,27492
18,57,541122
18,58,396243
19,48,5913
19,49,18696
19,50,6870
19,51,6873
19,52,13746
19,54,22948
19,55,11474
19,57,396243
19,58,512226
20,48,11826
20,49,23652
20,50,3435
20,54,11474
20,55,5737
20,61,463696
20,62,346847
20,63,229998
20,69,208414
20,70,104207
21,4,826884
21,5,413442
21,61,231848
21,62,345922
21,63,459996
21,64,126778
21,65,253556
21,69,446716
21,70,223358
22,4,413442
22,5,206721
22,64,254110
22,65,508220
22,67,105417
22,68,210834
22,69,432036
22,70,434924
23,64,124627
23,65,249254
23,67,210834
23,68,421668
23,69,324807
23,70,435156
23,71,216344
24,48,6732
24,49,13464
24,69,107787
24,70,432993
24,71,319165
25,48,3366
25,49,6732
25,70,317002
25,71,413568
25,72,202530
26,70,207218
26,71,415270
26,72,101265
27,70,207629
27,71,415258
28,70,208046
28,71,416092
29,70,208052
29,71,416104
30,49,16072
30,50,8036
30,70,208898
30,71,417796
31,49,8036
31,50,4018
31,70,194028
31,71,388056
32,47,9774
32,48,19548
32,70,178996
32,71,358080
32,72,89467
33,47,4887
33,48,9774
33,71,357943
33,72,190020
34,71,22022
34,72,45793
34,73,25380
35,47,5427
35,48,10854
35,72,25380
35,73,50760
35,74,34892
35,75,17446
36,47,10854
36,48,21708
36,74,17446
36,75,25717
36,76,33988
37,10,255582
37,11,127791
37,75,36613
37,76,26807
38,10,537396
38,11,268698
38,75,36402
38,76,32868
38,77,14558
39,10,268654
39,11,134327
39,76,14558
39,77,7279
40,43,16068
40,44,8034
40,77,27016
40,78,13508
41,37,34450
41,38,17225
41,43,8034
41,44,4017
41,77,13508
41,78,6754
42,37,68900
42,38,34450
42,77,18433
42,78,36866
43,77,36866
43,78,73732
44,23,347028
44,24,173514
44,77,18207
44,78,36414
45,4,25047
45,5,50094
45,23,173514
45,24,86757
45,76,17914
45,77,55008
45,78,72828
46,4,50094
46,5,100188
46,25,148816
46,26,297632
46,74,18655
46,75,37774
46,76,54715
46,77,71656
47,25,74408
47,26,148816
47,72,22802
47,73,69519
47,74,71116
47,75,75548
47,76,37774
48,72,60422
48,73,75240
48,74,16903
49,72,18810
49,73,58096
49,74,40952
50,73,40952
50,74,81904
51,72,20202
51,73,40404
52,0,29702
52,72,44186
52,73,88372
53,0,14851
53,72,44234
53,73,88664
53,74,44332
54,72,44578
54,73,89156
54,74,22166
55,72,99760
55,73,72169
56,72,49880
56,73,24940
57,0,1904
58,0,952
64,0,30340
64,1,60680
65,0,15170
65,1,30340
67,4,57020
67,5,28510
68,3,31570
68,4,63140
68,5,14255
69,3,15785
69,4,31570
74,2,7490
74,3,14980
75,2,3745
75,3,7490
77,4,97418
77,5,48709
78,4,194836
78,5,97418
82,4,99298
82,5,198596
83,4,49649
83,5,99298
85,2,58558
85,3,117116
86,2,117116
86,3,234232
87,3,57975
87,4,115950
88,3,115950
88,4,231900
91,3,116206
91,4,232412
91,55,5984
91,56,11968
92,3,58103
92,4,116206
92,55,11968
92,56,23936
93,55,18356
93,56,24143
94,1,114228
94,2,57114
94,55,24740
94,56,18356
95,1,228456
95,2,114228
95,54,6725
95,55,13450
96,54,13741
96,55,27482
97,54,14468
97,55,28936
98,54,2800
98,55,5600
99,54,1400
99,55,2800
100,53,4604
100,54,9208
100,55,6700
101,53,2302
101,54,4604
101,55,3350
102,54,10484
102,55,5242
103,53,300732
103,54,196395
103,55,2621
104,48,209782
104,49,785003
104,50,1085464
104,52,99200
104,53,403646
104,54,224293
105,44,925812
105,45,702792
105,46,479827
105,47,839294
105,48,839166
105,49,1027219
105,50,817932
105,51,458836
105,52,198400
105,53,396800
106,44,955410
106,45,957477
106,46,959654
106,47,839242
106,48,209801
106,49,107911
106,50,526398
106,51,564344
106,52,525152
106,53,465124
107,43,955212
107,44,716508
107,45,238827
107,51,121490
107,52,262576
107,53,232562
108,40,1132192
108,41,2265728
108,42,952384
108,43,1270958
108,44,238803
108,51,267432
108,52,534864
109,40,566096
109,41,1767836
109,42,1269264
109,43,635240
109,51,133716
109,52,874526
109,53,303547
110,40,561996
110,41,1441085
110,42,634186
110,52,1215636
110,53,607818
111,26,250189
111,27,500378
111,29,876294
111,30,438147
111,40,1126266
111,41,2252532
111,52,906725
111,53,1200831
112,25,483004
112,26,984324
112,27,1122612
112,28,1242484
112,29,1752588
112,30,1330262
112,31,907936
112,37,1219014
112,38,2438328
112,39,2427682
112,40,1832289
112,41,2401307
112,51,577997
112,52,1459903
112,53,1468013
112,54,1065536
113,24,966116
113,25,724560
113,26,483004
113,27,310621
113,28,621242
113,30,907936
113,31,1892338
113,32,1060612
113,35,835743
113,36,1708896
113,37,1821523
113,38,1219164
113,39,1213841
113,40,2571652
113,41,2628688
113,50,1710765
113,51,2300385
113,52,2311988
113,53,1720390
113,54,2131072
114,24,483058
114,25,241529
114,30,486044
114,31,1951864
114,32,2121736
114,33,2007098
114,34,1568893
114,35,2188679
114,36,2353603
114,37,2435398
114,38,1921648
114,40,612812
114,41,1899595
114,42,2502336
114,46,1175398
114,47,2350796
114,48,1157982
114,49,2316592
114,50,2283638
114,51,2245987
114,52,1094385
115,29,716909
115,30,959961
115,31,890996
115,32,1057361
115,33,1569358
115,34,2064657
115,35,1052924
115,37,480412
115,38,1704692
115,39,371934
115,40,597598
115,41,1834957
115,42,2513006
115,43,1190640
115,44,594793
115,45,1806265
115,46,2422588
115,47,1175398
115,48,578991
115,49,1158296
115,50,1604417
115,51,2073442
115,52,518584
116,28,477938
116,29,955948
116,30,716909
116,38,1487736
116,39,743868
116,40,1195196
116,41,2394972
116,42,1242644
116,43,595320
116,44,1189586
116,45,2390293
116,46,2394482
116,47,591683
116,51,517767
116,52,1035534
117,0,352311
117,28,637083
117,29,876070
117,37,590204
117,38,295102
117,40,592899
117,41,1185798
117,46,2366732
117,47,1743320
117,48,1119908
117,51,1035852
117,52,2071704
118,0,472640
118,1,471176
118,2,236404
118,3,118202
118,28,796192
118,29,597144
118,36,1288611
118,37,1387942
118,38,590204
118,40,1775153
118,41,2372956
118,47,1119908
118,48,2239816
118,51,1058721
118,52,2117442
119,0,117794
119,1,235588
119,2,472808
119,3,470751
119,4,235920
119,28,502700
119,29,251350
119,35,1971029
119,36,2014080
119,37,1304288
119,39,464879
119,40,2521536
119,41,2485582
119,42,1224814
119,43,1010628
119,44,2021320
119,45,2021320
119,46,1656675
119,47,1137061
119,48,2292062
119,49,1119542
119,51,1122483
119,52,2288056
119,53,1143684
120,2,116145
120,3,352307
120,4,473318
120,5,474796
120,6,355995
120,7,237254
120,8,237254
120,9,237692
120,10,118846
120,26,52483
120,27,156724
120,28,208482
120,29,52302
120,34,927831
120,35,1975024
120,36,1463937
120,37,472483
120,38,464671
120,39,1859532
120,40,2487788
120,41,1849647
120,42,612407
120,43,2021256
120,44,1515974
120,45,1010660
120,46,2288265
120,47,2274122
120,48,2318458
120,49,2340192
120,50,2314124
120,51,2286702
120,52,2288056
120,53,571842
121,4,118699
121,5,237398
121,6,474490
121,7,474508
121,8,474508
121,9,475384
121,10,237692
121,25,94946
121,26,152439
121,27,210271
121,28,102838
121,33,411551
121,34,1391073
121,35,1959044
121,36,860588
121,37,1721448
121,38,1388014
121,39,1859320
121,40,2416340
121,41,1204843
121,48,2542090
121,49,2444950
121,50,1157062
121,51,1142674
122,9,264679
122,10,352792
122,25,189892
122,26,94946
122,33,1009481
122,34,1646204
122,35,822986
122,36,430294
122,37,1721582
122,38,1831984
122,39,915064
122,48,1778061
122,49,2260507
123,9,88181
123,10,176362
123,32,310052
123,33,745516
123,34,559120
123,39,1900524
123,40,950262
123,48,504817
123,49,1009634
124,9,352996
124,10,176498
124,32,155026
124,33,161321
124,39,1899520
124,40,949760
125,9,212868
125,10,124515
125,38,587388
125,39,1537952
125,40,474478
126,9,72427
126,10,72378
126,37,376148
126,38,1445874
126,39,881256
127,9,36206
127,10,18103
127,37,981543
127,38,1613083
127,39,293739
