x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,5,1,0,0,0,0.1,0.2,0,0.3,0.4,0,0,0,25042.5,0.6,0
0,9,1,0,0,0,0.1,0.2,0,0.3,0.4,0,0,0,25042.5,0.6,0
0,27,2,0,0,0.2,0,0.4,0,0.1,1.1,0,0.2,0,42679.1,1.1,0.1
0,29,2,0,0,0.2,0,0.4,0,0.1,1.1,0,0.2,0,42679.1,1.1,0.1
0,30,3,0,0,0.3,0,0.7,0,0.2,1.6,0,0.2,0,64018.7,1.6,0.1
0,33,4,0.1,0.1,0.2,0.5,1.3,0.1,0.6,0.8,0.1,0.1,0.1,90897.9,1.8,0.1
0,35,6,0.2,0.1,0.4,0.8,2,0.2,0.8,1.1,0.1,0.2,0.1,136346.9,2.7,0.2
1,1,5,0.4,0.2,0.4,1,0.7,0.1,0.7,0.8,0.2,0.5,0,92017.3,2.1,0.3
1,15,4,0,0.3,0.3,0.3,0.9,0,0.1,1.4,0.1,0.6,0,77007.7,2.1,0.3
1,16,5,0,0.3,0.3,0.3,1.2,0,0.2,1.8,0.1,0.8,0,96259.6,2.6,0.3
1,18,2,0.1,0.1,0.2,0.3,0.4,0.1,0.2,0.5,0.1,0,0,40331.3,0.8,0
1,21,5,0.3,0.2,0.6,0.8,0.9,0.2,0.5,1.2,0.3,0,0,100828.2,2,0
1,29,2,0,0.3,0.1,0.1,0.6,0,0.2,0.5,0,0.1,0.1,40679.7,0.9,0.2
1,33,1,0,0,0.1,0.1,0.4,0,0.2,0.2,0,0,0,22724.5,0.4,0
1,34,4,0.1,0.1,0.2,0.5,1.3,0.1,0.6,0.8,0.1,0.1,0.1,90897.9,1.8,0.1
1,35,12,0.4,0.2,0.7,1.5,4,0.4,1.7,2.3,0.2,0.4,0.2,272693.7,5.3,0.4
1,36,3,0.1,0,0.2,0.4,1,0.1,0.4,0.6,0,0.1,0.1,68173.4,1.3,0.1
2,2,2,0,0,0,0.1,0.4,0.1,0.6,0.7,0.1,0,0,50085.1,1.1,0.1
2,3,2,0,0,0,0.1,0.4,0.1,0.6,0.7,0.1,0,0,50085.1,1.1,0.1
2,16,1,0,0.1,0.1,0.1,0.2,0,0,0.3,0,0.2,0,19251.9,0.5,0.1
