x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
10,4,2,0.1,0.1,0.4,0,0,0,1
11,4,147.5,16.8,6.6,18.5,14,0,0,2
11,5,17,4.5,0,1.7,1.7,0,0,1
12,0,6,0.2,0.3,1.5,0.4,0,0,1
12,4,273.5,2.7,2.2,65,10,3,22,1
12,5,107,12,4,8,18,0,0,0
13,4,3,0.8,0,0.3,0.3,0,0,1
13,5,175.5,38.7,15,23,6,0,0,1
14,5,234,42.2,21.2,18.6,25.6,0,0,2
14,6,23,2,2,4.3,1,0,0,1
15,3,2,0.1,0.1,0.4,0,0,0,1
15,4,3,0.2,0.1,0.6,0,0,0,1
15,5,161.5,6.6,36.6,14.7,7.3,0,0,2
15,6,45,7.1,2.2,2.4,2.1,0,0,1
16,2,16,1.5,0,1.5,3,0.5,0,2
16,3,1,0.1,0,0.1,0.2,0,0,1
16,4,9,0.3,0.6,1.3,1.6,0,0,2
16,6,14,0.5,1,2,2.5,0,0,2
17,3,14,1.3,0,1.3,2.6,0.5,0,1
17,6,3,0.1,0.2,0.4,0.6,0,0,1
18,2,1,0.1,0,0.1,0.2,0,0,1
18,6,1,0,0.1,0.1,0.2,0,0,1
18,7,7,2.3,0.1,0,0.5,0,0,1
19,0,5,0.1,0.1,1,0.6,0,0,1
19,1,148,3,47.1,8.2,0.1,0,0,1
19,2,54,1.4,17.1,0,1.4,0,0,1
19,6,1,0,0.1,0.1,0.2,0,0,1
19,7,11.5,3.7,0.3,0,0.7,0,0,1
20,0,449,8.6,6.6,151.9,15.1,0,86,1
20,1,388,32,60,41,26,0,12,0
20,2,47,0.2,21.9,0,0.1,0,0,1
20,3,171,0.4,78.1,0,0.4,0,0,1
20,7,28,9,0.6,0,1.8,0,0,2
21,0,19,0,0,12,0,0,10,2
21,1,25,5,0,2,5,0,0,0
21,2,81,10.8,12.4,5.2,7.4,0,0,2
21,3,328.5,2.7,121,17.2,1.9,0,9,1
21,4,5,0.7,0.5,0,0.5,0,0,1
21,6,2,0,0,0.6,0,0.1,0.1,1
21,7,5,0.3,1.1,0.1,0.1,0,1.2,1
22,3,15,2,1.5,0.2,1.4,0,0,1
22,4,3,0.4,0.3,0,0.3,0,0,1
22,6,76,0,0,29.6,0,1.3,15.4,2
22,7,91,5.3,21,1.8,1.7,0,21,1
23,3,31,4.1,2.4,1.9,2.6,0,0,2
23,5,7,1.2,0,0.9,0,0,0,1
23,6,268.5,0.3,0,76.1,0,2.6,35.6,2
23,7,82,29.5,2.8,2.2,0.1,0,1.8,1
24,3,9,1,0,2.4,0.3,0,0,1
24,4,32,12,0,0,0,0,0,0
24,5,79,3.3,0,19.5,0,0,13,1
24,6,793.5,0,29,263,3,1,187,0
24,7,628.5,106,58,85,25,1,73,0
25,3,480,136.2,22,9,38.6,2,3,1
25,4,1045.5,280.2,6,17.3,32,0,183,1
25,6,546.5,11,24,150,13,0,55,0
25,7,712,106,16,86,122,0,32,0
26,2,4,0.9,0.7,0,0.1,0,0.6,1
26,3,856,56.2,5.8,153,123.2,0,169.7,1
26,4,1572,397,87,3,82,0,385,0
26,5,137,0,45,3,0,0,40,0
26,6,178.5,27,0,40.4,0.9,0,0,1
26,7,340.5,62,56,15,17,2,0,0
26,8,51,0,20.2,1.9,0,0,0,1
27,2,24,5.7,3.9,0,0.9,0,3.5,1
27,3,620.5,149.2,19.6,67,3.8,1,157.2,1
27,4,975.5,17,142,201,0,0,339,0
27,5,2,0,0,0.6,0.1,0,0,1
27,6,27,0,11,0,0,0,0,0
27,7,140,0,0.8,51.1,0,0,41,1
27,8,585.5,0,185,100,0,0,150,0
