x,y,NA,TOT,du,lr,r,sbu,sdu,uc,vlr
9,27,0,46,0,17,5,0,0,0,24
10,25,0,119,0,62,0,0,8,0,49
11,25,0,351,0,168,13,0,0,0,170
12,22,0,78,0,24,4,0,0,0,50
12,23,0,242,19,68,22,60,4,0,69
12,25,0,173,2,85,19,29,7,0,31
13,23,0,125,0,45,28,1,4,0,47
15,10,0,79,0,27,10,0,0,0,42
15,11,0,86,1,34,6,11,0,0,34
16,10,0,391,31,116,25,62,11,0,146
16,11,0,217,5,87,11,32,0,0,82
17,9,0,330,21,126,12,41,6,0,124
17,10,0,696,50,197,32,203,0,67,147
17,15,0,73,0,42,2,0,11,0,18
18,9,0,479,33,121,14,143,0,81,87
18,15,0,425,8,143,24,91,0,45,114
19,9,0,482,15,124,29,16,9,0,289
19,10,0,73,3,20,3,0,14,0,33
20,10,0,259,8,93,16,28,7,9,98
26,17,0,1482,16,244,39,24,9,0,1150
26,18,0,1665,7,129,11,10,4,0,1504
26,19,0,3217,74,1100,95,414,22,432,1080
26,20,0,1060,9,529,53,23,54,0,392
27,17,0,2695,44,569,67,76,6,0,1933
27,18,0,3470,4,195,77,5,23,0,3166
27,19,0,3713,24,545,106,33,11,0,2994
27,20,0,6605,52,2591,219,179,80,0,3484
27,21,0,4076,56,1608,130,696,140,143,1303
27,22,0,3108,60,1185,87,899,96,150,631
27,23,1,1629,47,472,55,318,22,41,673
27,24,0,555,0,197,26,0,5,0,327
27,48,0,32,0,4,3,0,0,0,25
27,49,0,86,4,11,5,11,0,0,55
27,50,0,31,0,6,1,0,0,0,24
27,51,0,2,0,0,0,0,0,0,2
28,15,0,21,0,5,1,0,0,0,15
28,16,0,977,42,171,31,107,27,59,540
28,17,0,1329,68,157,77,71,25,39,892
28,18,0,1457,16,193,90,7,16,0,1135
28,19,0,2163,13,232,80,25,21,18,1774
28,20,0,3207,14,607,62,31,4,0,2489
28,21,0,5810,27,2067,167,156,21,0,3372
28,22,0,5334,28,1841,92,305,19,0,3049
28,23,0,6678,19,1702,101,100,18,37,4701
28,24,0,2870,22,826,59,149,3,52,1759
28,47,0,1,0,0,0,0,0,0,1
28,48,0,619,0,34,18,0,5,0,562
28,49,0,517,19,45,9,42,0,52,350
28,50,0,170,0,15,3,0,0,0,152
28,51,0,91,0,14,6,0,0,0,71
29,15,0,252,8,38,2,27,0,39,138
29,16,0,1901,56,216,98,127,17,11,1376
29,17,0,1494,96,217,65,77,22,109,908
29,18,0,763,7,123,65,4,7,0,557
29,19,0,812,12,184,75,20,16,23,482
29,20,0,1148,22,329,73,16,3,0,705
29,21,0,1276,0,365,27,0,0,0,884
29,22,0,1850,5,424,14,9,5,0,1393
29,23,0,3859,10,613,50,29,4,16,3137
29,24,0,1945,9,382,37,13,11,0,1493
29,33,2,2012,0,166,10,0,0,0,1834
29,34,0,1089,6,252,10,10,0,0,811
29,35,0,2,0,0,0,0,0,0,2
29,47,0,68,0,4,0,0,0,0,64
29,48,0,53,0,4,0,0,0,0,49
29,49,0,60,0,5,0,0,0,0,55
29,50,0,333,0,23,4,0,0,0,306
29,51,0,3,0,0,0,0,0,0,3
30,16,0,2799,87,391,141,157,13,101,1909
30,17,0,1738,73,250,106,55,22,31,1201
30,18,0,613,14,96,43,4,11,0,445
30,19,1,656,3,175,68,4,0,9,396
30,20,0,1419,0,346,75,3,5,11,979
30,21,0,1616,23,475,86,55,4,57,916
30,22,0,1693,8,584,39,14,4,18,1026
30,23,0,3581,24,686,81,70,20,28,2672
30,24,0,782,9,181,13,30,0,31,518
30,33,0,6015,28,992,64,61,33,52,4785
30,34,0,7839,7,1094,64,36,6,36,6596
30,35,2,5573,25,983,35,29,22,0,4477
30,36,0,1536,0,136,4,0,9,0,1387
30,47,0,21,0,0,0,0,0,0,21
30,49,0,285,7,1,0,6,0,0,271
30,50,0,145,0,18,9,0,0,0,118
31,14,0,21,0,2,0,3,0,9,7
31,16,0,2017,69,377,123,97,29,75,1247
31,17,0,1123,30,185,105,28,12,17,746
31,18,0,1017,43,102,51,26,0,8,787
31,19,0,1052,51,198,144,43,65,0,551
31,20,0,3287,167,600,182,378,61,437,1462
31,21,0,1295,9,386,57,3,11,4,825
31,22,0,1404,0,323,43,21,7,27,983
31,23,0,1872,14,463,46,63,31,0,1255
31,31,0,17,0,10,2,0,0,0,5
31,33,0,3637,23,556,19,28,25,0,2986
31,34,0,8959,27,1082,95,35,33,0,7687
31,35,0,8994,10,861,60,23,34,0,8006
31,36,0,4453,3,673,54,12,34,0,3677
31,37,0,213,0,58,0,0,0,0,155
31,47,0,41,0,3,2,0,0,0,36
31,48,0,162,0,6,2,0,0,0,154
