x,y,clc
0,0,12
0,1,12
0,2,12
0,3,12
0,4,12
0,5,12
0,6,18
0,7,12
0,8,18
0,9,18
0,10,18
0,11,12
0,12,23
0,13,18
0,14,18
0,15,18
0,16,12
0,17,18
0,18,2
0,19,2
0,20,18
0,21,18
0,22,18
0,23,18
0,24,18
0,25,23
0,26,18
0,27,18
0,28,18
0,29,18
0,30,2
0,31,2
0,32,18
0,33,18
0,34,18
0,35,18
0,36,12
0,37,12
0,38,18
0,39,18
0,40,12
0,41,24
0,42,24
0,43,3
0,44,2
0,45,2
0,46,18
0,47,12
0,48,12
0,49,12
0,50,12
0,51,12
0,52,12
0,53,18
0,54,6
0,55,12
0,56,12
0,57,12
0,58,12
0,59,12
0,60,18
0,61,18
0,62,18
0,63,12
0,64,18
0,65,18
0,66,23
0,67,23
0,68,12
0,69,18
0,70,18
0,71,18
0,72,2
0,73,41
0,74,21
0,75,21
0,76,12
0,77,23
0,78,18
0,79,18
0,80,23
0,81,23
0,82,18
0,83,18
0,84,18
0,85,12
0,86,18
0,87,18
0,88,18
0,89,23
0,90,12
0,91,12
0,92,18
0,93,12
0,94,18
0,95,18
0,96,18
0,97,18
0,98,12
0,99,12
0,100,23
0,101,18
0,102,18
0,103,18
0,104,18
0,105,12
0,106,12
0,107,12
0,108,18
0,109,18
0,110,18
0,111,18
0,112,12
0,113,12
0,114,12
0,115,12
0,116,12
0,117,12
0,118,12
0,119,18
0,120,12
0,121,12
0,122,12
0,123,12
0,124,12
0,125,12
0,126,12
0,127,12
1,0,18
1,1,12
1,2,12
1,3,12
1,4,12
1,5,12
1,6,12
1,7,18
1,8,12
1,9,18
1,10,18
1,11,18
1,12,18
1,13,18
1,14,18
1,15,12
1,16,12
1,17,18
1,18,2
1,19,2
1,20,2
1,21,12
1,22,12
1,23,18
1,24,12
1,25,18
1,26,18
1,27,18
1,28,18
1,29,18
1,30,2
1,31,2
1,32,18
1,33,18
1,34,18
1,35,18
1,36,12
1,37,12
1,38,12
1,39,18
1,40,12
1,41,24
1,42,24
1,43,2
1,44,2
1,45,2
1,46,12
1,47,12
1,48,24
1,49,12
1,50,7
1,51,18
1,52,6
1,53,6
1,54,6
1,55,6
1,56,12
1,57,12
1,58,12
1,59,12
1,60,18
1,61,18
1,62,18
1,63,18
1,64,18
1,65,18
1,66,23
1,67,23
1,68,9
1,69,9
1,70,18
1,71,18
1,72,2
1,73,2
1,74,2
1,75,21
1,76,23
1,77,23
1,78,23
1,79,23
1,80,12
1,81,2
1,82,2
1,83,18
1,84,18
1,85,12
1,86,12
1,87,18
1,88,12
1,89,24
1,90,12
1,91,12
1,92,18
1,93,18
1,94,18
1,95,12
1,96,18
1,97,18
1,98,12
1,99,12
1,100,18
1,101,18
1,102,18
