x,y,value
0,53,680343
0,54,1360686
1,34,129580
1,35,64790
1,38,286470
1,54,3138777
2,34,64790
2,35,32395
2,59,2778219
3,55,2276334
4,55,1138167
4,58,2753082
4,94,56886
4,95,113772
5,41,201936
5,56,1721421
5,57,3018510
5,58,1509255
5,94,28443
5,95,56886
6,41,100968
6,56,7059804
6,57,5097207
7,46,73212
7,47,36606
7,56,7932030
7,57,9408142
7,58,7423203
8,43,229086
8,44,114543
8,46,146424
8,47,73212
8,56,6192359
8,57,9230411
9,55,4416816
9,56,14781959
9,57,2760618
9,96,162348
9,97,81174
10,47,903033
10,52,1505391
10,53,2693683
10,54,8424232
10,55,11015559
10,56,13024041
10,64,3303090
10,70,439642
10,71,219821
10,96,324696
10,97,162348
11,50,3960966
11,51,2127516
11,52,3010782
11,53,6053074
11,54,7346808
11,56,10098231
11,57,8637657
11,58,6391854
11,59,2913846
11,61,1530621
11,62,3330585
11,63,3274623
11,70,879284
11,71,439642
12,56,5340204
12,58,1246080
12,59,3958572
12,60,4773078
12,61,3061242
12,74,1209222
12,76,160092
12,77,320184
12,79,1094673
12,80,2189346
12,97,723366
13,76,320184
13,77,1602222
13,78,480927
13,96,981354
13,97,78672
14,80,3217527
14,97,292548
15,80,747236
15,81,373618
15,94,1692450
16,80,1494472
16,81,747236
16,89,2085144
16,90,607641
17,16,19472
17,17,38944
17,85,1983942
17,86,991971
17,89,1739724
18,16,9736
18,17,19472
18,80,2582812
18,81,5859403
19,15,226890
19,16,66519
19,18,208323
19,23,111078
19,81,4070077
19,82,3941705
20,14,37638
20,15,75276
20,19,45180
20,23,112122
20,82,8659384
20,83,824010
20,84,5460597
21,14,75276
21,15,150552
21,82,2345874
21,83,4369251
21,84,6820200
22,14,101694
22,15,203388
22,83,5932776
22,84,4273533
22,86,375168
22,87,1698026
23,82,1530477
23,83,5139257
23,84,1000068
23,85,4535661
23,86,1690372
23,87,1343156
24,17,221604
24,18,443208
27,15,909642
27,16,1390203
28,0,76617
28,13,544596
28,14,1089192
28,15,454821
28,17,413484
28,18,826968
29,13,1747404
30,50,347985
31,12,1234194
31,13,617097
31,40,31680
31,41,15840
32,11,1402077
32,12,2804154
32,15,497250
32,17,184412
32,18,65624
32,86,645
33,11,239903
33,12,2969968
33,17,92206
33,18,32812
33,29,30054
33,40,9939
33,41,19878
33,86,1290
34,10,4163862
34,11,4779013
34,12,7079299
34,18,17952
34,19,22011
34,29,15027
34,31,190296
34,32,101970
34,33,36603
34,40,19878
34,41,39756
34,120,16938
35,9,5970519
35,19,62133
35,20,27156
35,32,50985
35,35,63294
35,36,156711
35,39,122454
35,40,67201
35,41,88091
35,121,56796
36,8,6237718
36,9,1863308
36,10,1565427
36,11,429651
36,19,27156
36,20,13578
36,32,228600
36,40,96682
36,41,48341
36,47,876654
36,90,340482
36,93,1019169
36,121,28398
37,5,787196
37,6,1574392
37,8,5305322
37,9,931654
37,11,412784
37,12,825568
37,32,88509
37,33,177018
37,90,170241
37,120,84798
38,5,393598
38,6,787196
38,8,7500170
38,9,1563622
38,10,1726611
38,11,7619512
38,12,2069360
38,21,92322
38,41,11448
38,42,22896
38,103,2466966
38,104,1072071
38,105,767469
39,5,4254660
39,8,9422989
39,9,781811
39,10,10324834
39,11,2764334
39,12,5029054
39,95,1047897
39,101,8838770
39,102,5701690
39,103,1233483
39,104,2144142
39,105,1534938
39,107,4030386
39,108,2310834
39,119,62310
40,5,11497732
40,8,761933
40,9,9066211
40,10,7572330
40,11,11093445
40,12,8508664
40,13,2968002
40,43,42216
40,44,38156
40,45,8524
40,46,30228
40,47,15114
40,48,312172
40,49,156086
40,97,4147862
40,98,5533152
40,99,9383409
40,100,8573220
40,101,7638166
40,102,11104094
40,103,8808705
40,108,7091265
40,109,2221525
40,111,1479162
40,119,126123
41,5,11216224
41,6,11365255
41,7,17248378
41,8,15007730
41,9,10703138
41,10,2941630
41,11,4433420
41,12,2896682
41,13,2117080
41,44,8524
41,45,4262
41,46,15114
41,47,582975
41,48,1775180
41,49,312172
