x,y,value
40,0,17508
40,1,132210
40,14,93519
41,0,56566
41,1,87566
41,15,93114
43,1,3132
44,1,387
44,16,12088
44,17,24176
45,16,24176
45,17,48352
46,0,66
46,1,132
46,17,36207
47,17,72414
48,17,267147
49,16,118204
49,17,59102
50,16,59102
50,17,29551
51,0,9510
51,1,19020
51,13,376731
51,14,119391
52,0,4755
52,1,9510
52,14,359550
52,15,390020
52,16,74242
53,3,126774
53,15,74242
53,16,37121
54,3,181257
54,12,269436
54,13,134718
54,21,15960
54,22,40096
54,23,32116
54,24,6381
55,3,58935
55,17,358926
55,21,7980
55,22,3990
55,24,12762
56,17,165612
57,5,119172
57,19,65019
57,23,22152
57,24,11076
58,5,59586
58,7,170334
58,18,151008
58,19,205542
59,14,385893
59,22,7425
59,23,16303
60,23,8718
61,23,14616
61,26,6948
61,27,13896
61,29,30411
62,14,369981
62,26,3474
62,27,6948
62,31,4860
63,25,8970
64,25,17940
64,31,30915
65,14,119814
66,14,239628
66,33,19848
67,33,32598
67,35,1278
68,33,45348
69,11,133008
70,11,66504
71,8,144978
71,9,72489
71,31,45306
72,5,151066
72,6,302132
72,31,22653
73,5,75533
73,6,151066
75,3,645534
75,4,591381
77,2,663093
78,0,556758
78,1,278379
