x,y,pp,ra,rp
0,0,9701528,9046346,93
0,1,9682410,9073292,93
0,2,9640970,9184502,95
0,3,9671709,9503200,98
0,4,9756592,9361148,95
0,5,9805089,9573025,97
0,6,9828045,9376094,95
0,7,9836846,9108778,92
0,8,9830084,8957179,91
0,9,9816463,8617414,88
0,10,9767742,8408935,86
0,11,9696116,7788012,80
0,12,9623578,7013290,72
0,13,9539999,6074946,63
0,14,9306515,6087290,65
0,20,7955908,5270471,66
0,21,7949668,5280020,66
0,22,7896937,5356909,67
0,23,7779072,5356934,68
0,24,7696305,4526179,58
0,25,7636501,5377980,70
0,26,7617737,5472308,71
0,27,7554455,5795187,76
0,28,7545492,5883635,78
0,29,7564528,5857875,77
0,30,7607998,5833490,76
0,31,7619095,5841309,76
0,32,7627733,5539582,72
0,33,7639104,5628635,73
0,41,7799274,4526213,58
0,42,7799274,4526213,58
0,43,7837064,4872612,62
0,44,7834957,4940982,63
0,45,7826666,5254825,67
0,46,7831047,5439180,69
0,47,7794360,5580033,71
0,48,7706452,5445971,70
0,49,7636853,5196420,68
0,50,7627440,5008963,65
0,51,7586583,5120755,67
0,58,7260844,1912910,26
0,59,7260844,1912910,26
0,60,7054390,1476903,20
0,61,7054390,1476903,20
0,62,6453044,1490161,23
0,63,6450068,1421661,22
0,64,6381395,1224383,19
0,65,6107598,1277412,21
0,66,5600540,1380300,25
0,67,5279174,1507856,28
0,68,4971562,1572068,31
0,69,4913849,1733413,35
0,70,4406937,1494686,33
0,71,4363888,1591019,36
0,72,4171590,2008205,47
0,73,4082593,2126790,52
0,74,3981729,2104404,52
0,75,3975518,2085533,52
0,76,3930977,1973844,50
0,77,3887040,1979204,51
0,78,3850554,1812016,46
0,79,3814868,1681788,44
0,80,3789123,1735519,46
0,81,3737475,1792671,47
0,82,3729062,1808287,48
0,83,3695013,1871491,50
0,84,3649355,1747630,47
0,85,3649355,1747630,47
0,86,3628039,1723180,47
0,87,3625023,1735894,48
0,88,3601679,1818270,50
0,89,3563258,1861456,52
0,90,3520918,1890650,53
0,91,3465134,1881282,54
0,92,3464217,1802480,52
0,93,3407490,1916458,56
0,94,3420163,1960373,57
0,95,3446094,2060429,59
0,96,3455215,2148462,62
0,97,3461093,2165992,62
0,98,3466589,2312228,67
0,99,3465410,2420830,70
0,100,3458602,2331756,67
0,101,3449187,2322808,67
0,102,3423219,2344370,68
0,103,3388048,2384654,70
0,104,3350557,2448423,73
0,105,3304473,2411278,72
0,106,3252220,2430660,75
0,107,3161938,2494007,78
0,108,3054576,2529635,82
0,109,2991585,2604865,87
0,110,2959204,2631753,88
0,111,2927970,2718256,93
0,112,2894243,2702336,93
0,113,2877604,2796656,96
0,114,2866601,2626066,91
0,115,2859209,2565674,89
0,116,2850576,2471581,86
0,117,2865226,2355117,82
1,0,9777461,8600817,88
1,1,9733814,9156606,94
1,2,9751662,9451910,97
1,3,9806930,9563745,97
1,4,9860838,9549670,96
1,5,9875040,9529911,96
1,6,9891566,9310623,94
1,7,9896468,8843005,89
1,8,9882178,8648769,87
1,9,9872823,8247995,83
1,10,9851435,8182961,82
1,11,9785460,7586105,77
1,12,9704981,6801112,70
1,13,9633893,6364212,65
1,19,8349394,5679804,68
1,20,8274421,5743920,69
1,21,8014482,5854071,73
1,22,7938091,5160397,65
1,25,7653588,5361485,70
1,26,7652528,5361029,70
1,27,7623167,5378102,70
1,28,7562415,5588086,73
1,29,7532771,5697638,75
1,30,7585063,5682410,74
1,31,7588279,5671327,74
1,32,7609614,5597787,73
1,36,7675984,4678887,60
1,37,7675984,4678887,60
1,39,7717123,4470327,57
1,40,7718633,4500551,57
1,41,7746989,4650013,59
1,42,7786552,4548256,58
1,43,7748003,4919306,63
1,44,7758257,4991894,64
1,45,7790704,5221588,67
1,47,7540850,4872007,64
1,48,7546215,4899699,64
1,49,7557454,4988279,66
1,50,7560778,5255273,69
1,51,7586583,5120755,67
1,62,6376291,1521728,24
1,63,6354906,1524566,24
1,64,5953880,1514025,25
1,65,5886977,1335116,23
1,66,5519388,1417683,26
1,67,5279174,1507856,28
1,68,4990663,1518668,30
1,71,4131736,1940421,46
1,72,4107515,1937778,46
1,73,4007694,1926889,48
1,74,3931373,2164699,55
1,75,3924368,2155099,55
1,76,3874301,2084225,53
1,77,3821304,2003798,52
1,78,3665736,1900605,51
1,79,3740227,1769510,47
1,80,3740227,1769510,47
1,82,3658353,1934422,52
1,83,3655645,1928147,52
